ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,905",0.00,360.03,0.31,"7,680",1.09,128,25,1.06
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    4,    1","  128,    1,    1","259,013",0.19,"123,672.01",2.30,"19,355,392",1.36,128,784,37.96
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,157",0.00,18.69,0.05,65,1.12,64,1,0.01
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"  256,    1,    1","  512,    1,    1","222,955",0.17,"107,168.97",0.91,"6,615,552",1.32,512,256,11.90
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","185,010",0.14,"90,350.85",0.19,"1,154,048",1.33,64,"25,088",4.00
25,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","123,780",0.09,"60,591.81",0.34,"1,404,928",1.31,64,"25,088",4.78
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,904",0.00,356.10,0.32,"7,680",1.08,128,25,1.06
27,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    1,    1","  128,    1,    1","227,211",0.17,"107,473.65",2.25,"16,410,688",1.35,128,196,42.12
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,140",0.00,18.59,0.05,65,1.13,64,1,0.01
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"   64,    1,    1","  512,    1,    1","54,047",0.04,"24,708.04",0.98,"1,653,888",1.25,512,64,12.30
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,306",0.02,"12,448.04",0.41,"351,232",1.15,64,"6,272",5.45
31,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21511] python3.8,"    2,   16,    1","   32,    4,    1","4,413",0.00,"1,029.34",0.64,"45,056",1.12,128,32,3.85
32,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21511] python3.8,"   16,    7,    4","  256,    1,    1","433,568",0.32,"202,896.37",1.59,"21,937,664",1.36,256,448,27.55
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,135",0.00,18.51,0.05,65,1.11,64,1,0.01
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"   64,    1,    1","  512,    1,    1","53,935",0.04,"24,804.57",0.98,"1,653,888",1.22,512,64,12.32
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,480",0.02,"12,538.09",0.41,"351,232",1.16,64,"6,272",5.41
36,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,892",0.00,356.25,0.32,"7,680",1.08,128,25,1.06
37,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    4,    1","  128,    1,    1","256,338",0.19,"123,552.09",2.30,"19,355,392",1.34,128,784,38.36
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,127",0.00,18.43,0.05,65,1.12,64,1,0.01
39,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"  256,    1,    1","  512,    1,    1","222,503",0.17,"104,613.18",0.93,"6,615,552",1.31,512,256,11.92
40,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","184,264",0.14,"90,610.78",0.19,"1,154,048",1.32,64,"25,088",4.02
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","123,942",0.09,"60,443.60",0.34,"1,404,928",1.31,64,"25,088",4.78
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,901",0.00,356.96,0.32,"7,680",1.09,128,25,1.06
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    1,    1","  128,    1,    1","226,452",0.17,"107,373.10",2.25,"16,410,688",1.35,128,196,42.33
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,117",0.00,18.32,0.05,65,0.73,64,1,0.01
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"   64,    1,    1","  512,    1,    1","53,473",0.04,"24,578.72",0.99,"1,653,888",1.24,512,64,12.43
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,492",0.02,"12,446.38",0.41,"351,232",1.14,64,"6,272",5.41
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21511] python3.8,"    2,   16,    1","   32,    4,    1","4,529",0.00,"1,068.87",0.62,"45,056",1.17,128,32,3.75
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21511] python3.8,"   16,    7,    4","  256,    1,    1","433,165",0.32,"203,106.12",1.59,"21,937,664",1.35,256,448,27.60
49,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,090",0.00,18.41,0.05,65,1.11,64,1,0.01
50,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"   64,    1,    1","  512,    1,    1","53,441",0.04,"24,827.62",0.98,"1,653,888",1.23,512,64,12.44
51,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,002",0.02,"12,353.74",0.42,"351,232",1.13,64,"6,272",5.51
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,918",0.00,356.53,0.32,"7,680",1.05,128,25,1.06
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    4,    1","  128,    1,    1","257,260",0.19,"123,676.50",2.30,"19,355,392",1.35,128,784,38.23
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,143",0.00,18.59,0.05,65,1.13,64,1,0.01
55,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"  256,    1,    1","  512,    1,    1","228,082",0.17,"107,087.51",0.91,"6,615,552",1.36,512,256,11.62
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","184,041",0.14,"90,355.49",0.19,"1,154,048",1.31,64,"25,088",4.02
57,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","124,870",0.10,"60,277.57",0.34,"1,404,928",1.30,64,"25,088",4.74
58,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,897",0.00,356.94,0.32,"7,680",1.08,128,25,1.06
59,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    2,    1","  128,    1,    1","436,558",0.32,"208,555.59",2.31,"32,821,376",1.35,128,392,43.84
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","4,612",0.00,18.94,0.05,65,1.64,64,1,0.01
61,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"  128,    1,    1","  512,    1,    1","110,450",0.08,"52,585.49",0.93,"3,307,776",1.30,512,128,12.02
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"12544,    1,    1","   64,    1,    1","59,712",0.05,"28,478.91",0.36,"702,464",1.27,64,"12,544",4.96
63,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"    7,    1,    1","  128,    1,    1","2,898",0.00,104.10,0.28,"1,979",1.08,128,7,0.27
64,volta_scudnn_128x128_relu_small_nn_v1,volta_scudnn_128x128_relu_small_nn_v1,[21511] python3.8,"   49,    1,    1","  256,    1,    1","620,653",0.46,"221,909.46",2.28,"34,353,312",1.36,256,49,34.39
65,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,154",0.00,19.04,0.05,65,1.10,64,1,0.01
66,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[21511] python3.8,"  128,    1,    1","  512,    1,    1","24,890",0.02,"10,947.15",1.82,"1,352,064",1.19,512,128,21.05
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 3136,    1,    1","   64,    1,    1","11,999",0.01,"4,815.91",0.54,"175,616",1.01,64,"3,136",6.20
68,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"    7,    1,    1","  128,    1,    1","2,902",0.00,104.56,0.28,"1,979",1.08,128,7,0.27
69,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"   49,    8,    1","  128,    1,    1","233,875",0.17,"110,975.66",2.30,"17,392,256",1.35,128,392,41.33
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,287",0.00,18.43,0.05,65,1.18,64,1,0.01
71,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[21511] python3.8,"  512,    1,    1","  512,    1,    1","98,366",0.07,"45,386.88",1.75,"5,408,256",1.33,512,512,20.91
72,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"    7,    1,    1","  128,    1,    1","2,895",0.00,103.24,0.28,"1,979",1.08,128,7,0.27
73,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"   49,    8,    1","  128,    1,    1","474,971",0.35,"226,481.12",2.13,"32,821,376",1.35,128,392,40.35
74,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,162",0.03,20.06,0.05,65,0.11,64,1,0.01
75,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[21511] python3.8,"  512,    1,    1","  512,    1,    1","95,158",0.07,"44,082.24",1.80,"5,408,256",1.30,512,512,21.57
76,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[21511] python3.8,"12544,    1,    1","   64,    1,    1","89,798",0.07,"43,480.84",0.20,"577,024",1.28,64,"12,544",4.12
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"12544,    1,    1","   64,    1,    1","59,447",0.05,"28,374.26",0.36,"702,464",1.20,64,"12,544",4.99
78,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"    7,    1,    1","  128,    1,    1","2,905",0.00,102.40,0.28,"1,979",1.08,128,7,0.27
79,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21511] python3.8,"   49,    1,    1","  256,    1,    1","284,509",0.21,"101,644.16",2.21,"15,278,984",1.34,256,49,33.44
