ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
10,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29081] python3.8,"   32,   14,    7","  256,    1,    1","1,456,509",1.06,"1,429,496.49",1.58,"153,563,648",1.36,256,"3,136",57.62
11,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"50176,    1,    1","   64,    1,    1","261,695",0.19,"250,703.13",1.82,"31,109,120",1.37,64,"50,176",44.05
12,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"50176,    1,    1","   64,    1,    1","250,834",0.19,"247,742.25",0.17,"2,809,856",1.31,64,"50,176",4.72
13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29081] python3.8,"    4,   32,    1","   32,    4,    1","5,513",0.01,"3,611.69",0.73,"180,224",1.08,128,128,12.40
14,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29081] python3.8,"   32,   14,    7","  256,    1,    1","2,562,590",1.88,"2,540,158.15",1.67,"288,436,736",1.36,256,"3,136",64.22
15,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"50176,    1,    1","   64,    1,    1","255,850",0.19,"251,394.38",1.82,"31,109,120",1.33,64,"50,176",44.99
16,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"50176,    1,    1","   64,    1,    1","251,255",0.19,"247,086.63",0.17,"2,809,856",1.33,64,"50,176",4.72
17,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29081] python3.8,"12544,    1,    1","  256,    1,    1","221,588",0.17,"217,315.76",1.41,"20,772,864",1.33,256,"12,544",34.69
18,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"   16,  128,    1","  256,    1,    1","223,594",0.17,"212,895.37",0.64,"9,196,544",1.32,256,"2,048",18.70
19,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    4,   32,    1","   32,    8,    1","9,682",0.01,"9,543.78",0.48,"313,344",0.86,256,128,20.55
20,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"   25,    4,   36","  128,    1,    1","1,010,200",0.74,"988,196.03",2.22,"149,443,200",1.35,128,"3,600",87.37
21,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","357,331",0.27,"356,048.84",0.72,"17,454,592",1.34,256,"4,096",18.05
22,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","127,090",0.10,"123,480.34",1.85,"15,554,560",1.28,64,"25,088",45.35
23,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","122,479",0.09,"126,076.75",0.16,"1,404,928",1.31,64,"25,088",4.84
24,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","450,063",0.33,"445,510.35",0.61,"18,393,088",1.34,256,"4,096",18.57
25,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    8,   32,    1","   32,    8,    1","28,508",0.03,"20,260.50",0.45,"626,688",1.03,256,256,13.84
26,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"   25,    4,   36","  128,    1,    1","1,919,819",1.41,"1,878,976.09",2.24,"286,070,400",1.36,128,"3,600",91.35
27,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","356,364",0.27,"349,571.44",0.73,"17,454,592",1.32,256,"4,096",18.13
28,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","127,229",0.10,"123,313.29",1.85,"15,554,560",1.29,64,"25,088",45.37
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","122,526",0.10,"119,384",0.17,"1,404,928",1.28,64,"25,088",4.84
30,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","453,111",0.33,"449,537.87",0.60,"18,393,088",1.35,256,"4,096",18.45
31,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    8,   32,    1","   32,    8,    1","27,770",0.03,"20,081.38",0.46,"626,688",1.07,256,256,14.21
32,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"   25,    4,   36","  128,    1,    1","1,917,445",1.41,"1,879,456.35",2.24,"286,070,400",1.35,128,"3,600",91.50
33,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","356,418",0.27,"350,702.90",0.73,"17,454,592",1.33,256,"4,096",18.15
34,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","127,182",0.10,"122,954.71",1.86,"15,554,560",1.28,64,"25,088",45.41
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","129,098",0.09,"118,366.29",0.17,"1,404,928",1.38,64,"25,088",4.59
36,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","452,306",0.33,"439,676.87",0.62,"18,393,088",1.36,256,"4,096",18.49
37,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    8,   32,    1","   32,    8,    1","35,787",0.03,"19,853.38",0.46,"626,688",1.39,256,256,11.03
38,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"   25,    4,   36","  128,    1,    1","1,918,662",1.41,"1,879,189.19",2.24,"286,070,400",1.35,128,"3,600",91.47
39,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","361,959",0.27,"350,387.72",0.73,"17,454,592",1.35,256,"4,096",17.84
40,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","127,776",0.10,"123,982.24",1.84,"15,554,560",1.32,64,"25,088",45.10
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","122,634",0.09,"118,721.63",0.17,"1,404,928",1.31,64,"25,088",4.83
42,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29081] python3.8," 6272,    1,    1","  256,    1,    1","109,534",0.08,"106,452.56",1.43,"10,386,432",1.31,256,"6,272",35.18
43,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"    4,  256,    1","  256,    1,    1","101,959",0.08,"96,911.71",0.74,"4,845,568",1.29,256,"1,024",21.94
44,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    8,   64,    1","   32,    8,    1","63,854",0.05,"57,272.21",0.32,"1,253,376",1.19,256,512,12.34
45,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"    7,    8,   36","  128,    1,    1","1,070,011",0.78,"1,051,005.91",2.24,"160,199,424",1.36,128,"2,016",91.87
46,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"    4,  512,    1","  256,    1,    1","179,535",0.14,"173,471.40",0.75,"8,893,952",1.32,256,"2,048",18.36
47,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"12544,    1,    1","   64,    1,    1","62,522",0.05,"58,943.15",1.94,"7,777,280",1.23,64,"12,544",46.25
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"12544,    1,    1","   64,    1,    1","57,751",0.05,"61,667.79",0.17,"702,464",1.25,64,"12,544",5.14
49,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"    4,  512,    1","  256,    1,    1","207,872",0.16,"204,711.97",0.70,"9,691,136",1.29,256,"2,048",21.50
50,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"   16,   64,    1","   32,    8,    1","145,011",0.11,"137,304.40",0.27,"2,506,752",1.33,256,"1,024",10.84
51,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"    7,    8,   36","  128,    1,    1","2,069,939",1.53,"2,043,504.24",2.25,"313,221,888",1.35,128,"2,016",94.66
52,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"    4,  512,    1","  256,    1,    1","179,413",0.14,"173,717.85",0.75,"8,893,952",1.30,256,"2,048",18.35
53,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"12544,    1,    1","   64,    1,    1","62,568",0.05,"63,390.34",1.80,"7,777,280",1.23,64,"12,544",46.30
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"12544,    1,    1","   64,    1,    1","65,003",0.05,"54,716.72",0.19,"702,464",1.40,64,"12,544",4.56
55,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"    4,  512,    1","  256,    1,    1","212,835",0.16,"206,324.49",0.69,"9,691,136",1.32,256,"2,048",21.01
56,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"   16,   64,    1","   32,    8,    1","150,388",0.11,"134,983.38",0.27,"2,506,752",1.35,256,"1,024",10.47
57,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"    7,    8,   36","  128,    1,    1","2,077,876",1.54,"2,042,732.24",2.25,"313,221,888",1.34,128,"2,016",94.39
58,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"    4,  512,    1","  256,    1,    1","178,957",0.14,"173,904.10",0.75,"8,893,952",1.31,256,"2,048",18.45
59,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"12544,    1,    1","   64,    1,    1","62,575",0.05,"58,820.49",1.94,"7,777,280",1.22,64,"12,544",46.28
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"12544,    1,    1","   64,    1,    1","64,260",0.05,"54,918.72",0.19,"702,464",1.38,64,"12,544",4.61
61,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"    4,  512,    1","  256,    1,    1","213,985",0.16,"207,699.07",0.69,"9,691,136",1.33,256,"2,048",20.88
62,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"   16,   64,    1","   32,    8,    1","141,721",0.11,"136,196.44",0.27,"2,506,752",1.25,256,"1,024",11.09
63,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"    7,    8,   36","  128,    1,    1","2,080,385",1.52,"2,044,097.40",2.25,"313,221,888",1.36,128,"2,016",94.33
64,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"    4,  512,    1","  256,    1,    1","178,610",0.14,"173,456.29",0.75,"8,893,952",1.31,256,"2,048",18.46
65,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"12544,    1,    1","   64,    1,    1","62,267",0.05,"59,098.32",1.94,"7,777,280",1.26,64,"12,544",46.45
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"12544,    1,    1","   64,    1,    1","65,752",0.05,"58,931.51",0.18,"702,464",1.41,64,"12,544",4.51
67,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29081] python3.8," 3136,    1,    1","  256,    1,    1","54,422",0.05,"51,241.04",1.49,"5,193,216",1.19,256,"3,136",35.54
68,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29081] python3.8,"   16,  128,    1","   32,    4,    1","76,439",0.06,"70,542.29",0.60,"2,883,584",1.34,128,"2,048",14.29
69,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29081] python3.8,"  128,    2,    1","  256,    1,    1","777,924",0.57,"729,710.26",1.81,"89,606,144",1.35,256,256,68.15
70,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8," 3136,    1,    1","   64,    1,    1","20,094",0.01,"12,569.54",2.27,"1,944,320",1.41,64,"3,136",36.46
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8," 3136,    1,    1","   64,    1,    1","10,454",0.01,"8,576.15",0.30,"175,616",0.82,64,"3,136",7.15
72,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29081] python3.8,"   16,  128,    1","   32,    4,    1","68,441",0.05,"63,512.63",0.67,"2,883,584",1.25,128,"2,048",15.94
73,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29081] python3.8,"  128,    2,    1","  256,    1,    1","780,157",0.57,"728,048.04",1.81,"89,606,144",1.35,256,256,67.95
74,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8," 3136,    1,    1","   64,    1,    1","14,618",0.02,"12,483.56",2.29,"1,944,320",0.91,64,"3,136",50.15
75,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8," 3136,    1,    1","   64,    1,    1","10,974",0.01,"8,436.79",0.31,"175,616",0.80,64,"3,136",6.80
76,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29081] python3.8,"   16,  128,    1","   32,    4,    1","69,141",0.05,"63,329.37",0.67,"2,883,584",1.26,128,"2,048",15.79
