ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","52,106",0.04,"3,841.09",0.67,"175,616",1.43,64,"3,136",1.42
22,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"    8,   64,    1","   32,    4,    1","73,616",0.06,"6,379.99",1.66,"720,896",1.32,128,512,3.69
23,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"    8,    7,    4","  256,    1,    1","3,753,722",2.75,"324,537.31",1.81,"39,870,208",1.37,256,224,6.17
24,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","98,542",0.07,"8,417.94",2.65,"1,517,824",1.35,64,"3,136",5.68
25,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","45,042",0.04,"3,676.87",0.70,"175,616",1.19,64,"3,136",1.64
26,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"    8,   64,    1","   32,    4,    1","73,561",0.06,"6,345.03",1.67,"720,896",1.31,128,512,3.69
27,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"    8,    7,    4","  256,    1,    1","3,744,347",2.75,"326,636.06",1.80,"39,870,208",1.36,256,224,6.19
28,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","97,114",0.07,"8,380.40",2.66,"1,517,824",1.33,64,"3,136",5.76
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","44,687",0.04,"3,733.69",0.69,"175,616",1.25,64,"3,136",1.65
30,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"    8,   64,    1","   32,    4,    1","74,410",0.06,"6,351.31",1.67,"720,896",1.32,128,512,3.65
31,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"    8,    7,    4","  256,    1,    1","3,758,925",2.75,"325,619.84",1.80,"39,870,208",1.36,256,224,6.16
32,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","98,537",0.07,"8,400.82",2.66,"1,517,824",1.35,64,"3,136",5.68
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","50,112",0.04,"3,832.51",0.67,"175,616",1.38,64,"3,136",1.47
34,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[12570] python3.8,"  784,    1,    1","  256,    1,    1","89,554",0.07,"7,690",2.48,"1,298,304",1.32,256,784,5.34
35,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,   64,    1","   32,    4,    1","147,482",0.11,"12,772.62",1.66,"1,441,792",1.35,128,"1,024",3.68
36,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    4,    2","  256,    1,    1","2,206,690",1.62,"188,394.60",1.78,"22,782,976",1.36,256,128,6.00
37,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","50,408",0.04,"4,267.06",2.62,"758,912",1.31,64,"1,568",5.56
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","23,978",0.02,"1,930.94",0.67,"87,808",1.28,64,"1,568",1.54
39,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,  128,    1","   32,    4,    1","287,530",0.21,"25,303.16",1.68,"2,883,584",1.36,128,"2,048",3.77
40,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    4,    2","  256,    1,    1","4,277,160",3.14,"366,003.40",1.80,"44,803,072",1.36,256,128,6.16
41,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","50,460",0.04,"4,256.69",2.62,"758,912",1.31,64,"1,568",5.55
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","24,070",0.02,"1,977.47",0.65,"87,808",1.13,64,"1,568",1.54
43,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,  128,    1","   32,    4,    1","289,512",0.21,"25,154.76",1.69,"2,883,584",1.36,128,"2,048",3.75
44,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    4,    2","  256,    1,    1","4,276,979",3.14,"365,470",1.80,"44,803,072",1.36,256,128,6.16
45,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","51,745",0.04,"4,267.72",2.62,"758,912",1.34,64,"1,568",5.41
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","27,715",0.02,"1,925.04",0.67,"87,808",1.49,64,"1,568",1.33
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,  128,    1","   32,    4,    1","287,654",0.21,"25,278.01",1.68,"2,883,584",1.35,128,"2,048",3.77
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    4,    2","  256,    1,    1","4,276,924",3.14,"365,655.32",1.80,"44,803,072",1.36,256,128,6.16
49,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","50,485",0.04,"4,263.26",2.62,"758,912",1.31,64,"1,568",5.55
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","23,540",0.02,"1,924.81",0.67,"87,808",1.12,64,"1,568",1.57
51,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[12570] python3.8,"  392,    1,    1","  256,    1,    1","45,639",0.03,"3,877.03",2.46,"649,152",1.31,256,392,5.24
52,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,  128,    1","   32,    4,    1","288,247",0.21,"25,211.53",1.68,"2,883,584",1.35,128,"2,048",3.77
53,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    2,    1","  256,    1,    1","1,162,943",0.86,"91,177.60",1.81,"11,200,768",1.36,256,32,5.66
54,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8,"  392,    1,    1","   64,    1,    1","15,512",0.01,"1,280.01",2.18,"189,728",1.15,64,392,4.55
55,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8,"  392,    1,    1","   64,    1,    1","8,464",0.01,575.74,0.56,"21,952",1.23,64,392,1.09
56,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,  128,    1","   32,    4,    1","290,254",0.21,"25,188.74",1.68,"2,883,584",1.36,128,"2,048",3.74
57,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    2,    1","  256,    1,    1","1,162,787",0.86,"91,068.10",1.81,"11,200,768",1.36,256,32,5.67
58,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8,"  392,    1,    1","   64,    1,    1","15,440",0.01,"1,195.76",2.33,"189,728",1.13,64,392,4.57
59,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8,"  392,    1,    1","   64,    1,    1","8,567",0.01,577.78,0.56,"21,952",1.10,64,392,1.08
60,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,  128,    1","   32,    4,    1","289,396",0.21,"25,205.90",1.68,"2,883,584",1.36,128,"2,048",3.75
61,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    2,    1","  256,    1,    1","1,164,044",0.85,"91,157.60",1.81,"11,200,768",1.36,256,32,5.66
62,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8,"  392,    1,    1","   64,    1,    1","15,490",0.01,"1,175.65",2.37,"189,728",1.21,64,392,4.55
63,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8,"  392,    1,    1","   64,    1,    1","8,653",0.01,591.16,0.55,"21,952",1.30,64,392,1.07
64,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,  128,    1","   32,    4,    1","287,922",0.21,"25,318.81",1.67,"2,883,584",1.35,128,"2,048",3.77
65,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    2,    1","  256,    1,    1","1,162,543",0.86,"91,383.12",1.80,"11,200,768",1.36,256,32,5.67
66,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8,"  392,    1,    1","   64,    1,    1","15,555",0.01,"1,271.81",2.19,"189,728",1.16,64,392,4.53
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8,"  392,    1,    1","   64,    1,    1","8,724",0.01,574.79,0.56,"21,952",1.28,64,392,1.06
68,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[12570] python3.8,"   98,    1,    1","  256,    1,    1","14,716",0.01,"1,086.72",2.20,"162,288",1.17,256,98,4.08
69,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[12570] python3.8,"  512,    1,    1","   32,    8,    1","80,599",0.06,"6,910.56",2.67,"1,252,516",1.36,256,512,5.77
70,gemv2T_kernel_val,"void gemv2T_kernel_val<int, int, float, float, float, (int)128, (int)16, (int)4, (int)4, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T11, T5, T5)",[12570] python3.8,"  512,    1,    8","  128,    1,    1","3,746,237",2.75,"330,378.76",1.02,"22,831,104",1.36,128,"4,096",5.99
71,splitKreduce_kernel,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *)",[12570] python3.8,"   32,    1,    1","  128,    1,    1","4,939",0.00,250.51,0.84,"14,336",1.05,128,32,1.12
72,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8,"   16,    1,    1","   64,    1,    1","3,494",0.00,127.40,0.10,896,1.16,64,16,0.11
