ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[22852] python3.8,"    2,   16,    1","   32,    4,    1","4,495",3.81,"1,012.12",0.65,"45,056",1.18,128,32,3.77
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[22852] python3.8,"   16,    7,    4","  256,    1,    1","289,970",211.94,"203,089.79",1.59,"21,937,664",1.36,256,448,41.26
49,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,117",2.91,18.43,0.05,65,1.07,64,1,0.01
50,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"   64,    1,    1","  512,    1,    1","54,377",43.26,"35,021.25",0.69,"1,653,888",1.25,512,64,12.21
51,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8," 6272,    1,    1","   64,    1,    1","26,412",25.95,"17,361.90",0.30,"351,232",1.01,64,"6,272",5.62
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"   25,    1,    1","  128,    1,    1","2,931",2.72,366.57,0.31,"7,680",1.08,128,25,1.05
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[22852] python3.8,"  196,    4,    1","  128,    1,    1","177,615",132.29,"126,134.38",2.26,"19,355,392",1.33,128,784,55.55
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,232",2.91,21.56,0.04,65,1.11,64,1,0.01
55,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"  256,    1,    1","  512,    1,    1","209,705",156.77,"146,151.40",0.67,"6,615,552",1.33,512,256,12.64
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[22852] python3.8,"25088,    1,    1","   64,    1,    1","184,507",138.75,"132,255.75",0.13,"1,154,048",1.33,64,"25,088",4.01
57,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"25088,    1,    1","   64,    1,    1","122,566",95.17,"88,015.78",0.23,"1,404,928",1.28,64,"25,088",4.83
58,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"   25,    1,    1","  128,    1,    1","3,041",3.71,396,0.29,"7,680",0.82,128,25,1.01
59,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[22852] python3.8,"  196,    2,    1","  128,    1,    1","298,384",219.94,"212,816.60",2.27,"32,821,376",1.35,128,392,64.28
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,166",2.85,19.12,0.05,65,1.11,64,1,0.01
61,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"  128,    1,    1","  512,    1,    1","116,776",92.10,"68,396.85",0.71,"3,307,776",1.26,512,128,11.35
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"12544,    1,    1","   64,    1,    1","58,245",46.34,"40,831.10",0.25,"702,464",1.25,64,"12,544",5.09
63,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"    7,    1,    1","  128,    1,    1","2,901",3.71,102.81,0.28,"1,979",0.78,128,7,0.27
64,volta_scudnn_128x128_relu_small_nn_v1,volta_scudnn_128x128_relu_small_nn_v1,[22852] python3.8,"   49,    1,    1","  256,    1,    1","322,432",235.58,"224,289.63",2.25,"34,353,312",1.36,256,49,66.37
65,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,165",2.91,20.04,0.05,65,1.09,64,1,0.01
66,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[22852] python3.8,"  128,    1,    1","  512,    1,    1","23,859",19.84,"13,290.12",1.50,"1,352,064",1.19,512,128,21.65
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8," 3136,    1,    1","   64,    1,    1","11,134",14.05,"6,463.06",0.40,"175,616",0.79,64,"3,136",6.69
68,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"    7,    1,    1","  128,    1,    1","4,949",2.72,104.74,0.28,"1,979",1.82,128,7,0.16
69,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[22852] python3.8,"   49,    8,    1","  128,    1,    1","162,676",119.04,"113,790.62",2.25,"17,392,256",1.36,128,392,59.59
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,177",2.85,18.96,0.05,65,1.12,64,1,0.01
71,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[22852] python3.8,"  512,    1,    1","  512,    1,    1","84,215",66.66,"55,314.74",1.44,"5,408,256",1.26,512,512,24.44
72,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"    7,    1,    1","  128,    1,    1","2,935",3.71,105.25,0.28,"1,979",0.79,128,7,0.27
73,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[22852] python3.8,"   49,    8,    1","  128,    1,    1","351,606",258.62,"247,931.69",1.95,"32,821,376",1.35,128,392,54.55
74,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,210",2.85,19.49,0.05,65,1.13,64,1,0.01
75,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[22852] python3.8,"  512,    1,    1","  512,    1,    1","85,254",65.73,"56,167.44",1.42,"5,408,256",1.29,512,512,24.14
76,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[22852] python3.8,"12544,    1,    1","   64,    1,    1","90,520",69.60,"63,622.07",0.13,"577,024",1.30,64,"12,544",4.09
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"12544,    1,    1","   64,    1,    1","58,425",46.53,"40,858.19",0.25,"702,464",1.25,64,"12,544",5.07
78,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"    7,    1,    1","  128,    1,    1","3,041",2.72,105.21,0.28,"1,979",1.12,128,7,0.26
79,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[22852] python3.8,"   49,    1,    1","  256,    1,    1","149,740",110.59,"103,298.40",2.18,"15,278,984",1.35,256,49,63.74
