ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8," 3136,    1,    1","   64,    1,    1","343,365",0.25,"167,856.90",2.17,"24,755,584",1.35,64,"3,136",29.76
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,219",0.00,18.81,0.05,65,0.78,64,1,0.01
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   16,    1,    1","  512,    1,    1","343,370",0.25,"76,387.41",1.09,"5,658,528",1.34,512,16,6.95
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   99,    1,    1","  128,    1,    1","3,153",0.00,567.91,0.79,"30,624",0.82,128,99,3.90
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8," 3136,    3,    1","   64,    1,    1","725,508",0.53,"359,196.81",2.01,"48,978,048",1.36,64,"9,408",29.57
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","4,985",0.00,19.69,0.05,65,1.09,64,1,0.01
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   96,    1,    1","  512,    1,    1","1,223,722",0.88,"559,212.03",0.89,"33,951,168",1.38,512,96,11.72
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"150528,    1,    1","   64,    1,    1","776,681",0.57,"381,241.12",0.37,"9,633,792",1.36,64,"150,528",5.71
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15557] python3.8," 9408,    1,    1"," 1024,    1,    1","1,010,626",0.74,"473,329.65",1.86,"59,910,144",1.35,"1,024","9,408",21.86
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,260",0.00,19.57,0.05,65,0.77,64,1,0.01
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   96,    1,    1","  512,    1,    1","317,733",0.23,"142,296.04",0.92,"8,892,864",1.35,512,96,11.57
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"37632,    1,    1","   64,    1,    1","188,603",0.14,"92,337.32",0.38,"2,408,448",1.31,64,"37,632",5.89
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   25,    1,    1","  128,    1,    1","2,924",0.00,368.22,0.31,"7,680",1.10,128,25,1.05
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  784,    1,    1","   64,    1,    1","208,064",0.15,"98,524.90",2.18,"14,618,464",1.35,64,784,35.12
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,189",0.00,20.47,0.05,65,1.12,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   24,    1,    1","  512,    1,    1","102,924",0.08,"32,424.53",1.01,"2,223,216",1.33,512,24,8.93
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   25,    1,    1","  128,    1,    1","2,995",0.00,399.13,0.28,"7,680",0.81,128,25,1.03
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  784,    5,    1","   64,    1,    1","365,016",0.27,"179,839.25",2.10,"25,676,000",1.34,64,"3,920",29.09
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,263",0.00,19.12,0.05,65,1.17,64,1,0.01
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  144,    1,    1","  512,    1,    1","484,130",0.36,"212,687.12",0.92,"13,339,296",1.33,512,144,11.39
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"56448,    1,    1","   64,    1,    1","290,855",0.21,"140,871.22",0.38,"3,612,672",1.36,64,"56,448",5.73
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15557] python3.8,"14112,    1,    1"," 1024,    1,    1","1,396,807",1.03,"649,989.18",2.03,"89,865,216",1.36,"1,024","14,112",23.72
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,170",0.00,18.99,0.05,65,1.13,64,1,0.01
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  144,    1,    1","  512,    1,    1","486,576",0.36,"211,826.50",0.93,"13,339,296",1.33,512,144,11.33
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"56448,    1,    1","   64,    1,    1","285,077",0.21,"140,204.96",0.38,"3,612,672",1.34,64,"56,448",5.84
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   25,    1,    1","  128,    1,    1","2,898",0.00,382.10,0.30,"7,680",1.07,128,25,1.06
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  784,    1,    1","   64,    1,    1","286,474",0.21,"135,376.32",2.27,"20,940,640",1.36,64,784,37.93
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,149",0.00,19.81,0.05,65,1.11,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   24,    1,    1","  512,    1,    1","103,304",0.07,"32,547.15",1.00,"2,223,216",1.38,512,24,8.90
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[15557] python3.8," 9408,    1,    1","   64,    1,    1","65,841",0.05,"34,987.56",0.18,"432,768",1.25,64,"9,408",4.23
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   25,    1,    1","  128,    1,    1","2,926",0.00,368.34,0.31,"7,680",1.09,128,25,1.05
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  784,    5,    1","   64,    1,    1","367,317",0.27,"180,025.82",2.10,"25,676,000",1.35,64,"3,920",28.89
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,171",0.00,19.07,0.05,65,0.79,64,1,0.01
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  144,    1,    1","  512,    1,    1","487,728",0.36,"216,380.63",0.91,"13,339,296",1.34,512,144,11.31
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"56448,    1,    1","   64,    1,    1","291,225",0.21,"141,466.79",0.38,"3,612,672",1.37,64,"56,448",5.72
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15557] python3.8," 3528,    1,    1"," 1024,    1,    1","401,964",0.30,"190,439.65",1.73,"22,466,304",1.34,"1,024","3,528",20.63
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,174",0.00,20.10,0.05,65,1.11,64,1,0.01
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  144,    1,    1","  512,    1,    1","127,114",0.10,"54,656.53",1.08,"4,003,488",1.30,512,144,12.13
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"14112,    1,    1","   64,    1,    1","73,559",0.05,"32,431.85",0.41,"903,168",1.38,64,"14,112",5.67
49,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"    7,    1,    1","  128,    1,    1","2,983",0.00,102.56,0.28,"1,979",0.88,128,7,0.27
50,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  196,    1,    1","   64,    1,    1","98,839",0.07,"41,526.29",1.85,"5,235,160",1.33,64,196,27.57
51,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,146",0.00,18.60,0.05,65,1.10,64,1,0.01
52,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   32,    1,    1","  512,    1,    1","29,446",0.02,"11,694.35",1.12,"889,664",1.18,512,32,11.70
53,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"    7,    1,    1","  128,    1,    1","2,900",0.00,116.35,0.25,"1,979",0.78,128,7,0.27
54,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15557] python3.8,"  196,    3,    1","  128,    1,    1","128,052",0.10,"60,828.71",2.11,"8,730,624",1.33,128,588,29.96
55,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,120",0.00,18.43,0.05,65,1.11,64,1,0.01
56,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  192,    1,    1","  512,    1,    1","172,660",0.12,"79,939.32",0.98,"5,337,984",1.38,512,192,11.90
57,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"18816,    1,    1","   64,    1,    1","91,811",0.07,"44,804.31",0.40,"1,204,224",1.29,64,"18,816",6.06
58,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15557] python3.8," 4704,    1,    1"," 1024,    1,    1","468,735",0.35,"217,335.79",2.03,"29,955,072",1.35,"1,024","4,704",23.58
59,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,234",0.00,18.51,0.05,65,1.12,64,1,0.01
60,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  192,    1,    1","  512,    1,    1","177,397",0.13,"83,783.63",0.94,"5,337,984",1.38,512,192,11.58
61,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"18816,    1,    1","   64,    1,    1","91,737",0.07,"44,338.03",0.40,"1,204,224",1.28,64,"18,816",6.06
62,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"    7,    1,    1","  128,    1,    1","3,049",0.00,105.82,0.28,"1,979",1.15,128,7,0.26
63,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  196,    1,    1","   64,    1,    1","127,164",0.09,"52,617.09",1.90,"6,815,704",1.36,64,196,28.40
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,238",0.00,19.10,0.05,65,1.16,64,1,0.01
65,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   32,    1,    1","  512,    1,    1","28,700",0.02,"11,613.21",1.13,"889,664",1.19,512,32,12.02
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[15557] python3.8," 3136,    1,    1","   64,    1,    1","20,244",0.02,"11,625.72",0.18,"144,256",0.97,64,"3,136",4.60
67,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"    7,    1,    1","  128,    1,    1","3,013",0.00,102.59,0.28,"1,979",1.11,128,7,0.26
68,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15557] python3.8,"  196,    3,    1","  128,    1,    1","128,523",0.10,"60,892.01",2.11,"8,730,624",1.33,128,588,29.86
69,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,133",0.00,18.76,0.05,65,0.74,64,1,0.01
70,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  192,    1,    1","  512,    1,    1","163,929",0.13,"77,922.53",1.01,"5,337,984",1.29,512,192,12.56
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"18816,    1,    1","   64,    1,    1","91,386",0.07,"44,609.47",0.40,"1,204,224",1.28,64,"18,816",6.08
72,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15557] python3.8," 4704,    1,    1"," 1024,    1,    1","471,305",0.35,"217,563.24",2.02,"29,955,072",1.36,"1,024","4,704",23.43
73,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,411",0.00,20.41,0.05,65,1.21,64,1,0.01
