ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8," 1568,    1,    1","   64,    1,    1","179,415",132.35,"86,039.71",2.12,"12,377,792",1.35,64,"1,568",28.52
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,144",2.82,18.47,0.05,65,1.12,64,1,0.01
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   16,    1,    1","  512,    1,    1","170,393",132.51,"38,489.68",1.09,"2,859,680",1.28,512,16,7.06
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   99,    1,    1","  128,    1,    1","3,102",2.82,534.68,0.84,"30,624",1.10,128,99,3.96
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8," 1568,    3,    1","   64,    1,    1","371,788",272.51,"181,648.87",1.98,"24,489,024",1.36,64,"4,704",28.89
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,162",2.85,19.93,0.05,65,1.11,64,1,0.01
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   96,    1,    1","  512,    1,    1","611,271",444.67,"280,443.87",0.90,"17,158,080",1.37,512,96,11.81
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"75264,    1,    1","   64,    1,    1","388,152",286.46,"188,447.22",0.38,"4,816,896",1.35,64,"75,264",5.71
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31466] python3.8," 4704,    1,    1"," 1024,    1,    1","510,748",374.37,"237,493.15",1.85,"29,955,072",1.36,"1,024","4,704",21.63
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,141",2.82,18.71,0.05,65,1.12,64,1,0.01
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   96,    1,    1","  512,    1,    1","155,346",123.42,"71,888.26",0.95,"4,628,928",1.25,512,96,12.17
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"18816,    1,    1","   64,    1,    1","91,843",70.88,"44,300.62",0.40,"1,204,224",1.29,64,"18,816",6.06
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   25,    1,    1","  128,    1,    1","2,904",4.03,358.26,0.32,"7,680",0.72,128,25,1.06
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8,"  392,    1,    1","   64,    1,    1","110,595",82.94,"52,580.13",2.04,"7,309,232",1.32,64,392,33.12
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,142",4.16,18.84,0.05,65,0.76,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   24,    1,    1","  512,    1,    1","57,755",40.10,"16,000.79",1.06,"1,157,232",1.43,512,24,8.19
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   25,    1,    1","  128,    1,    1","2,899",2.72,358.76,0.31,"7,680",1.07,128,25,1.06
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8,"  392,    5,    1","   64,    1,    1","190,395",142.05,"92,099.22",2.05,"12,838,000",1.33,64,"1,960",27.92
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,261",2.85,19.12,0.05,65,1.14,64,1,0.01
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  144,    1,    1","  512,    1,    1","248,563",185.34,"106,016.25",0.96,"6,943,392",1.34,512,144,11.39
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"28224,    1,    1","   64,    1,    1","152,777",106.18,"68,197.34",0.39,"1,806,336",1.43,64,"28,224",5.46
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31466] python3.8," 7056,    1,    1"," 1024,    1,    1","699,140",515.71,"325,872.47",2.03,"44,932,608",1.35,"1,024","7,056",23.71
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,389",2.85,19.07,0.05,65,1.19,64,1,0.01
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  144,    1,    1","  512,    1,    1","249,302",180.64,"105,656.87",0.97,"6,943,392",1.37,512,144,11.37
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"28224,    1,    1","   64,    1,    1","145,894",106.72,"69,038.21",0.38,"1,806,336",1.36,64,"28,224",5.71
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   25,    1,    1","  128,    1,    1","2,903",4.03,357.46,0.32,"7,680",0.72,128,25,1.06
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8,"  392,    1,    1","   64,    1,    1","153,971",112.03,"71,498.62",2.15,"10,470,320",1.37,64,392,35.31
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,167",4.19,19.90,0.05,65,0.76,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   24,    1,    1","  512,    1,    1","50,518",40.22,"15,899.41",1.07,"1,157,232",1.25,512,24,9.37
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[31466] python3.8," 4704,    1,    1","   64,    1,    1","30,847",29.57,"14,234.34",0.22,"216,384",1.03,64,"4,704",4.53
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   25,    1,    1","  128,    1,    1","2,903",2.66,358.68,0.31,"7,680",1.09,128,25,1.06
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8,"  392,    5,    1","   64,    1,    1","190,655",142.37,"92,492.96",2.04,"12,838,000",1.33,64,"1,960",27.91
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,128",2.82,18.51,0.05,65,1.11,64,1,0.01
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  144,    1,    1","  512,    1,    1","242,874",180.03,"105,404.93",0.97,"6,943,392",1.34,512,144,11.68
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"28224,    1,    1","   64,    1,    1","139,917",105.98,"68,651.46",0.39,"1,806,336",1.32,64,"28,224",5.95
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31466] python3.8," 1764,    1,    1"," 1024,    1,    1","206,387",155.65,"97,914.53",1.69,"11,233,152",1.32,"1,024","1,764",20.10
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,146",4.13,18.60,0.05,65,0.76,64,1,0.01
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  144,    1,    1","  512,    1,    1","59,127",46.94,"25,058.51",1.34,"2,275,488",1.25,512,144,14.38
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8," 7056,    1,    1","   64,    1,    1","31,382",26.72,"14,343.25",0.46,"451,584",1.16,64,"7,056",6.67
49,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[31466] python3.8,"  392,    1,    1","    8,    8,    1","70,443",52.32,"31,944.81",1.82,"3,952,144",1.33,64,392,24.52
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,275",2.85,18.97,0.05,65,1.15,64,1,0.01
51,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   32,    1,    1","  512,    1,    1","16,405",14.59,"6,379.18",1.17,"505,664",1.11,512,32,11.59
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"    7,    1,    1","  128,    1,    1","2,916",2.66,102.93,0.28,"1,979",1.10,128,7,0.27
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[31466] python3.8,"   98,    3,    1","  128,    1,    1","69,307",51.84,"32,032.41",2.00,"4,365,312",1.32,128,294,27.77
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,157",4.48,19.99,0.05,65,0.70,64,1,0.01
55,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  192,    1,    1","  512,    1,    1","82,085",57.73,"34,181.13",1.31,"3,033,984",1.41,512,192,13.78
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8," 9408,    1,    1","   64,    1,    1","43,603",36.99,"20,629.22",0.43,"602,112",1.17,64,"9,408",6.40
57,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31466] python3.8," 2352,    1,    1"," 1024,    1,    1","238,308",174.43,"109,167.38",2.02,"14,977,536",1.36,"1,024","2,352",23.21
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,147",4.13,18.87,0.05,65,0.76,64,1,0.01
59,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  192,    1,    1","  512,    1,    1","75,254",61.22,"34,290.54",1.30,"3,033,984",1.22,512,192,15.05
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8," 9408,    1,    1","   64,    1,    1","43,565",37.57,"20,354.34",0.44,"602,112",1.15,64,"9,408",6.40
61,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[31466] python3.8,"  392,    1,    1","    8,    8,    1","90,192",67.17,"41,458.96",1.83,"5,156,368",1.33,64,392,25.31
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,233",2.82,18.51,0.05,65,1.15,64,1,0.01
63,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   32,    1,    1","  512,    1,    1","16,821",12.77,"6,478.65",1.15,"505,664",1.31,512,32,11.30
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[31466] python3.8," 1568,    1,    1","   64,    1,    1","10,706",9.76,"4,164.91",0.25,"72,128",1.09,64,"1,568",4.35
65,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"    7,    1,    1","  128,    1,    1","2,904",2.66,103.16,0.28,"1,979",1.09,128,7,0.27
66,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[31466] python3.8,"   98,    3,    1","  128,    1,    1","69,495",52.99,"32,023.18",2.00,"4,365,312",1.30,128,294,27.70
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,194",2.85,18.49,0.05,65,1.12,64,1,0.01
68,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  192,    1,    1","  512,    1,    1","81,594",57.66,"34,284.12",1.30,"3,033,984",1.40,512,192,13.87
69,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8," 9408,    1,    1","   64,    1,    1","43,310",35.49,"20,476.87",0.43,"602,112",1.21,64,"9,408",6.44
70,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31466] python3.8," 2352,    1,    1"," 1024,    1,    1","236,862",175.14,"108,794.32",2.02,"14,977,536",1.35,"1,024","2,352",23.35
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,137",3.81,18.65,0.05,65,0.82,64,1,0.01
