ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"   24,    1,    1","  512,    1,    1","33,611",28.13,"10,577.09",0.86,"620,208",1.19,512,24,7.40
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[10223] python3.8," 2352,    1,    1","   64,    1,    1","14,977",13.63,"12,342.78",0.13,"108,192",1.09,64,"2,352",4.67
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[10223] python3.8,"   25,    1,    1","  128,    1,    1","2,897",2.66,354.16,0.32,"7,680",1.09,128,25,1.06
41,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[10223] python3.8,"  196,    3,    1","  128,    1,    1","79,049",59.62,"69,077.99",1.55,"7,284,144",1.31,128,588,37.34
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,135",4.19,18.49,0.05,65,0.75,64,1,0.01
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"  144,    1,    1","  512,    1,    1","129,311",102.21,"100,669.07",0.54,"3,721,248",1.26,512,144,11.55
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"14112,    1,    1","   64,    1,    1","72,907",54.18,"62,853.03",0.21,"903,168",1.34,64,"14,112",5.72
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[10223] python3.8,"  882,    1,    1"," 1024,    1,    1","62,140",51.36,"55,884.51",1.48,"5,616,576",1.20,"1,024",882,33.70
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,173",2.85,19.06,0.05,65,1.11,64,1,0.01
47,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[10223] python3.8,"  144,    1,    1","  512,    1,    1","25,825",20.51,"16,306.56",1.37,"1,521,072",1.24,512,144,22.60
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8," 3528,    1,    1","   64,    1,    1","13,101",12.48,"10,148.74",0.33,"225,792",1.04,64,"3,528",8.03
49,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[10223] python3.8,"  196,    1,    1","    8,    8,    1","27,852",20.93,"21,813.06",1.33,"1,976,072",1.31,64,196,31.30
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","4,601",2.82,18.47,0.05,65,1.63,64,1,0.01
51,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[10223] python3.8,"   32,    1,    1","  512,    1,    1","13,234",10.34,"4,074.15",1.22,"338,016",1.28,512,32,9.70
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[10223] python3.8,"    7,    1,    1","  128,    1,    1","2,905",2.69,103.63,0.28,"1,979",1.08,128,7,0.27
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[10223] python3.8,"   49,    3,    1","  128,    1,    1","29,110",23.68,"20,940.91",1.53,"2,182,656",1.21,128,147,33.15
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,161",2.82,19.97,0.05,65,1.12,64,1,0.01
55,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[10223] python3.8,"  192,    1,    1","  512,    1,    1","33,464",23.97,"23,270.38",1.28,"2,028,096",1.38,512,192,23.18
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8," 4704,    1,    1","   64,    1,    1","18,118",16.35,"15,072.71",0.29,"301,056",1.09,64,"4,704",7.73
57,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[10223] python3.8," 1176,    1,    1"," 1024,    1,    1","64,006",48.16,"56,475.63",1.95,"7,488,768",1.31,"1,024","1,176",43.59
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,150",2.82,18.62,0.05,65,1.12,64,1,0.01
59,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[10223] python3.8,"  192,    1,    1","  512,    1,    1","28,553",24.10,"23,699.24",1.26,"2,028,096",1.17,512,192,27.27
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8," 4704,    1,    1","   64,    1,    1","17,773",16.74,"14,988.34",0.30,"301,056",1.05,64,"4,704",7.89
61,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[10223] python3.8,"  196,    1,    1","    8,    8,    1","32,888",26.08,"27,347.43",1.39,"2,578,184",1.24,64,196,35.10
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","5,016",2.91,18.35,0.05,65,1.72,64,1,0.01
63,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[10223] python3.8,"   32,    1,    1","  512,    1,    1","11,160",9.47,"4,048.60",1.23,"338,016",1.17,512,32,11.51
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[10223] python3.8,"  784,    1,    1","   64,    1,    1","6,806",5.89,"4,661.63",0.11,"36,064",1.15,64,784,3.41
65,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[10223] python3.8,"    7,    1,    1","  128,    1,    1","4,788",2.75,111.06,0.26,"1,979",1.74,128,7,0.17
66,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[10223] python3.8,"   49,    3,    1","  128,    1,    1","28,955",23.20,"20,933.71",1.53,"2,182,656",1.23,128,147,33.31
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,145",2.85,18.79,0.05,65,1.10,64,1,0.01
68,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[10223] python3.8,"  192,    1,    1","  512,    1,    1","33,872",25.79,"23,821.96",1.25,"2,028,096",1.30,512,192,22.88
69,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8," 4704,    1,    1","   64,    1,    1","18,187",18.75,"14,934.97",0.30,"301,056",0.96,64,"4,704",7.71
