ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"   99,    1,    1","  128,    1,    1","3,092",2.85,534.46,0.84,"30,624",1.08,128,99,3.97
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[25499] python3.8,"  784,    3,    1","   64,    1,    1","192,658",142.98,"92,815.01",1.94,"12,244,512",1.34,64,"2,352",27.92
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,175",3.97,20.06,0.05,65,0.80,64,1,0.01
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25499] python3.8,"   96,    1,    1","  512,    1,    1","369,504",276.51,"167,639.88",0.77,"8,745,408",1.33,512,96,9.89
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"37632,    1,    1","   64,    1,    1","194,922",141.44,"92,515.40",0.38,"2,408,448",1.37,64,"37,632",5.70
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25499] python3.8," 2352,    1,    1"," 1024,    1,    1","265,329",195.33,"121,539.15",1.81,"14,977,536",1.35,"1,024","2,352",20.85
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,134",4.13,18.56,0.05,65,0.76,64,1,0.01
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25499] python3.8,"   96,    1,    1","  512,    1,    1","95,670",75.42,"41,081.47",0.89,"2,480,832",1.26,512,96,10.41
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 9408,    1,    1","   64,    1,    1","51,112",35.39,"20,374.01",0.43,"602,112",1.44,64,"9,408",5.44
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"   25,    1,    1","  128,    1,    1","2,903",4.03,356.84,0.32,"7,680",0.72,128,25,1.06
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[25499] python3.8,"  196,    1,    1","   64,    1,    1","72,084",53.06,"28,239.63",1.90,"3,654,616",1.35,64,196,25.42
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,157",4.16,18.75,0.05,65,0.76,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25499] python3.8,"   24,    1,    1","  512,    1,    1","33,997",26.21,"10,821.56",0.84,"620,208",1.29,512,24,7.32
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"   25,    1,    1","  128,    1,    1","3,000",2.72,357.16,0.32,"7,680",1.10,128,25,1.03
27,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25499] python3.8,"  196,    3,    1","  128,    1,    1","106,597",80.13,"50,373.47",2.13,"7,284,144",1.32,128,588,27.61
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,174",4.22,19.91,0.05,65,0.75,64,1,0.01
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25499] python3.8,"  144,    1,    1","  512,    1,    1","138,656",109.76,"57,993.59",0.94,"3,721,248",1.26,512,144,10.76
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"14112,    1,    1","   64,    1,    1","67,744",53.31,"32,555.28",0.41,"903,168",1.26,64,"14,112",6.17
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25499] python3.8," 3528,    1,    1"," 1024,    1,    1","352,892",259.68,"162,894.15",2.03,"22,466,304",1.35,"1,024","3,528",23.50
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,165",2.88,19.19,0.05,65,1.10,64,1,0.01
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25499] python3.8,"  144,    1,    1","  512,    1,    1","140,440",106.05,"58,001.76",0.94,"3,721,248",1.32,512,144,10.63
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"14112,    1,    1","   64,    1,    1","67,854",53.12,"32,344.93",0.41,"903,168",1.27,64,"14,112",6.16
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"   25,    1,    1","  128,    1,    1","3,015",2.72,358.76,0.31,"7,680",1.11,128,25,1.02
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[25499] python3.8,"  196,    1,    1","   64,    1,    1","97,896",73.47,"40,737.75",1.89,"5,235,160",1.32,64,196,27.80
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,141",2.85,19.59,0.05,65,1.10,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25499] python3.8,"   24,    1,    1","  512,    1,    1","34,150",27.68,"10,805.40",0.84,"620,208",1.23,512,24,7.29
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[25499] python3.8," 2352,    1,    1","   64,    1,    1","15,233",13.82,"6,309.29",0.25,"108,192",1.09,64,"2,352",4.59
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"   25,    1,    1","  128,    1,    1","2,903",3.97,357.63,0.32,"7,680",0.73,128,25,1.06
41,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25499] python3.8,"  196,    3,    1","  128,    1,    1","107,388",79.20,"50,392.66",2.13,"7,284,144",1.35,128,588,27.39
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,232",2.85,18.60,0.05,65,1.13,64,1,0.01
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25499] python3.8,"  144,    1,    1","  512,    1,    1","139,677",108.96,"57,982.62",0.94,"3,721,248",1.28,512,144,10.69
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"14112,    1,    1","   64,    1,    1","67,623",55.20,"32,578.57",0.41,"903,168",1.22,64,"14,112",6.17
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25499] python3.8,"  882,    1,    1"," 1024,    1,    1","107,891",83.26,"49,741.66",1.66,"5,616,576",1.29,"1,024",882,19.25
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,255",2.85,18.59,0.05,65,1.14,64,1,0.01
47,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  144,    1,    1","  512,    1,    1","31,817",25.09,"12,338.38",1.81,"1,521,072",1.25,512,144,18.30
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 3528,    1,    1","   64,    1,    1","13,921",15.97,"5,519.62",0.60,"225,792",0.86,64,"3,528",7.55
49,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25499] python3.8,"  196,    1,    1","    8,    8,    1","44,429",33.09,"18,061.35",1.61,"1,976,072",1.33,64,196,19.46
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,188",2.91,19,0.05,65,1.09,64,1,0.01
51,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"   32,    1,    1","  512,    1,    1","11,523",8.74,"4,241.28",1.17,"338,016",1.31,512,32,11.16
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"    7,    1,    1","  128,    1,    1","2,898",2.72,102.84,0.28,"1,979",1.07,128,7,0.27
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25499] python3.8,"   49,    3,    1","  128,    1,    1","43,077",32.64,"17,822.50",1.80,"2,182,656",1.30,128,147,22.38
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,228",2.88,19.09,0.05,65,1.12,64,1,0.01
55,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  192,    1,    1","  512,    1,    1","37,572",29.31,"16,508.65",1.81,"2,028,096",1.27,512,192,20.65
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 4704,    1,    1","   64,    1,    1","19,558",20.22,"11,600.12",0.38,"301,056",0.96,64,"4,704",7.16
57,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25499] python3.8," 1176,    1,    1"," 1024,    1,    1","122,253",90.43,"55,071.97",2.00,"7,488,768",1.35,"1,024","1,176",22.63
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,147",4.16,19.53,0.05,65,0.76,64,1,0.01
59,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  192,    1,    1","  512,    1,    1","37,324",31.14,"18,515.15",1.61,"2,028,096",1.19,512,192,20.78
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 4704,    1,    1","   64,    1,    1","19,567",20.48,"8,524.15",0.52,"301,056",0.94,64,"4,704",7.16
61,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25499] python3.8,"  196,    1,    1","    8,    8,    1","56,270",41.63,"23,274.13",1.63,"2,578,184",1.34,64,196,20.32
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,129",2.91,18.56,0.05,65,1.07,64,1,0.01
63,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"   32,    1,    1","  512,    1,    1","11,461",9.47,"4,201.16",1.18,"338,016",1.20,512,32,11.21
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[25499] python3.8,"  784,    1,    1","   64,    1,    1","10,418",6.27,"2,436.07",0.22,"36,064",1.65,64,784,2.22
65,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"    7,    1,    1","  128,    1,    1","2,912",3.94,102.63,0.28,"1,979",0.74,128,7,0.27
66,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25499] python3.8,"   49,    3,    1","  128,    1,    1","43,556",32.32,"17,544.68",1.83,"2,182,656",1.33,128,147,22.13
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,127",2.85,19.26,0.05,65,1.10,64,1,0.01
68,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  192,    1,    1","  512,    1,    1","36,944",29.95,"18,474.87",1.61,"2,028,096",1.22,512,192,21.01
69,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 4704,    1,    1","   64,    1,    1","26,066",17.79,"8,465.79",0.52,"301,056",1.46,64,"4,704",5.34
