ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
10,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29901] python3.8,"   32,   14,    7","  256,    1,    1","2,794,602",2.05,"1,376,407.54",1.64,"153,563,648",1.36,256,"3,136",29.90
11,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"50176,    1,    1","   64,    1,    1","336,792",0.25,"166,869.28",2.74,"31,109,120",1.35,64,"50,176",34.08
12,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"50176,    1,    1","   64,    1,    1","252,853",0.19,"124,889.43",0.33,"2,809,856",1.34,64,"50,176",4.68
13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29901] python3.8,"    4,   32,    1","   32,    4,    1","7,178",0.01,"2,239.88",1.18,"180,224",1.23,128,128,9.50
14,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29901] python3.8,"   32,   14,    7","  256,    1,    1","4,964,780",3.64,"2,450,501.91",1.73,"288,436,736",1.36,256,"3,136",33.07
15,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"50176,    1,    1","   64,    1,    1","337,516",0.25,"166,913.24",2.74,"31,109,120",1.35,64,"50,176",34.07
16,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"50176,    1,    1","   64,    1,    1","253,162",0.19,"125,092.54",0.33,"2,809,856",1.34,64,"50,176",4.67
17,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29901] python3.8,"12544,    1,    1","  256,    1,    1","296,818",0.22,"146,454.90",2.09,"20,772,864",1.34,256,"12,544",25.81
18,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"   16,  128,    1","  256,    1,    1","215,048",0.16,"104,156.44",1.30,"9,196,544",1.36,256,"2,048",19.44
19,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"    4,   32,    1","   32,    8,    1","14,409",0.01,"5,345.18",0.86,"313,344",1.27,256,128,13.70
20,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[29901] python3.8,"   25,    2,   36","  256,    1,    1","2,023,020",1.48,"995,540.49",2.17,"146,937,600",1.36,256,"1,800",43.42
21,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"   16,  256,    1","  256,    1,    1","359,261",0.27,"177,010.15",1.45,"17,454,592",1.35,256,"4,096",17.92
22,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"25088,    1,    1","   64,    1,    1","170,316",0.13,"83,850.72",2.73,"15,554,560",1.34,64,"25,088",33.74
23,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"25088,    1,    1","   64,    1,    1","124,142",0.09,"63,360.41",0.33,"1,404,928",1.31,64,"25,088",4.77
24,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"   16,  256,    1","  256,    1,    1","419,282",0.31,"207,564.31",1.30,"18,393,088",1.37,256,"4,096",19.93
25,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"    8,   32,    1","   32,    8,    1","38,486",0.03,"13,902.21",0.66,"626,688",1.41,256,256,10.23
26,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[29901] python3.8,"   25,    2,   36","  256,    1,    1","3,808,543",2.78,"1,876,333.81",2.20,"281,260,800",1.37,256,"1,800",45.88
27,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"   16,  256,    1","  256,    1,    1","358,441",0.27,"176,794.96",1.45,"17,454,592",1.34,256,"4,096",18.00
28,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"25088,    1,    1","   64,    1,    1","170,342",0.13,"84,357.24",2.71,"15,554,560",1.34,64,"25,088",33.75
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"25088,    1,    1","   64,    1,    1","124,309",0.10,"60,777.69",0.34,"1,404,928",1.30,64,"25,088",4.76
30,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"   16,  256,    1","  256,    1,    1","412,779",0.31,"205,267.34",1.32,"18,393,088",1.34,256,"4,096",20.22
31,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"    8,   32,    1","   32,    8,    1","37,101",0.03,"14,205",0.65,"626,688",1.30,256,256,10.61
32,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[29901] python3.8,"   25,    2,   36","  256,    1,    1","3,796,457",2.79,"1,874,335.38",2.21,"281,260,800",1.36,256,"1,800",46.01
33,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"   16,  256,    1","  256,    1,    1","359,389",0.27,"177,057.29",1.45,"17,454,592",1.34,256,"4,096",17.92
34,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"25088,    1,    1","   64,    1,    1","170,440",0.13,"83,864.68",2.73,"15,554,560",1.34,64,"25,088",33.73
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"25088,    1,    1","   64,    1,    1","123,813",0.10,"60,364.13",0.34,"1,404,928",1.28,64,"25,088",4.78
36,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"   16,  256,    1","  256,    1,    1","417,737",0.31,"207,607.72",1.30,"18,393,088",1.34,256,"4,096",19.98
37,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"    8,   32,    1","   32,    8,    1","32,424",0.03,"14,195.32",0.65,"626,688",1.20,256,256,12.16
38,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[29901] python3.8,"   25,    2,   36","  256,    1,    1","3,808,952",2.78,"1,875,488.78",2.21,"281,260,800",1.36,256,"1,800",45.87
39,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"   16,  256,    1","  256,    1,    1","357,463",0.27,"176,489.07",1.45,"17,454,592",1.34,256,"4,096",18.01
40,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"25088,    1,    1","   64,    1,    1","170,747",0.13,"83,787.88",2.73,"15,554,560",1.34,64,"25,088",33.68
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"25088,    1,    1","   64,    1,    1","124,066",0.10,"60,733.96",0.34,"1,404,928",1.30,64,"25,088",4.77
42,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29901] python3.8," 6272,    1,    1","  256,    1,    1","147,004",0.11,"71,564.40",2.13,"10,386,432",1.34,256,"6,272",26.08
43,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"    4,  256,    1","  256,    1,    1","103,532",0.08,"49,231.49",1.45,"4,845,568",1.37,256,"1,024",21.57
44,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"    8,   64,    1","   32,    8,    1","65,509",0.05,"29,753.59",0.62,"1,253,376",1.29,256,512,12.01
45,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29901] python3.8,"    7,    8,   36","  128,    1,    1","2,118,022",1.55,"1,045,436.53",2.25,"160,199,424",1.36,128,"2,016",46.21
46,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","181,577",0.14,"89,445.37",1.46,"8,893,952",1.32,256,"2,048",18.13
47,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","87,045",0.07,"42,276.75",2.71,"7,777,280",1.32,64,"12,544",33.11
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","59,799",0.05,"28,698.54",0.36,"702,464",1.27,64,"12,544",4.96
49,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","200,984",0.15,"100,241.43",1.42,"9,691,136",1.34,256,"2,048",22.20
50,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"   16,   64,    1","   32,    8,    1","142,573",0.11,"68,939.53",0.53,"2,506,752",1.34,256,"1,024",11.02
51,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29901] python3.8,"    7,    8,   36","  128,    1,    1","4,118,744",3.02,"2,033,115.97",2.27,"313,221,888",1.36,128,"2,016",47.40
52,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","183,760",0.14,"88,818.97",1.47,"8,893,952",1.34,256,"2,048",17.89
53,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","87,426",0.07,"42,278.99",2.71,"7,777,280",1.33,64,"12,544",32.95
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","65,866",0.05,"28,702.10",0.36,"702,464",1.39,64,"12,544",4.50
55,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","205,271",0.15,"99,390.16",1.43,"9,691,136",1.38,256,"2,048",21.73
56,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"   16,   64,    1","   32,    8,    1","143,238",0.10,"67,789.87",0.54,"2,506,752",1.37,256,"1,024",10.97
57,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29901] python3.8,"    7,    8,   36","  128,    1,    1","4,119,194",3.02,"2,033,942.15",2.26,"313,221,888",1.36,128,"2,016",47.38
58,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","182,531",0.14,"88,867.75",1.47,"8,893,952",1.33,256,"2,048",18.01
59,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","87,069",0.07,"42,263.46",2.71,"7,777,280",1.32,64,"12,544",33.09
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","59,570",0.05,"28,461.65",0.36,"702,464",1.26,64,"12,544",4.97
61,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","205,597",0.15,"100,175.38",1.42,"9,691,136",1.38,256,"2,048",21.69
62,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"   16,   64,    1","   32,    8,    1","141,620",0.11,"67,315.56",0.55,"2,506,752",1.32,256,"1,024",11.10
63,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29901] python3.8,"    7,    8,   36","  128,    1,    1","4,118,030",3.02,"2,034,021.54",2.26,"313,221,888",1.36,128,"2,016",47.40
64,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","181,594",0.14,"89,058.62",1.47,"8,893,952",1.32,256,"2,048",18.10
65,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","87,457",0.07,"42,335.31",2.70,"7,777,280",1.33,64,"12,544",32.94
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","72,114",0.05,"28,468.79",0.36,"702,464",1.52,64,"12,544",4.11
67,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29901] python3.8," 3136,    1,    1","  256,    1,    1","76,395",0.06,"34,753.46",2.20,"5,193,216",1.36,256,"3,136",25.14
68,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29901] python3.8,"   16,  128,    1","   32,    4,    1","72,219",0.05,"34,758.43",1.22,"2,883,584",1.31,128,"2,048",15.11
69,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29901] python3.8,"  128,    2,    1","  256,    1,    1","1,554,512",1.14,"726,338.40",1.81,"89,606,144",1.36,256,256,34.00
70,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","24,641",0.02,"11,110.32",2.57,"1,944,320",1.25,64,"3,136",29.48
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","12,366",0.01,"4,899.12",0.53,"175,616",0.94,64,"3,136",6.02
72,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29901] python3.8,"   16,  128,    1","   32,    4,    1","71,810",0.06,"34,384.10",1.23,"2,883,584",1.27,128,"2,048",15.20
73,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29901] python3.8,"  128,    2,    1","  256,    1,    1","1,553,624",1.14,"725,936.94",1.82,"89,606,144",1.36,256,256,34.03
74,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","24,717",0.02,"11,044.62",2.59,"1,944,320",1.24,64,"3,136",29.41
75,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","12,020",0.01,"4,879.13",0.53,"175,616",1.00,64,"3,136",6.19
76,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29901] python3.8,"   16,  128,    1","   32,    4,    1","71,470",0.06,"34,020.19",1.25,"2,883,584",1.20,128,"2,048",15.27
