ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
10,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    2,   16,    1","   32,    8,    1","6,437",0.01,"1,820.25",0.63,"78,336",1.14,256,32,7.63
11,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[32184] python3.8,"   98,    1,   36","  256,    1,    1","1,504,007",1.10,"1,090,517.47",2.11,"156,360,960",1.36,256,"3,528",57.77
12,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   49,  128,    1","  256,    1,    1","825,994",0.60,"595,040.87",0.80,"32,363,520",1.37,256,"6,272",14.46
13,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"100352,    1,    1","   64,    1,    1","518,456",0.38,"376,631.88",2.43,"62,218,240",1.36,64,"100,352",44.27
14,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"100352,    1,    1","   64,    1,    1","525,287",0.38,"370,961.96",0.22,"5,619,712",1.39,64,"100,352",4.50
15,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   49,  128,    1","  256,    1,    1","1,013,228",0.74,"729,364.15",0.63,"31,410,176",1.36,256,"6,272",14.47
16,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    4,   16,    1","   32,    8,    1","10,952",0.01,"3,795.84",0.61,"156,672",1.56,256,64,8.99
17,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[32184] python3.8,"   98,    1,   36","  256,    1,    1","2,686,709",1.97,"1,954,670.12",2.17,"287,997,696",1.36,256,"3,528",64.12
18,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   49,  128,    1","  256,    1,    1","820,302",0.60,"594,216.82",0.80,"32,363,520",1.35,256,"6,272",14.55
19,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"100352,    1,    1","   64,    1,    1","519,959",0.38,"378,985.24",2.41,"62,218,240",1.36,64,"100,352",44.15
20,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"100352,    1,    1","   64,    1,    1","517,179",0.38,"372,662.44",0.22,"5,619,712",1.37,64,"100,352",4.57
21,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[32184] python3.8,"25088,    1,    1","  256,    1,    1","456,051",0.34,"328,118.79",1.86,"41,545,728",1.36,256,"25,088",33.61
22,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   16,  128,    1","  256,    1,    1","260,623",0.19,"177,292.01",0.76,"9,196,544",1.37,256,"2,048",16.03
23,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    4,   32,    1","   32,    8,    1","15,556",0.01,"7,331.49",0.63,"313,344",1.15,256,128,12.70
24,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"   25,    4,   36","  128,    1,    1","1,360,621",1.00,"984,195.32",2.23,"149,443,200",1.36,128,"3,600",64.66
25,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","415,373",0.31,"299,422.31",0.97,"19,781,120",1.35,256,"4,096",17.59
26,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","263,483",0.20,"187,820",2.44,"31,109,120",1.32,64,"50,176",43.63
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","258,557",0.19,"187,141.53",0.22,"2,809,856",1.36,64,"50,176",4.57
28,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","505,390",0.37,"365,128.46",0.74,"18,393,088",1.36,256,"4,096",16.53
29,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    8,   32,    1","   32,    8,    1","42,449",0.03,"18,643.51",0.49,"626,688",1.35,256,256,9.27
30,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"   25,    4,   36","  128,    1,    1","2,579,749",1.90,"1,872,547.03",2.25,"286,070,400",1.36,128,"3,600",67.76
31,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","416,672",0.31,"300,386.49",0.97,"19,781,120",1.36,256,"4,096",17.51
32,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","263,325",0.19,"189,770.91",2.41,"31,109,120",1.35,64,"50,176",43.64
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","259,254",0.20,"182,269.60",0.23,"2,809,856",1.30,64,"50,176",4.56
34,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","492,003",0.37,"364,599.59",0.74,"18,393,088",1.34,256,"4,096",16.97
35,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    8,   32,    1","   32,    8,    1","40,625",0.03,"18,572.24",0.50,"626,688",1.30,256,256,9.69
36,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"   25,    4,   36","  128,    1,    1","2,583,102",1.90,"1,872,233.56",2.25,"286,070,400",1.36,128,"3,600",67.74
37,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","416,474",0.31,"297,028.62",0.98,"19,781,120",1.35,256,"4,096",17.54
38,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","262,083",0.19,"189,771.34",2.41,"31,109,120",1.35,64,"50,176",43.86
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","257,697",0.19,"182,628.50",0.23,"2,809,856",1.35,64,"50,176",4.59
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","536,456",0.37,"363,745.87",0.74,"18,393,088",1.45,256,"4,096",15.57
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    8,   32,    1","   32,    8,    1","41,216",0.03,"18,520",0.50,"626,688",1.34,256,256,9.55
42,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"   25,    4,   36","  128,    1,    1","2,583,760",1.90,"1,871,827.79",2.25,"286,070,400",1.36,128,"3,600",67.71
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","408,445",0.31,"296,900.25",0.98,"19,781,120",1.33,256,"4,096",17.86
44,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","263,758",0.19,"187,800.22",2.44,"31,109,120",1.35,64,"50,176",43.61
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","259,597",0.19,"182,651",0.23,"2,809,856",1.38,64,"50,176",4.56
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[32184] python3.8,"12544,    1,    1","  256,    1,    1","232,182",0.17,"163,537.82",1.87,"20,772,864",1.36,256,"12,544",33.06
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"    4,  256,    1","  256,    1,    1","137,327",0.11,"93,928.99",0.76,"4,845,568",1.28,256,"1,024",16.26
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    8,   64,    1","   32,    8,    1","77,588",0.05,"42,762.60",0.43,"1,253,376",1.44,256,512,10.13
49,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"    7,    8,   36","  128,    1,    1","1,450,936",1.07,"1,048,037.72",2.25,"160,199,424",1.36,128,"2,016",67.48
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"    4,  512,    1","  256,    1,    1","205,360",0.15,"147,190.85",1.00,"10,057,216",1.33,256,"2,048",18.12
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"25088,    1,    1","   64,    1,    1","132,194",0.10,"93,842.44",2.44,"15,554,560",1.34,64,"25,088",43.55
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"25088,    1,    1","   64,    1,    1","130,721",0.10,"88,303.69",0.23,"1,404,928",1.36,64,"25,088",4.52
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"    4,  512,    1","  256,    1,    1","254,816",0.19,"179,353.46",0.79,"9,691,136",1.31,256,"2,048",17.52
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"   16,   64,    1","   32,    8,    1","137,074",0.11,"96,850.91",0.38,"2,506,752",1.29,256,"1,024",11.47
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"    7,    8,   36","  128,    1,    1","2,820,587",2.07,"2,038,438.25",2.26,"313,221,888",1.36,128,"2,016",69.28
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"    4,  512,    1","  256,    1,    1","207,677",0.16,"149,087.85",0.99,"10,057,216",1.30,256,"2,048",17.85
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"25088,    1,    1","   64,    1,    1","131,054",0.10,"94,083.85",2.43,"15,554,560",1.33,64,"25,088",43.84
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"25088,    1,    1","   64,    1,    1","128,989",0.09,"88,216.25",0.23,"1,404,928",1.38,64,"25,088",4.58
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"    4,  512,    1","  256,    1,    1","257,538",0.19,"179,343.24",0.79,"9,691,136",1.37,256,"2,048",17.28
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"   16,   64,    1","   32,    8,    1","136,363",0.10,"95,427.34",0.39,"2,506,752",1.30,256,"1,024",11.51
61,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"    7,    8,   36","  128,    1,    1","2,821,445",2.07,"2,039,409.53",2.26,"313,221,888",1.36,128,"2,016",69.11
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"    4,  512,    1","  256,    1,    1","205,445",0.15,"147,191.38",1.00,"10,057,216",1.33,256,"2,048",18.05
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"25088,    1,    1","   64,    1,    1","131,264",0.10,"93,958.76",2.43,"15,554,560",1.31,64,"25,088",43.77
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"25088,    1,    1","   64,    1,    1","122,658",0.10,"88,438.40",0.23,"1,404,928",1.28,64,"25,088",4.82
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"    4,  512,    1","  256,    1,    1","258,217",0.19,"179,116.28",0.80,"9,691,136",1.37,256,"2,048",17.24
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"   16,   64,    1","   32,    8,    1","135,612",0.11,"95,779.57",0.38,"2,506,752",1.27,256,"1,024",11.57
67,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"    7,    8,   36","  128,    1,    1","2,821,255",2.07,"2,038,930.69",2.26,"313,221,888",1.36,128,"2,016",69.10
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"    4,  512,    1","  256,    1,    1","207,421",0.16,"148,348.75",1.00,"10,057,216",1.33,256,"2,048",17.87
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"25088,    1,    1","   64,    1,    1","130,721",0.10,"93,794.60",2.44,"15,554,560",1.31,64,"25,088",43.94
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"25088,    1,    1","   64,    1,    1","122,749",0.09,"88,540.37",0.23,"1,404,928",1.31,64,"25,088",4.81
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[32184] python3.8," 6272,    1,    1","  256,    1,    1","113,477",0.09,"81,118.62",1.88,"10,386,432",1.28,256,"6,272",33.76
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"    1,  512,    1","  256,    1,    1","76,165",0.06,"53,300.63",0.71,"2,564,096",1.22,256,512,15.71
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"   16,   64,    1","   32,    8,    1","140,771",0.11,"98,445.09",0.37,"2,506,752",1.32,256,"1,024",11.15
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"    2,    8,   36","  128,    1,    1","837,096",0.61,"589,382.06",2.23,"89,491,968",1.36,128,576,66.58
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"    1,  512,    1","  256,    1,    1","61,602",0.05,"42,272.82",0.89,"2,560,000",1.24,256,512,15.40
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8," 6272,    1,    1","   64,    1,    1","34,352",0.03,"22,939.62",2.49,"3,888,640",1.18,64,"6,272",42.31
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8," 6272,    1,    1","   64,    1,    1","26,538",0.02,"17,511.54",0.29,"351,232",1.16,64,"6,272",5.58
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"    1,  512,    1","  256,    1,    1","78,614",0.06,"52,003.40",0.73,"2,564,096",1.34,256,512,15.21
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"   16,   64,    1","   32,    8,    1","155,407",0.11,"96,988.37",0.38,"2,506,752",1.45,256,"1,024",10.09
