ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
47,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7429] python3.8,"  392,    1,    1","  128,    1,    1","300,448",0.22,"211,847.97",2.28,"32,821,376",1.35,128,392,63.62
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"    1,    1,    1","   64,    1,    1","3,221",0.00,19.46,0.05,65,1.12,64,1,0.01
49,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[7429] python3.8,"   64,    1,    1","  512,    1,    1","108,020",0.08,"65,836.26",0.69,"3,085,952",1.41,512,64,11.62
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"12544,    1,    1","   64,    1,    1","58,286",0.05,"41,075.07",0.25,"702,464",1.24,64,"12,544",5.08
51,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[7429] python3.8,"   16,   64,    1","  256,    1,    1","130,111",0.10,"87,067.03",0.78,"4,598,272",1.35,256,"1,024",16.03
52,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[7429] python3.8,"    2,    8,    1","   32,    8,    1","5,400",0.00,742.06,0.78,"39,168",1.20,256,16,4.54
53,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[7429] python3.8,"   25,    1,   36","  128,    1,    1","200,074",0.15,"142,509.66",2.09,"20,282,400",1.36,128,900,55.42
54,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[7429] python3.8,"   16,   64,    1","  256,    1,    1","103,299",0.08,"72,178.81",1.01,"4,945,280",1.28,256,"1,024",17.69
55,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"    1,    1,    1","   64,    1,    1","3,283",0.00,19.50,0.05,65,0.85,64,1,0.01
56,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[7429] python3.8,"   64,    1,    1","  512,    1,    1","108,735",0.08,"65,817.09",0.69,"3,085,952",1.42,512,64,11.55
57,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"12544,    1,    1","   64,    1,    1","58,683",0.05,"40,925.09",0.25,"702,464",1.27,64,"12,544",5.04
58,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[7429] python3.8,"   25,    1,    1","  128,    1,    1","2,919",0.00,387.32,0.29,"7,680",1.06,128,25,1.06
59,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7429] python3.8,"  392,    4,    1","  128,    1,    1","342,343",0.25,"245,368.03",2.32,"38,710,784",1.35,128,"1,568",57.36
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"    1,    1,    1","   64,    1,    1","3,177",0.00,19.21,0.05,65,1.13,64,1,0.01
61,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[7429] python3.8,"  256,    1,    1","  512,    1,    1","390,659",0.29,"275,877.94",0.66,"12,343,808",1.34,512,256,12.85
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[7429] python3.8,"50176,    1,    1","   64,    1,    1","373,493",0.28,"272,500.91",0.12,"2,308,096",1.34,64,"50,176",3.95
63,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"50176,    1,    1","   64,    1,    1","251,218",0.19,"182,576.09",0.23,"2,809,856",1.33,64,"50,176",4.70
64,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[7429] python3.8,"   25,    1,    1","  128,    1,    1","4,991",0.00,362.15,0.31,"7,680",1.83,128,25,0.62
65,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7429] python3.8,"  392,    2,    1","  128,    1,    1","580,024",0.43,"415,383.26",2.32,"65,642,752",1.35,128,784,65.87
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"    1,    1,    1","   64,    1,    1","3,170",0.00,20.21,0.05,65,0.83,64,1,0.01
67,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[7429] python3.8,"  128,    1,    1","  512,    1,    1","219,604",0.16,"130,405.96",0.70,"6,171,904",1.36,512,128,11.42
68,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"25088,    1,    1","   64,    1,    1","122,624",0.09,"88,293.72",0.23,"1,404,928",1.29,64,"25,088",4.82
69,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[7429] python3.8," 1024,    1,    1","  512,    1,    1","289,494",0.21,"201,541.41",1.33,"18,284,544",1.36,512,"1,024",36.31
70,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[7429] python3.8,"  128,    1,    1","  512,    1,    1","75,478",0.06,"43,984.35",0.79,"2,361,344",1.24,512,128,17.28
71,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[7429] python3.8,"    4,    1,  544","   64,    1,    1","430,503",0.32,"310,321.40",1.79,"37,792,768",1.35,64,"2,176",48.07
72,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)1, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[7429] python3.8,"  128,    1,    1","  512,    1,    1","58,259",0.05,"35,125.78",0.86,"2,060,288",1.21,512,128,20.11
73,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[7429] python3.8,"  128,    1,    1","  512,    1,    1","79,363",0.06,"46,990.18",0.74,"2,361,344",1.34,512,128,16.42
74,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[7429] python3.8,"    4,    1,  544","   64,    1,    1","429,786",0.32,"310,357.97",1.79,"37,792,768",1.35,64,"2,176",48.14
75,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)1, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[7429] python3.8,"  128,    1,    1","  512,    1,    1","58,328",0.05,"34,579.63",0.88,"2,060,288",1.24,512,128,20.10
76,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[7429] python3.8,"  128,    1,    1","  512,    1,    1","78,688",0.06,"44,058.13",0.79,"2,353,152",1.39,512,128,16.49
77,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[7429] python3.8,"    4,    1,  544","   64,    1,    1","430,291",0.32,"309,824.37",1.79,"37,792,768",1.35,64,"2,176",48.11
78,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)1, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[7429] python3.8,"  128,    1,    1","  512,    1,    1","61,986",0.05,"34,574.18",0.87,"2,037,760",1.37,512,128,18.70
79,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[7429] python3.8,"  128,    1,    1","  512,    1,    1","77,529",0.06,"44,064.37",0.79,"2,353,152",1.37,512,128,17.00
80,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[7429] python3.8,"    4,    1,  544","   64,    1,    1","430,185",0.32,"309,978.15",1.79,"37,792,768",1.36,64,"2,176",48.10
81,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)1, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[7429] python3.8,"  128,    1,    1","  512,    1,    1","61,234",0.05,"34,584.07",0.87,"2,037,760",1.35,512,128,18.93
