ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
14,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19077] python3.8,"   16,  128,    1","  256,    1,    1","270,125",0.20,"183,055.90",0.74,"9,196,544",1.35,256,"2,048",15.43
15,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19077] python3.8,"    4,    4,    1","   32,    8,    1","5,108",0.00,740.99,0.78,"39,168",1.16,256,16,4.80
16,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[19077] python3.8,"   25,    1,   36","  128,    1,    1","337,905",0.25,"245,072.04",2.24,"37,360,800",1.35,128,900,64.91
17,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19077] python3.8,"   16,   32,    1","  256,    1,    1","51,094",0.04,"33,917.40",1.07,"2,472,640",1.23,256,512,17.97
18,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[19077] python3.8,"  100,    2,    1","  512,    1,    1","111,221",0.08,"78,001.74",1.45,"7,715,200",1.31,512,200,25.59
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","3,147",0.00,18.96,0.05,65,1.09,64,1,0.01
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"   96,    1,    1","  512,    1,    1","151,698",0.12,"103,072.78",0.66,"4,628,928",1.32,512,96,12.42
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"18816,    1,    1","   64,    1,    1","98,648",0.07,"64,774.82",0.24,"1,053,696",1.41,64,"18,816",4.49
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[19077] python3.8,"   25,    1,    1","  128,    1,    1","4,874",0.00,388.62,0.29,"7,680",1.14,128,25,0.63
23,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[19077] python3.8,"  392,    2,    1","  128,    1,    1","244,090",0.18,"173,704.82",2.29,"27,069,952",1.34,128,784,59.69
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","3,147",0.00,18.65,0.05,65,1.10,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"  128,    1,    1","  512,    1,    1","216,594",0.16,"132,716.21",0.68,"6,171,904",1.36,512,128,11.59
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"25088,    1,    1","   64,    1,    1","122,855",0.10,"93,334.78",0.22,"1,404,928",1.29,64,"25,088",4.81
27,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19077] python3.8,"   16,  128,    1","  256,    1,    1","267,242",0.19,"190,870.10",0.71,"9,196,544",1.37,256,"2,048",15.60
28,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19077] python3.8,"    4,    4,    1","   32,    8,    1","5,134",0.01,751.34,0.77,"39,168",0.91,256,16,4.77
29,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[19077] python3.8,"   25,    1,   36","  128,    1,    1","339,692",0.25,"245,327.21",2.24,"37,360,800",1.36,128,900,64.62
30,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19077] python3.8,"   16,   32,    1","  256,    1,    1","52,417",0.04,"34,263.91",1.06,"2,472,640",1.20,256,512,17.51
31,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[19077] python3.8,"  100,    3,    1","  512,    1,    1","150,738",0.11,"102,914.22",1.47,"10,318,400",1.36,512,300,25.23
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","3,187",0.00,19.10,0.05,65,1.12,64,1,0.01
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"  128,    1,    1","  512,    1,    1","210,450",0.15,"130,414.51",0.70,"6,171,904",1.37,512,128,11.93
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"25088,    1,    1","   64,    1,    1","122,482",0.09,"88,373.12",0.23,"1,404,928",1.31,64,"25,088",4.82
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[19077] python3.8,"   25,    1,    1","  128,    1,    1","3,180",0.00,357.25,0.32,"7,680",1.06,128,25,0.97
36,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[19077] python3.8,"  392,    2,    1","  128,    1,    1","310,974",0.23,"222,026.25",2.30,"34,784,512",1.35,128,784,62.03
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","3,138",0.00,20.65,0.05,65,1.09,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"  128,    1,    1","  512,    1,    1","211,909",0.16,"130,774.97",0.69,"6,171,904",1.35,512,128,11.85
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"25088,    1,    1","   64,    1,    1","122,388",0.09,"88,306.38",0.23,"1,404,928",1.32,64,"25,088",4.83
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19077] python3.8,"   16,  128,    1","  256,    1,    1","269,221",0.19,"194,258.13",0.70,"9,196,544",1.38,256,"2,048",15.49
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19077] python3.8,"    4,    4,    1","   32,    8,    1","5,146",0.00,732.76,0.79,"39,168",1.17,256,16,4.76
42,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[19077] python3.8,"   25,    1,   36","  128,    1,    1","340,011",0.25,"245,074.88",2.24,"37,360,800",1.36,128,900,64.54
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19077] python3.8,"   16,   32,    1","  256,    1,    1","50,702",0.04,"34,153.01",1.06,"2,472,640",1.13,256,512,18.10
44,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[19077] python3.8,"  100,    4,    1","  512,    1,    1","181,894",0.14,"129,804.01",1.46,"12,921,600",1.32,512,400,26.17
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","3,141",0.00,18.72,0.05,65,1.10,64,1,0.01
46,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"  160,    1,    1","  512,    1,    1","246,616",0.19,"168,640.50",0.67,"7,714,880",1.32,512,160,12.73
47,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"31360,    1,    1","   64,    1,    1","154,366",0.12,"112,232.62",0.23,"1,756,160",1.32,64,"31,360",4.78
48,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[19077] python3.8,"   25,    1,    1","  128,    1,    1","2,894",0.00,358.32,0.32,"7,680",0.77,128,25,1.06
49,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[19077] python3.8,"  392,    2,    1","  128,    1,    1","376,761",0.28,"269,370.26",2.32,"42,499,072",1.35,128,784,63.78
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","3,161",0.00,19.10,0.05,65,0.82,64,1,0.01
51,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"  128,    1,    1","  512,    1,    1","209,215",0.16,"132,090.46",0.69,"6,171,904",1.28,512,128,12.00
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"25088,    1,    1","   64,    1,    1","123,274",0.10,"88,110.19",0.23,"1,404,928",1.29,64,"25,088",4.79
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19077] python3.8,"   16,  128,    1","  256,    1,    1","249,082",0.19,"179,816.60",0.75,"9,196,544",1.33,256,"2,048",16.74
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19077] python3.8,"    4,    4,    1","   32,    8,    1","5,141",0.00,742.51,0.78,"39,168",1.17,256,16,4.77
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[19077] python3.8,"   25,    1,   36","  128,    1,    1","338,636",0.25,"245,477.68",2.24,"37,360,800",1.36,128,900,64.79
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19077] python3.8,"   16,   32,    1","  256,    1,    1","51,480",0.04,"33,852.07",1.07,"2,472,640",1.23,256,512,17.82
57,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[19077] python3.8,"  100,    5,    1","  512,    1,    1","219,113",0.17,"157,165.06",1.45,"15,524,800",1.32,512,500,26.11
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","4,179",0.00,19.10,0.05,65,1.47,64,1,0.01
59,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"  192,    1,    1","  512,    1,    1","287,312",0.21,"206,616.49",0.66,"9,257,856",1.34,512,192,13.11
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"37632,    1,    1","   64,    1,    1","187,195",0.14,"136,677.25",0.23,"2,107,392",1.32,64,"37,632",4.73
61,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[19077] python3.8,"   25,    1,    1","  128,    1,    1","2,897",0.00,358.72,0.31,"7,680",0.77,128,25,1.06
62,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[19077] python3.8,"  392,    2,    1","  128,    1,    1","443,695",0.33,"317,837.76",2.32,"50,213,632",1.35,128,784,64.82
63,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","3,141",0.00,18.75,0.05,65,1.08,64,1,0.01
64,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"  128,    1,    1","  512,    1,    1","206,722",0.16,"132,499.19",0.69,"6,171,904",1.33,512,128,12.15
65,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"25088,    1,    1","   64,    1,    1","130,748",0.09,"88,447.97",0.23,"1,404,928",1.40,64,"25,088",4.52
66,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19077] python3.8,"   16,  128,    1","  256,    1,    1","258,696",0.19,"180,109.87",0.75,"9,196,544",1.38,256,"2,048",16.11
67,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19077] python3.8,"    4,    4,    1","   32,    8,    1","5,147",0.00,736.41,0.78,"39,168",1.16,256,16,4.76
68,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[19077] python3.8,"   25,    1,   36","  128,    1,    1","338,791",0.25,"244,967.46",2.24,"37,360,800",1.36,128,900,64.77
69,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19077] python3.8,"   16,   32,    1","  256,    1,    1","51,178",0.04,"33,639.97",1.08,"2,472,640",1.24,256,512,17.94
70,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[19077] python3.8,"  100,    6,    1","  512,    1,    1","256,100",0.19,"182,219.16",1.46,"18,128,000",1.33,512,600,26.07
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","3,293",0.00,18.75,0.05,65,1.16,64,1,0.01
72,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"  224,    1,    1","  512,    1,    1","356,945",0.27,"246,275.37",0.64,"10,800,832",1.34,512,224,12.31
73,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"43904,    1,    1","   64,    1,    1","221,013",0.16,"159,257.01",0.23,"2,458,624",1.34,64,"43,904",4.68
74,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[19077] python3.8,"   25,    1,    1","  128,    1,    1","2,897",0.00,358.06,0.32,"7,680",1.08,128,25,1.06
75,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[19077] python3.8,"  392,    2,    1","  128,    1,    1","512,092",0.38,"366,325.41",2.33,"57,928,192",1.36,128,784,65.37
76,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"    1,    1,    1","   64,    1,    1","3,159",0.00,19.06,0.05,65,0.90,64,1,0.01
77,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19077] python3.8,"  128,    1,    1","  512,    1,    1","207,931",0.16,"132,584",0.68,"6,171,904",1.31,512,128,12.08
78,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19077] python3.8,"25088,    1,    1","   64,    1,    1","122,934",0.09,"88,478.63",0.23,"1,404,928",1.32,64,"25,088",4.81
