ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
22,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","105,978",0.08,"93,676.88",1.59,"10,105,344",1.35,64,"1,088",50.19
23,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","68,050",0.05,"57,767.12",0.58,"2,285,568",1.26,512,128,18.21
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,138",0,18.65,0.05,65,0.74,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"   64,    1,    1","  512,    1,    1","202,976",0.15,"176,313.25",0.49,"5,928,576",1.33,512,64,12.08
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"25088,    1,    1","   64,    1,    1","122,608",0.09,"119,180.07",0.17,"1,404,928",1.29,64,"25,088",4.84
27,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23201] python3.8,"   25,    1,    1","  128,    1,    1","3,017",0,356.04,0.32,"7,680",1.11,128,25,1.02
28,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23201] python3.8,"  784,    4,    1","  128,    1,    1","545,988",0.4,"524,177.59",2.17,"77,421,568",1.35,128,"3,136",72.44
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,251",0,18.87,0.05,65,1.14,64,1,0.01
30,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"  256,    1,    1","  512,    1,    1","784,119",0.58,"761,116",0.46,"23,714,304",1.36,512,256,12.5
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23201] python3.8,"   25,    1,    1","  128,    1,    1","3,017",0,354.94,0.32,"7,680",1.12,128,25,1.02
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23201] python3.8,"  784,    4,    1","  128,    1,    1","548,024",0.4,"523,563.65",2.17,"77,421,568",1.37,128,"3,136",72.22
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,114",0,18.41,0.05,65,1.09,64,1,0.01
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"  256,    1,    1","  512,    1,    1","785,297",0.58,"776,709.32",0.45,"23,714,304",1.36,512,256,12.48
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[23201] python3.8,"100352,    1,    1","   64,    1,    1","757,971",0.56,"745,185.07",0.09,"4,616,192",1.36,64,"100,352",3.9
36,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"100352,    1,    1","   64,    1,    1","513,263",0.38,"504,493.03",0.16,"5,619,712",1.36,64,"100,352",4.61
37,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23201] python3.8,"   25,    1,    1","  128,    1,    1","3,016",0,355.85,0.32,"7,680",0.8,128,25,1.02
38,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23201] python3.8,"  784,    1,    1","  128,    1,    1","440,910",0.33,"420,017.41",2.3,"65,642,752",1.34,128,784,87.3
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,151",0,18.74,0.05,65,1.11,64,1,0.01
40,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"   64,    1,    1","  512,    1,    1","197,297",0.15,"174,597.59",0.5,"5,928,576",1.31,512,64,12.43
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"25088,    1,    1","   64,    1,    1","122,570",0.1,"118,910.37",0.17,"1,404,928",1.27,64,"25,088",4.84
42,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  256,    1,    1","  512,    1,    1","76,212",0.06,"64,152.75",1.05,"4,571,136",1.32,512,256,34.75
43,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","63,738",0.05,"53,043.88",0.65,"2,361,344",1.29,512,128,20.61
44,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","102,826",0.08,"94,290.12",1.58,"10,105,344",1.28,64,"1,088",51.71
45,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","75,445",0.06,"63,111.28",0.54,"2,338,816",1.23,512,128,16.73
46,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","66,278",0.05,"53,572.43",0.65,"2,361,344",1.29,512,128,19.81
47,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","106,761",0.08,"93,976.99",1.58,"10,105,344",1.36,64,"1,088",49.8
48,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","73,774",0.06,"63,230.04",0.54,"2,338,816",1.29,512,128,17.11
49,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","60,472",0.05,"50,589.15",0.68,"2,353,152",1.28,512,128,21.63
50,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","102,093",0.08,"93,948.78",1.58,"10,105,344",1.31,64,"1,088",52.11
51,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","75,629",0.05,"55,495.41",0.61,"2,285,568",1.41,512,128,16.36
52,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","59,305",0.05,"50,421.50",0.69,"2,353,152",1.26,512,128,22.04
53,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","101,870",0.08,"93,634.50",1.59,"10,105,344",1.26,64,"1,088",52.19
54,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","70,943",0.06,"56,601.90",0.59,"2,285,568",1.28,512,128,17.45
55,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,289",0,18.76,0.05,65,1.15,64,1,0.01
56,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"   64,    1,    1","  512,    1,    1","196,002",0.15,"175,863.04",0.5,"5,928,576",1.3,512,64,12.52
57,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"25088,    1,    1","   64,    1,    1","128,477",0.09,"118,690.93",0.17,"1,404,928",1.38,64,"25,088",4.61
58,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23201] python3.8,"   25,    1,    1","  128,    1,    1","2,902",0,385.24,0.29,"7,680",0.77,128,25,1.06
59,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23201] python3.8,"  784,    4,    1","  128,    1,    1","536,367",0.4,"525,055.04",2.17,"77,421,568",1.34,128,"3,136",73.73
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,138",0,18.47,0.05,65,1.1,64,1,0.01
61,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"  256,    1,    1","  512,    1,    1","793,961",0.59,"769,258.16",0.45,"23,714,304",1.35,512,256,12.33
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[23201] python3.8,"100352,    1,    1","   64,    1,    1","751,471",0.56,"744,992.87",0.09,"4,616,192",1.35,64,"100,352",3.94
63,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"100352,    1,    1","   64,    1,    1","507,868",0.38,"504,171.88",0.16,"5,619,712",1.35,64,"100,352",4.66
64,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23201] python3.8,"   25,    1,    1","  128,    1,    1","2,891",0,405.75,0.28,"7,680",0.77,128,25,1.07
65,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23201] python3.8,"  784,    1,    1","  128,    1,    1","440,074",0.32,"419,473.32",2.3,"65,642,752",1.35,128,784,87.48
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,168",0,19.06,0.05,65,1.1,64,1,0.01
67,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"   64,    1,    1","  512,    1,    1","194,960",0.15,"175,699.71",0.5,"5,928,576",1.32,512,64,12.59
68,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"25088,    1,    1","   64,    1,    1","122,992",0.09,"119,403.49",0.17,"1,404,928",1.3,64,"25,088",4.82
69,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  256,    1,    1","  512,    1,    1","76,685",0.06,"64,564.50",1.04,"4,571,136",1.29,512,256,34.51
70,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1",41819,0.05,"53,526.57",0.63,"2,361,344",1.28,512,128,19.88
71,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","105,893",0.08,"93,679.79",1.59,"10,105,344",1.37,64,"1,088",50.27
72,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","77,644",0.06,"60,391.62",0.57,"2,338,816",1.32,512,128,16.27
73,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","62,464",0.05,"52,860.12",0.66,"2,361,344",1.24,512,128,21.03
74,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","102,181",0.08,"93,794.09",1.58,"10,105,344",1.29,64,"1,088",52.06
75,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","74,818",0.06,"66,012.25",0.52,"2,338,816",1.23,512,128,16.87
76,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","60,102",0.05,"50,716.46",0.68,"2,353,152",1.26,512,128,21.76
77,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","101,996",0.08,"93,900.09",1.58,"10,105,344",1.31,64,"1,088",52.19
78,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","67,983",0.06,"56,547.47",0.59,"2,285,568",1.2,512,128,18.23
79,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","59,932",0.05,"50,761.62",0.68,"2,353,152",1.28,512,128,21.82
80,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","101,924",0.08,"93,709.22",1.59,"10,105,344",1.24,64,"1,088",52.2
81,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","68,587",0.05,"57,279.16",0.59,"2,285,568",1.26,512,128,18.07
