ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8," 6272,    1,    1","   64,    1,    1","92,843",0.07,"8,130.16",0.64,"351,232",1.30,64,"6,272",1.59
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[11520] python3.8,"    2,   16,    1","   32,    4,    1","8,093",0.01,506,1.31,"45,056",1.23,128,32,2.10
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[11520] python3.8,"   16,    7,    4","  256,    1,    1","2,319,275",1.70,"202,381.32",1.59,"21,937,664",1.36,256,448,5.13
49,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8,"    1,    1,    1","   64,    1,    1","3,153",0.00,18.90,0.05,65,1.11,64,1,0.01
50,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[11520] python3.8,"   64,    1,    1","  512,    1,    1","211,046",0.16,"17,647.22",1.38,"1,653,888",1.34,512,64,3.13
51,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8," 6272,    1,    1","   64,    1,    1","94,390",0.07,"8,034.28",0.64,"351,232",1.34,64,"6,272",1.56
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[11520] python3.8,"   25,    1,    1","  128,    1,    1","3,208",0.00,104.10,1.08,"7,680",1.27,128,25,0.95
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[11520] python3.8,"  196,    4,    1","  128,    1,    1","1,359,258",1.00,"119,172.12",2.39,"19,355,392",1.36,128,784,7.21
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8,"    1,    1,    1","   64,    1,    1","3,155",0.00,19.03,0.05,65,1.11,64,1,0.01
55,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[11520] python3.8,"  256,    1,    1","  512,    1,    1","856,131",0.63,"74,529.22",1.31,"6,615,552",1.37,512,256,3.09
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[11520] python3.8,"25088,    1,    1","   64,    1,    1","376,374",0.28,"33,101.31",0.51,"1,154,048",1.35,64,"25,088",1.96
57,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8,"25088,    1,    1","   64,    1,    1","377,569",0.28,"33,680.72",0.61,"1,404,928",1.32,64,"25,088",1.56
58,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[11520] python3.8,"   25,    1,    1","  128,    1,    1","3,215",0.00,103.75,1.09,"7,680",1.29,128,25,0.95
59,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[11520] python3.8,"  196,    2,    1","  128,    1,    1","2,323,742",1.70,"202,859.22",2.38,"32,821,376",1.36,128,392,8.21
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8,"    1,    1,    1","   64,    1,    1","3,275",0.00,18.93,0.05,65,1.16,64,1,0.01
61,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[11520] python3.8,"  128,    1,    1","  512,    1,    1","424,279",0.31,"36,222.47",1.34,"3,307,776",1.36,512,128,3.11
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8,"12544,    1,    1","   64,    1,    1","188,875",0.14,"16,386.65",0.63,"702,464",1.33,64,"12,544",1.56
63,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[11520] python3.8,"    7,    1,    1","  128,    1,    1","2,914",0.00,73.93,0.39,"1,979",1.25,128,7,0.27
64,volta_scudnn_128x128_relu_small_nn_v1,volta_scudnn_128x128_relu_small_nn_v1,[11520] python3.8,"   49,    1,    1","  256,    1,    1","2,732,320",2.00,"219,153.53",2.31,"34,353,312",1.36,256,49,7.79
65,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8,"    1,    1,    1","   64,    1,    1","3,145",0.00,19,0.05,65,1.12,64,1,0.01
66,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[11520] python3.8,"  128,    1,    1","  512,    1,    1","111,179",0.08,"9,434.38",2.11,"1,352,064",1.32,512,128,4.60
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8," 3136,    1,    1","   64,    1,    1","44,793",0.04,"3,825",0.68,"175,616",1.23,64,"3,136",1.65
68,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[11520] python3.8,"    7,    1,    1","  128,    1,    1","2,928",0.00,75.03,0.39,"1,979",1.20,128,7,0.27
69,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[11520] python3.8,"   49,    8,    1","  128,    1,    1","1,218,004",0.89,"106,382.97",2.40,"17,392,256",1.36,128,392,7.90
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8,"    1,    1,    1","   64,    1,    1","3,166",0.00,18.97,0.05,65,1.14,64,1,0.01
71,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[11520] python3.8,"  512,    1,    1","  512,    1,    1","434,966",0.32,"38,091",2.09,"5,408,256",1.35,512,512,4.71
72,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[11520] python3.8,"    7,    1,    1","  128,    1,    1","3,045",0.00,75.22,0.39,"1,979",1.30,128,7,0.26
73,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[11520] python3.8,"   49,    8,    1","  128,    1,    1","2,465,243",1.81,"215,980.88",2.23,"32,821,376",1.36,128,392,7.74
74,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8,"    1,    1,    1","   64,    1,    1","3,269",0.00,18.96,0.05,65,1.16,64,1,0.01
75,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[11520] python3.8,"  512,    1,    1","  512,    1,    1","434,896",0.32,"37,969.75",2.09,"5,408,256",1.36,512,512,4.71
76,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[11520] python3.8,"12544,    1,    1","   64,    1,    1","188,439",0.14,"16,481.34",0.51,"577,024",1.34,64,"12,544",1.96
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[11520] python3.8,"12544,    1,    1","   64,    1,    1","188,174",0.14,"16,394.87",0.63,"702,464",1.32,64,"12,544",1.57
78,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[11520] python3.8,"    7,    1,    1","  128,    1,    1","2,933",0.00,75.22,0.39,"1,979",1.26,128,7,0.27
79,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[11520] python3.8,"   49,    1,    1","  256,    1,    1","1,238,274",0.91,"99,171.06",2.27,"15,278,984",1.36,256,49,7.66
