ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,154",2.85,20.15,0.05,65,1.11,64,1,0.01
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"   96,    1,    1","  512,    1,    1","295,999",222.02,"272,669.43",0.48,"8,892,864",1.33,512,96,12.42
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"37632,    1,    1","   64,    1,    1","186,130",140.86,"182,539.46",0.19,"2,408,448",1.32,64,"37,632",5.97
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[29628] python3.8,"   25,    1,    1","  128,    1,    1","2,931",2.72,366.01,0.31,"7,680",1.08,128,25,1.05
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[29628] python3.8,"  784,    1,    1","   64,    1,    1","136,013",112.77,"123,594.41",1.74,"14,618,464",1.19,64,784,53.91
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,168",4.26,19.24,0.05,65,0.74,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"   24,    1,    1","  512,    1,    1","95,653",75.49,"32,026.94",1.02,"2,223,216",1.26,512,24,9.61
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[29628] python3.8,"   25,    1,    1","  128,    1,    1","2,925",3.74,367.01,0.31,"7,680",0.78,128,25,1.05
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[29628] python3.8,"  784,    5,    1","   64,    1,    1","303,052",224.90,"284,350.06",1.33,"25,676,000",1.34,64,"3,920",35.17
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,177",4.13,20.15,0.05,65,0.77,64,1,0.01
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"  144,    1,    1","  512,    1,    1","491,384",362.05,"411,229.56",0.48,"13,339,296",1.35,512,144,11.22
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"56448,    1,    1","   64,    1,    1","290,632",211.65,"279,567.37",0.19,"3,612,672",1.37,64,"56,448",5.73
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[29628] python3.8,"14112,    1,    1"," 1024,    1,    1","720,569",527.68,"668,010.13",1.98,"89,865,216",1.36,"1,024","14,112",46.13
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,171",2.78,20.03,0.05,65,1.14,64,1,0.01
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"  144,    1,    1","  512,    1,    1","495,121",369.54,"436,402.16",0.45,"13,339,296",1.34,512,144,11.13
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"56448,    1,    1","   64,    1,    1","282,637",211.68,"278,405.79",0.19,"3,612,672",1.33,64,"56,448",5.89
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[29628] python3.8,"   25,    1,    1","  128,    1,    1","2,921",2.72,385.29,0.29,"7,680",1.07,128,25,1.05
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[29628] python3.8,"  784,    1,    1","   64,    1,    1","196,495",144.74,"169,100.03",1.82,"20,940,640",1.34,64,784,55.56
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,144",4.13,19.65,0.05,65,0.76,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"   24,    1,    1","  512,    1,    1","95,250",76.54,"32,073.26",1.02,"2,223,216",1.24,512,24,9.65
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[29628] python3.8," 9408,    1,    1","   64,    1,    1","65,320",54.24,"68,783.31",0.09,"432,768",1.20,64,"9,408",4.26
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[29628] python3.8,"   25,    1,    1","  128,    1,    1","2,924",2.69,366.19,0.31,"7,680",1.09,128,25,1.05
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[29628] python3.8,"  784,    5,    1","   64,    1,    1","294,096",222.30,"285,899.04",1.32,"25,676,000",1.31,64,"3,920",36.20
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,188",2.82,20.32,0.05,65,1.13,64,1,0.01
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"  144,    1,    1","  512,    1,    1","491,442",366.27,"417,051.66",0.47,"13,339,296",1.34,512,144,11.21
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"56448,    1,    1","   64,    1,    1","291,486",210.50,"280,074.35",0.19,"3,612,672",1.38,64,"56,448",5.71
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[29628] python3.8," 3528,    1,    1"," 1024,    1,    1","223,516",166.75,"206,087.60",1.60,"22,466,304",1.33,"1,024","3,528",37.27
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,146",3.81,20.01,0.05,65,0.83,64,1,0.01
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"  144,    1,    1","  512,    1,    1","128,352",99.36,"110,688.31",0.53,"4,003,488",1.28,512,144,12.02
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"14112,    1,    1","   64,    1,    1","65,728",54.72,"62,769.26",0.21,"903,168",1.19,64,"14,112",6.35
49,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[29628] python3.8,"    7,    1,    1","  128,    1,    1","2,902",2.72,102.59,0.28,"1,979",1.07,128,7,0.27
50,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[29628] python3.8,"  196,    1,    1","   64,    1,    1","58,826",48.35,"57,527.53",1.34,"5,235,160",1.20,64,196,46.52
51,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,235",2.82,19.65,0.05,65,1.15,64,1,0.01
52,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"   32,    1,    1","  512,    1,    1","32,927",23.94,"11,282.13",1.16,"889,664",1.37,512,32,10.43
53,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[29628] python3.8,"    7,    1,    1","  128,    1,    1","2,907",2.72,102.54,0.28,"1,979",1.07,128,7,0.27
54,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[29628] python3.8,"  196,    3,    1","  128,    1,    1","116,446",87.07,"105,257.50",1.22,"8,730,624",1.32,128,588,32.98
55,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,131",2.85,18.63,0.05,65,1.10,64,1,0.01
56,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"  192,    1,    1","  512,    1,    1","166,694",130.18,"144,550.63",0.54,"5,337,984",1.27,512,192,12.34
57,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"18816,    1,    1","   64,    1,    1","96,486",70.14,"86,432.69",0.20,"1,204,224",1.37,64,"18,816",5.76
58,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[29628] python3.8," 4704,    1,    1"," 1024,    1,    1","242,681",180.61,"222,474.68",1.98,"29,955,072",1.33,"1,024","4,704",45.73
59,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","5,003",4.19,18.72,0.05,65,1.19,64,1,0.01
60,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"  192,    1,    1","  512,    1,    1","176,973",129.28,"145,614.18",0.54,"5,337,984",1.36,512,192,11.61
61,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"18816,    1,    1","   64,    1,    1","90,313",71.87,"87,226.50",0.20,"1,204,224",1.25,64,"18,816",6.16
62,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[29628] python3.8,"    7,    1,    1","  128,    1,    1","2,925",2.66,105.91,0.27,"1,979",1.10,128,7,0.27
63,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[29628] python3.8,"  196,    1,    1","   64,    1,    1","73,305",58.62,"67,279.93",1.49,"6,815,704",1.24,64,196,49.53
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,292",2.82,20.53,0.05,65,1.17,64,1,0.01
65,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"   32,    1,    1","  512,    1,    1","27,784",25.92,"11,230.74",1.16,"889,664",1.06,512,32,12.41
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[29628] python3.8," 3136,    1,    1","   64,    1,    1","20,110",20.16,"17,200.68",0.12,"144,256",0.99,64,"3,136",4.64
67,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[29628] python3.8,"    7,    1,    1","  128,    1,    1","3,012",2.72,102.53,0.28,"1,979",1.11,128,7,0.26
68,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[29628] python3.8,"  196,    3,    1","  128,    1,    1","110,724",84.19,"98,998.28",1.30,"8,730,624",1.30,128,588,34.74
69,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,138",3.94,19.51,0.05,65,0.80,64,1,0.01
70,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[29628] python3.8,"  192,    1,    1","  512,    1,    1","178,002",127.55,"156,842.24",0.50,"5,337,984",1.39,512,192,11.54
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"18816,    1,    1","   64,    1,    1","90,454",72.16,"93,459.28",0.19,"1,204,224",1.25,64,"18,816",6.15
72,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[29628] python3.8," 4704,    1,    1"," 1024,    1,    1","244,620",180.64,"223,356.31",1.97,"29,955,072",1.35,"1,024","4,704",45.35
73,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[29628] python3.8,"    1,    1,    1","   64,    1,    1","3,131",2.82,19.66,0.05,65,1.11,64,1,0.01
