ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,267",2.85,18.87,0.05,65,1.15,64,1,0.01
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   96,    1,    1","  512,    1,    1","587,200",432.58,"411,173.44",0.61,"17,158,080",1.35,512,96,12.29
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"75264,    1,    1","   64,    1,    1","379,519",282.72,"276,013.56",0.26,"4,816,896",1.34,64,"75,264",5.85
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[23853] python3.8," 4704,    1,    1"," 1024,    1,    1","363,132",267.10,"246,884.82",1.78,"29,955,072",1.35,"1,024","4,704",30.52
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,292",4.16,19.15,0.05,65,0.79,64,1,0.01
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   96,    1,    1","  512,    1,    1","144,078",113.54,"106,104.26",0.64,"4,628,928",1.26,512,96,13.12
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"18816,    1,    1","   64,    1,    1","90,878",69.57,"64,452.59",0.27,"1,204,224",1.30,64,"18,816",6.12
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"   25,    1,    1","  128,    1,    1","2,923",2.72,362.10,0.31,"7,680",1.07,128,25,1.05
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8,"  392,    1,    1","   64,    1,    1","79,100",58.43,"52,488.68",2.05,"7,309,232",1.34,64,392,46.37
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","5,022",2.88,19.07,0.05,65,1.74,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   24,    1,    1","  512,    1,    1","50,791",42.18,"15,914.43",1.07,"1,157,232",1.20,512,24,9.31
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"   25,    1,    1","  128,    1,    1","2,910",2.72,359.79,0.31,"7,680",1.07,128,25,1.06
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8,"  392,    5,    1","   64,    1,    1","164,065",122.08,"114,187.03",1.65,"12,838,000",1.33,64,"1,960",32.45
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,178",2.85,19.09,0.05,65,1.11,64,1,0.01
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  144,    1,    1","  512,    1,    1","230,068",175.97,"152,637.06",0.67,"6,943,392",1.30,512,144,12.32
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"28224,    1,    1","   64,    1,    1","145,440",105.15,"100,208.32",0.27,"1,806,336",1.38,64,"28,224",5.72
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[23853] python3.8," 7056,    1,    1"," 1024,    1,    1","485,440",357.44,"332,662.19",1.99,"44,932,608",1.35,"1,024","7,056",34.21
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,167",2.82,18.90,0.05,65,1.12,64,1,0.01
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  144,    1,    1","  512,    1,    1","233,623",172.96,"147,326.25",0.69,"6,943,392",1.35,512,144,12.12
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"28224,    1,    1","   64,    1,    1","139,129",107.26,"104,522.99",0.25,"1,806,336",1.29,64,"28,224",5.99
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"   25,    1,    1","  128,    1,    1","2,909",2.69,363.01,0.31,"7,680",1.08,128,25,1.06
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8,"  392,    1,    1","   64,    1,    1","107,343",79.87,"72,345.15",2.13,"10,470,320",1.33,64,392,50.80
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,263",2.82,18.93,0.05,65,1.16,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   24,    1,    1","  512,    1,    1","56,265",39.58,"15,927.94",1.07,"1,157,232",1.42,512,24,8.39
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[23853] python3.8," 4704,    1,    1","   64,    1,    1","37,244",27.65,"20,407.94",0.16,"216,384",1.34,64,"4,704",3.74
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"   25,    1,    1","  128,    1,    1","3,034",2.72,364.43,0.31,"7,680",1.11,128,25,1.02
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8,"  392,    5,    1","   64,    1,    1","166,700",124.35,"115,355.34",1.64,"12,838,000",1.33,64,"1,960",31.94
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","5,039",2.88,20.44,0.05,65,1.75,64,1,0.01
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  144,    1,    1","  512,    1,    1","230,972",175.49,"155,915.84",0.65,"6,943,392",1.31,512,144,12.26
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"28224,    1,    1","   64,    1,    1","146,604",107.55,"104,886.97",0.25,"1,806,336",1.36,64,"28,224",5.68
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[23853] python3.8," 1764,    1,    1"," 1024,    1,    1","147,151",111.36,"98,962.46",1.67,"11,233,152",1.31,"1,024","1,764",28.27
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,139",4.19,21.74,0.04,65,0.74,64,1,0.01
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  144,    1,    1","  512,    1,    1","64,113",46.94,"34,861.90",0.96,"2,275,488",1.34,512,144,13.44
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8," 7056,    1,    1","   64,    1,    1","36,728",25.86,"20,002.51",0.33,"451,584",1.41,64,"7,056",5.69
49,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[23853] python3.8,"  392,    1,    1","    8,    8,    1","50,746",38.75,"33,316.34",1.74,"3,952,144",1.29,64,392,34.25
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,172",2.82,19.28,0.05,65,1.12,64,1,0.01
51,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   32,    1,    1","  512,    1,    1","16,516",14.66,"6,348.16",1.17,"505,664",1.12,512,32,11.51
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"    7,    1,    1","  128,    1,    1","3,021",2.72,111.90,0.26,"1,979",1.11,128,7,0.26
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23853] python3.8,"   98,    3,    1","  128,    1,    1","55,925",43.90,"37,204.38",1.73,"4,365,312",1.26,128,294,34.48
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,148",4.13,18.84,0.05,65,0.76,64,1,0.01
55,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  192,    1,    1","  512,    1,    1","73,969",61.41,"50,345.13",0.89,"3,033,984",1.20,512,192,15.31
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8," 9408,    1,    1","   64,    1,    1","42,363",36.58,"29,201.38",0.30,"602,112",1.15,64,"9,408",6.58
57,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[23853] python3.8," 2352,    1,    1"," 1024,    1,    1","164,221",121.79,"110,831.49",1.99,"14,977,536",1.34,"1,024","2,352",33.72
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,172",4.22,20.07,0.05,65,0.75,64,1,0.01
59,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  192,    1,    1","  512,    1,    1","80,260",56.99,"48,009.71",0.93,"3,033,984",1.40,512,192,14.09
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8," 9408,    1,    1","   64,    1,    1","42,521",37.50,"34,031.63",0.26,"602,112",1.13,64,"9,408",6.55
61,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[23853] python3.8,"  392,    1,    1","    8,    8,    1","66,307",49.47,"43,015.47",1.76,"5,156,368",1.32,64,392,34.57
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,204",2.85,20.82,0.05,65,1.12,64,1,0.01
63,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   32,    1,    1","  512,    1,    1","16,166",12.80,"6,397.28",1.16,"505,664",1.25,512,32,11.77
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[23853] python3.8," 1568,    1,    1","   64,    1,    1","15,061",9.92,"5,784.57",0.18,"72,128",1.51,64,"1,568",3.08
65,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"    7,    1,    1","  128,    1,    1","3,031",2.72,110.62,0.26,"1,979",1.11,128,7,0.26
66,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23853] python3.8,"   98,    3,    1","  128,    1,    1","55,020",43.10,"36,752.37",1.75,"4,365,312",1.26,128,294,35.06
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,265",4.19,20.25,0.05,65,0.78,64,1,0.01
68,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  192,    1,    1","  512,    1,    1","81,856",59.87,"48,839.50",0.91,"3,033,984",1.36,512,192,13.82
69,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8," 9408,    1,    1","   64,    1,    1","42,303",34.66,"28,984.94",0.31,"602,112",1.21,64,"9,408",6.59
70,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[23853] python3.8," 2352,    1,    1"," 1024,    1,    1","165,741",121.41,"111,315.38",1.98,"14,977,536",1.36,"1,024","2,352",33.39
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,180",2.85,19.22,0.05,65,1.12,64,1,0.01
