ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
24,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[19496] python3.8,"   25,    2,   36","  256,    1,    1","11,146,421",8.15,"978,178.57",2.21,"146,937,600",1.37,256,"1,800",7.86
25,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"   16,  256,    1","  256,    1,    1","1,423,661",1.05,"125,398.93",2.32,"19,781,120",1.36,256,"4,096",5.11
26,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"50176,    1,    1","   64,    1,    1","1,882,312",1.38,"165,672.74",2.76,"31,109,120",1.36,64,"50,176",6.08
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"50176,    1,    1","   64,    1,    1","766,768",0.57,"67,588.74",0.61,"2,809,856",1.35,64,"50,176",1.54
28,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"   16,  256,    1","  256,    1,    1","2,435,794",1.78,"214,051",1.26,"18,393,088",1.37,256,"4,096",3.42
29,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"    8,   32,    1","   32,    8,    1","110,795",0.08,"9,683.06",0.95,"626,688",1.32,256,256,3.53
30,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[19496] python3.8,"   25,    2,   36","  256,    1,    1","21,104,148",15.47,"1,856,161.94",2.23,"281,260,800",1.36,256,"1,800",8.26
31,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"   16,  256,    1","  256,    1,    1","1,425,641",1.05,"125,439.46",2.32,"19,781,120",1.36,256,"4,096",5.10
32,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"50176,    1,    1","   64,    1,    1","1,879,642",1.38,"165,645.85",2.76,"31,109,120",1.36,64,"50,176",6.09
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"50176,    1,    1","   64,    1,    1","768,104",0.57,"67,625.59",0.61,"2,809,856",1.36,64,"50,176",1.54
34,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"   16,  256,    1","  256,    1,    1","2,433,915",1.78,"214,466.43",1.26,"18,393,088",1.37,256,"4,096",3.42
35,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"    8,   32,    1","   32,    8,    1","113,218",0.09,"10,134.96",0.91,"626,688",1.31,256,256,3.46
36,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[19496] python3.8,"   25,    2,   36","  256,    1,    1","21,072,662",15.44,"1,856,786.76",2.23,"281,260,800",1.37,256,"1,800",8.27
37,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"   16,  256,    1","  256,    1,    1","1,425,387",1.05,"125,592.57",2.32,"19,781,120",1.36,256,"4,096",5.10
38,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"50176,    1,    1","   64,    1,    1","1,881,623",1.38,"165,729.12",2.76,"31,109,120",1.36,64,"50,176",6.08
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"50176,    1,    1","   64,    1,    1","766,119",0.57,"67,287.13",0.61,"2,809,856",1.35,64,"50,176",1.54
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"   16,  256,    1","  256,    1,    1","2,440,759",1.78,"214,169.32",1.26,"18,393,088",1.37,256,"4,096",3.41
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"    8,   32,    1","   32,    8,    1","110,732",0.09,"9,504.91",0.97,"626,688",1.29,256,256,3.54
42,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[19496] python3.8,"   25,    2,   36","  256,    1,    1","21,119,914",15.44,"1,856,673.69",2.23,"281,260,800",1.37,256,"1,800",8.25
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"   16,  256,    1","  256,    1,    1","1,428,385",1.05,"125,405.72",2.32,"19,781,120",1.36,256,"4,096",5.09
44,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"50176,    1,    1","   64,    1,    1","1,881,536",1.38,"165,800.41",2.76,"31,109,120",1.36,64,"50,176",6.08
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"50176,    1,    1","   64,    1,    1","771,921",0.57,"67,862.62",0.61,"2,809,856",1.36,64,"50,176",1.53
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[19496] python3.8,"12544,    1,    1","  256,    1,    1","1,444,124",1.06,"127,184.51",2.40,"20,772,864",1.36,256,"12,544",5.29
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"    4,  256,    1","  256,    1,    1","575,100",0.42,"50,745.63",1.40,"4,845,568",1.37,256,"1,024",3.86
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"    8,   64,    1","   32,    8,    1","216,352",0.17,"19,191.84",0.96,"1,253,376",1.29,256,512,3.62
49,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[19496] python3.8,"    7,    4,   36","  256,    1,    1","11,853,547",8.69,"1,043,141.49",2.22,"157,506,048",1.36,256,"1,008",8.24
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"    4,  512,    1","  256,    1,    1","790,305",0.58,"69,036.51",2.14,"10,057,216",1.36,256,"2,048",4.68
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"25088,    1,    1","   64,    1,    1","941,953",0.69,"82,927.44",2.76,"15,554,560",1.36,64,"25,088",6.07
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"25088,    1,    1","   64,    1,    1","383,864",0.29,"33,597.38",0.61,"1,404,928",1.34,64,"25,088",1.54
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"    4,  512,    1","  256,    1,    1","1,129,005",0.83,"100,037.72",1.42,"9,691,136",1.36,256,"2,048",3.94
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"   16,   64,    1","   32,    8,    1","430,272",0.32,"37,948.10",0.97,"2,506,752",1.33,256,"1,024",3.64
55,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[19496] python3.8,"    7,    4,   36","  256,    1,    1","23,008,737",16.85,"2,026,241.72",2.23,"307,948,032",1.37,256,"1,008",8.46
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"    4,  512,    1","  256,    1,    1","789,495",0.58,"69,246.93",2.14,"10,057,216",1.36,256,"2,048",4.68
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"25088,    1,    1","   64,    1,    1","942,333",0.69,"82,931.18",2.76,"15,554,560",1.36,64,"25,088",6.07
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"25088,    1,    1","   64,    1,    1","385,672",0.28,"33,724.94",0.61,"1,404,928",1.37,64,"25,088",1.53
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"    4,  512,    1","  256,    1,    1","1,132,821",0.83,"101,250.65",1.41,"9,691,136",1.37,256,"2,048",3.92
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"   16,   64,    1","   32,    8,    1","427,226",0.32,"38,023.47",0.97,"2,506,752",1.32,256,"1,024",3.67
61,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[19496] python3.8,"    7,    4,   36","  256,    1,    1","22,987,658",16.86,"2,024,481.07",2.24,"307,948,032",1.36,256,"1,008",8.47
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"    4,  512,    1","  256,    1,    1","783,863",0.58,"69,029.01",2.14,"10,057,216",1.36,256,"2,048",4.72
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"25088,    1,    1","   64,    1,    1","941,786",0.69,"82,909.74",2.76,"15,554,560",1.36,64,"25,088",6.07
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"25088,    1,    1","   64,    1,    1","382,947",0.28,"33,709.78",0.61,"1,404,928",1.36,64,"25,088",1.54
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"    4,  512,    1","  256,    1,    1","1,131,382",0.84,"98,523.47",1.45,"9,691,136",1.35,256,"2,048",3.93
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"   16,   64,    1","   32,    8,    1","432,959",0.32,"38,127.93",0.97,"2,506,752",1.34,256,"1,024",3.62
67,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[19496] python3.8,"    7,    4,   36","  256,    1,    1","22,999,784",16.85,"2,028,944.10",2.23,"307,948,032",1.36,256,"1,008",8.47
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"    4,  512,    1","  256,    1,    1","787,718",0.58,"69,135.47",2.14,"10,057,216",1.36,256,"2,048",4.69
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"25088,    1,    1","   64,    1,    1","941,912",0.69,"83,009.78",2.76,"15,554,560",1.36,64,"25,088",6.07
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"25088,    1,    1","   64,    1,    1","381,057",0.29,"33,470.85",0.62,"1,404,928",1.33,64,"25,088",1.55
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[19496] python3.8," 6272,    1,    1","  256,    1,    1","706,750",0.52,"62,136.75",2.46,"10,386,432",1.36,256,"6,272",5.40
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"    1,  512,    1","  256,    1,    1","305,157",0.22,"26,422.35",1.43,"2,564,096",1.39,256,512,3.91
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"   16,   64,    1","   32,    8,    1","442,932",0.32,"37,760.38",0.98,"2,506,752",1.37,256,"1,024",3.54
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[19496] python3.8,"    2,    8,   36","  128,    1,    1","6,591,300",4.83,"581,022.57",2.27,"89,491,968",1.36,128,576,8.44
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"    1,  512,    1","  256,    1,    1","194,677",0.14,"17,002.13",2.21,"2,560,000",1.34,256,512,4.84
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8," 6272,    1,    1","   64,    1,    1","237,705",0.18,"20,828.54",2.75,"3,888,640",1.36,64,"6,272",6.02
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8," 6272,    1,    1","   64,    1,    1","94,013",0.07,"8,067.53",0.64,"351,232",1.31,64,"6,272",1.57
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"    1,  512,    1","  256,    1,    1","303,068",0.22,"26,272.07",1.44,"2,564,096",1.37,256,512,3.94
