ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","4,584",2.82,18.75,0.05,65,1.63,64,1,0.01
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   16,    1,    1","  512,    1,    1","170,669",130.05,"38,626.75",1.09,"2,859,680",1.31,512,16,7.04
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   99,    1,    1","  128,    1,    1","3,023",4.22,995.25,0.45,"30,624",0.71,128,99,4.08
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8," 1568,    3,    1","   64,    1,    1","329,234",243.55,"314,551.62",1.14,"24,489,024",1.34,64,"4,704",32.67
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,143",2.82,18.68,0.05,65,1.12,64,1,0.01
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   96,    1,    1","  512,    1,    1","581,294",430.27,"548,156.32",0.46,"17,158,080",1.35,512,96,12.42
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"75264,    1,    1","   64,    1,    1","379,950",284.16,"377,001.81",0.19,"4,816,896",1.33,64,"75,264",5.84
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15089] python3.8," 4704,    1,    1"," 1024,    1,    1","276,764",205.31,"257,125.66",1.71,"29,955,072",1.34,"1,024","4,704",39.99
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,145",2.88,18.66,0.05,65,1.09,64,1,0.01
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   96,    1,    1","  512,    1,    1","162,339",114.69,"136,325.66",0.50,"4,628,928",1.41,512,96,11.63
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"18816,    1,    1","   64,    1,    1","98,204",72.13,"86,490.35",0.20,"1,204,224",1.36,64,"18,816",5.65
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   25,    1,    1","  128,    1,    1","3,014",2.75,357.35,0.32,"7,680",1.09,128,25,1.02
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8,"  392,    1,    1","   64,    1,    1","71,402",55.04,"65,853.06",1.63,"7,309,232",1.28,64,392,51.45
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,287",2.85,18.94,0.05,65,1.15,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   24,    1,    1","  512,    1,    1","54,996",39.10,"15,746.34",1.08,"1,157,232",1.40,512,24,8.60
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   25,    1,    1","  128,    1,    1","2,910",2.69,359.62,0.31,"7,680",1.07,128,25,1.07
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8,"  392,    5,    1","   64,    1,    1","151,744",112.26,"138,154.47",1.37,"12,838,000",1.34,64,"1,960",35.17
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,202",2.82,19.37,0.05,65,1.14,64,1,0.01
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  144,    1,    1","  512,    1,    1","248,678",178.75,"205,324.90",0.50,"6,943,392",1.39,512,144,11.39
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"28224,    1,    1","   64,    1,    1","138,351",107.46,"136,081.28",0.20,"1,806,336",1.28,64,"28,224",6.02
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15089] python3.8," 7056,    1,    1"," 1024,    1,    1","361,978",266.50,"334,150.06",1.98,"44,932,608",1.35,"1,024","7,056",45.91
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,146",4.16,18.87,0.05,65,0.76,64,1,0.01
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  144,    1,    1","  512,    1,    1","245,567",187.33,"220,654.44",0.46,"6,943,392",1.31,512,144,11.53
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"28224,    1,    1","   64,    1,    1","138,878",105.28,"136,148.47",0.20,"1,806,336",1.31,64,"28,224",6.00
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   25,    1,    1","  128,    1,    1","2,894",2.69,354.57,0.32,"7,680",1.08,128,25,1.06
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8,"  392,    1,    1","   64,    1,    1","99,985",74.56,"82,775.54",1.86,"10,470,320",1.33,64,392,54.56
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,248",2.88,18.85,0.05,65,1.13,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   24,    1,    1","  512,    1,    1","48,719",39.52,"15,834.85",1.07,"1,157,232",1.23,512,24,9.71
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[15089] python3.8," 4704,    1,    1","   64,    1,    1","31,162",28.32,"27,716.47",0.11,"216,384",1.09,64,"4,704",4.48
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   25,    1,    1","  128,    1,    1","3,002",2.72,352.04,0.32,"7,680",1.10,128,25,1.03
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8,"  392,    5,    1","   64,    1,    1","148,968",113.31,"137,363.26",1.37,"12,838,000",1.30,64,"1,960",35.83
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,166",2.88,19,0.05,65,1.10,64,1,0.01
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  144,    1,    1","  512,    1,    1","241,147",184.67,"203,991.16",0.50,"6,943,392",1.30,512,144,11.75
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"28224,    1,    1","   64,    1,    1","138,481",105.02,"134,770.91",0.20,"1,806,336",1.31,64,"28,224",6.02
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15089] python3.8," 1764,    1,    1"," 1024,    1,    1","119,350",88.19,"106,650.97",1.55,"11,233,152",1.34,"1,024","1,764",34.96
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,129",4.13,19.50,0.05,65,0.76,64,1,0.01
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  144,    1,    1","  512,    1,    1","64,222",52.29,"51,487.01",0.65,"2,275,488",1.22,512,144,13.26
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8," 7056,    1,    1","   64,    1,    1","29,849",28,"26,780.78",0.25,"451,584",1.06,64,"7,056",7.02
49,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[15089] python3.8,"  392,    1,    1","    8,    8,    1","44,006",34.40,"36,996.93",1.57,"3,952,144",1.26,64,392,39.44
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,241",2.85,18.71,0.05,65,1.14,64,1,0.01
51,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   32,    1,    1","  512,    1,    1","15,864",12.54,"6,136.44",1.21,"505,664",1.25,512,32,11.98
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"    7,    1,    1","  128,    1,    1","3,021",2.69,109.62,0.27,"1,979",1.12,128,7,0.26
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15089] python3.8,"   98,    3,    1","  128,    1,    1","53,577",43.46,"41,845.69",1.53,"4,365,312",1.22,128,294,35.91
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,171",2.88,19.07,0.05,65,1.10,64,1,0.01
55,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  192,    1,    1","  512,    1,    1","74,398",62.02,"63,324.31",0.70,"3,033,984",1.19,512,192,15.22
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8," 9408,    1,    1","   64,    1,    1","41,967",34.27,"38,699.60",0.23,"602,112",1.22,64,"9,408",6.65
57,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15089] python3.8," 2352,    1,    1"," 1024,    1,    1","123,971",94.30,"112,430.93",1.96,"14,977,536",1.30,"1,024","2,352",44.84
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,168",2.85,19,0.05,65,1.11,64,1,0.01
59,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  192,    1,    1","  512,    1,    1","79,760",62.56,"64,632.82",0.69,"3,033,984",1.27,512,192,14.19
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8," 9408,    1,    1","   64,    1,    1","48,658",34.11,"38,611.41",0.23,"602,112",1.42,64,"9,408",5.72
61,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[15089] python3.8,"  392,    1,    1","    8,    8,    1","55,170",42.11,"47,006.18",1.61,"5,156,368",1.29,64,392,41.55
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,258",2.82,18.69,0.05,65,1.16,64,1,0.01
63,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   32,    1,    1","  512,    1,    1","15,898",12.51,"6,204.24",1.20,"505,664",1.26,512,32,11.95
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[15089] python3.8," 1568,    1,    1","   64,    1,    1","10,727",9.76,"8,487.06",0.12,"72,128",1.09,64,"1,568",4.34
65,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"    7,    1,    1","  128,    1,    1","2,882",2.69,108.24,0.27,"1,979",1.07,128,7,0.28
66,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15089] python3.8,"   98,    3,    1","  128,    1,    1","54,937",43.23,"41,337.32",1.55,"4,365,312",1.26,128,294,35.04
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,184",2.85,19.07,0.05,65,1.12,64,1,0.01
68,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  192,    1,    1","  512,    1,    1","75,137",61.12,"61,446.76",0.73,"3,033,984",1.22,512,192,15.07
69,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8," 9408,    1,    1","   64,    1,    1","42,380",35.65,"38,676.85",0.23,"602,112",1.18,64,"9,408",6.58
70,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15089] python3.8," 2352,    1,    1"," 1024,    1,    1","124,132",93.22,"111,781.22",1.97,"14,977,536",1.32,"1,024","2,352",44.75
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,249",2.85,18.69,0.05,65,1.14,64,1,0.01
