ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
10,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","95,456",72.64,"66,204.63",2.15,"9,677,696",1.31,128,392,51.67
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,143",3.94,18.90,0.05,65,0.80,64,1,0.01
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","123,131",89.47,"69,495.94",0.70,"3,307,776",1.37,512,128,10.75
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","64,333",46.05,"41,065.93",0.25,"702,464",1.40,64,"12,544",4.59
14,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","4,400",3.84,"1,025.78",0.65,"45,056",1.14,128,32,3.85
15,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","279,989",206.66,"182,671.51",1.66,"20,602,624",1.35,256,224,41.84
16,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    2,    1","  512,    1,    1","55,402",43.87,"40,190.51",1.45,"3,952,000",1.26,512,200,26.39
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,217",2.85,18.96,0.05,65,1.13,64,1,0.01
18,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"   96,    1,    1","  512,    1,    1","73,155",60.45,"50,367.82",0.72,"2,480,832",1.21,512,96,13.59
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8," 9408,    1,    1","   64,    1,    1","42,531",34.46,"29,307.38",0.26,"526,848",1.23,64,"9,408",5.22
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[28751] python3.8,"   25,    1,    1","  128,    1,    1","3,013",3.14,356.81,0.32,"7,680",0.96,128,25,1.02
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","129,139",96.77,"90,172.60",2.21,"13,534,976",1.33,128,392,56.52
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,112",2.85,18.50,0.05,65,1.09,64,1,0.01
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","117,287",89.89,"69,006.09",0.70,"3,307,776",1.30,512,128,11.29
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","58,207",46.40,"41,022.40",0.25,"702,464",1.25,64,"12,544",5.08
25,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","5,324",3.87,"1,020.44",0.65,"45,056",1.37,128,32,3.19
26,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","279,631",207.01,"182,694.44",1.66,"20,602,624",1.35,256,224,41.91
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    3,    1","  512,    1,    1","77,680",55.26,"50,507.81",1.54,"5,300,800",1.40,512,300,25.20
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,323",2.88,18.91,0.05,65,1.15,64,1,0.01
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","115,483",89.70,"69,029.84",0.70,"3,307,776",1.28,512,128,11.46
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","58,232",46.66,"40,981.63",0.25,"702,464",1.25,64,"12,544",5.08
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[28751] python3.8,"   25,    1,    1","  128,    1,    1","3,013",3.01,357.10,0.32,"7,680",1.00,128,25,1.02
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","164,376",121.44,"114,655.31",2.23,"17,392,256",1.35,128,392,58.77
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,135",2.85,19.75,0.05,65,1.10,64,1,0.01
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","117,168",89.92,"68,678.47",0.71,"3,307,776",1.30,512,128,11.30
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","65,869",46.34,"40,757.19",0.25,"702,464",1.42,64,"12,544",4.49
36,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","4,363",3.87,999.75,0.66,"45,056",1.13,128,32,3.89
37,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","280,579",206.30,"182,381.76",1.66,"20,602,624",1.36,256,224,41.77
38,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    4,    1","  512,    1,    1","91,525",70.56,"63,797.15",1.53,"6,649,600",1.29,512,400,26.82
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,164",2.91,18.82,0.05,65,1.09,64,1,0.01
40,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  160,    1,    1","  512,    1,    1","130,252",100,"91,315.13",0.67,"4,134,720",1.30,512,160,12.71
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"15680,    1,    1","   64,    1,    1","75,038",60.58,"52,990.71",0.24,"878,080",1.24,64,"15,680",4.92
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[28751] python3.8,"   25,    1,    1","  128,    1,    1","2,894",2.69,355.25,0.32,"7,680",1.08,128,25,1.06
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","197,988",146.37,"138,713.59",2.25,"21,249,536",1.35,128,392,60.74
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,151",2.85,19.03,0.05,65,1.11,64,1,0.01
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","124,416",90.82,"68,739.90",0.71,"3,307,776",1.37,512,128,10.64
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","58,471",46.30,"45,850.10",0.23,"702,464",1.26,64,"12,544",5.06
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","4,472",3.87,"1,080.09",0.61,"45,056",1.15,128,32,3.79
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","279,852",207.07,"182,219.12",1.66,"20,602,624",1.35,256,224,41.87
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    5,    1","  512,    1,    1","107,724",84.64,"76,802.07",1.53,"7,998,400",1.27,512,500,27.39
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,166",4.22,19,0.05,65,0.75,64,1,0.01
51,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  192,    1,    1","  512,    1,    1","157,052",114.62,"105,772.49",0.69,"4,961,664",1.37,512,192,12.64
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"18816,    1,    1","   64,    1,    1","90,737",69.95,"64,636.01",0.24,"1,053,696",1.30,64,"18,816",4.89
53,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[28751] python3.8,"   25,    1,    1","  128,    1,    1","2,901",2.69,358.51,0.32,"7,680",1.08,128,25,1.06
54,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","230,040",170.11,"163,227.60",2.26,"25,106,816",1.35,128,392,62.57
55,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,235",2.85,18.65,0.05,65,1.14,64,1,0.01
56,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","115,274",89.63,"67,888.72",0.72,"3,307,776",1.28,512,128,11.48
57,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","58,523",46.59,"40,970.40",0.25,"702,464",1.25,64,"12,544",5.05
58,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","10,814",3.87,989.51,0.67,"45,056",2.79,128,32,1.57
59,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","279,992",208.13,"182,453.69",1.66,"20,602,624",1.34,256,224,41.85
60,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    6,    1","  512,    1,    1","130,191",97.06,"89,962.99",1.53,"9,347,200",1.34,512,600,26.46
61,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,206",2.82,18.79,0.05,65,1.14,64,1,0.01
62,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  224,    1,    1","  512,    1,    1","192,984",148.22,"130,743.79",0.65,"5,788,608",1.30,512,224,12.00
63,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"21952,    1,    1","   64,    1,    1","106,382",83.46,"76,606.97",0.24,"1,229,312",1.27,64,"21,952",4.86
64,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[28751] python3.8,"   25,    1,    1","  128,    1,    1","2,898",2.69,379.68,0.30,"7,680",1.08,128,25,1.06
65,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","264,304",196.86,"188,075.94",2.26,"28,964,096",1.34,128,392,63.40
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,151",2.88,19.90,0.05,65,1.09,64,1,0.01
67,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","122,807",91.01,"68,546.65",0.71,"3,307,776",1.35,512,128,10.77
68,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","58,254",46.37,"41,053.38",0.25,"702,464",1.25,64,"12,544",5.08
69,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","4,342",3.84,"1,111.57",0.60,"45,056",1.13,128,32,3.91
70,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","280,880",206.91,"182,614.07",1.66,"20,602,624",1.35,256,224,41.72
71,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    7,    1","  512,    1,    1","143,890",110.72,"102,891.81",1.53,"10,696,000",1.30,512,700,27.41
72,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,156",2.85,19,0.05,65,1.11,64,1,0.01
73,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  256,    1,    1","  512,    1,    1","208,770",157.60,"146,566.03",0.66,"6,615,552",1.32,512,256,12.68
74,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"25088,    1,    1","   64,    1,    1","130,677",93.15,"88,406.90",0.23,"1,404,928",1.40,64,"25,088",4.52
75,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[28751] python3.8,"   25,    1,    1","  128,    1,    1","2,897",2.72,357.91,0.32,"7,680",1.06,128,25,1.06
76,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","299,366",223.65,"213,133.26",2.26,"32,821,376",1.34,128,392,63.85
