ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
10,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","59,312",0.05,"28,546.38",0.36,"702,464",1.26,64,"12,544",4.98
11,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","130,275",0.10,"61,270.60",1.10,"4,598,272",1.33,256,"1,024",15.99
12,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[30767] python3.8,"    2,    8,    1","   32,    8,    1","5,161",0.00,750.44,0.77,"39,168",1.16,256,16,4.75
13,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[30767] python3.8,"   25,    1,   36","  128,    1,    1","289,603",0.21,"140,907.76",2.12,"20,282,400",1.36,128,900,38.21
14,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","104,062",0.08,"50,064.54",1.45,"4,945,280",1.28,256,"1,024",17.54
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,170",0.00,18.91,0.05,65,1.11,64,1,0.01
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"   64,    1,    1","  512,    1,    1","95,684",0.08,"44,862.10",1.01,"3,085,952",1.27,512,64,13.12
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","59,813",0.05,"28,712.07",0.36,"702,464",1.26,64,"12,544",4.94
18,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","2,921",0.00,364.68,0.31,"7,680",1.10,128,25,1.05
19,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    4,    1","  128,    1,    1","494,698",0.36,"242,779.74",2.34,"38,710,784",1.36,128,"1,568",39.65
20,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,186",0.00,20.44,0.05,65,0.76,64,1,0.01
21,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"  256,    1,    1","  512,    1,    1","402,194",0.30,"188,276.16",0.96,"12,343,808",1.36,512,256,12.47
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","3,037",0.00,367.06,0.31,"7,680",1.13,128,25,1.01
23,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    4,    1","  128,    1,    1","495,454",0.36,"243,252.50",2.34,"38,710,784",1.36,128,"1,568",39.60
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,182",0.00,19.01,0.05,65,1.12,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"  256,    1,    1","  512,    1,    1","395,824",0.30,"193,029.41",0.94,"12,343,808",1.33,512,256,12.69
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","373,295",0.28,"185,200.72",0.18,"2,308,096",1.34,64,"50,176",3.95
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","252,828",0.19,"125,084.26",0.33,"2,809,856",1.33,64,"50,176",4.67
28,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","2,924",0.00,397.22,0.28,"7,680",0.80,128,25,1.05
29,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    1,    1","  128,    1,    1","436,925",0.32,"208,381.72",2.32,"32,821,376",1.35,128,392,43.70
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","5,110",0.00,19.15,0.05,65,1.79,64,1,0.01
31,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"   64,    1,    1","  512,    1,    1","95,574",0.08,"46,523.50",0.98,"3,085,952",1.25,512,64,13.36
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","59,641",0.05,"28,442.59",0.36,"702,464",1.20,64,"12,544",4.96
33,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","131,187",0.10,"63,498.78",1.06,"4,598,272",1.30,256,"1,024",15.89
34,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[30767] python3.8,"    2,    8,    1","   32,    8,    1","5,133",0.00,737.47,0.78,"39,168",1.14,256,16,4.77
35,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[30767] python3.8,"   25,    1,   36","  128,    1,    1","289,317",0.21,"141,050.35",2.11,"20,282,400",1.36,128,900,38.25
36,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","104,342",0.08,"50,214.93",1.45,"4,945,280",1.30,256,"1,024",17.49
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,223",0.00,19.24,0.05,65,1.12,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"   64,    1,    1","  512,    1,    1","97,101",0.08,"49,414.62",0.92,"3,085,952",1.27,512,64,12.94
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","66,194",0.05,"28,476.59",0.36,"702,464",1.37,64,"12,544",4.46
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","2,927",0.00,366.74,0.31,"7,680",0.77,128,25,1.05
41,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    4,    1","  128,    1,    1","493,594",0.36,"242,570.44",2.35,"38,710,784",1.36,128,"1,568",39.73
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,278",0.00,19.49,0.05,65,1.15,64,1,0.01
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"  256,    1,    1","  512,    1,    1","398,456",0.30,"193,200.15",0.94,"12,343,808",1.34,512,256,12.60
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","375,087",0.28,"185,224.54",0.18,"2,308,096",1.35,64,"50,176",3.94
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","252,112",0.19,"128,400.82",0.32,"2,809,856",1.34,64,"50,176",4.69
46,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","4,386",0.00,394.82,0.29,"7,680",1.61,128,25,0.70
47,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    1,    1","  128,    1,    1","435,839",0.32,"208,640.65",2.31,"32,821,376",1.35,128,392,43.78
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,167",0.00,20.38,0.05,65,1.12,64,1,0.01
49,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"   64,    1,    1","  512,    1,    1","97,447",0.08,"51,115.94",0.89,"3,085,952",1.25,512,64,12.90
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","66,074",0.05,"28,441.63",0.36,"702,464",1.41,64,"12,544",4.47
51,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","131,549",0.10,"63,733.21",1.06,"4,598,272",1.30,256,"1,024",15.85
52,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[30767] python3.8,"    2,    8,    1","   32,    8,    1","5,152",0.00,739.69,0.78,"39,168",1.17,256,16,4.75
53,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[30767] python3.8,"   25,    1,   36","  128,    1,    1","289,432",0.21,"141,057.25",2.11,"20,282,400",1.36,128,900,38.25
54,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","103,824",0.08,"49,892.35",1.46,"4,945,280",1.27,256,"1,024",17.58
55,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,147",0.00,19.15,0.05,65,1.12,64,1,0.01
56,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"   64,    1,    1","  512,    1,    1","98,104",0.08,"46,187.50",0.98,"3,085,952",1.25,512,64,12.81
57,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","59,534",0.05,"28,451.50",0.36,"702,464",1.21,64,"12,544",4.97
58,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","2,922",0.00,391.71,0.29,"7,680",1.10,128,25,1.05
59,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    4,    1","  128,    1,    1","495,284",0.37,"243,093.74",2.34,"38,710,784",1.36,128,"1,568",39.60
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,201",0.00,19.44,0.05,65,1.12,64,1,0.01
61,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"  256,    1,    1","  512,    1,    1","397,001",0.29,"192,810.51",0.94,"12,343,808",1.35,512,256,12.64
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","373,108",0.28,"185,108.75",0.18,"2,308,096",1.34,64,"50,176",3.96
63,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","252,342",0.19,"125,325",0.33,"2,809,856",1.34,64,"50,176",4.68
64,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","3,037",0.00,366.60,0.31,"7,680",1.13,128,25,1.01
65,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    2,    1","  128,    1,    1","853,797",0.63,"411,200.24",2.35,"65,642,752",1.36,128,784,44.71
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,167",0.00,21.35,0.04,65,1.10,64,1,0.01
67,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"  128,    1,    1","  512,    1,    1","194,589",0.15,"93,154.19",0.97,"6,171,904",1.31,512,128,12.90
68,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"25088,    1,    1","   64,    1,    1","123,671",0.10,"60,584.51",0.34,"1,404,928",1.28,64,"25,088",4.78
69,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[30767] python3.8," 1024,    1,    1","  512,    1,    1","420,127",0.30,"201,569.59",1.33,"18,284,544",1.39,512,"1,024",25.01
70,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[30767] python3.8,"  128,    1,    1","  512,    1,    1","87,577",0.06,"36,452.09",0.95,"2,361,344",1.41,512,128,14.87
71,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[30767] python3.8,"    4,    1,  544","   64,    1,    1","622,942",0.46,"308,810.96",1.80,"37,792,768",1.36,64,"2,176",33.20
72,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)1, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[30767] python3.8,"  128,    1,    1","  512,    1,    1","66,899",0.05,"30,305.96",1.00,"2,060,288",1.30,512,128,17.50
73,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[30767] python3.8,"  128,    1,    1","  512,    1,    1","84,629",0.07,"36,686.38",0.95,"2,361,344",1.29,512,128,15.39
74,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[30767] python3.8,"    4,    1,  544","   64,    1,    1","622,636",0.46,"308,437.47",1.80,"37,792,768",1.36,64,"2,176",33.21
75,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)1, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[30767] python3.8,"  128,    1,    1","  512,    1,    1","66,766",0.05,"29,841.56",1.02,"2,060,288",1.22,512,128,17.52
76,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[30767] python3.8,"  128,    1,    1","  512,    1,    1","81,861",0.06,"35,379.69",0.98,"2,353,152",1.27,512,128,15.84
77,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[30767] python3.8,"    4,    1,  544","   64,    1,    1","623,051",0.46,"308,690.82",1.80,"37,792,768",1.36,64,"2,176",33.19
78,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)1, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[30767] python3.8,"  128,    1,    1","  512,    1,    1","66,500",0.05,"31,834.41",0.94,"2,037,760",1.25,512,128,17.41
79,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[30767] python3.8,"  128,    1,    1","  512,    1,    1","83,372",0.06,"37,842.87",0.91,"2,353,152",1.32,512,128,15.55
80,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[30767] python3.8,"    4,    1,  544","   64,    1,    1","622,799",0.46,"308,548.29",1.80,"37,792,768",1.36,64,"2,176",33.20
81,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)1, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[30767] python3.8,"  128,    1,    1","  512,    1,    1","65,818",0.05,"29,351.97",1.02,"2,037,760",1.21,512,128,17.59
