ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[508] python3.8,"  196,    2,    1","  128,    1,    1","80,587",60.35,"74,491.07",1.91,"9,677,696",1.32,128,392,61.30,17.64,292.35,12.85,212.84,"246,172","100,352","353,156","552,053","401,408","611,768","348,646","207,085","344,212","346,136","306,512",28.59,25.31,"346,136","306,512"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"    1,    1,    1","   64,    1,    1","3,141",2.78,18.62,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,155,1,1,430,56,0,2,102,0,0.22,0,102,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[508] python3.8,"  128,    1,    1","  512,    1,    1","96,371",74.30,"90,037.01",0.54,"3,307,776",1.29,512,128,13.74,25.71,345.96,12.86,173.09,"201,212","100,864","304,810","803,312","401,920","407,369","805,578",480,"802,864","808,852","315,749",56.22,21.95,"808,852","315,749"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"12544,    1,    1","   64,    1,    1","58,836",48.74,"55,110.59",0.19,"702,464",1.20,64,"12,544",5.03,12.85,263.56,12.85,263.56,"100,352","100,352","202,736","401,408","401,408","404,495","406,094",0,"401,408","404,336","310,700",46.02,35.36,"404,336","310,700"
14,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[508] python3.8,"    1,   32,    1","   32,    4,    1","4,098",3.62,982.01,0.67,"45,056",1.13,128,32,4.14,0.16,45.31,0.26,72.50,"2,165","2,048","5,928","5,120","8,192","14,194","4,678","1,067","4,608","5,148",0,8.38,0,"5,148",0
15,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[508] python3.8,"    8,    7,    4","  256,    1,    1","225,680",166.21,"185,476.59",1.63,"20,602,624",1.35,256,224,52.03,87.69,527.57,3.21,19.32,"884,736","68,096","961,416","2,740,224","100,352","2,146,223","914,611","2,043,466","902,500","910,673","154,742",26.97,4.58,"910,673","154,742"
16,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[508] python3.8,"  136,    2,    1","  512,    1,    1","48,991",41.54,"44,584.31",1.33,"4,019,968",1.17,512,272,30.47,9.63,231.94,9.63,231.94,"75,264","75,264","153,382","301,056","301,056","303,698","302,409",0,"301,056","302,839","216,015",41.33,29.48,"302,839","216,015"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"    1,    1,    1","   64,    1,    1","3,133",4.10,19.65,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,154,1,1,445,6,0,2,6,0,0.01,0,6,0
18,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[508] python3.8,"   96,    1,    1","  512,    1,    1","73,271",59.23,"66,702.51",0.55,"2,480,832",1.23,512,96,13.57,19.26,325.21,9.65,162.85,"150,769","75,648","228,212","601,924","301,440","303,898","601,840",360,"601,596","603,410","215,379",55.19,19.70,"603,410","215,379"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8," 9408,    1,    1","   64,    1,    1","42,024",37.15,"38,821.88",0.20,"526,848",1.13,64,"9,408",5.29,9.63,259.31,9.63,259.31,"75,264","75,264","152,216","301,056","301,056","304,143","301,220",0,"301,056","303,668","210,823",48.40,33.60,"303,668","210,823"
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[508] python3.8,"   25,    1,    1","  128,    1,    1","2,902",3.04,358.13,0.32,"7,680",0.95,128,25,1.06,0,0,0.02,6.47,0,174,468,0,615,"1,221",529,0,0,113,112,0.26,0.26,113,112
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[508] python3.8,"  196,    2,    1","  128,    1,    1","100,837",75.17,"93,505.13",2.13,"13,534,976",1.33,128,392,72.52,27.39,364.41,12.85,170.88,"399,792","100,352","501,734","856,195","401,408","704,972","558,404","297,746","556,068","558,380","311,149",36.92,20.57,"558,380","311,149"
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"    1,    1,    1","   64,    1,    1","3,144",4.13,18.78,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,191,1,1,446,78,0,2,54,0,0.12,0,54,0
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[508] python3.8,"  128,    1,    1","  512,    1,    1","97,074",81.34,"90,303.57",0.54,"3,307,776",1.19,512,128,13.65,25.71,316.02,12.86,158.11,"201,207","100,864","306,787","803,292","401,920","404,956","806,780",480,"802,840","815,106","316,362",56.26,21.84,"815,106","316,362"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"12544,    1,    1","   64,    1,    1","58,140",48.58,"61,982.68",0.17,"702,464",1.19,64,"12,544",5.09,12.85,264.43,12.85,264.43,"100,352","100,352","202,974","401,408","401,408","404,503","408,614",0,"401,408","402,936","311,875",46.43,35.94,"402,936","311,875"
25,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[508] python3.8,"    1,   32,    1","   32,    4,    1","4,176",3.71,"1,004.07",0.66,"45,056",1.12,128,32,4.06,0.16,44.14,0.26,70.62,"2,149","2,048","5,462","5,120","8,192","10,842","5,108","1,072","4,608","5,308","1,480",8.53,2.38,"5,308","1,480"
26,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[508] python3.8,"    8,    7,    4","  256,    1,    1","226,227",166.66,"184,300.38",1.64,"20,602,624",1.35,256,224,51.91,87.69,526.16,3.21,19.27,"884,736","68,096","957,623","2,740,224","100,352","2,146,325","910,215","2,043,451","902,814","915,011","77,241",27.03,2.28,"915,011","77,241"
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[508] python3.8,"  136,    3,    1","  512,    1,    1","65,358",51.26,"60,854.76",1.31,"5,402,752",1.27,512,408,30.61,12.85,250.57,12.85,250.57,"100,352","100,352","202,462","401,408","401,408","403,700","403,249",0,"401,408","401,827","316,839",41.12,32.42,"401,827","316,839"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"    1,    1,    1","   64,    1,    1","3,135",2.88,18.47,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,244,1,1,430,134,0,2,468,0,0.99,0,468,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[508] python3.8,"  128,    1,    1","  512,    1,    1","97,581",76.26,"91,158.60",0.53,"3,307,776",1.28,512,128,13.57,25.70,337.06,12.86,168.66,"201,189","100,864","307,677","803,220","401,920","404,519","807,400",480,"802,764","804,190","315,957",55.23,21.70,"804,190","315,957"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"12544,    1,    1","   64,    1,    1","58,293",46.24,"62,134.06",0.17,"702,464",1.26,64,"12,544",5.08,12.85,277.79,12.85,277.79,"100,352","100,352","206,045","401,408","401,408","403,414","402,830",0,"401,408","405,462","311,142",46.60,35.76,"405,462","311,142"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[508] python3.8,"   25,    1,    1","  128,    1,    1","2,894",3.10,357.82,0.32,"7,680",0.93,128,25,1.06,0,0,0.02,6.34,0,174,491,0,615,"1,223",209,0,0,1,0,0.00,0,1,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[508] python3.8,"  196,    2,    1","  128,    1,    1","126,344",94.75,"118,505.85",2.16,"17,392,256",1.33,128,392,76.63,36.99,390.40,12.85,135.57,"551,087","100,352","660,620","1,157,997","401,408","797,508","770,082","394,658","765,368","777,962","311,581",41.08,16.45,"777,962","311,581"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"    1,    1,    1","   64,    1,    1","3,131",4.16,18.47,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,490,1,1,429,158,0,2,278,0,0.59,0,278,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[508] python3.8,"  128,    1,    1","  512,    1,    1","96,083",77.12,"90,153.41",0.54,"3,307,776",1.24,512,128,13.79,25.71,333.33,12.86,166.77,"201,212","100,864","306,611","803,312","401,920","404,503","805,474",480,"802,856","804,212","315,805",56.09,22.02,"804,212","315,805"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"12544,    1,    1","   64,    1,    1","57,970",48.51,"55,122.81",0.19,"702,464",1.19,64,"12,544",5.10,12.85,264.78,12.85,264.78,"100,352","100,352","203,994","401,408","401,408","403,414","434,044",0,"401,408","401,702","312,034",46.42,36.06,"401,702","312,034"
36,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[508] python3.8,"    1,   32,    1","   32,    4,    1","4,304",3.65,986.99,0.67,"45,056",1.18,128,32,3.94,0.16,44.91,0.26,71.86,"2,155","2,048","5,543","5,120","8,192","10,880","5,028","1,050","4,608","5,052","1,309",7.83,2.03,"5,052","1,309"
37,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[508] python3.8,"    8,    7,    4","  256,    1,    1","225,889",165.22,"185,604.57",1.63,"20,602,624",1.36,256,224,51.98,87.69,530.74,3.21,19.44,"884,736","68,096","960,559","2,740,224","100,352","2,151,705","907,963","2,043,257","902,686","903,723","77,117",26.73,2.28,"903,723","77,117"
38,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[508] python3.8,"  136,    4,    1","  512,    1,    1","81,793",63.46,"77,325.46",1.29,"6,785,536",1.28,512,544,30.68,16.06,253.03,16.06,253.03,"125,440","125,440","253,402","501,760","501,760","504,003","502,905",0,"501,760","507,925","417,572",41.54,34.15,"507,925","417,572"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"    1,    1,    1","   64,    1,    1","3,146",4.16,18.69,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,344,1,1,"1,414",134,0,2,286,0,0.61,0,286,0
40,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[508] python3.8,"  160,    1,    1","  512,    1,    1","146,908",107.71,"110,652.03",0.55,"4,134,720",1.36,512,160,11.26,32.12,298.22,16.08,149.26,"251,424","126,080","380,743","1,003,896","502,400","573,639","935,854","65,872","936,956","939,136","426,240",42.82,19.44,"939,136","426,240"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"15680,    1,    1","   64,    1,    1","80,341",57.95,"71,147.99",0.18,"878,080",1.38,64,"15,680",4.60,16.06,277.06,16.06,277.06,"125,440","125,440","252,578","501,760","501,760","503,835","502,996",0,"501,760","502,644","412,121",41.91,34.36,"502,644","412,121"
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[508] python3.8,"   25,    1,    1","  128,    1,    1","2,909",3.74,386.13,0.29,"7,680",0.78,128,25,1.06,0,0,0.02,5.26,0,174,468,0,618,"1,799",241,0,0,65,0,0.15,0,65,0
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[508] python3.8,"  196,    2,    1","  128,    1,    1","151,973",114.27,"142,805.35",2.19,"21,249,536",1.32,128,392,79.30,47.00,411.31,12.85,112.41,"711,251","100,352","815,994","1,468,635","401,408","904,142","970,788","501,629","970,140","970,234","312,352",42.61,13.72,"970,234","312,352"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"    1,    1,    1","   64,    1,    1","3,159",2.78,19.21,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,174,1,1,426,54,0,2,6,0,0.01,0,6,0
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[508] python3.8,"  128,    1,    1","  512,    1,    1","97,550",77.44,"90,013.04",0.54,"3,307,776",1.26,512,128,13.58,25.70,331.91,12.86,166.08,"201,196","100,864","306,125","803,248","401,920","407,525","804,858",480,"802,732","803,880","314,790",55.21,21.62,"803,880","314,790"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"12544,    1,    1","   64,    1,    1","58,066",46.08,"54,877.96",0.19,"702,464",1.26,64,"12,544",5.10,12.85,278.76,12.85,278.76,"100,352","100,352","202,474","401,408","401,408","403,417","403,904",0,"401,408","402,338","388,565",46.40,44.81,"402,338","388,565"
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[508] python3.8,"    1,   32,    1","   32,    4,    1","4,191",3.65,987.16,0.67,"45,056",1.15,128,32,4.05,0.16,44.91,0.26,71.86,"2,163","2,048","5,521","5,120","8,192","10,875","4,940","1,060","4,608","4,988","1,198",7.99,1.92,"4,988","1,198"
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[508] python3.8,"    8,    7,    4","  256,    1,    1","225,666",165.79,"184,455.65",1.64,"20,602,624",1.36,256,224,52.03,87.69,528.90,3.21,19.37,"884,736","68,096","954,825","2,740,224","100,352","2,146,499","902,929","2,043,171","902,474","908,043","77,421",26.89,2.29,"908,043","77,421"
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[508] python3.8,"  136,    5,    1","  512,    1,    1","98,039",76.45,"93,279.82",1.29,"8,168,320",1.28,512,680,30.78,19.27,252.04,19.27,252.04,"150,528","150,528","312,871","602,112","602,112","604,757","602,895",0,"602,112","603,001","595,469",41.17,40.65,"603,001","595,469"
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[508] python3.8,"    1,    1,    1","   64,    1,    1","3,171",2.82,19.04,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,446,646,0,2,142,12,0.30,0.03,142,12
