ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[8338] python3.8,"  784,    1,    1","   64,    1,    1","185,727",138.14,"42,618.29",2.14,"6,188,896",1.34,64,784,13.71,13.63,98.68,6.42,46.49,"115,599","50,176","167,864","426,137","200,704","225,495","414,290","23,778","403,040","403,378","131,083",14.55,4.73,"403,378","131,083"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"    1,    1,    1","   64,    1,    1","3,176",2.85,20.06,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,188,1,1,446,924,0,2,"1,306",12,2.77,0.03,"1,306",12
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[8338] python3.8,"   16,    1,    1","  512,    1,    1","140,649",110.78,"32,450.81",0.66,"1,457,568",1.27,512,16,4.33,12.85,115.97,6.42,57.99,"100,416","50,240","154,997","401,472","200,768","205,921","402,868",124,"401,176","401,964","119,014",19.14,5.67,"401,964","119,014"
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[8338] python3.8,"   99,    1,    1","  128,    1,    1","3,328",3.01,341.66,1.32,"30,624",1.11,128,99,3.65,0,0,0.08,26.36,0,711,"1,108",0,"2,477","3,213",57,0,0,113,0,0.23,0,113,0
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[8338] python3.8,"  784,    3,    1","   64,    1,    1","386,407",284.26,"89,715.84",2.01,"12,244,512",1.36,64,"2,352",13.86,21.80,76.70,38.54,135.57,"180,040","301,056","483,730","680,274","1,204,224","1,282,575","625,616","76,516","603,872","625,404","1,116,488",10.84,19.35,"625,404","1,116,488"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"    1,    1,    1","   64,    1,    1","3,145",2.82,18.71,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,154,1,1,446,422,0,2,6,0,0.01,0,6,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[8338] python3.8,"   96,    1,    1","  512,    1,    1","513,782",377.44,"117,795.03",1.09,"8,745,408",1.36,512,96,7.11,77.08,204.22,38.55,102.13,"602,496","301,440","918,122","2,408,832","1,204,608","1,206,540","2,449,982",360,"2,408,496","2,427,784","1,195,235",31.65,15.58,"2,427,784","1,195,235"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"37632,    1,    1","   64,    1,    1","230,341",169.18,"52,967.97",0.67,"2,408,448",1.36,64,"37,632",4.82,38.54,227.77,38.54,227.77,"301,056","301,056","604,061","1,204,224","1,204,224","1,205,534","1,213,588",0,"1,204,224","1,273,816","1,117,361",37.04,32.49,"1,273,816","1,117,361"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[8338] python3.8," 2352,    1,    1"," 1024,    1,    1","524,354",390.05,"115,175.65",1.91,"14,977,536",1.34,"1,024","2,352",10.52,39.87,102.22,9.63,24.70,"445,306","75,264","527,887","1,246,000","301,056","396,093","1,242,787","93,254","1,204,900","1,231,897","267,373",15.74,3.42,"1,231,897","267,373"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"    1,    1,    1","   64,    1,    1","3,146",3.81,18.72,0.05,65,0.82,64,1,0.01,0.00,0.01,0.00,0.01,1,1,312,1,1,445,174,0,2,94,0,0.20,0,94,0
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[8338] python3.8,"   96,    1,    1","  512,    1,    1","138,808",105.70,"31,424.28",1.16,"2,480,832",1.31,512,96,7.16,19.28,182.41,9.65,91.26,"150,912","75,648","229,090","602,496","301,440","537,226","372,189","234,736","368,248","368,877","217,983",17.80,10.52,"368,877","217,983"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8," 9408,    1,    1","   64,    1,    1","60,606",44.22,"13,097.99",0.68,"602,112",1.36,64,"9,408",4.59,9.63,217.84,9.63,217.84,"75,264","75,264","151,254","301,056","301,056","302,317","303,060",0,"301,056","302,308","288,098",33.42,31.84,"302,308","288,098"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[8338] python3.8,"   25,    1,    1","  128,    1,    1","2,997",2.75,259.34,0.44,"7,680",1.08,128,25,1.04,0,0,0.02,7.17,0,176,485,0,617,"1,777",201,0,0,41,0,0.09,0,41,0
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[8338] python3.8,"  196,    1,    1","   64,    1,    1","122,484",90.37,"25,351.22",2.12,"3,654,616",1.35,64,196,14.87,10.43,115.45,2.41,26.65,"98,308","18,816","117,445","326,343","75,264","100,579","311,112","23,966","302,128","302,960","85,822",16.57,4.69,"302,960","85,822"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"    1,    1,    1","   64,    1,    1","3,152",2.82,18.82,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,230,1,1,445,6,0,2,6,0,0.01,0,6,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[8338] python3.8,"   24,    1,    1","  512,    1,    1","36,382",28.45,"7,597.84",1.20,"620,208",1.27,512,24,6.84,4.81,169.01,2.41,84.77,"37,637","18,912","58,736","150,260","75,360","154,504","75,431","74,740","75,280","89,671",768,16.52,0.14,"89,671",768
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[8338] python3.8,"   25,    1,    1","  128,    1,    1","4,865",2.75,241.24,0.47,"7,680",1.76,128,25,0.64,0,0,0.02,7.17,0,176,468,0,617,"1,214",129,0,0,49,0,0.07,0,49,0
27,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[8338] python3.8,"  196,    3,    1","  128,    1,    1","210,669",155.04,"48,513.19",2.21,"7,284,144",1.36,128,588,13.90,8.74,56.39,14.45,93.21,"87,469","112,896","201,815","273,486","451,584","513,112","224,246","60,370","212,476","219,578","365,264",6.98,11.61,"219,578","365,264"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"    1,    1,    1","   64,    1,    1","3,237",2.78,18.51,0.05,65,1.16,64,1,0.01,0.00,0.01,0.00,0.01,1,1,184,1,1,438,22,0,2,134,0,0.28,0,134,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[8338] python3.8,"  144,    1,    1","  512,    1,    1","217,549",156.32,"47,648.15",1.15,"3,721,248",1.39,512,144,6.85,28.92,185.00,14.47,92.56,"226,360","113,472","344,171","903,736","452,160","802,888","572,321","350,648","553,848","582,853","440,890",17.95,13.58,"582,853","440,890"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"14112,    1,    1","   64,    1,    1","87,235",65.38,"19,482.76",0.68,"903,168",1.33,64,"14,112",4.77,14.45,221.04,14.45,221.04,"112,896","112,896","226,486","451,584","451,584","452,579","453,212",0,"451,584","458,718","364,444",35.22,27.98,"458,718","364,444"
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[8338] python3.8," 3528,    1,    1"," 1024,    1,    1","739,325",539.46,"160,437.81",2.06,"22,466,304",1.37,"1,024","3,528",11.19,16.46,30.50,14.45,26.79,"218,095","112,896","344,207","514,220","451,584","579,468","478,833","125,908","451,746","494,035","365,401",4.48,3.31,"494,035","365,401"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"    1,    1,    1","   64,    1,    1","3,168",2.82,19.07,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,166,1,1,446,54,0,2,54,0,0.11,0,54,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[8338] python3.8,"  144,    1,    1","  512,    1,    1","212,668",160.58,"47,817.06",1.14,"3,721,248",1.32,512,144,7.01,28.92,180.10,14.47,90.11,"226,360","113,472","343,134","903,736","452,160","807,581","576,359","354,764","547,060","567,969","373,245",17.89,11.76,"567,969","373,245"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"14112,    1,    1","   64,    1,    1","87,240",67.01,"19,840.31",0.67,"903,168",1.30,64,"14,112",4.77,14.45,215.66,14.45,215.66,"112,896","112,896","230,416","451,584","451,584","452,616","502,808",0,"451,584","453,892","362,719",34.85,27.85,"453,892","362,719"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[8338] python3.8,"   25,    1,    1","  128,    1,    1","3,062",2.75,241.01,0.47,"7,680",1.11,128,25,1.01,0,0,0.02,7.17,0,176,520,0,617,"1,211",17,0,0,193,133,0.43,0.29,193,133
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[8338] python3.8,"  196,    1,    1","   64,    1,    1","166,691",122.14,"34,826.76",2.21,"5,235,160",1.36,64,196,16.25,15.77,129.15,2.41,19.72,"148,699","18,816","174,135","489,660","75,264","117,092","467,674","39,907","452,816","472,030","34,591",18.97,1.39,"472,030","34,591"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"    1,    1,    1","   64,    1,    1","3,165",2.85,18.99,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,344,1,1,"1,006",22,0,2,200,0,0.42,0,200,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[8338] python3.8,"   24,    1,    1","  512,    1,    1","36,298",30.34,"7,687.13",1.19,"620,208",1.19,512,24,6.86,4.82,158.74,2.41,79.49,"37,710","18,912","57,808","150,552","75,360","151,814","87,281","75,264","75,280","89,355",483,16.49,0.09,"89,355",483
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[8338] python3.8," 2352,    1,    1","   64,    1,    1","21,382",15.17,"3,436.49",0.46,"108,192",1.40,64,"2,352",3.26,4.82,317.57,2.41,158.78,"37,632","18,816","59,326","150,528","75,264","76,123","150,596",0,"150,528","150,532","9,186",47.12,2.88,"150,532","9,186"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[8338] python3.8,"   25,    1,    1","  128,    1,    1","3,001",4.29,241.90,0.47,"7,680",0.70,128,25,1.03,0,0,0.02,4.60,0,176,444,0,617,"2,566",97,0,0,57,0,0.13,0,57,0
41,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[8338] python3.8,"  196,    3,    1","  128,    1,    1","211,703",155.01,"48,546.29",2.21,"7,284,144",1.36,128,588,13.84,8.76,56.51,14.45,93.23,"87,402","112,896","203,065","273,392","451,584","514,531","226,034","62,093","211,892","223,574","365,343",7.07,11.56,"223,574","365,343"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"    1,    1,    1","   64,    1,    1","3,248",2.82,18.49,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,176,1,1,426,102,0,2,366,12,0.75,0.02,366,12
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[8338] python3.8,"  144,    1,    1","  512,    1,    1","209,416",156.38,"47,606.68",1.15,"3,721,248",1.34,512,144,7.12,28.92,184.93,14.47,92.52,"226,360","113,472","342,338","903,736","452,160","792,313","575,269","350,396","553,296","553,943","369,180",17.72,11.81,"553,943","369,180"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"14112,    1,    1","   64,    1,    1","86,505",65.60,"19,829.93",0.67,"903,168",1.31,64,"14,112",4.82,14.45,220.28,14.45,220.28,"112,896","112,896","227,362","451,584","451,584","452,588","452,380",0,"451,584","452,588","440,087",35.04,34.08,"452,588","440,087"
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[8338] python3.8,"  882,    1,    1"," 1024,    1,    1","211,798",160.93,"46,716.62",1.77,"5,616,576",1.31,"1,024",882,9.78,14.79,91.88,3.61,22.45,"198,300","28,224","227,424","462,060","112,896","176,950","457,645","62,979","451,746","488,013","78,036",15.44,2.47,"488,013","78,036"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8,"    1,    1,    1","   64,    1,    1","3,131",4.03,18.53,0.05,65,0.78,64,1,0.01,0.00,0.01,0.00,0.01,1,1,164,1,1,"1,778",6,0,2,16,0,0.03,0,16,0
47,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[8338] python3.8,"  144,    1,    1","  512,    1,    1","54,359",39.39,"11,450.18",1.95,"1,521,072",1.38,512,144,10.62,3.63,92.17,3.63,92.18,"42,081","35,466","79,707","113,471","113,472","115,127","114,274",536,"112,968","114,522","27,676",14.12,3.41,"114,522","27,676"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8338] python3.8," 3528,    1,    1","   64,    1,    1","21,826",18.05,"4,745.18",0.70,"225,792",1.20,64,"3,528",4.79,3.61,200.17,3.61,200.17,"28,224","28,224","57,034","112,896","112,896","113,819","114,246",0,"112,896","113,300","24,056",34.77,7.38,"113,300","24,056"
