ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15005] python3.8,"  392,    2,    1","  128,    1,    1","258,072",0.19,"123,685.90",2.30,"19,355,392",1.35,128,784,38.05,36.42,191.36,25.69,135.00,"525,423","200,704","731,292","1,137,272","802,816","1,138,895","805,010","333,428","804,308","845,554","714,562",21.95,18.55,"845,554","714,562"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,160",0.00,18.99,0.05,65,0.85,64,1,0.01,0.00,0.01,0.00,0.01,1,1,334,1,1,"1,384",6,0,2,14,0,0.03,0,14,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","209,992",0.15,"95,265.51",0.95,"6,171,904",1.39,512,128,11.95,51.40,340.28,25.71,170.20,"401,920","201,216","610,000","1,606,144","803,328","805,599","1,614,848",476,"1,605,704","1,615,906","795,505",51.54,25.38,"1,615,906","795,505"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","123,824",0.10,"61,092.60",0.34,"1,404,928",1.29,64,"25,088",4.77,25.69,268.59,25.69,268.59,"200,704","200,704","403,607","802,816","802,816","804,151","803,566",0,"802,816","803,124","713,800",43.44,38.61,"803,124","713,800"
14,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15005] python3.8,"   16,  128,    1","  256,    1,    1","253,078",0.19,"122,809.74",1.10,"9,196,544",1.34,256,"2,048",16.47,57.65,306.40,57.80,307.20,"966,333","451,584","1,428,663","1,801,708","1,806,336","2,996,443","804,739","1,188,431","802,880","803,915","1,717,721",21.28,45.47,"803,915","1,717,721"
15,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15005] python3.8,"    4,    4,    1","   32,    8,    1","5,237",0.00,755.69,0.76,"39,168",1.18,256,16,4.68,0.15,33.15,0.59,132.60,"1,152","4,608","6,688","4,608","18,432","19,643","4,612",0,"4,608","4,612",0,5.89,0,"4,612",0
16,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[15005] python3.8,"   25,    1,   36","  256,    1,    1","370,600",0.27,"180,611.75",1.86,"22,809,600",1.36,256,900,29.73,72.02,264.11,14.45,52.99,"896,500","112,896","1,021,380","2,251,257","451,584","889,118","1,847,003","437,109","1,824,768","1,849,521","395,742",33.43,7.15,"1,849,521","395,742"
17,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15005] python3.8,"   16,   32,    1","  256,    1,    1","52,155",0.04,"24,006.04",1.51,"2,472,640",1.21,256,512,17.57,14.45,336,6.42,149.33,"112,896","136,192","250,788","451,584","200,704","203,638","454,121",0,"451,584","451,619","128,476",58.03,16.51,"451,619","128,476"
18,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[15005] python3.8,"   68,    2,    1","  512,    1,    1","144,496",0.11,"71,428.60",1.58,"7,654,784",1.33,512,136,19.51,19.27,177.88,19.27,177.88,"150,528","150,528","304,320","602,112","602,112","604,373","610,225",0,"602,112","604,773","520,167",28.04,24.12,"604,773","520,167"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,137",0.00,19.54,0.05,65,1.07,64,1,0.01,0.00,0.01,0.00,0.01,1,1,316,1,1,430,110,0,2,6,0,0.01,0,6,0
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"   96,    1,    1","  512,    1,    1","157,465",0.12,"72,331.10",0.94,"4,628,928",1.31,512,96,11.96,38.55,320.89,19.28,160.49,"301,440","150,912","459,162","1,204,608","602,496","611,567","1,204,719","7,096","1,196,760","1,203,924","595,344",51.22,25.33,"1,203,924","595,344"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"18816,    1,    1","   64,    1,    1","91,960",0.07,"44,535.10",0.35,"1,053,696",1.29,64,"18,816",4.82,19.27,271.10,19.27,271.10,"150,528","150,528","303,566","602,112","602,112","603,409","607,610",0,"602,112","605,842","590,681",44.13,43.02,"605,842","590,681"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15005] python3.8,"   25,    1,    1","  128,    1,    1","2,898",0.00,412.56,0.27,"7,680",0.95,128,25,1.06,0,0,0.02,6.47,0,174,587,0,615,"1,231",185,0,0,19,0,0.04,0,19,0
23,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15005] python3.8,"  392,    2,    1","  128,    1,    1","354,662",0.26,"170,898.65",2.33,"27,069,952",1.36,128,784,40.98,56.40,215.89,25.69,98.34,"849,960","200,704","1,056,277","1,762,727","802,816","1,360,624","1,207,412","556,602","1,206,448","1,207,324","786,222",22.80,14.85,"1,207,324","786,222"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,268",0.00,18.91,0.05,65,1.16,64,1,0.01,0.00,0.01,0.00,0.01,1,1,180,1,1,445,398,0,2,134,12,0.27,0.02,134,12
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","199,458",0.16,"95,996.24",0.95,"6,171,904",1.28,512,128,12.59,51.40,330.01,25.71,165.06,"401,916","201,216","610,338","1,606,140","803,328","805,284","1,614,202",476,"1,605,704","1,624,116","795,919",54.55,26.73,"1,624,116","795,919"
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","123,687",0.10,"60,615.09",0.34,"1,404,928",1.30,64,"25,088",4.78,25.69,270.31,25.69,270.31,"200,704","200,704","402,778","802,816","802,816","804,475","804,056",0,"802,816","809,950","714,098",43.87,38.68,"809,950","714,098"
27,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15005] python3.8,"   16,  128,    1","  256,    1,    1","254,464",0.19,"125,152.29",1.08,"9,196,544",1.35,256,"2,048",16.37,57.64,305.71,57.80,306.57,"966,751","451,584","1,421,753","1,801,618","1,806,336","2,996,399","836,753","1,188,648","802,848","813,769","1,716,953",21.42,45.20,"813,769","1,716,953"
28,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15005] python3.8,"    4,    4,    1","   32,    8,    1","5,126",0.01,790.25,0.73,"39,168",0.91,256,16,4.78,0.15,26.18,0.59,104.73,"1,152","4,608","6,632","4,608","18,432","20,719","4,612",0,"4,608","4,932",0,6.42,0,"4,932",0
29,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[15005] python3.8,"   25,    1,   36","  256,    1,    1","370,816",0.27,"180,664.49",1.86,"22,809,600",1.35,256,900,29.73,72.05,263.67,14.45,52.88,"896,634","112,896","1,020,880","2,251,393","451,584","889,672","1,839,113","435,418","1,824,768","1,830,639","395,278",33.07,7.14,"1,830,639","395,278"
30,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15005] python3.8,"   16,   32,    1","  256,    1,    1","52,037",0.04,"24,168.78",1.50,"2,472,640",1.23,256,512,17.60,14.45,343.15,6.42,152.51,"112,896","136,192","251,370","451,584","200,704","202,364","454,761",0,"451,584","453,289","205,976",58.32,26.50,"453,289","205,976"
31,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[15005] python3.8,"   68,    3,    1","  512,    1,    1","195,266",0.14,"94,755.16",1.59,"10,227,776",1.37,512,204,19.28,25.69,180.98,25.69,180.98,"200,704","200,704","403,329","802,816","802,816","805,117","823,391",0,"802,816","806,139","797,269",27.66,27.35,"806,139","797,269"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,142",0.00,18.69,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,200,1,1,986,214,0,2,14,0,0.03,0,14,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","199,851",0.15,"95,927.07",0.95,"6,171,904",1.31,512,128,12.56,51.40,337.28,25.71,168.70,"401,920","201,216","604,272","1,606,144","803,328","808,090","1,616,464",476,"1,605,704","1,627,272","719,338",54.54,24.11,"1,627,272","719,338"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","123,785",0.10,"60,703.01",0.34,"1,404,928",1.30,64,"25,088",4.77,25.69,269.76,25.69,269.76,"200,704","200,704","404,958","802,816","802,816","804,143","807,268",0,"802,816","802,998","713,868",43.44,38.62,"802,998","713,868"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15005] python3.8,"   25,    1,    1","  128,    1,    1","2,898",0.00,358.84,0.31,"7,680",0.96,128,25,1.06,0,0,0.02,6.67,0,174,434,0,626,"1,231",9,0,0,463,0,1.08,0,463,0
36,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15005] python3.8,"  392,    2,    1","  128,    1,    1","454,622",0.33,"218,192.71",2.34,"34,784,512",1.36,128,784,42.39,75.88,227.33,25.69,76.96,"1,157,868","200,704","1,366,823","2,371,568","802,816","1,568,819","1,641,804","763,483","1,608,544","1,664,620","717,804",24.53,10.58,"1,664,620","717,804"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,268",0.00,18.94,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,350,1,1,442,158,0,2,306,56,0.62,0.11,306,56
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","197,344",0.15,"94,994.50",0.96,"6,171,904",1.32,512,128,12.73,51.40,344.74,25.71,172.42,"401,916","201,216","604,984","1,606,140","803,328","805,513","1,615,860",476,"1,605,704","1,611,678","794,511",54.71,26.97,"1,611,678","794,511"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","123,683",0.09,"60,833.97",0.34,"1,404,928",1.32,64,"25,088",4.78,25.69,273.63,25.69,273.63,"200,704","200,704","403,648","802,816","802,816","804,643","803,062",0,"802,816","809,414","713,781",43.82,38.64,"809,414","713,781"
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15005] python3.8,"   16,  128,    1","  256,    1,    1","257,699",0.19,"124,006.28",1.09,"9,196,544",1.35,256,"2,048",16.17,57.62,302.86,57.80,303.84,"966,206","451,584","1,421,599","1,800,217","1,806,336","2,995,050","814,475","1,185,987","802,872","815,653","1,715,959",21.20,44.60,"815,653","1,715,959"
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15005] python3.8,"    4,    4,    1","   32,    8,    1","5,122",0.01,750.09,0.77,"39,168",0.92,256,16,4.79,0.15,26.48,0.59,105.93,"1,152","4,608","6,998","4,608","18,432","19,689","5,668",0,"4,608","4,700",0,6.16,0,"4,700",0
42,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[15005] python3.8,"   25,    1,   36","  256,    1,    1","370,688",0.27,"180,592.53",1.86,"22,809,600",1.36,256,900,29.74,71.97,264.18,14.45,53.05,"895,976","112,896","1,013,261","2,250,748","451,584","889,398","1,866,467","435,428","1,824,768","1,840,773","394,097",33.26,7.12,"1,840,773","394,097"
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15005] python3.8,"   16,   32,    1","  256,    1,    1","52,291",0.04,"24,257.40",1.50,"2,472,640",1.25,256,512,17.53,14.45,347.91,6.42,154.63,"112,896","136,192","250,462","451,584","200,704","201,973","483,471",0,"451,584","451,947","128,383",57.92,16.45,"451,947","128,383"
44,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[15005] python3.8,"   68,    4,    1","  512,    1,    1","239,065",0.18,"117,043.84",1.61,"12,800,768",1.35,512,272,19.70,32.11,181.01,32.11,181.01,"250,880","250,880","507,739","1,003,520","1,003,520","1,005,474","1,013,071",0,"1,003,520","1,011,405","998,991",28.35,28.00,"1,011,405","998,991"
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,117",0.00,18.74,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,210,1,1,430,78,0,2,42,0,0.09,0,42,0
46,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  160,    1,    1","  512,    1,    1","257,403",0.19,"119,315.19",0.95,"7,714,880",1.34,512,160,12.19,64.24,334.83,32.13,167.47,"502,356","251,520","759,067","2,007,636","1,004,160","1,018,573","1,999,858","12,220","1,994,748","2,000,934","922,804",52.07,24.01,"2,000,934","922,804"
47,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"31360,    1,    1","   64,    1,    1","155,799",0.12,"76,776.43",0.34,"1,756,160",1.30,64,"31,360",4.74,32.11,268.11,32.11,268.11,"250,880","250,880","505,975","1,003,520","1,003,520","1,004,899","1,018,996",0,"1,003,520","1,007,894","914,830",43.32,39.32,"1,007,894","914,830"
48,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15005] python3.8,"   25,    1,    1","  128,    1,    1","2,904",0.00,359.66,0.31,"7,680",0.80,128,25,1.06,0,0,0.02,5.45,0,174,438,0,615,"1,232",1,0,0,49,0,0.11,0,49,0
49,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15005] python3.8,"  392,    2,    1","  128,    1,    1","552,251",0.41,"265,646.57",2.35,"42,499,072",1.36,128,784,43.45,95.65,235.96,25.69,63.37,"1,474,173","200,704","1,689,718","2,988,904","802,816","1,783,939","2,021,262","979,985","2,010,600","2,043,058","717,746",24.78,8.70,"2,043,058","717,746"
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,139",0.00,18.72,0.05,65,0.90,64,1,0.01,0.00,0.01,0.00,0.01,1,1,"1,061",1,1,446,6,0,2,190,0,0.40,0,190,0
