ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[25869] python3.8,"    2,   16,    1","   32,    4,    1","4,510",3.94,"1,079.81",0.61,"45,056",1.14,128,32,3.76,0.16,41.63,0.26,66.60,"2,091","2,048","5,008","5,120","8,192","10,374","4,776","1,023","4,608","4,772",0,7.06,0,"4,772",0
11,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[25869] python3.8,"    2,    7,    4","  256,    1,    1","63,105",47.17,"25,224.29",1.60,"2,742,208",1.33,256,56,23.72,10.96,232.38,0.80,17.02,"110,592","17,024","128,836","342,528","25,088","345,727","34,765","314,382","33,280","34,765",0,3.69,0,"34,765",0
12,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"    1,    1,    1","   64,    1,    1","3,218",2.88,18.75,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,430,166,0,2,534,0,1.12,0,534,0
13,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25869] python3.8,"   64,    1,    1","  512,    1,    1","10,369",8.35,"4,046.72",1.70,"468,288",1.23,512,64,17.23,0.81,97.10,0.81,97.10,"6,528","6,528","14,053","25,344","25,344","26,886","26,098",240,"25,120","25,978",0,16.75,0,"25,978",0
14,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"  784,    1,    1","   64,    1,    1","5,370",4.77,"1,618.31",0.40,"43,904",1.12,64,784,3.45,0.80,168.38,0.80,168.38,"6,272","6,272","13,396","25,088","25,088","26,279","25,092",0,"25,088","25,172",0,31.31,0,"25,172",0
15,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25869] python3.8,"   25,    1,    1","  128,    1,    1","2,908",2.69,361.40,0.31,"7,680",1.08,128,25,1.06,0,0,0.02,7.32,0,174,479,0,615,"1,223",177,0,0,9,0,0.02,0,9,0
16,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25869] python3.8,"   25,    4,    1","  128,    1,    1","43,190",32.83,"19,272.49",1.88,"2,468,800",1.30,128,100,29.18,4.90,149.24,3.21,97.81,"76,684","25,088","103,232","153,124","100,352","228,454","27,930","126,619","27,530","27,914","11,520",4.33,1.79,"27,914","11,520"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"    1,    1,    1","   64,    1,    1","3,157",2.94,19.01,0.05,65,1.07,64,1,0.01,0.00,0.01,0.00,0.01,1,1,336,1,1,430,230,0,2,122,0,0.26,0,122,0
18,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25869] python3.8,"  256,    1,    1","  512,    1,    1","34,582",25.02,"14,306.24",1.93,"1,873,152",1.37,512,256,20.34,3.24,129.46,3.24,129.64,"25,976","26,112","55,164","101,240","101,376","103,617","101,476",824,"100,480","103,372","12,041",20.03,2.33,"103,372","12,041"
19,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25869] python3.8,"   25,    1,    1","  128,    1,    1","2,904",2.69,359,0.31,"7,680",1.08,128,25,1.06,0,0,0.02,7.32,0,174,466,0,615,"1,223",201,0,0,9,0,0.02,0,9,0
20,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25869] python3.8,"   25,    4,    1","  128,    1,    1","43,137",32.77,"19,288.93",1.88,"2,468,800",1.31,128,100,29.22,4.90,149.54,3.21,98,"76,684","25,088","102,814","153,124","100,352","228,494","31,106","126,619","27,530","29,426","13,980",4.57,2.17,"29,426","13,980"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"    1,    1,    1","   64,    1,    1","3,138",2.82,19.53,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,214,1,1,438,6,0,2,6,0,0.01,0,6,0
22,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25869] python3.8,"  256,    1,    1","  512,    1,    1","31,888",25.41,"14,115.43",1.95,"1,873,152",1.25,512,256,22.09,3.24,127.51,3.24,127.68,"25,976","26,112","53,450","101,240","101,376","103,632","101,220",824,"100,480","101,536","11,770",21.35,2.47,"101,536","11,770"
23,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[25869] python3.8," 3136,    1,    1","   64,    1,    1","19,027",17.82,"8,467.35",0.25,"144,256",1.06,64,"3,136",4.89,6.42,360.33,3.21,180.17,"50,176","25,088","76,180","200,704","100,352","101,643","200,940",0,"200,704","201,260","13,325",70.70,4.68,"201,260","13,325"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8," 3136,    1,    1","   64,    1,    1","11,975",11.74,"4,860.56",0.53,"175,616",1.01,64,"3,136",6.21,3.21,273.44,3.21,273.44,"25,088","25,088","51,770","100,352","100,352","101,607","100,684",0,"100,352","100,476","11,368",56.07,6.34,"100,476","11,368"
25,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25869] python3.8,"   98,    2,    1","    8,    8,    1","69,261",52,"29,461.37",1.69,"3,381,000",1.32,64,196,21.81,10.81,207.92,3.21,61.76,"190,995","25,088","216,568","341,163","100,352","346,511","103,728","238,312","102,400","103,768",0,10.04,0,"103,768",0
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"    1,    1,    1","   64,    1,    1","3,169",2.88,18.79,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,346,1,1,"1,778",104,0,2,38,0,0.08,0,38,0
27,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25869] python3.8,"   64,    1,    1","  512,    1,    1","10,665",8.58,"4,125.79",1.67,"468,288",1.24,512,64,16.76,0.81,94.57,0.81,94.57,"6,528","6,528","15,077","25,344","25,344","26,934","25,130",240,"25,120","28,852",0,18.09,0,"28,852",0
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"  784,    1,    1","   64,    1,    1","5,347",4.93,"1,614.06",0.40,"43,904",1.08,64,784,3.46,0.80,162.91,0.80,162.91,"6,272","6,272","13,370","25,088","25,088","26,265","25,158",0,"25,088","25,220",0,31.47,0,"25,220",0
29,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[25869] python3.8,"    2,   16,    1","   32,    4,    1","4,394",3.87,"1,030.19",0.64,"45,056",1.13,128,32,3.86,0.16,42.31,0.26,67.70,"2,088","2,048","4,999","5,120","8,192","11,617","4,754","1,006","4,608","5,442",0,8.27,0,"5,442",0
30,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[25869] python3.8,"    2,    7,    4","  256,    1,    1","63,165",47.14,"25,270.09",1.60,"2,742,208",1.33,256,56,23.69,10.96,232.54,0.80,17.03,"110,592","17,024","130,082","342,528","25,088","340,841","33,285","314,586","33,280","54,447",0,5.77,0,"54,447",0
31,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"    1,    1,    1","   64,    1,    1","3,185",2.88,19.18,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,204,1,1,430,78,0,2,30,0,0.06,0,30,0
32,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25869] python3.8,"   64,    1,    1","  512,    1,    1","10,346",8.26,"3,982.79",1.73,"468,288",1.25,512,64,17.27,0.81,98.23,0.81,98.23,"6,528","6,528","14,903","25,344","25,344","26,884","25,172",240,"25,120","25,818","8,246",16.67,5.32,"25,818","8,246"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"  784,    1,    1","   64,    1,    1","5,672",4.64,"1,736.65",0.37,"43,904",1.22,64,784,3.27,0.80,173.02,0.80,173.02,"6,272","6,272","13,655","25,088","25,088","26,253","25,732",0,"25,088","25,092",0,29.61,0,"25,092",0
34,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25869] python3.8,"   25,    1,    1","  128,    1,    1","2,902",2.69,362.29,0.31,"7,680",1.08,128,25,1.06,0,0,0.02,7.42,0,174,516,0,615,"1,231",217,0,0,25,0,0.06,0,25,0
35,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25869] python3.8,"   25,    4,    1","  128,    1,    1","45,553",32.80,"19,241.81",1.89,"2,468,800",1.38,128,100,27.65,4.90,149.39,3.21,97.90,"76,684","25,088","102,756","153,124","100,352","228,454","27,530","126,619","27,530","52,804","15,394",7.77,2.27,"52,804","15,394"
36,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"    1,    1,    1","   64,    1,    1","3,166",2.85,19.03,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,438,14,0,2,30,0,0.06,0,30,0
37,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25869] python3.8,"  256,    1,    1","  512,    1,    1","31,548",27.17,"14,430.79",1.91,"1,873,152",1.15,512,256,22.32,3.24,119.25,3.24,119.41,"25,976","26,112","53,054","101,240","101,376","103,578","100,522",824,"100,480","103,012","11,598",21.87,2.46,"103,012","11,598"
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[25869] python3.8," 3136,    1,    1","   64,    1,    1","19,511",17.66,"8,455.10",0.25,"144,256",1.10,64,"3,136",4.77,6.42,363.59,3.21,181.80,"50,176","25,088","76,674","200,704","100,352","101,687","200,732",0,"200,704","200,860","82,779",68.83,28.36,"200,860","82,779"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8," 3136,    1,    1","   64,    1,    1","12,180",13.44,"4,746.24",0.54,"175,616",0.90,64,"3,136",6.11,3.21,238.93,3.21,238.93,"25,088","25,088","51,738","100,352","100,352","101,671","100,764",0,"100,352","100,540","11,408",55.08,6.25,"100,540","11,408"
40,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25869] python3.8,"   98,    2,    1","    8,    8,    1","69,069",50.66,"29,304.46",1.70,"3,381,000",1.35,64,196,21.88,11.00,217.19,3.21,63.39,"192,439","25,088","219,630","342,350","100,336","342,679","107,664","242,018","102,400","103,464",0,10.04,0,"103,464",0
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"    1,    1,    1","   64,    1,    1","3,177",2.98,19.53,0.05,65,1.07,64,1,0.01,0.00,0.01,0.00,0.01,1,1,248,1,1,438,"2,064",0,2,120,0,0.25,0,120,0
42,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25869] python3.8,"   64,    1,    1","  512,    1,    1","10,340",8.61,"4,200.97",1.64,"468,288",1.19,512,64,17.29,0.81,94.22,0.81,94.22,"6,528","6,528","14,894","25,344","25,344","26,933","25,138",240,"25,120","25,408",0,16.46,0,"25,408",0
43,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"  784,    1,    1","   64,    1,    1","5,296",4.74,"1,622.47",0.40,"43,904",1.11,64,784,3.50,0.80,169.51,0.80,169.51,"6,272","6,272","13,384","25,088","25,088","26,265","25,220",0,"25,088","25,704",0,32.39,0,"25,704",0
44,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[25869] python3.8,"    2,   16,    1","   32,    4,    1","4,580",3.90,"1,047.03",0.63,"45,056",1.17,128,32,3.71,0.16,41.97,0.26,67.15,"2,095","2,048","5,011","5,120","8,192","10,372","4,700","1,011","4,608","4,644",0,6.77,0,"4,644",0
45,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[25869] python3.8,"    2,    7,    4","  256,    1,    1","65,766",46.94,"25,250.18",1.60,"2,742,208",1.39,256,56,22.76,10.96,233.49,0.80,17.10,"110,592","17,024","129,730","342,528","25,088","341,061","34,565","314,411","33,280","34,807","19,143",3.55,1.95,"34,807","19,143"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"    1,    1,    1","   64,    1,    1","3,152",2.88,19.13,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,154,1,1,426,568,0,2,402,0,0.85,0,402,0
47,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25869] python3.8,"   64,    1,    1","  512,    1,    1","10,275",8.51,"3,974.81",1.73,"468,288",1.20,512,64,17.40,0.81,95.28,0.81,95.28,"6,528","6,528","14,008","25,344","25,344","26,925","25,314",240,"25,120","25,162",0,16.35,0,"25,162",0
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25869] python3.8,"  784,    1,    1","   64,    1,    1","5,621",4.77,"1,736.65",0.37,"43,904",1.17,64,784,3.30,0.80,168.38,0.80,168.38,"6,272","6,272","13,412","25,088","25,088","26,283","25,212",0,"25,088","25,212",0,29.93,0,"25,212",0
