ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","95,456",72.64,"66,204.63",2.15,"9,677,696",1.31,128,392,51.67,17.57,241.85,12.85,176.83,"243,205","100,352","350,678","549,088","401,408","553,640","405,228","150,611","399,296","405,072","389,886",28.40,27.34,"405,072","389,886"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,143",3.94,18.90,0.05,65,0.80,64,1,0.01,0.00,0.01,0.00,0.01,1,1,238,1,1,446,128,0,2,254,0,0.55,0,254,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","123,131",89.47,"69,495.94",0.70,"3,307,776",1.37,512,128,10.75,25.70,287.21,12.86,143.75,"201,153","100,864","307,934","803,088","401,920","475,027","733,532","71,248","731,996","734,694","321,962",39.97,17.51,"734,694","321,962"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","64,333",46.05,"41,065.93",0.25,"702,464",1.40,64,"12,544",4.59,12.85,278.95,12.85,278.95,"100,352","100,352","202,032","401,408","401,408","403,095","402,094",0,"401,408","402,918","312,467",41.93,32.51,"402,918","312,467"
14,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","4,400",3.84,"1,025.78",0.65,"45,056",1.14,128,32,3.85,0.16,42.67,0.26,68.27,"2,146","2,048","5,456","5,120","8,192","10,699","4,852","1,014","4,608","4,652",0,7.07,0,"4,652",0
15,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","279,989",206.66,"182,671.51",1.66,"20,602,624",1.35,256,224,41.84,87.69,424.31,3.21,15.54,"884,736","68,096","954,517","2,740,224","100,352","2,038,255","1,044,199","1,936,273","1,039,154","1,044,257","85,473",24.96,2.04,"1,044,257","85,473"
16,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    2,    1","  512,    1,    1","55,402",43.87,"40,190.51",1.45,"3,952,000",1.26,512,200,26.39,9.63,219.59,9.63,219.59,"75,264","75,264","154,090","301,056","301,056","303,722","302,815",0,"301,056","303,743","217,072",36.72,26.24,"303,743","217,072"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,217",2.85,18.96,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,158,1,1,429,6,0,2,72,0,0.15,0,72,0
18,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"   96,    1,    1","  512,    1,    1","73,155",60.45,"50,367.82",0.72,"2,480,832",1.21,512,96,13.59,19.28,318.87,9.65,159.58,"150,874","75,648","229,152","602,344","301,440","306,375","605,956",360,"602,028","603,032","214,934",55.23,19.69,"603,032","214,934"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8," 9408,    1,    1","   64,    1,    1","42,531",34.46,"29,307.38",0.26,"526,848",1.23,64,"9,408",5.22,9.63,279.53,9.63,279.53,"75,264","75,264","153,256","301,056","301,056","302,663","303,764",0,"301,056","301,636","212,035",47.47,33.37,"301,636","212,035"
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[28751] python3.8,"   25,    1,    1","  128,    1,    1","3,013",3.14,356.81,0.32,"7,680",0.96,128,25,1.02,0,0,0.02,6.28,0,174,489,0,615,"1,224",233,0,0,265,119,0.59,0.27,265,119
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","129,139",96.77,"90,172.60",2.21,"13,534,976",1.33,128,392,56.52,27.46,283.78,12.85,132.74,"401,002","100,352","504,874","857,439","401,408","664,841","603,120","257,860","600,960","601,978","312,082",31.20,16.17,"601,978","312,082"
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,112",2.85,18.50,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,154,1,1,446,108,0,2,6,0,0.01,0,6,0
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","117,287",89.89,"69,006.09",0.70,"3,307,776",1.30,512,128,11.29,25.70,285.91,12.86,143.08,"201,170","100,864","312,943","803,156","401,920","485,767","727,924","78,972","723,992","730,060","318,167",41.70,18.17,"730,060","318,167"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","58,207",46.40,"41,022.40",0.25,"702,464",1.25,64,"12,544",5.08,12.85,276.83,12.85,276.83,"100,352","100,352","202,278","401,408","401,408","403,018","401,446",0,"401,408","404,860","310,856",46.61,35.79,"404,860","310,856"
25,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","5,324",3.87,"1,020.44",0.65,"45,056",1.37,128,32,3.19,0.16,42.31,0.26,67.70,"2,110","2,048","5,339","5,120","8,192","10,718","4,700","1,041","4,608","4,996",638,6.32,0.81,"4,996",638
26,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","279,631",207.01,"182,694.44",1.66,"20,602,624",1.35,256,224,41.91,87.69,423.59,3.21,15.51,"884,736","68,096","960,098","2,740,224","100,352","2,038,817","1,047,329","1,935,991","1,038,796","1,049,649","85,465",25.12,2.05,"1,049,649","85,465"
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    3,    1","  512,    1,    1","77,680",55.26,"50,507.81",1.54,"5,300,800",1.40,512,300,25.20,12.85,232.43,12.85,232.43,"100,352","100,352","202,070","401,408","401,408","403,287","402,527",0,"401,408","404,073","394,713",34.85,34.04,"404,073","394,713"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,323",2.88,18.91,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,178,1,1,430,158,0,2,46,0,0.09,0,46,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","115,483",89.70,"69,029.84",0.70,"3,307,776",1.28,512,128,11.46,25.69,286.46,12.86,143.39,"201,155","100,864","305,297","803,084","401,920","481,563","759,260","72,456","730,340","738,610","397,717",42.83,23.06,"738,610","397,717"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","58,232",46.66,"40,981.63",0.25,"702,464",1.25,64,"12,544",5.08,12.85,275.31,12.85,275.31,"100,352","100,352","202,004","401,408","401,408","403,095","401,628",0,"401,408","402,804","389,872",46.32,44.83,"402,804","389,872"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[28751] python3.8,"   25,    1,    1","  128,    1,    1","3,013",3.01,357.10,0.32,"7,680",1.00,128,25,1.02,0,0,0.02,6.54,0,174,483,0,615,"1,239",337,0,0,97,0,0.22,0,97,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","164,376",121.44,"114,655.31",2.23,"17,392,256",1.35,128,392,58.77,37.16,306.02,12.85,105.77,"554,901","100,352","661,220","1,161,788","401,408","762,609","810,060","359,974","803,180","810,934","311,949",33.03,12.71,"810,934","311,949"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,135",2.85,19.75,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,476,1,1,446,118,0,2,112,0,0.24,0,112,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","117,168",89.92,"68,678.47",0.71,"3,307,776",1.30,512,128,11.30,25.70,285.78,12.86,143.03,"201,133","100,864","309,213","802,996","401,920","480,715","729,148","76,384","726,952","726,918","318,170",41.56,18.19,"726,918","318,170"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","65,869",46.34,"40,757.19",0.25,"702,464",1.42,64,"12,544",4.49,12.85,277.22,12.85,277.22,"100,352","100,352","202,670","401,408","401,408","403,079","403,484",0,"401,408","404,782","384,328",41.17,39.09,"404,782","384,328"
36,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","4,363",3.87,999.75,0.66,"45,056",1.13,128,32,3.89,0.16,42.31,0.26,67.70,"2,133","2,048","5,432","5,120","8,192","10,658","4,924","1,030","4,608","5,036","1,208",7.78,1.87,"5,036","1,208"
37,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","280,579",206.30,"182,381.76",1.66,"20,602,624",1.36,256,224,41.77,87.69,425.04,3.21,15.57,"884,736","68,096","959,741","2,740,224","100,352","2,038,765","1,039,075","1,936,006","1,039,584","1,042,065","85,636",24.86,2.04,"1,042,065","85,636"
38,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    4,    1","  512,    1,    1","91,525",70.56,"63,797.15",1.53,"6,649,600",1.29,512,400,26.82,16.06,227.56,16.06,227.56,"125,440","125,440","257,002","501,760","501,760","503,644","503,399",0,"501,760","507,661","419,877",37.16,30.73,"507,661","419,877"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,164",2.91,18.82,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,275,1,1,438,6,0,2,6,0,0.01,0,6,0
40,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  160,    1,    1","  512,    1,    1","130,252",100,"91,315.13",0.67,"4,134,720",1.30,512,160,12.71,32.10,321.05,16.08,160.77,"251,292","126,080","378,984","1,003,380","502,400","509,117","1,001,040","3,688","999,396","1,000,674","418,473",51.47,21.53,"1,000,674","418,473"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"15680,    1,    1","   64,    1,    1","75,038",60.58,"52,990.71",0.24,"878,080",1.24,64,"15,680",4.92,16.06,265.06,16.06,265.06,"125,440","125,440","252,713","501,760","501,760","503,439","502,948",0,"501,760","504,776","481,509",45.07,42.99,"504,776","481,509"
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[28751] python3.8,"   25,    1,    1","  128,    1,    1","2,894",2.69,355.25,0.32,"7,680",1.08,128,25,1.06,0,0,0.02,7.32,0,174,468,0,615,"1,224",41,0,0,465,141,1.07,0.32,465,141
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[28751] python3.8,"  196,    2,    1","  128,    1,    1","197,988",146.37,"138,713.59",2.25,"21,249,536",1.35,128,392,60.74,47.09,321.74,12.85,87.76,"714,285","100,352","817,437","1,471,662","401,408","872,081","1,008,680","468,728","1,005,096","1,007,534","312,479",34.08,10.57,"1,007,534","312,479"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"    1,    1,    1","   64,    1,    1","3,151",2.85,19.03,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,154,1,1,430,14,0,2,230,0,0.48,0,230,0
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[28751] python3.8,"  128,    1,    1","  512,    1,    1","124,416",90.82,"68,739.90",0.71,"3,307,776",1.37,512,128,10.64,25.70,282.98,12.86,141.62,"201,161","100,864","304,753","803,120","401,920","481,407","731,254","77,436","726,744","733,412","395,107",39.49,21.27,"733,412","395,107"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[28751] python3.8,"12544,    1,    1","   64,    1,    1","58,471",46.30,"45,850.10",0.23,"702,464",1.26,64,"12,544",5.06,12.85,277.41,12.85,277.41,"100,352","100,352","202,934","401,408","401,408","403,095","403,304",0,"401,408","401,604","312,416",46.03,35.81,"401,604","312,416"
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[28751] python3.8,"    1,   32,    1","   32,    4,    1","4,472",3.87,"1,080.09",0.61,"45,056",1.15,128,32,3.79,0.16,42.31,0.26,67.70,"2,138","2,048","5,996","5,120","8,192","10,672","4,974","1,057","4,608","4,962",0,7.48,0,"4,962",0
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[28751] python3.8,"    8,    7,    4","  256,    1,    1","279,852",207.07,"182,219.12",1.66,"20,602,624",1.35,256,224,41.87,87.69,423.46,3.21,15.51,"884,736","68,096","960,139","2,740,224","100,352","2,043,369","1,048,557","1,935,830","1,039,324","1,046,277","87,065",25.02,2.08,"1,046,277","87,065"
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[28751] python3.8,"  100,    5,    1","  512,    1,    1","107,724",84.64,"76,802.07",1.53,"7,998,400",1.27,512,500,27.39,19.27,227.64,19.27,227.64,"150,528","150,528","304,196","602,112","602,112","604,786","602,535",0,"602,112","604,759","517,825",37.61,32.20,"604,759","517,825"
