ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[26738] python3.8,"    1,    1,    1","   64,    1,    1","3,266",0.00,19.09,0.05,65,1.32,64,1,0.01,0.00,0.01,0.00,0.01,1,1,216,1,1,446,6,0,2,22,0,0.05,0,22,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[26738] python3.8,"  128,    1,    1","  512,    1,    1","1,171,431",0.86,"100,644.91",1.73,"11,857,152",1.36,512,128,4.17,102.77,119.70,51.40,59.86,"803,192","401,920","1,214,636","3,211,640","1,606,144","1,817,597","3,082,139","207,835","3,001,358","3,054,115","1,528,162",17.46,8.74,"3,054,115","1,528,162"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[26738] python3.8,"50176,    1,    1","   64,    1,    1","767,984",0.56,"67,349.69",0.61,"2,809,856",1.36,64,"50,176",1.54,51.38,91.13,51.38,91.13,"401,408","401,408","822,753","1,605,632","1,605,632","1,606,666","1,623,028",0,"1,605,632","1,635,322","1,516,766",14.26,13.23,"1,635,322","1,516,766"
14,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","580,746",0.42,"50,626.13",1.33,"4,571,136",1.38,512,256,4.53,0.26,0.62,17.83,42.39,"5,120","139,264","154,718","8,192","557,056","564,068","9,719","5,639","4,608","25,493","468,805",0.29,5.41,"25,493","468,805"
15,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","660,110",0.49,"56,231.06",1.24,"4,722,688",1.34,512,256,3.94,16.25,33.11,17.83,36.31,"221,184","139,264","374,423","507,904","557,056","561,395","660,747",0,"630,784","641,879","557,203",6.51,5.65,"641,879","557,203"
16,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26738] python3.8,"    1,    1,  544","   64,    1,    1","909,771",0.67,"79,685.15",1.74,"9,448,192",1.36,64,544,5.69,35.65,53.32,4.46,6.66,"278,528","34,816","331,202","1,114,112","139,264","140,525","1,148,255",0,"1,114,112","1,224,801","117,004",9.02,0.86,"1,224,801","117,004"
17,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26738] python3.8,"   64,    1,    1","  512,    1,    1","175,314",0.13,"14,593.40",1.18,"1,169,408",1.35,512,64,3.58,4.46,34.31,3.93,30.27,"34,816","53,248","91,111","139,264","122,880","123,891","139,266",0,"139,264","139,458","72,742",5.33,2.78,"139,458","72,742"
18,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","653,751",0.49,"58,630.74",1.18,"4,722,688",1.35,512,256,3.98,16.25,33.51,17.83,36.75,"225,280","139,264","372,267","507,904","557,056","558,114","665,195",0,"638,976","686,051","484,002",7.03,4.96,"686,051","484,002"
19,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26738] python3.8,"    1,    1,  544","   64,    1,    1","910,049",0.67,"79,728.01",1.74,"9,448,192",1.36,64,544,5.68,35.65,53.31,4.46,6.66,"278,528","34,816","313,907","1,114,112","139,264","143,194","1,152,789",0,"1,114,112","1,142,593","118,166",8.41,0.87,"1,142,593","118,166"
20,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26738] python3.8,"   64,    1,    1","  512,    1,    1","172,788",0.13,"14,429.16",1.19,"1,169,408",1.34,512,64,3.63,4.46,34.47,3.93,30.42,"34,816","54,272","93,033","139,264","122,880","124,165","141,474",0,"139,264","139,590","73,623",5.41,2.85,"139,590","73,623"
21,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","663,400",0.49,"58,230.40",1.19,"4,706,304",1.34,512,256,3.91,14.16,28.67,17.83,36.11,"196,608","139,264","347,910","442,368","557,056","558,063","580,819",0,"557,056","593,985","481,519",6.00,4.86,"593,985","481,519"
22,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26738] python3.8,"    1,    1,  544","   64,    1,    1","910,013",0.67,"79,666.88",1.74,"9,448,192",1.36,64,544,5.69,35.65,53.35,4.46,6.67,"278,528","34,816","335,913","1,114,112","139,264","143,853","1,247,169",0,"1,114,112","1,114,881","116,997",8.21,0.86,"1,114,881","116,997"
23,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26738] python3.8,"   64,    1,    1","  512,    1,    1","167,278",0.12,"13,847.79",1.21,"1,142,784",1.36,512,64,3.67,4.46,36.19,3.41,27.68,"34,816","47,104","91,316","139,264","106,496","107,507","146,794",0,"139,264","139,466","57,693",5.59,2.31,"139,466","57,693"
24,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","667,126",0.50,"57,386.99",1.21,"4,706,304",1.33,512,256,3.89,14.16,28.28,17.83,35.62,"192,512","139,264","342,960","442,368","557,056","558,262","601,718",0,"548,864","549,355","479,316",5.52,4.81,"549,355","479,316"
25,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26738] python3.8,"    1,    1,  544","   64,    1,    1","909,890",0.67,"79,669.51",1.74,"9,448,192",1.36,64,544,5.69,35.65,53.36,4.46,6.67,"278,528","34,816","336,872","1,114,112","139,264","143,017","1,152,851",0,"1,114,112","1,171,499","118,138",8.62,0.87,"1,171,499","118,138"
26,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26738] python3.8,"   64,    1,    1","  512,    1,    1","166,947",0.12,"13,812.78",1.22,"1,142,784",1.35,512,64,3.68,4.46,36.19,3.41,27.68,"34,816","46,080","89,611","139,264","106,496","110,770","143,538",0,"139,264","147,268","56,921",5.91,2.28,"147,268","56,921"
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[26738] python3.8,"   12,    2,    1","  512,    1,    1","1,330,962",0.98,"116,481.13",1.90,"15,075,456",1.35,512,24,4.17,38.54,39.27,38.54,39.27,"301,056","301,056","620,877","1,204,224","1,204,224","1,206,487","1,232,071",0,"1,204,224","1,248,825","1,125,439",6.28,5.66,"1,248,825","1,125,439"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[26738] python3.8,"    1,    1,    1","   64,    1,    1","3,159",0.00,19.03,0.05,65,1.32,64,1,0.01,0.00,0.01,0.00,0.01,1,1,160,1,1,445,6,0,2,14,0,0.03,0,14,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[26738] python3.8,"   96,    1,    1","  512,    1,    1","865,797",0.64,"75,792.96",1.73,"8,892,864",1.35,512,96,4.24,77.08,120.44,38.55,60.23,"602,397","301,440","912,155","2,408,733","1,204,608","1,466,860","2,181,129","259,133","2,148,072","2,149,605","1,125,744",16.63,8.71,"2,149,605","1,125,744"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[26738] python3.8,"37632,    1,    1","   64,    1,    1","582,451",0.42,"50,555.71",0.61,"2,107,392",1.38,64,"37,632",1.52,38.54,91.13,38.54,91.13,"301,056","301,056","616,537","1,204,224","1,204,224","1,205,430","1,238,572",0,"1,204,224","1,206,020","1,187,245",13.87,13.65,"1,206,020","1,187,245"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[26738] python3.8,"   25,    1,    1","  128,    1,    1","3,202",0.00,110.82,1.02,"7,680",0.96,128,25,0.96,0,0,0.02,5.92,0,176,556,0,616,"1,150",465,0,0,95,0,0.20,0,95,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[26738] python3.8,"  784,    2,    1","  128,    1,    1","3,750,185",2.75,"330,588.40",2.41,"54,139,904",1.36,128,"1,568",7.75,113.88,41.37,51.38,18.66,"1,732,422","401,408","2,210,897","3,557,972","1,605,632","2,759,868","2,485,224","1,149,268","2,410,376","2,545,720","1,526,494",4.55,2.73,"2,545,720","1,526,494"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[26738] python3.8,"    1,    1,    1","   64,    1,    1","3,124",0.00,18.37,0.05,65,1.28,64,1,0.01,0.00,0.01,0.00,0.01,1,1,160,1,1,446,78,0,2,104,0,0.22,0,104,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[26738] python3.8,"  128,    1,    1","  512,    1,    1","1,161,130",0.86,"100,447.99",1.74,"11,857,152",1.35,512,128,4.21,102.77,119.95,51.40,59.99,"803,202","401,920","1,231,649","3,211,650","1,606,144","1,861,771","3,003,549","230,422","2,966,042","3,009,993","1,526,853",17.36,8.81,"3,009,993","1,526,853"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[26738] python3.8,"50176,    1,    1","   64,    1,    1","768,643",0.57,"67,422.57",0.61,"2,809,856",1.35,64,"50,176",1.54,51.38,90.66,51.38,90.66,"401,408","401,408","817,917","1,605,632","1,605,632","1,606,806","1,633,516",0,"1,605,632","1,645,294","1,517,549",14.34,13.22,"1,645,294","1,517,549"
36,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","589,162",0.44,"49,009.53",1.37,"4,571,136",1.35,512,256,4.46,0.26,0.60,17.83,40.91,"5,120","139,264","145,079","8,192","557,056","566,611","8,165","5,644","4,608","58,173","469,198",0.66,5.33,"58,173","469,198"
37,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","675,579",0.48,"57,469.50",1.21,"4,722,688",1.41,512,256,3.86,16.25,33.93,17.83,37.21,"221,184","139,264","367,964","507,904","557,056","558,194","639,891",0,"630,784","729,601","562,423",7.23,5.58,"729,601","562,423"
38,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26738] python3.8,"    1,    1,  544","   64,    1,    1","910,481",0.67,"79,686.60",1.74,"9,448,192",1.36,64,544,5.68,35.65,53.39,4.46,6.67,"278,528","34,816","347,047","1,114,112","139,264","141,068","1,245,559",0,"1,114,112","1,160,953","194,953",8.54,1.43,"1,160,953","194,953"
39,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26738] python3.8,"   64,    1,    1","  512,    1,    1","174,119",0.13,"14,575.79",1.18,"1,169,408",1.35,512,64,3.60,4.46,34.56,3.93,30.49,"34,816","53,248","92,832","139,264","122,880","123,982","148,794",0,"139,264","149,102","73,341",5.73,2.82,"149,102","73,341"
40,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","669,975",0.49,"58,343.56",1.19,"4,722,688",1.37,512,256,3.89,16.25,33.29,17.83,36.52,"225,280","139,264","369,844","507,904","557,056","558,265","668,905",0,"638,976","682,626","486,755",6.82,4.87,"682,626","486,755"
41,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26738] python3.8,"    1,    1,  544","   64,    1,    1","909,906",0.67,"79,676.32",1.74,"9,448,192",1.36,64,544,5.68,35.65,53.35,4.46,6.67,"278,528","34,816","333,344","1,114,112","139,264","143,436","1,148,553",0,"1,114,112","1,114,225","116,973",8.20,0.86,"1,114,225","116,973"
42,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26738] python3.8,"   64,    1,    1","  512,    1,    1","176,111",0.13,"14,462.31",1.19,"1,169,408",1.38,512,64,3.56,4.46,35.05,3.93,30.93,"34,816","54,272","96,860","139,264","122,880","124,080","142,546",0,"139,264","143,156","143,551",5.44,5.46,"143,156","143,551"
43,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","661,607",0.48,"58,458.60",1.18,"4,706,304",1.36,512,256,3.92,14.16,29.21,17.83,36.78,"196,608","139,264","358,648","442,368","557,056","558,243","584,256",0,"557,056","588,375","480,696",5.96,4.87,"588,375","480,696"
44,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26738] python3.8,"    1,    1,  544","   64,    1,    1","908,730",0.67,"79,735.93",1.74,"9,448,192",1.36,64,544,5.69,35.65,53.41,4.46,6.68,"278,528","34,816","320,907","1,114,112","139,264","140,472","1,160,917",0,"1,114,112","1,134,083","117,403",8.36,0.87,"1,134,083","117,403"
45,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26738] python3.8,"   64,    1,    1","  512,    1,    1","167,081",0.13,"13,785.93",1.22,"1,142,784",1.33,512,64,3.68,4.46,35.59,3.41,27.22,"34,816","47,104","84,338","139,264","106,496","110,807","147,830",0,"139,264","145,594","135,410",5.84,5.43,"145,594","135,410"
46,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26738] python3.8,"  256,    1,    1","  512,    1,    1","657,246",0.51,"56,873.60",1.22,"4,706,304",1.30,512,256,3.94,14.16,27.99,17.83,35.25,"192,512","139,264","346,208","442,368","557,056","558,065","567,917",0,"548,864","561,313","479,933",5.72,4.89,"561,313","479,933"
47,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26738] python3.8,"    1,    1,  544","   64,    1,    1","910,946",0.67,"79,670.99",1.74,"9,448,192",1.36,64,544,5.68,35.65,53.29,4.46,6.66,"278,528","34,816","328,709","1,114,112","139,264","140,624","1,143,087",0,"1,114,112","1,136,969","117,129",8.36,0.86,"1,136,969","117,129"
48,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26738] python3.8,"   64,    1,    1","  512,    1,    1","168,988",0.12,"13,933.59",1.21,"1,142,784",1.36,512,64,3.64,4.46,35.83,3.41,27.40,"34,816","46,080","83,313","139,264","106,496","110,994","142,870",0,"139,264","174,638","129,647",6.92,5.14,"174,638","129,647"
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[26738] python3.8,"   12,    3,    1","  512,    1,    1","1,787,660",1.31,"155,473.78",1.90,"20,104,384",1.36,512,36,4.13,51.38,39.21,51.38,39.21,"401,408","401,408","855,423","1,605,632","1,605,632","1,607,115","1,606,235",0,"1,605,632","1,700,951","1,523,853",6.37,5.71,"1,700,951","1,523,853"
