ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8," 1568,    1,    1","   64,    1,    1","108,473",83.46,"103,039.04",1.77,"12,377,792",1.29,64,"1,568",47.29,27.05,324.09,12.85,153.91,"224,305","100,352","327,134","845,138","401,408","441,085","807,678","37,833","807,584","807,928","312,371",49.61,19.18,"807,928","312,371"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","4,584",2.82,18.75,0.05,65,1.63,64,1,0.01,0.00,0.01,0.00,0.01,1,1,152,1,1,446,722,0,2,628,8,0.91,0.01,628,8
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   16,    1,    1","  512,    1,    1","170,669",130.05,"38,626.75",1.09,"2,859,680",1.31,512,16,7.04,25.69,197.56,12.85,98.79,"200,768","100,416","302,206","802,880","401,472","402,913","803,258",60,"802,824","809,838","320,482",31.79,12.58,"809,838","320,482"
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   99,    1,    1","  128,    1,    1","3,023",4.22,995.25,0.45,"30,624",0.71,128,99,4.08,0,0,0.08,19.46,0,880,"1,650",0,"2,571","4,921",99,0,0,3,0,0.01,0,3,0
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8," 1568,    3,    1","   64,    1,    1","329,234",243.55,"314,551.62",1.14,"24,489,024",1.34,64,"4,704",32.67,42.98,176.47,77.07,316.44,"351,219","602,112","959,824","1,343,326","2,408,448","2,541,567","1,228,012","130,362","1,211,720","1,220,512","2,394,510",24.76,48.58,"1,220,512","2,394,510"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,143",2.82,18.68,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,430,56,0,2,106,0,0.23,0,106,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   96,    1,    1","  512,    1,    1","581,294",430.27,"548,156.32",0.46,"17,158,080",1.35,512,96,12.42,154.15,358.27,77.08,179.15,"1,204,608","602,496","1,823,635","4,817,280","2,408,832","2,411,701","4,835,384",360,"4,816,944","4,817,914","2,328,192",55.52,26.83,"4,817,914","2,328,192"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"75264,    1,    1","   64,    1,    1","379,950",284.16,"377,001.81",0.19,"4,816,896",1.33,64,"75,264",5.84,77.07,271.22,77.07,271.22,"602,112","602,112","1,210,538","2,408,448","2,408,448","2,411,026","2,423,202",0,"2,408,448","2,423,604","2,317,949",42.72,40.86,"2,423,604","2,317,949"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15089] python3.8," 4704,    1,    1"," 1024,    1,    1","276,764",205.31,"257,125.66",1.71,"29,955,072",1.34,"1,024","4,704",39.99,79.74,388.39,19.27,93.85,"889,535","150,528","1,044,835","2,491,945","602,112","792,595","2,413,899","186,276","2,409,380","2,414,697","564,598",58.42,13.66,"2,414,697","564,598"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,145",2.88,18.66,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,228,1,1,446,6,0,2,6,0,0.01,0,6,0
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   96,    1,    1","  512,    1,    1","162,339",114.69,"136,325.66",0.50,"4,628,928",1.41,512,96,11.63,38.55,336.11,19.28,168.11,"301,440","150,912","454,506","1,204,608","602,496","604,986","1,212,622",360,"1,204,272","1,209,370","591,510",49.90,24.40,"1,209,370","591,510"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"18816,    1,    1","   64,    1,    1","98,204",72.13,"86,490.35",0.20,"1,204,224",1.36,64,"18,816",5.65,19.27,267.13,19.27,267.13,"150,528","150,528","303,130","602,112","602,112","604,546","602,302",0,"602,112","603,232","511,815",41.17,34.93,"603,232","511,815"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   25,    1,    1","  128,    1,    1","3,014",2.75,357.35,0.32,"7,680",1.09,128,25,1.02,0,0,0.02,7.15,0,174,441,0,615,"1,223",1,0,0,161,0,0.36,0,161,0
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8,"  392,    1,    1","   64,    1,    1","71,402",55.04,"65,853.06",1.63,"7,309,232",1.28,64,392,51.45,20.48,372.08,4.82,87.52,"185,018","37,632","225,125","641,113","150,528","188,362","604,240","37,873","602,792","603,048","62,050",55.83,5.75,"603,048","62,050"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,287",2.85,18.94,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,148,1,1,430,292,0,2,202,8,0.41,0.02,202,8
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   24,    1,    1","  512,    1,    1","54,996",39.10,"15,746.34",1.08,"1,157,232",1.40,512,24,8.60,9.64,246.44,4.82,123.26,"75,360","37,728","115,082","301,152","150,624","198,844","254,389","47,536","253,968","255,317","66,342",31.10,8.08,"255,317","66,342"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   25,    1,    1","  128,    1,    1","2,910",2.69,359.62,0.31,"7,680",1.07,128,25,1.07,0,0,0.02,7.36,0,174,491,0,615,"1,240",217,0,0,73,0,0.16,0,73,0
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8,"  392,    5,    1","   64,    1,    1","151,744",112.26,"138,154.47",1.37,"12,838,000",1.34,64,"1,960",35.17,26.80,238.74,28.90,257.46,"236,125","225,792","470,193","836,844","903,168","1,140,600","614,078","239,562","623,840","597,196","813,324",26.11,35.56,"597,196","813,324"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,202",2.82,19.37,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,180,1,1,454,276,0,2,54,0,0.11,0,54,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  144,    1,    1","  512,    1,    1","248,678",178.75,"205,324.90",0.50,"6,943,392",1.39,512,144,11.39,57.82,323.47,28.92,161.79,"452,152","226,368","680,476","1,806,904","903,744","939,753","1,802,968","32,776","1,772,656","1,774,672","823,008",47.80,22.17,"1,774,672","823,008"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"28224,    1,    1","   64,    1,    1","138,351",107.46,"136,081.28",0.20,"1,806,336",1.28,64,"28,224",6.02,28.90,268.96,28.90,268.96,"225,792","225,792","455,792","903,168","903,168","905,744","914,996",0,"903,168","909,452","812,969",44.02,39.35,"909,452","812,969"
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15089] python3.8," 7056,    1,    1"," 1024,    1,    1","361,978",266.50,"334,150.06",1.98,"44,932,608",1.35,"1,024","7,056",45.91,32.90,123.45,28.90,108.45,"435,873","225,792","668,121","1,028,017","903,168","1,157,217","917,157","251,000","903,330","916,626","817,955",16.95,15.12,"916,626","817,955"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,146",4.16,18.87,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,357,1,1,"1,777",286,0,2,70,0,0.15,0,70,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  144,    1,    1","  512,    1,    1","245,567",187.33,"220,654.44",0.46,"6,943,392",1.31,512,144,11.53,57.82,308.66,28.92,154.38,"452,152","226,368","692,379","1,806,904","903,744","944,633","1,800,538","38,040","1,768,384","1,778,334","823,604",48.50,22.46,"1,778,334","823,604"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"28224,    1,    1","   64,    1,    1","138,878",105.28,"136,148.47",0.20,"1,806,336",1.31,64,"28,224",6.00,28.90,274.52,28.90,274.52,"225,792","225,792","454,740","903,168","903,168","905,280","903,350",0,"903,168","903,374","813,606",43.57,39.24,"903,374","813,606"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   25,    1,    1","  128,    1,    1","2,894",2.69,354.57,0.32,"7,680",1.08,128,25,1.06,0,0,0.02,7.36,0,177,608,0,618,"1,224",129,0,0,113,0,0.26,0,113,0
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8,"  392,    1,    1","   64,    1,    1","99,985",74.56,"82,775.54",1.86,"10,470,320",1.33,64,392,54.56,30.73,412.10,4.82,64.60,"281,780","37,632","318,739","963,683","150,528","206,976","913,178","57,508","903,992","907,386","62,807",60.26,4.17,"907,386","62,807"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,248",2.88,18.85,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,218,1,1,429,14,0,2,190,12,0.39,0.02,190,12
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"   24,    1,    1","  512,    1,    1","48,719",39.52,"15,834.85",1.07,"1,157,232",1.23,512,24,9.71,9.64,243.85,4.82,121.96,"75,360","37,728","114,358","301,152","150,624","199,993","255,167","45,872","254,652","298,385","139,614",41.07,19.22,"298,385","139,614"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[15089] python3.8," 4704,    1,    1","   64,    1,    1","31,162",28.32,"27,716.47",0.11,"216,384",1.09,64,"4,704",4.48,9.63,340.18,4.82,170.09,"75,264","37,632","115,310","301,056","150,528","152,562","302,044",0,"301,056","301,748","61,901",64.87,13.31,"301,748","61,901"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15089] python3.8,"   25,    1,    1","  128,    1,    1","3,002",2.72,352.04,0.32,"7,680",1.10,128,25,1.03,0,0,0.02,7.24,0,174,505,0,615,"1,232",105,0,0,533,120,1.18,0.26,533,120
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15089] python3.8,"  392,    5,    1","   64,    1,    1","148,968",113.31,"137,363.26",1.37,"12,838,000",1.30,64,"1,960",35.83,26.73,235.87,28.90,255.06,"233,859","225,792","463,948","833,380","903,168","1,140,700","619,430","240,366","614,096","607,960","812,950",27.09,36.23,"607,960","812,950"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,166",2.88,19,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,356,1,1,"1,778",8,0,2,110,0,0.23,0,110,0
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  144,    1,    1","  512,    1,    1","241,147",184.67,"203,991.16",0.50,"6,943,392",1.30,512,144,11.75,57.82,313.10,28.92,156.60,"452,152","226,368","682,867","1,806,904","903,744","938,518","1,775,602","38,868","1,777,924","1,770,708","823,056",49.18,22.86,"1,770,708","823,056"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"28224,    1,    1","   64,    1,    1","138,481",105.02,"134,770.91",0.20,"1,806,336",1.31,64,"28,224",6.02,28.90,275.19,28.90,275.19,"225,792","225,792","460,620","903,168","903,168","905,584","905,932",0,"903,168","904,604","891,121",43.73,43.08,"904,604","891,121"
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15089] python3.8," 1764,    1,    1"," 1024,    1,    1","119,350",88.19,"106,650.97",1.55,"11,233,152",1.34,"1,024","1,764",34.96,29.57,335.27,7.23,81.93,"395,056","56,448","455,826","923,979","225,792","352,840","908,083","125,076","903,330","903,531","186,994",50.70,10.49,"903,531","186,994"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8,"    1,    1,    1","   64,    1,    1","3,129",4.13,19.50,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,252,1,1,986,198,0,2,302,0,0.65,0,302,0
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15089] python3.8,"  144,    1,    1","  512,    1,    1","64,222",52.29,"51,487.01",0.65,"2,275,488",1.22,512,144,13.26,14.24,272.31,7.24,138.54,"150,921","66,571","219,658","445,674","226,368","245,332","429,298","16,072","429,530","431,068","144,894",44.90,15.09,"431,068","144,894"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15089] python3.8," 7056,    1,    1","   64,    1,    1","29,849",28,"26,780.78",0.25,"451,584",1.06,64,"7,056",7.02,7.23,258.05,7.23,258.05,"56,448","56,448","114,582","225,792","225,792","228,383","229,678",0,"225,792","227,710","135,220",51.09,30.34,"227,710","135,220"
