ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    2,   16,    1","   32,    8,    1","6,437",0.01,"1,820.25",0.63,"78,336",1.14,256,32,7.63,0.00,52.66,1.18,210.65,"2,304","9,216","12,899","9,216","36,864","38,482","9,412",0,"9,216","9,348",0,9.76,0,"9,348",0
11,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[32184] python3.8,"   98,    1,   36","  256,    1,    1","1,504,007",1.10,"1,090,517.47",2.11,"156,360,960",1.36,256,"3,528",57.77,0.23,208.44,231.21,209.78,"4,469,321","1,806,336","6,298,926","7,178,826","7,225,344","10,774,545","3,660,717","3,548,393","3,649,556","3,728,857","7,136,620",16.61,31.78,"3,728,857","7,136,620"
12,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   49,  128,    1","  256,    1,    1","825,994",0.60,"595,040.87",0.80,"32,363,520",1.37,256,"6,272",14.46,0.23,383.53,102.76,170.46,"1,806,336","1,605,632","3,422,215","7,225,344","3,211,264","3,213,344","7,258,333",0,"7,225,344","7,257,361","3,136,301",58.84,25.43,"7,257,361","3,136,301"
13,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"100352,    1,    1","   64,    1,    1","518,456",0.38,"376,631.88",2.43,"62,218,240",1.36,64,"100,352",44.27,0.10,270.40,102.76,269.40,"814,680","802,816","1,630,270","3,223,138","3,211,264","3,225,446","3,220,946","11,804","3,211,296","3,235,232","3,199,975",41.80,41.34,"3,235,232","3,199,975"
14,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"100352,    1,    1","   64,    1,    1","525,287",0.38,"370,961.96",0.22,"5,619,712",1.39,64,"100,352",4.50,0.10,271.59,102.76,271.59,"802,816","802,816","1,615,085","3,211,264","3,211,264","3,213,486","3,222,564",0,"3,211,264","3,341,898","3,196,729",42.61,40.76,"3,341,898","3,196,729"
15,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   49,  128,    1","  256,    1,    1","1,013,228",0.74,"729,364.15",0.63,"31,410,176",1.36,256,"6,272",14.47,0.23,312.22,231.21,312.19,"4,066,665","1,806,336","5,898,674","7,228,607","7,225,344","12,290,822","3,274,489","5,065,562","3,230,802","3,254,351","7,207,281",21.51,47.64,"3,254,351","7,207,281"
16,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    4,   16,    1","   32,    8,    1","10,952",0.01,"3,795.84",0.61,"156,672",1.56,256,64,8.99,0.00,84.55,2.36,338.20,"4,608","18,432","26,182","18,432","73,728","79,579","18,976",0,"18,432","18,964","55,545",11.59,33.96,"18,964","55,545"
17,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[32184] python3.8,"   98,    1,   36","  256,    1,    1","2,686,709",1.97,"1,954,670.12",2.17,"287,997,696",1.36,256,"3,528",64.12,0.46,234.47,231.21,117.38,"9,014,295","1,806,336","10,854,862","14,433,303","7,225,344","14,400,406","7,502,045","7,170,111","7,300,716","7,453,227","7,137,077",18.58,17.79,"7,453,227","7,137,077"
18,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   49,  128,    1","  256,    1,    1","820,302",0.60,"594,216.82",0.80,"32,363,520",1.35,256,"6,272",14.55,0.23,382.31,102.76,169.92,"1,806,336","1,605,632","3,420,559","7,225,344","3,211,264","3,217,721","7,225,919",0,"7,225,344","7,448,855","3,210,401",60.82,26.21,"7,448,855","3,210,401"
19,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"100352,    1,    1","   64,    1,    1","519,959",0.38,"378,985.24",2.41,"62,218,240",1.36,64,"100,352",44.15,0.10,269.96,102.76,268.97,"814,698","802,816","1,633,018","3,223,148","3,211,264","3,232,296","3,369,910","12,027","3,211,296","3,225,992","3,199,323",41.56,41.21,"3,225,992","3,199,323"
20,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"100352,    1,    1","   64,    1,    1","517,179",0.38,"372,662.44",0.22,"5,619,712",1.37,64,"100,352",4.57,0.10,271.86,102.76,271.86,"802,816","802,816","1,614,310","3,211,264","3,211,264","3,213,413","3,225,220",0,"3,211,264","3,221,446","3,122,290",41.72,40.44,"3,221,446","3,122,290"
21,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[32184] python3.8,"25088,    1,    1","  256,    1,    1","456,051",0.34,"328,118.79",1.86,"41,545,728",1.36,256,"25,088",33.61,0.11,319.70,77.07,229.95,"1,104,045","602,112","1,716,560","3,352,882","2,408,448","2,552,105","3,222,889","139,694","3,211,264","3,232,227","2,400,501",47.47,35.26,"3,232,227","2,400,501"
22,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   16,  128,    1","  256,    1,    1","260,623",0.19,"177,292.01",0.76,"9,196,544",1.37,256,"2,048",16.03,0.06,303.41,57.80,305.07,"967,503","451,584","1,426,365","1,795,996","1,806,336","2,993,753","874,877","1,183,200","804,464","814,743","1,791,052",20.94,46.03,"814,743","1,791,052"
23,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    4,   32,    1","   32,    8,    1","15,556",0.01,"7,331.49",0.63,"313,344",1.15,256,128,12.70,0.00,88.19,4.72,352.77,"9,216","36,864","47,768","36,864","147,456","152,387","38,814",0,"36,864","37,856","117,283",16.29,50.46,"37,856","117,283"
24,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"   25,    4,   36","  128,    1,    1","1,360,621",1.00,"984,195.32",2.23,"149,443,200",1.36,128,"3,600",64.66,0.35,349.97,115.61,116.16,"5,464,893","903,168","6,385,395","10,883,940","3,612,672","12,613,199","1,994,685","8,995,572","1,961,608","2,016,613","3,601,953",9.93,17.73,"2,016,613","3,601,953"
25,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","415,373",0.31,"299,422.31",0.97,"19,781,120",1.35,256,"4,096",17.59,0.12,378.05,51.38,168.02,"903,168","1,089,536","1,999,626","3,612,672","1,605,632","1,608,985","3,623,735",0,"3,612,672","3,613,639","1,603,568",58.27,25.86,"3,613,639","1,603,568"
26,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","263,483",0.20,"187,820",2.44,"31,109,120",1.32,64,"50,176",43.63,0.05,260.65,51.38,258.68,"413,297","401,408","848,097","1,617,611","1,605,632","1,629,362","1,609,432","11,916","1,605,664","1,618,810","1,589,172",41.16,40.40,"1,618,810","1,589,172"
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","258,557",0.19,"187,141.53",0.22,"2,809,856",1.36,64,"50,176",4.57,0.05,270.40,51.38,270.40,"401,408","401,408","835,028","1,605,632","1,605,632","1,608,213","1,631,766",0,"1,605,632","1,612,106","1,592,325",41.76,41.25,"1,612,106","1,592,325"
28,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","505,390",0.37,"365,128.46",0.74,"18,393,088",1.36,256,"4,096",16.53,0.12,310.05,115.61,311.25,"1,937,965","903,168","2,849,939","3,598,324","3,612,672","5,989,283","1,632,765","2,373,201","1,608,290","1,631,693","3,597,324",21.63,47.68,"1,631,693","3,597,324"
29,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    8,   32,    1","   32,    8,    1","42,449",0.03,"18,643.51",0.49,"626,688",1.35,256,256,9.27,0.00,75.62,9.44,302.47,"18,432","73,728","94,624","73,728","294,912","301,690","76,212",0,"73,728","75,764","273,544",11.96,43.17,"75,764","273,544"
30,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"   25,    4,   36","  128,    1,    1","2,579,749",1.90,"1,872,547.03",2.25,"286,070,400",1.36,128,"3,600",67.76,0.70,368.02,115.61,60.99,"10,959,338","903,168","11,934,535","21,797,385","3,612,672","20,709,939","4,777,021","17,209,704","4,567,332","4,823,569","3,605,364",12.52,9.36,"4,823,569","3,605,364"
31,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","416,672",0.31,"300,386.49",0.97,"19,781,120",1.36,256,"4,096",17.51,0.12,378.09,51.38,168.04,"903,168","1,089,536","2,003,419","3,612,672","1,605,632","1,607,806","3,728,997",0,"3,612,672","3,620,673","1,604,295",58.21,25.79,"3,620,673","1,604,295"
32,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","263,325",0.19,"189,770.91",2.41,"31,109,120",1.35,64,"50,176",43.64,0.05,266.69,51.38,264.61,"413,534","401,408","823,503","1,617,824","1,605,632","1,625,011","1,614,586","12,612","1,605,664","1,613,456","1,592,142",41.05,40.51,"1,613,456","1,592,142"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","259,254",0.20,"182,269.60",0.23,"2,809,856",1.30,64,"50,176",4.56,0.05,257.93,51.38,257.93,"401,408","401,408","806,651","1,605,632","1,605,632","1,609,121","1,606,422",0,"1,605,632","1,606,220","1,515,387",41.50,39.16,"1,606,220","1,515,387"
34,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","492,003",0.37,"364,599.59",0.74,"18,393,088",1.34,256,"4,096",16.97,0.12,314.28,115.61,315.49,"1,937,800","903,168","2,854,165","3,598,790","3,612,672","5,993,595","1,635,037","2,373,859","1,607,194","1,608,511","3,519,626",21.90,47.92,"1,608,511","3,519,626"
35,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    8,   32,    1","   32,    8,    1","40,625",0.03,"18,572.24",0.50,"626,688",1.30,256,256,9.69,0.00,75.85,9.44,303.41,"18,432","73,728","94,489","73,728","294,912","301,690","75,616",0,"73,728","74,764","266,696",12.33,43.99,"74,764","266,696"
36,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"   25,    4,   36","  128,    1,    1","2,583,102",1.90,"1,872,233.56",2.25,"286,070,400",1.36,128,"3,600",67.74,0.70,367.95,115.61,60.98,"10,958,497","903,168","11,893,157","21,796,584","3,612,672","21,123,905","4,659,389","17,010,252","4,547,820","4,791,611","3,528,356",12.42,9.15,"4,791,611","3,528,356"
37,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","416,474",0.31,"297,028.62",0.98,"19,781,120",1.35,256,"4,096",17.54,0.12,375.93,51.38,167.08,"903,168","1,089,536","2,021,681","3,612,672","1,605,632","1,609,486","3,623,201",0,"3,612,672","3,628,011","1,605,635",58.35,25.82,"3,628,011","1,605,635"
38,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","262,083",0.19,"189,771.34",2.41,"31,109,120",1.35,64,"50,176",43.86,0.05,267.07,51.38,265.04,"413,492","401,408","822,452","1,617,788","1,605,632","1,628,209","1,615,040","12,200","1,605,664","1,615,200","1,592,945",41.28,40.71,"1,615,200","1,592,945"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","257,697",0.19,"182,628.50",0.23,"2,809,856",1.35,64,"50,176",4.59,0.05,270.04,51.38,270.04,"401,408","401,408","808,306","1,605,632","1,605,632","1,608,214","1,614,980",0,"1,605,632","1,609,724","1,590,668",41.84,41.34,"1,609,724","1,590,668"
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","536,456",0.37,"363,745.87",0.74,"18,393,088",1.45,256,"4,096",15.57,0.12,313.33,115.61,314.69,"1,937,955","903,168","2,851,079","3,597,813","3,612,672","5,989,393","1,620,641","2,375,471","1,607,228","1,626,285","3,521,699",20.31,43.97,"1,626,285","3,521,699"
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32184] python3.8,"    8,   32,    1","   32,    8,    1","41,216",0.03,"18,520",0.50,"626,688",1.34,256,256,9.55,0.00,77.28,9.44,309.13,"18,432","73,728","93,684","73,728","294,912","299,446","74,492",0,"73,728","74,688","195,910",12.14,31.83,"74,688","195,910"
42,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32184] python3.8,"   25,    4,   36","  128,    1,    1","2,583,760",1.90,"1,871,827.79",2.25,"286,070,400",1.36,128,"3,600",67.71,0.70,367.69,115.61,60.94,"10,960,197","903,168","11,905,901","21,798,218","3,612,672","20,774,344","4,890,785","17,334,190","4,663,684","4,663,825","3,528,017",12.09,9.15,"4,663,825","3,528,017"
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32184] python3.8,"   16,  256,    1","  256,    1,    1","408,445",0.31,"296,900.25",0.98,"19,781,120",1.33,256,"4,096",17.86,0.12,377.11,51.38,167.60,"903,168","1,089,536","1,998,834","3,612,672","1,605,632","1,609,329","3,625,449",0,"3,612,672","3,624,795","1,528,500",59.43,25.06,"3,624,795","1,528,500"
44,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","263,758",0.19,"187,800.22",2.44,"31,109,120",1.35,64,"50,176",43.61,0.05,267.02,51.38,265.00,"413,766","401,408","850,147","1,618,069","1,605,632","1,626,876","1,622,246","11,857","1,605,664","1,615,656","1,593,658",41.03,40.47,"1,615,656","1,593,658"
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32184] python3.8,"50176,    1,    1","   64,    1,    1","259,597",0.19,"182,651",0.23,"2,809,856",1.38,64,"50,176",4.56,0.05,273.07,51.38,273.07,"401,408","401,408","820,184","1,605,632","1,605,632","1,607,322","1,612,170",0,"1,605,632","1,611,846","1,516,604",41.59,39.13,"1,611,846","1,516,604"
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[32184] python3.8,"12544,    1,    1","  256,    1,    1","232,182",0.17,"163,537.82",1.87,"20,772,864",1.36,256,"12,544",33.06,0.05,311.00,38.54,227.51,"706,981","301,056","1,010,764","1,643,401","1,204,224","1,432,480","1,617,525","223,988","1,605,632","1,611,495","1,193,609",46.50,34.44,"1,611,495","1,193,609"
