ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,144",2.82,18.47,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,249,1,1,430,6,0,2,6,0,0.01,0,6,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   16,    1,    1","  512,    1,    1","170,393",132.51,"38,489.68",1.09,"2,859,680",1.28,512,16,7.06,25.69,193.89,12.85,96.95,"200,768","100,416","306,388","802,880","401,472","406,122","807,428",60,"802,824","804,278","319,853",31.62,12.57,"804,278","319,853"
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   99,    1,    1","  128,    1,    1","3,102",2.82,534.68,0.84,"30,624",1.10,128,99,3.96,0,0,0.08,28.39,0,731,"1,258",0,"2,499","3,342",145,0,0,321,661,0.69,1.42,321,661
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8," 1568,    3,    1","   64,    1,    1","371,788",272.51,"181,648.87",1.98,"24,489,024",1.36,64,"4,704",28.89,43.44,159.42,77.07,282.81,"359,404","602,112","965,124","1,359,414","2,408,448","2,561,263","1,232,302","151,008","1,208,132","1,227,164","2,391,444",22.10,43.07,"1,227,164","2,391,444"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,162",2.85,19.93,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,446,6,0,2,6,0,0.01,0,6,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   96,    1,    1","  512,    1,    1","611,271",444.67,"280,443.87",0.90,"17,158,080",1.37,512,96,11.81,154.15,346.67,77.08,173.35,"1,204,608","602,496","1,816,338","4,817,280","2,408,832","2,410,981","4,915,324",356,"4,816,952","4,825,966","2,327,352",52.88,25.50,"4,825,966","2,327,352"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"75264,    1,    1","   64,    1,    1","388,152",286.46,"188,447.22",0.38,"4,816,896",1.35,64,"75,264",5.71,77.07,269.04,77.07,269.04,"602,112","602,112","1,212,469","2,408,448","2,408,448","2,410,255","2,419,878",0,"2,408,448","2,428,612","2,319,822",41.91,40.03,"2,428,612","2,319,822"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31466] python3.8," 4704,    1,    1"," 1024,    1,    1","510,748",374.37,"237,493.15",1.85,"29,955,072",1.36,"1,024","4,704",21.63,79.74,213.01,19.27,51.47,"890,581","150,528","1,050,858","2,491,976","602,112","791,930","2,415,347","187,150","2,409,720","2,421,049","566,567",31.75,7.43,"2,421,049","566,567"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,141",2.82,18.71,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,154,1,1,438,6,0,2,22,0,0.05,0,22,0
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   96,    1,    1","  512,    1,    1","155,346",123.42,"71,888.26",0.95,"4,628,928",1.25,512,96,12.17,38.55,312.32,19.28,156.21,"301,440","150,912","453,880","1,204,608","602,496","611,637","1,206,522","8,804","1,196,236","1,198,514","521,249",51.67,22.47,"1,198,514","521,249"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"18816,    1,    1","   64,    1,    1","91,843",70.88,"44,300.62",0.40,"1,204,224",1.29,64,"18,816",6.06,19.27,271.83,19.27,271.83,"150,528","150,528","302,790","602,112","602,112","603,447","602,508",0,"602,112","630,457","501,379",45.96,36.55,"630,457","501,379"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   25,    1,    1","  128,    1,    1","2,904",4.03,358.26,0.32,"7,680",0.72,128,25,1.06,0,0,0.02,4.88,0,178,878,0,615,"1,237",233,0,0,41,0,0.09,0,41,0
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8,"  392,    1,    1","   64,    1,    1","110,595",82.94,"52,580.13",2.04,"7,309,232",1.32,64,392,33.12,20.68,249.36,4.82,58.07,"190,243","37,632","234,712","646,494","150,528","199,141","605,750","47,023","603,284","604,662","94,281",36.59,5.70,"604,662","94,281"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,142",4.16,18.84,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,636,1,1,986,418,0,2,6,0,0.01,0,6,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   24,    1,    1","  512,    1,    1","57,755",40.10,"16,000.79",1.06,"1,157,232",1.43,512,24,8.19,9.64,240.34,4.82,120.21,"75,360","37,728","116,046","301,152","150,624","198,961","258,359","46,904","254,464","254,129","66,618",29.48,7.73,"254,129","66,618"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   25,    1,    1","  128,    1,    1","2,899",2.72,358.76,0.31,"7,680",1.07,128,25,1.06,0,0,0.02,7.24,0,174,454,0,620,"1,229",19,0,0,89,0,0.21,0,89,0
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8,"  392,    5,    1","   64,    1,    1","190,395",142.05,"92,099.22",2.05,"12,838,000",1.33,64,"1,960",27.92,26.85,189.05,28.90,203.46,"236,693","225,792","470,301","838,247","903,168","993,796","759,042","85,406","749,068","754,656","817,052",26.53,28.72,"754,656","817,052"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,261",2.85,19.12,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,293,1,1,446,6,0,2,118,0,0.24,0,118,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  144,    1,    1","  512,    1,    1","248,563",185.34,"106,016.25",0.96,"6,943,392",1.34,512,144,11.39,57.82,311.96,28.92,156.03,"452,148","226,368","683,115","1,806,900","903,744","949,214","1,776,312","42,936","1,765,556","1,788,208","898,605",48.19,24.22,"1,788,208","898,605"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"28224,    1,    1","   64,    1,    1","152,777",106.18,"68,197.34",0.39,"1,806,336",1.43,64,"28,224",5.46,28.90,272.20,28.90,272.20,"225,792","225,792","454,420","903,168","903,168","904,514","904,364",0,"903,168","903,330","814,177",39.60,35.69,"903,330","814,177"
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31466] python3.8," 7056,    1,    1"," 1024,    1,    1","699,140",515.71,"325,872.47",2.03,"44,932,608",1.35,"1,024","7,056",23.71,32.89,63.77,28.90,56.04,"436,484","225,792","675,693","1,027,787","903,168","1,155,960","930,065","250,879","903,330","929,735","818,221",8.91,7.84,"929,735","818,221"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,389",2.85,19.07,0.05,65,1.19,64,1,0.01,0.00,0.01,0.00,0.01,1,1,556,1,1,446,714,0,2,78,0,0.15,0,78,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  144,    1,    1","  512,    1,    1","249,302",180.64,"105,656.87",0.97,"6,943,392",1.37,512,144,11.37,57.82,320.09,28.92,160.10,"452,152","226,368","682,836","1,806,904","903,744","945,749","1,766,274","42,128","1,763,514","1,773,658","824,688",47.65,22.16,"1,773,658","824,688"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"28224,    1,    1","   64,    1,    1","145,894",106.72,"69,038.21",0.38,"1,806,336",1.36,64,"28,224",5.71,28.90,270.81,28.90,270.81,"225,792","225,792","453,606","903,168","903,168","904,495","904,980",0,"903,168","924,950","811,288",42.47,37.25,"924,950","811,288"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   25,    1,    1","  128,    1,    1","2,903",4.03,357.46,0.32,"7,680",0.72,128,25,1.06,0,0,0.02,4.93,0,174,442,0,615,"1,795",1,0,0,11,0,0.03,0,11,0
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8,"  392,    1,    1","   64,    1,    1","153,971",112.03,"71,498.62",2.15,"10,470,320",1.37,64,392,35.31,31.44,280.67,4.82,43.00,"300,030","37,632","338,898","982,137","150,528","230,036","904,944","77,886","904,706","905,008","105,337",39.35,4.58,"905,008","105,337"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,167",4.19,19.90,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,449,1,1,"1,035",144,0,2,54,0,0.12,0,54,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"   24,    1,    1","  512,    1,    1","50,518",40.22,"15,899.41",1.07,"1,157,232",1.25,512,24,9.37,9.64,239.58,4.82,119.83,"75,360","37,728","118,862","301,152","150,624","197,961","269,377","46,520","287,364","289,381","144,225",38.38,19.13,"289,381","144,225"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[31466] python3.8," 4704,    1,    1","   64,    1,    1","30,847",29.57,"14,234.34",0.22,"216,384",1.03,64,"4,704",4.53,9.63,325.82,4.82,162.91,"75,264","37,632","114,105","301,056","150,528","153,109","307,934",0,"301,056","302,124","62,837",65.60,13.64,"302,124","62,837"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31466] python3.8,"   25,    1,    1","  128,    1,    1","2,903",2.66,358.68,0.31,"7,680",1.09,128,25,1.06,0,0,0.02,7.41,0,185,641,0,615,"1,229",257,0,0,65,0,0.15,0,65,0
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31466] python3.8,"  392,    5,    1","   64,    1,    1","190,655",142.37,"92,492.96",2.04,"12,838,000",1.33,64,"1,960",27.91,26.80,188.27,28.90,203.00,"236,677","225,792","464,148","838,253","903,168","991,571","755,238","86,170","752,272","757,631","816,567",26.60,28.67,"757,631","816,567"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,128",2.82,18.51,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,344,1,1,"1,778",102,0,2,494,0,1.07,0,494,0
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  144,    1,    1","  512,    1,    1","242,874",180.03,"105,404.93",0.97,"6,943,392",1.34,512,144,11.68,57.82,321.17,28.92,160.64,"452,144","226,368","680,210","1,806,896","903,744","947,673","1,774,112","41,448","1,765,068","1,788,638","823,401",49.32,22.71,"1,788,638","823,401"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"28224,    1,    1","   64,    1,    1","139,917",105.98,"68,651.46",0.39,"1,806,336",1.32,64,"28,224",5.95,28.90,272.70,28.90,272.70,"225,792","225,792","452,802","903,168","903,168","906,204","908,156",0,"903,168","906,676","814,287",43.40,38.98,"906,676","814,287"
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31466] python3.8," 1764,    1,    1"," 1024,    1,    1","206,387",155.65,"97,914.53",1.69,"11,233,152",1.32,"1,024","1,764",20.10,29.57,189.98,7.23,46.42,"395,987","56,448","453,410","924,041","225,792","354,031","909,843","125,338","903,330","911,567","189,890",29.58,6.16,"911,567","189,890"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8,"    1,    1,    1","   64,    1,    1","3,146",4.13,18.60,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,152,1,1,"1,021",14,0,2,"1,128",0,2.42,0,"1,128",0
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31466] python3.8,"  144,    1,    1","  512,    1,    1","59,127",46.94,"25,058.51",1.34,"2,275,488",1.25,512,144,14.38,14.14,301.23,7.24,154.31,"149,230","67,551","220,182","441,425","226,368","357,813","285,603","155,781","282,788","287,645","144,244",32.59,16.34,"287,645","144,244"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31466] python3.8," 7056,    1,    1","   64,    1,    1","31,382",26.72,"14,343.25",0.46,"451,584",1.16,64,"7,056",6.67,7.23,270.41,7.23,270.41,"56,448","56,448","114,344","225,792","225,792","227,135","226,420",0,"225,792","225,828","136,815",48.18,29.19,"225,828","136,815"
