ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[24412] python3.8,"  196,    2,    1","  128,    1,    1","136,488",0.10,"63,949.84",2.23,"9,677,696",1.35,128,392,35.99,17.95,178.41,12.85,127.63,"255,629","100,352","360,329","561,554","401,408","562,082","407,192","158,707","402,908","413,976","312,099",20.32,15.32,"413,976","312,099"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"    1,    1,    1","   64,    1,    1","3,158",0.00,18.99,0.05,65,0.89,64,1,0.01,0.00,0.01,0.00,0.01,1,1,160,1,1,"1,002",262,0,2,56,0,0.12,0,56,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[24412] python3.8,"  128,    1,    1","  512,    1,    1","110,366",0.08,"52,496.91",0.93,"3,307,776",1.31,512,128,11.99,25.71,305.80,12.86,153.00,"201,216","100,864","308,731","803,328","401,920","414,074","800,897","8,460","790,300","791,473","317,969",48.04,19.30,"791,473","317,969"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"12544,    1,    1","   64,    1,    1","59,717",0.05,"31,702.04",0.33,"702,464",1.27,64,"12,544",4.95,12.85,273.07,12.85,273.07,"100,352","100,352","202,167","401,408","401,408","404,023","402,172",0,"401,408","403,876","312,547",45.32,35.07,"403,876","312,547"
14,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[24412] python3.8,"    1,   32,    1","   32,    4,    1","4,500",0.01,"1,154.12",0.57,"45,056",0.89,128,32,3.77,0.16,32.61,0.26,52.18,"2,098","2,048","5,674","5,120","8,192","10,457","4,612","1,118","4,608","4,612",0,6.82,0,"4,612",0
15,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[24412] python3.8,"    8,    7,    4","  256,    1,    1","387,824",0.29,"180,712.50",1.68,"20,602,624",1.35,256,224,30.18,87.69,305.86,3.21,11.20,"884,736","68,096","954,023","2,740,224","100,352","2,013,869","1,072,893","1,913,175","1,066,692","1,091,719","88,938",18.85,1.54,"1,091,719","88,938"
16,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[24412] python3.8,"   68,    2,    1","  512,    1,    1","72,669",0.06,"34,384.56",1.66,"3,891,584",1.29,512,136,19.75,9.63,171.74,9.63,171.74,"75,264","75,264","151,720","301,056","301,056","303,372","304,381",0,"301,056","301,599","218,216",27.81,20.12,"301,599","218,216"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"    1,    1,    1","   64,    1,    1","3,142",0.00,18.60,0.05,65,0.90,64,1,0.01,0.00,0.01,0.00,0.01,1,1,538,1,1,986,208,0,2,56,0,0.12,0,56,0
18,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[24412] python3.8,"   96,    1,    1","  512,    1,    1","97,036",0.08,"41,260.88",0.88,"2,480,832",1.28,512,96,10.23,19.27,255.54,9.65,127.89,"150,849","75,648","230,242","602,256","301,440","378,935","531,287","76,148","526,292","528,037","290,535",36.46,20.06,"528,037","290,535"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8," 9408,    1,    1","   64,    1,    1","43,697",0.04,"20,302.93",0.38,"526,848",1.23,64,"9,408",5.08,9.63,271.71,9.63,271.71,"75,264","75,264","152,046","301,056","301,056","302,391","301,684",0,"301,056","302,516","289,666",46.40,44.43,"302,516","289,666"
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[24412] python3.8,"   25,    1,    1","  128,    1,    1","3,869",0.00,360.26,0.31,"7,680",1.27,128,25,0.80,0,0,0.02,6.47,0,174,611,0,615,"1,233",73,0,0,171,0,0.30,0,171,0
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[24412] python3.8,"  196,    2,    1","  128,    1,    1","186,142",0.14,"87,787.88",2.27,"13,534,976",1.35,128,392,39.09,27.85,202.10,12.85,93.20,"414,002","100,352","522,160","870,421","401,408","673,491","606,950","266,329","604,408","612,596","313,946",22.05,11.30,"612,596","313,946"
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"    1,    1,    1","   64,    1,    1","3,151",0.00,19.49,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,188,1,1,"1,382",118,0,2,86,0,0.18,0,86,0
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[24412] python3.8,"  128,    1,    1","  512,    1,    1","110,743",0.08,"52,607.60",0.92,"3,307,776",1.30,512,128,11.95,25.70,302.62,12.86,151.44,"201,205","100,864","303,605","803,296","401,920","406,914","801,189","4,028","799,536","804,776","395,067",48.69,23.90,"804,776","395,067"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"12544,    1,    1","   64,    1,    1","66,371",0.05,"28,554.71",0.36,"702,464",1.41,64,"12,544",4.45,12.85,272.51,12.85,272.51,"100,352","100,352","202,766","401,408","401,408","402,668","408,060",0,"401,408","410,212","387,860",41.39,39.14,"410,212","387,860"
25,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[24412] python3.8,"    1,   32,    1","   32,    4,    1","4,432",0.00,"1,026.12",0.65,"45,056",1.13,128,32,3.83,0.16,41.97,0.26,67.15,"2,099","2,048","5,494","5,120","8,192","10,464","6,132","1,166","4,608","5,684","1,393",8.51,2.08,"5,684","1,393"
26,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[24412] python3.8,"    8,    7,    4","  256,    1,    1","388,214",0.29,"181,025.22",1.67,"20,602,624",1.35,256,224,30.15,87.69,306.41,3.21,11.22,"884,736","68,096","968,013","2,740,224","100,352","2,012,121","1,066,833","1,913,222","1,063,072","1,073,001","89,268",18.51,1.54,"1,073,001","89,268"
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[24412] python3.8,"   68,    3,    1","  512,    1,    1","96,874",0.07,"46,032.46",1.66,"5,210,176",1.30,512,204,19.82,12.85,172.95,12.85,172.95,"100,352","100,352","202,794","401,408","401,408","402,980","402,327",0,"401,408","408,793","320,092",28.28,22.15,"408,793","320,092"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"    1,    1,    1","   64,    1,    1","3,238",0.00,18.51,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,349,1,1,438,54,0,2,102,0,0.21,0,102,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[24412] python3.8,"  128,    1,    1","  512,    1,    1","116,597",0.09,"52,439.43",0.93,"3,307,776",1.36,512,128,11.34,25.71,300.20,12.86,150.19,"201,164","100,864","308,285","803,120","401,920","407,183","799,623","3,596","799,744","800,181","318,251",45.97,18.28,"800,181","318,251"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"12544,    1,    1","   64,    1,    1","66,714",0.05,"28,629.31",0.36,"702,464",1.42,64,"12,544",4.43,12.85,273.44,12.85,273.44,"100,352","100,352","202,292","401,408","401,408","402,754","402,812",0,"401,408","404,190","312,391",40.60,31.38,"404,190","312,391"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[24412] python3.8,"   25,    1,    1","  128,    1,    1","2,910",0.00,359.22,0.31,"7,680",0.97,128,25,1.06,0,0,0.02,6.54,0,174,438,0,615,"1,233",73,0,0,113,0,0.26,0,113,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[24412] python3.8,"  196,    2,    1","  128,    1,    1","234,898",0.17,"111,992.50",2.28,"17,392,256",1.35,128,392,41.03,37.58,216.39,12.85,73.96,"567,404","100,352","672,826","1,174,266","401,408","773,287","815,728","369,773","805,736","821,706","313,803",23.43,8.95,"821,706","313,803"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"    1,    1,    1","   64,    1,    1","3,236",0.00,18.99,0.05,65,0.89,64,1,0.01,0.00,0.01,0.00,0.01,1,1,220,1,1,438,126,0,2,118,0,0.24,0,118,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[24412] python3.8,"  128,    1,    1","  512,    1,    1","110,792",0.09,"52,327.43",0.93,"3,307,776",1.29,512,128,11.94,25.71,300.30,12.86,150.25,"201,214","100,864","309,000","803,320","401,920","411,365","801,485","7,680","795,656","802,269","318,422",48.51,19.25,"802,269","318,422"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"12544,    1,    1","   64,    1,    1","59,751",0.05,"28,460.22",0.36,"702,464",1.26,64,"12,544",4.95,12.85,271.04,12.85,271.04,"100,352","100,352","205,118","401,408","401,408","402,735","401,820",0,"401,408","405,144","312,946",45.42,35.09,"405,144","312,946"
36,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[24412] python3.8,"    1,   32,    1","   32,    4,    1","4,428",0.00,"1,035.31",0.64,"45,056",1.14,128,32,3.83,0.16,42.31,0.26,67.70,"2,098","2,048","5,054","5,120","8,192","10,443","4,612","1,026","4,608","4,952","1,052",7.47,1.59,"4,952","1,052"
37,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[24412] python3.8,"    8,    7,    4","  256,    1,    1","389,095",0.29,"180,592.38",1.68,"20,602,624",1.36,256,224,30.08,87.69,306.51,3.21,11.23,"884,736","68,096","956,505","2,740,224","100,352","2,012,550","1,073,773","1,911,489","1,064,828","1,068,389","88,895",18.39,1.53,"1,068,389","88,895"
38,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[24412] python3.8,"   68,    4,    1","  512,    1,    1","120,997",0.09,"58,295.75",1.65,"6,528,768",1.32,512,272,19.88,16.06,174.77,16.06,174.77,"125,440","125,440","255,333","501,760","501,760","503,316","507,623",0,"501,760","505,965","420,655",28.01,23.29,"505,965","420,655"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"    1,    1,    1","   64,    1,    1","3,318",0.00,20.53,0.05,65,1.16,64,1,0.01,0.00,0.01,0.00,0.01,1,1,204,1,1,446,62,0,2,174,12,0.35,0.02,174,12
40,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[24412] python3.8,"  160,    1,    1","  512,    1,    1","156,884",0.12,"67,375.28",0.90,"4,134,720",1.36,512,160,10.53,32.13,278.13,16.08,139.17,"251,444","126,080","381,875","1,003,988","502,400","576,689","933,708","72,928","930,592","936,841","490,949",40.00,20.96,"936,841","490,949"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"15680,    1,    1","   64,    1,    1","82,174",0.06,"36,598.63",0.35,"878,080",1.40,64,"15,680",4.49,16.06,273.74,16.06,273.74,"125,440","125,440","253,258","501,760","501,760","503,417","505,270",0,"501,760","502,332","412,839",40.93,33.64,"502,332","412,839"
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[24412] python3.8,"   25,    1,    1","  128,    1,    1","3,011",0.00,358.40,0.32,"7,680",1.13,128,25,1.02,0,0,0.02,7.41,0,174,463,0,615,"1,229",43,0,0,1,0,0.00,0,1,0
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[24412] python3.8,"  196,    2,    1","  128,    1,    1","285,853",0.21,"135,479.24",2.31,"21,249,536",1.36,128,392,41.99,47.46,225.62,12.85,61.07,"725,703","100,352","832,119","1,483,089","401,408","880,375","1,016,424","477,781","1,006,940","1,022,984","392,914",23.97,9.21,"1,022,984","392,914"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"    1,    1,    1","   64,    1,    1","3,128",0.00,18.57,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,"1,002",182,0,2,14,0,0.03,0,14,0
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[24412] python3.8,"  128,    1,    1","  512,    1,    1","110,543",0.08,"52,649.15",0.92,"3,307,776",1.30,512,128,11.97,25.71,303.48,12.86,151.84,"201,208","100,864","309,602","803,320","401,920","409,106","804,774","3,260","799,544","804,913","317,919",48.78,19.27,"804,913","317,919"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[24412] python3.8,"12544,    1,    1","   64,    1,    1","59,622",0.05,"28,591.25",0.36,"702,464",1.22,64,"12,544",4.96,12.85,262.53,12.85,262.53,"100,352","100,352","202,132","401,408","401,408","403,257","402,428",0,"401,408","407,708","312,638",45.79,35.11,"407,708","312,638"
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[24412] python3.8,"    1,   32,    1","   32,    4,    1","4,596",0.01,"1,058.01",0.63,"45,056",0.90,128,32,3.69,0.16,32.20,0.26,51.52,"2,086","2,048","5,461","5,120","8,192","10,492","4,740","1,160","4,608","4,614",0,6.78,0,"4,614",0
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[24412] python3.8,"    8,    7,    4","  256,    1,    1","388,073",0.29,"180,679.76",1.68,"20,602,624",1.36,256,224,30.16,87.69,306.99,3.21,11.24,"884,736","68,096","972,496","2,740,224","100,352","2,017,402","1,086,047","1,915,316","1,067,090","1,090,289","88,924",18.82,1.53,"1,090,289","88,924"
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[24412] python3.8,"   68,    5,    1","  512,    1,    1","148,629",0.11,"70,029.90",1.65,"7,847,360",1.36,512,340,19.44,19.27,176.78,19.27,176.78,"150,528","150,528","302,903","602,112","602,112","604,781","611,241",0,"602,112","606,165","518,419",27.32,23.37,"606,165","518,419"
