ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,590",0.02,"12,503.79",0.41,"351,232",1.15,64,"6,272",5.39,6.42,270.49,6.42,270.49,"50,176","50,176","101,626","200,704","200,704","201,961","201,524",0,"200,704","201,028","111,704",48.80,27.12,"201,028","111,704"
11,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21511] python3.8,"    2,   16,    1","   32,    4,    1","4,388",0.00,"1,178.62",0.56,"45,056",1.14,128,32,3.87,0.16,42.67,0.26,68.27,"2,099","2,048","5,410","5,120","8,192","10,340","4,742","1,041","4,608","4,628",0,7.01,0,"4,628",0
12,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21511] python3.8,"   16,    7,    4","  256,    1,    1","432,897",0.32,"203,087.66",1.59,"21,937,664",1.36,256,448,27.63,87.69,275.98,6.42,20.21,"884,736","136,192","1,028,305","2,740,224","200,704","2,560,330","510,815","2,357,964","496,926","508,941","181,951",7.87,2.82,"508,941","181,951"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,200",0.00,18.47,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,218,1,1,446,182,0,2,"1,868",0,3.92,0,"1,868",0
14,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"   64,    1,    1","  512,    1,    1","54,211",0.04,"24,740.34",0.98,"1,653,888",1.22,512,64,12.27,12.85,290.82,6.43,145.52,"100,599","50,432","154,382","401,628","200,960","205,227","400,946","2,196","399,128","399,206","116,803",49.36,14.44,"399,206","116,803"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,220",0.02,"12,630.72",0.41,"351,232",1.15,64,"6,272",5.46,6.42,273.81,6.42,273.81,"50,176","50,176","101,482","200,704","200,704","202,103","201,068",0,"200,704","201,276","111,751",49.54,27.51,"201,276","111,751"
16,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,894",0.00,356.91,0.32,"7,680",1.09,128,25,1.06,0,0,0.02,7.41,0,174,455,0,615,"1,788",185,0,0,49,0,0.11,0,49,0
17,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    4,    1","  128,    1,    1","257,443",0.19,"123,549.19",2.30,"19,355,392",1.35,128,784,38.25,36.46,191.95,25.69,135.25,"527,611","200,704","732,238","1,139,332","802,816","1,139,492","806,956","334,889","805,476","805,818","713,691",20.97,18.57,"805,818","713,691"
18,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,151",0.00,18.56,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,196,1,1,998,142,0,2,118,0,0.25,0,118,0
19,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"  256,    1,    1","  512,    1,    1","224,365",0.17,"107,155.84",0.91,"6,615,552",1.32,512,256,11.82,51.41,302.66,25.72,151.44,"402,295","201,728","609,597","1,606,516","803,840","822,333","1,600,787","14,916","1,591,024","1,599,526","720,633",47.75,21.51,"1,599,526","720,633"
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,905",0.00,360.03,0.31,"7,680",1.09,128,25,1.06,0,0,0.02,7.41,0,174,469,0,615,"1,210",217,0,0,57,0,0.13,0,57,0
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    4,    1","  128,    1,    1","259,013",0.19,"123,672.01",2.30,"19,355,392",1.36,128,784,37.96,36.80,193.80,25.69,135.29,"537,080","200,704","744,878","1,148,919","802,816","1,149,087","816,086","346,253","805,420","817,210","714,359",21.14,18.48,"817,210","714,359"
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,157",0.00,18.69,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,164,1,1,446,166,0,2,102,0,0.22,0,102,0
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"  256,    1,    1","  512,    1,    1","222,955",0.17,"107,168.97",0.91,"6,615,552",1.32,512,256,11.90,51.41,305.54,25.72,152.88,"402,288","201,728","605,937","1,606,512","803,840","822,981","1,593,700","13,904","1,590,424","1,600,428","721,230",48.08,21.67,"1,600,428","721,230"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","185,010",0.14,"90,350.85",0.19,"1,154,048",1.33,64,"25,088",4.00,51.38,369.96,25.69,184.98,"401,408","200,704","608,092","1,605,632","802,816","804,230","1,613,814",0,"1,605,632","1,612,140","785,320",58.36,28.43,"1,612,140","785,320"
25,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","123,780",0.09,"60,591.81",0.34,"1,404,928",1.31,64,"25,088",4.78,25.69,273.16,25.69,273.16,"200,704","200,704","402,974","802,816","802,816","804,627","805,700",0,"802,816","809,376","713,776",43.80,38.62,"809,376","713,776"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,904",0.00,356.10,0.32,"7,680",1.08,128,25,1.06,0,0,0.02,7.32,0,174,669,0,615,"1,226",33,0,0,89,0,0.20,0,89,0
27,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    1,    1","  128,    1,    1","227,211",0.17,"107,473.65",2.25,"16,410,688",1.35,128,196,42.12,37.78,224.72,6.42,38.20,"576,000","50,176","632,301","1,180,380","200,704","582,237","812,542","375,923","805,756","817,518","133,237",24.10,3.93,"817,518","133,237"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,140",0.00,18.59,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,206,1,1,446,78,0,2,328,0,0.70,0,328,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"   64,    1,    1","  512,    1,    1","54,047",0.04,"24,708.04",0.98,"1,653,888",1.25,512,64,12.30,12.85,298.18,6.43,149.19,"100,603","50,432","152,024","401,644","200,960","204,651","399,372","2,812","399,376","401,277","117,031",49.75,14.51,"401,277","117,031"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,306",0.02,"12,448.04",0.41,"351,232",1.15,64,"6,272",5.45,6.42,273.44,6.42,273.44,"50,176","50,176","101,294","200,704","200,704","202,047","200,742",0,"200,704","200,790","113,619",49.27,27.88,"200,790","113,619"
31,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21511] python3.8,"    2,   16,    1","   32,    4,    1","4,413",0.00,"1,029.34",0.64,"45,056",1.12,128,32,3.85,0.16,41.63,0.26,66.60,"2,097","2,048","5,039","5,120","8,192","10,295","4,852",990,"4,608","4,852","1,075",7.35,1.63,"4,852","1,075"
32,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21511] python3.8,"   16,    7,    4","  256,    1,    1","433,568",0.32,"202,896.37",1.59,"21,937,664",1.36,256,448,27.55,87.69,274.98,6.42,20.14,"884,736","136,192","1,022,944","2,740,224","200,704","2,560,718","595,895","2,358,164","496,900","516,491","182,062",7.98,2.81,"516,491","182,062"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,135",0.00,18.51,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,160,1,1,432,494,0,2,574,0,1.22,0,574,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"   64,    1,    1","  512,    1,    1","53,935",0.04,"24,804.57",0.98,"1,653,888",1.22,512,64,12.32,12.85,293.38,6.43,146.79,"100,598","50,432","153,595","401,624","200,960","204,951","401,008",448,"399,020","400,182","117,107",49.72,14.55,"400,182","117,107"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,480",0.02,"12,538.09",0.41,"351,232",1.16,64,"6,272",5.41,6.42,272.70,6.42,272.70,"50,176","50,176","102,526","200,704","200,704","201,984","201,004",0,"200,704","201,316","111,791",49.06,27.24,"201,316","111,791"
36,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,892",0.00,356.25,0.32,"7,680",1.08,128,25,1.06,0,0,0.02,7.32,0,174,"1,255",0,615,"1,218",3,0,0,193,113,0.45,0.26,193,113
37,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    4,    1","  128,    1,    1","256,338",0.19,"123,552.09",2.30,"19,355,392",1.34,128,784,38.36,36.61,191.62,25.69,134.48,"532,057","200,704","738,228","1,143,869","802,816","1,145,197","818,200","339,743","805,520","815,698","714,272",21.32,18.67,"815,698","714,272"
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,127",0.00,18.43,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,234,1,1,438,136,0,2,6,0,0.01,0,6,0
39,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"  256,    1,    1","  512,    1,    1","222,503",0.17,"104,613.18",0.93,"6,615,552",1.31,512,256,11.92,51.41,304.55,25.72,152.39,"402,290","201,728","608,872","1,606,508","803,840","816,787","1,604,388","10,804","1,596,252","1,608,040","721,748",48.41,21.73,"1,608,040","721,748"
40,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","184,264",0.14,"90,610.78",0.19,"1,154,048",1.32,64,"25,088",4.02,51.38,369.96,25.69,184.98,"401,408","200,704","604,461","1,605,632","802,816","804,138","1,609,438",0,"1,605,632","1,611,902","714,421",58.60,25.97,"1,611,902","714,421"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"25088,    1,    1","   64,    1,    1","123,942",0.09,"60,443.60",0.34,"1,404,928",1.31,64,"25,088",4.78,25.69,272.05,25.69,272.05,"200,704","200,704","403,094","802,816","802,816","804,159","809,660",0,"802,816","808,402","713,908",43.68,38.58,"808,402","713,908"
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[21511] python3.8,"   25,    1,    1","  128,    1,    1","2,901",0.00,356.96,0.32,"7,680",1.09,128,25,1.06,0,0,0.02,7.41,0,174,425,0,615,"1,226",1,0,0,249,12,0.58,0.03,249,12
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21511] python3.8,"  196,    1,    1","  128,    1,    1","226,452",0.17,"107,373.10",2.25,"16,410,688",1.35,128,196,42.33,37.81,225.96,6.42,38.38,"577,114","50,176","633,271","1,181,535","200,704","579,721","811,946","376,995","805,740","817,332","132,000",24.18,3.91,"817,332","132,000"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,117",0.00,18.32,0.05,65,0.73,64,1,0.01,0.00,0.01,0.00,0.01,1,1,176,1,1,446,102,0,2,14,0,0.03,0,14,0
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"   64,    1,    1","  512,    1,    1","53,473",0.04,"24,578.72",0.99,"1,653,888",1.24,512,64,12.43,12.85,299.27,6.43,149.75,"100,595","50,432","153,532","401,612","200,960","204,871","401,196","2,720","398,588","400,512","116,963",50.18,14.65,"400,512","116,963"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,492",0.02,"12,446.38",0.41,"351,232",1.14,64,"6,272",5.41,6.42,267.96,6.42,267.96,"50,176","50,176","101,288","200,704","200,704","202,039","200,712",0,"200,704","200,764","113,172",48.89,27.56,"200,764","113,172"
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21511] python3.8,"    2,   16,    1","   32,    4,    1","4,529",0.00,"1,068.87",0.62,"45,056",1.17,128,32,3.75,0.16,42.31,0.26,67.70,"2,093","2,048","7,169","5,120","8,192","10,347","5,376","1,023","4,608","4,668",0,6.88,0,"4,668",0
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21511] python3.8,"   16,    7,    4","  256,    1,    1","433,165",0.32,"203,106.12",1.59,"21,937,664",1.35,256,448,27.60,87.69,275.12,6.42,20.15,"884,736","136,192","1,022,457","2,740,224","200,704","2,560,416","498,821","2,358,004","497,032","579,497","182,114",8.96,2.82,"579,497","182,114"
49,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8,"    1,    1,    1","   64,    1,    1","3,090",0.00,18.41,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,151,1,1,429,30,0,2,460,0,0.99,0,460,0
50,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[21511] python3.8,"   64,    1,    1","  512,    1,    1","53,441",0.04,"24,827.62",0.98,"1,653,888",1.23,512,64,12.44,12.85,298.61,6.43,149.41,"100,604","50,432","153,862","401,648","200,960","205,568","400,264","2,180","399,300","400,452","117,203",50.22,14.70,"400,452","117,203"
51,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[21511] python3.8," 6272,    1,    1","   64,    1,    1","27,002",0.02,"12,353.74",0.42,"351,232",1.13,64,"6,272",5.51,6.42,270.86,6.42,270.86,"50,176","50,176","102,529","200,704","200,704","202,015","201,210",0,"200,704","201,132","111,823",49.88,27.73,"201,132","111,823"
