ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"    4,   14,    7","  256,    1,    1","1,984,270",1.46,"172,133.68",1.64,"19,195,456",1.36,256,392,5.25,80.77,55.48,6.42,4.41,"860,672","100,352","1,004,093","2,524,160","200,704","2,649,467","214,473","2,446,848","121,670","166,999","140,381",0.56,0.47,"166,999","140,381"
11,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 6272,    1,    1","   64,    1,    1","192,453",0.14,"16,705.46",2.67,"3,035,648",1.36,64,"6,272",5.81,6.43,45.35,6.42,45.33,"50,272","50,176","104,346","200,800","200,704","202,206","203,096",88,"200,720","204,236","111,980",7.11,3.90,"204,236","111,980"
12,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 6272,    1,    1","   64,    1,    1","100,270",0.07,"8,177.74",0.63,"351,232",1.40,64,"6,272",1.47,6.42,89.92,6.42,89.92,"50,176","50,176","100,700","200,704","200,704","201,598","202,020",0,"200,704","201,028","183,069",13.43,12.23,"201,028","183,069"
13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"    4,   32,    1","   32,    4,    1","20,899",0.02,"1,659.84",1.60,"180,224",1.27,128,128,3.25,0.70,42.80,1.05,63.75,"14,960","8,192","23,984","21,864","32,768","43,678","18,438","8,782","18,432","18,996",0,6.08,0,"18,996",0
14,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"    4,   14,    7","  256,    1,    1","3,505,510",2.58,"306,835.78",1.73,"36,054,592",1.36,256,392,5.84,161.55,62.52,6.42,2.49,"1,721,344","100,352","1,922,941","5,048,320","200,704","4,928,598","592,653","4,725,778","467,042","576,309","169,368",1.10,0.32,"576,309","169,368"
15,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 6272,    1,    1","   64,    1,    1","191,306",0.14,"16,767.87",2.66,"3,035,648",1.35,64,"6,272",5.84,6.43,45.26,6.42,45.23,"50,272","50,176","106,160","200,800","200,704","202,113","202,368",88,"200,720","208,093","112,265",7.29,3.93,"208,093","112,265"
16,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 6272,    1,    1","   64,    1,    1","93,118",0.07,"8,162.10",0.63,"351,232",1.30,64,"6,272",1.59,6.42,89.92,6.42,89.92,"50,176","50,176","100,740","200,704","200,704","201,703","200,708",0,"200,704","200,784","112,960",14.44,8.12,"200,784","112,960"
17,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[12570] python3.8," 1568,    1,    1","  256,    1,    1","184,734",0.14,"15,746.59",2.42,"2,596,608",1.36,256,"1,568",5.17,6.57,48.56,4.82,35.60,"67,926","37,632","110,428","205,160","150,528","156,332","204,621","4,690","200,704","206,661","74,179",7.49,2.69,"206,661","74,179"
18,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"    8,   32,    1","   32,    4,    1","39,377",0.03,"3,205.90",1.65,"360,448",1.37,128,256,3.45,1.41,48.99,2.10,73.06,"30,968","16,384","48,055","44,361","65,536","85,995","46,738","19,580","36,864","38,932",0,6.62,0,"38,932",0
19,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"    8,    7,    4","  256,    1,    1","2,005,603",1.46,"173,329.25",1.75,"20,602,624",1.37,256,224,5.83,87.69,60.09,3.21,2.20,"884,736","68,096","993,327","2,740,224","100,352","2,718,341","210,197","2,615,822","142,386","211,826","75,365",0.71,0.25,"211,826","75,365"
20,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","97,326",0.07,"8,411.12",2.65,"1,517,824",1.33,64,"3,136",5.75,3.22,43.91,3.21,43.82,"25,280","25,088","51,369","100,544","100,352","101,803","100,976",176,"100,384","107,824","12,103",7.42,0.83,"107,824","12,103"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","52,106",0.04,"3,841.09",0.67,"175,616",1.43,64,"3,136",1.42,3.21,88.49,3.21,88.49,"25,088","25,088","50,528","100,352","100,352","100,947","100,588",0,"100,352","100,468","82,761",12.92,10.64,"100,468","82,761"
22,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"    8,   64,    1","   32,    4,    1","73,616",0.06,"6,379.99",1.66,"720,896",1.32,128,512,3.69,2.86,51.32,4.19,75.37,"62,132","32,768","96,609","89,085","131,072","171,609","77,044","37,019","73,728","74,884","44,175",6.82,4.02,"74,884","44,175"
23,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"    8,    7,    4","  256,    1,    1","3,753,722",2.75,"324,537.31",1.81,"39,870,208",1.37,256,224,6.17,175.37,63.84,3.21,1.17,"1,769,472","68,096","1,919,625","5,480,448","100,352","4,854,274","953,839","4,735,183","814,034","942,987","96,858",1.68,0.17,"942,987","96,858"
24,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","98,542",0.07,"8,417.94",2.65,"1,517,824",1.35,64,"3,136",5.68,3.22,44.20,3.21,44.11,"25,280","25,088","51,966","100,544","100,352","101,599","104,232",176,"100,384","103,376","88,613",7.03,6.03,"103,376","88,613"
25,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","45,042",0.04,"3,676.87",0.70,"175,616",1.19,64,"3,136",1.64,3.21,85.12,3.21,85.12,"25,088","25,088","51,130","100,352","100,352","101,909","100,500",0,"100,352","103,980","11,839",15.47,1.76,"103,980","11,839"
26,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"    8,   64,    1","   32,    4,    1","73,561",0.06,"6,345.03",1.67,"720,896",1.31,128,512,3.69,2.80,49.85,4.19,74.77,"61,936","32,768","96,501","87,273","131,072","170,491","73,734","40,193","73,728","73,868","44,180",6.73,4.02,"73,868","44,180"
27,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"    8,    7,    4","  256,    1,    1","3,744,347",2.75,"326,636.06",1.80,"39,870,208",1.36,256,224,6.19,175.37,63.79,3.21,1.17,"1,769,472","68,096","1,953,839","5,480,448","100,352","4,852,074","1,041,641","4,750,905","808,980","1,061,703","98,246",1.90,0.18,"1,061,703","98,246"
28,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","97,114",0.07,"8,380.40",2.66,"1,517,824",1.33,64,"3,136",5.76,3.22,44.06,3.21,43.98,"25,280","25,088","52,038","100,544","100,352","101,459","106,816",176,"100,384","101,344","11,443",6.99,0.79,"101,344","11,443"
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","44,687",0.04,"3,733.69",0.69,"175,616",1.25,64,"3,136",1.65,3.21,89.92,3.21,89.92,"25,088","25,088","51,092","100,352","100,352","100,979","100,876",0,"100,352","102,028","11,847",15.30,1.78,"102,028","11,847"
30,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"    8,   64,    1","   32,    4,    1","74,410",0.06,"6,351.31",1.67,"720,896",1.32,128,512,3.65,2.90,51.48,4.19,74.39,"63,033","32,768","96,810","89,475","131,072","170,305","77,082","40,633","73,728","75,702","44,712",6.81,4.02,"75,702","44,712"
31,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"    8,    7,    4","  256,    1,    1","3,758,925",2.75,"325,619.84",1.80,"39,870,208",1.36,256,224,6.16,175.37,63.70,3.21,1.17,"1,769,472","68,096","1,915,178","5,480,448","100,352","4,855,459","966,091","4,715,585","792,416","1,006,385","96,988",1.79,0.17,"1,006,385","96,988"
32,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","98,537",0.07,"8,400.82",2.66,"1,517,824",1.35,64,"3,136",5.68,3.22,44.20,3.21,44.11,"25,280","25,088","51,996","100,544","100,352","101,719","105,560",176,"100,384","108,398","87,260",7.37,5.93,"108,398","87,260"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 3136,    1,    1","   64,    1,    1","50,112",0.04,"3,832.51",0.67,"175,616",1.38,64,"3,136",1.47,3.21,88.81,3.21,88.81,"25,088","25,088","53,745","100,352","100,352","100,947","101,474",0,"100,352","100,550","11,312",13.44,1.51,"100,550","11,312"
34,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[12570] python3.8,"  784,    1,    1","  256,    1,    1","89,554",0.07,"7,690",2.48,"1,298,304",1.32,256,784,5.34,3.25,47.75,2.41,35.44,"43,927","18,816","65,172","101,461","75,264","88,700","101,963","12,927","100,352","103,203","78,639",7.72,5.88,"103,203","78,639"
35,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,   64,    1","   32,    4,    1","147,482",0.11,"12,772.62",1.66,"1,441,792",1.35,128,"1,024",3.68,5.75,52.65,8.39,76.76,"128,158","65,536","199,380","181,098","262,144","343,007","152,548","79,310","147,456","151,940","253,753",6.90,11.52,"151,940","253,753"
36,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    4,    2","  256,    1,    1","2,206,690",1.62,"188,394.60",1.78,"22,782,976",1.36,256,128,6.00,91.62,56.56,2.06,1.27,"920,044","26,175","991,317","2,863,104","64,512","830,349","2,215,095","761,171","2,112,668","2,262,699","138,670",6.87,0.42,"2,262,699","138,670"
37,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","50,408",0.04,"4,267.06",2.62,"758,912",1.31,64,"1,568",5.56,1.62,42.10,1.61,41.78,"12,928","12,544","26,048","50,560","50,176","51,403","52,008",352,"50,240","51,432","38,876",6.83,5.17,"51,432","38,876"
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","23,978",0.02,"1,930.94",0.67,"87,808",1.28,64,"1,568",1.54,1.61,86.07,1.61,86.07,"12,544","12,544","25,546","50,176","50,176","50,870","50,180",0,"50,176","50,180",0,14.02,0,"50,180",0
39,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,  128,    1","   32,    4,    1","287,530",0.21,"25,303.16",1.68,"2,883,584",1.36,128,"2,048",3.77,11.36,53.82,16.78,79.46,"252,186","131,072","392,384","355,181","524,288","686,276","301,214","160,491","294,912","303,564","437,885",7.07,10.20,"303,564","437,885"
40,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    4,    2","  256,    1,    1","4,277,160",3.14,"366,003.40",1.80,"44,803,072",1.36,256,128,6.16,183.24,58.40,2.06,0.66,"1,840,128","26,183","1,919,548","5,726,208","64,512","1,330,140","4,687,289","1,263,806","4,549,502","4,726,275","63,612",7.40,0.10,"4,726,275","63,612"
41,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","50,460",0.04,"4,256.69",2.62,"758,912",1.31,64,"1,568",5.55,1.62,42.03,1.61,41.71,"12,928","12,544","27,906","50,560","50,176","51,216","51,896",352,"50,240","50,240",0,6.67,0,"50,240",0
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","24,070",0.02,"1,977.47",0.65,"87,808",1.13,64,"1,568",1.54,1.61,75.57,1.61,75.57,"12,544","12,544","26,367","50,176","50,176","50,871","52,796",0,"50,176","50,292",0,13.99,0,"50,292",0
43,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12570] python3.8,"   16,  128,    1","   32,    4,    1","289,512",0.21,"25,154.76",1.69,"2,883,584",1.36,128,"2,048",3.75,11.42,53.71,16.78,78.90,"253,028","131,072","384,453","356,487","524,288","684,869","323,060","159,932","294,912","297,106","437,672",6.87,10.13,"297,106","437,672"
44,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12570] python3.8,"   16,    4,    2","  256,    1,    1","4,276,979",3.14,"365,470",1.80,"44,803,072",1.36,256,128,6.16,183.24,58.41,2.06,0.66,"1,840,108","26,171","1,918,273","5,726,208","64,512","1,335,480","4,677,391","1,265,524","4,547,460","4,712,359","63,579",7.38,0.10,"4,712,359","63,579"
45,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","51,745",0.04,"4,267.72",2.62,"758,912",1.34,64,"1,568",5.41,1.62,41.96,1.61,41.64,"12,928","12,544","26,026","50,560","50,176","51,597","72,198",352,"50,240","50,592",0,6.55,0,"50,592",0
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12570] python3.8," 1568,    1,    1","   64,    1,    1","27,715",0.02,"1,925.04",0.67,"87,808",1.49,64,"1,568",1.33,1.61,86.51,1.61,86.51,"12,544","12,544","25,384","50,176","50,176","50,847","50,892",0,"50,176","50,710",0,12.24,0,"50,710",0
