ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","252,318",0.19,"58,688.91",1.55,"6,171,904",1.34,512,128,9.94,51.40,273.25,25.71,136.67,"401,920","201,216","606,437","1,606,144","803,328","814,476","1,622,630","5,276","1,595,604","1,607,941","721,357",42.69,19.15,"1,607,941","721,357"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","152,004",0.11,"35,777.44",0.58,"1,404,928",1.34,64,"25,088",3.88,25.69,227.10,25.69,227.10,"200,704","200,704","405,406","802,816","802,816","803,727","802,948",0,"802,816","803,674","713,905",35.42,31.46,"803,674","713,905"
14,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9684] python3.8,"   16,  128,    1","  256,    1,    1","469,983",0.35,"110,336.49",1.23,"9,196,544",1.35,256,"2,048",8.85,57.73,166.10,57.80,166.30,"964,049","451,584","1,427,706","1,804,492","1,806,336","2,999,126","823,721","1,191,142","802,816","824,701","1,718,390",11.75,24.49,"824,701","1,718,390"
15,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9684] python3.8,"    4,    4,    1","   32,    8,    1","6,339",0.01,980.41,0.59,"39,168",0.96,256,16,3.87,0.15,22.48,0.59,89.91,"1,152","4,608","6,652","4,608","18,432","19,321","4,614",0,"4,608","6,390",0,6.78,0,"6,390",0
16,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[9684] python3.8,"   25,    1,   36","  256,    1,    1","775,809",0.57,"179,635.78",1.87,"22,809,600",1.36,256,900,14.19,71.56,125.68,14.45,25.38,"882,671","112,896","1,007,389","2,237,500","451,584","874,406","1,834,797","421,501","1,824,768","1,824,775","406,960",15.75,3.51,"1,824,775","406,960"
17,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9684] python3.8,"   16,   32,    1","  256,    1,    1","74,891",0.06,"16,595",2.19,"2,472,640",1.33,256,512,12.17,14.45,257.46,6.42,114.43,"112,896","136,192","250,549","451,584","200,704","201,617","451,833",0,"451,584","454,077","215,735",40.61,19.29,"454,077","215,735"
18,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[9684] python3.8,"   32,    2,    1","  512,    1,    1","280,717",0.21,"66,790.06",1.67,"7,586,816",1.34,512,64,9.94,19.27,91.69,19.27,91.69,"150,528","150,528","302,187","602,112","602,112","603,678","623,593",0,"602,112","609,527","520,518",14.54,12.42,"609,527","520,518"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,171",0.00,19.96,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,592,1,1,446,194,0,2,62,0,0.13,0,62,0
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"   96,    1,    1","  512,    1,    1","191,599",0.14,"43,807.29",1.55,"4,628,928",1.32,512,96,9.82,38.55,265.92,19.28,133.00,"301,440","150,912","454,702","1,204,608","602,496","620,519","1,193,316","16,092","1,188,728","1,189,611","524,506",41.59,18.34,"1,189,611","524,506"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"18816,    1,    1","   64,    1,    1","114,049",0.09,"26,499.57",0.58,"1,053,696",1.33,64,"18,816",3.88,19.27,224.42,19.27,224.42,"150,528","150,528","301,666","602,112","602,112","603,102","603,326",0,"602,112","603,788","513,258",35.46,30.14,"603,788","513,258"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[9684] python3.8,"   25,    1,    1","  128,    1,    1","2,974",0.00,256.10,0.44,"7,680",0.98,128,25,1.04,0,0,0.02,6.49,0,184,896,0,617,"1,799",193,0,0,73,0,0.16,0,73,0
23,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[9684] python3.8,"  392,    2,    1","  128,    1,    1","717,018",0.53,"167,758.82",2.37,"27,069,952",1.36,128,784,20.25,56.70,107.66,25.69,48.78,"859,625","200,704","1,073,338","1,772,464","802,816","1,375,842","1,247,856","566,823","1,206,152","1,224,080","715,723",11.44,6.69,"1,224,080","715,723"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,153",0.00,19.03,0.05,65,0.82,64,1,0.01,0.00,0.01,0.00,0.01,1,1,340,1,1,476,8,0,2,46,0,0.10,0,46,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","260,569",0.19,"58,476.99",1.55,"6,171,904",1.38,512,128,9.63,51.40,272.50,25.71,136.30,"401,920","201,216","606,909","1,606,144","803,328","815,484","1,605,962","11,252","1,595,472","1,604,044","721,358",41.24,18.55,"1,604,044","721,358"
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","150,587",0.11,"34,678.16",0.60,"1,404,928",1.32,64,"25,088",3.92,25.69,224.82,25.69,224.82,"200,704","200,704","407,478","802,816","802,816","804,100","811,628",0,"802,816","809,372","714,085",36.00,31.76,"809,372","714,085"
27,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9684] python3.8,"   16,  128,    1","  256,    1,    1","474,991",0.35,"109,752.72",1.23,"9,196,544",1.37,256,"2,048",8.76,57.74,166.34,57.80,166.51,"964,643","451,584","1,425,960","1,804,373","1,806,336","2,997,718","821,577","1,191,048","802,816","851,147","1,718,536",12.00,24.23,"851,147","1,718,536"
28,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9684] python3.8,"    4,    4,    1","   32,    8,    1","6,242",0.01,977.16,0.59,"39,168",1.00,256,16,3.92,0.15,23.63,0.59,94.52,"1,152","4,608","6,732","4,608","18,432","19,323","4,900",0,"4,608","5,330",0,5.70,0,"5,330",0
29,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[9684] python3.8,"   25,    1,   36","  256,    1,    1","773,403",0.57,"179,725.12",1.87,"22,809,600",1.36,256,900,14.23,71.60,125.89,14.45,25.41,"882,065","112,896","1,002,704","2,236,887","451,584","874,205","1,837,569","421,393","1,824,768","1,840,024","408,081",15.94,3.53,"1,840,024","408,081"
30,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9684] python3.8,"   16,   32,    1","  256,    1,    1","75,254",0.06,"16,564.40",2.20,"2,472,640",1.36,256,512,12.11,14.45,261.03,6.42,116.01,"112,896","136,192","250,336","451,584","200,704","201,972","453,196",0,"451,584","451,753","138,086",40.22,12.30,"451,753","138,086"
31,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[9684] python3.8,"   32,    3,    1","  512,    1,    1","383,334",0.28,"86,731.72",1.72,"10,125,824",1.38,512,96,9.71,25.69,92.22,25.69,92.22,"200,704","200,704","409,901","802,816","802,816","804,462","810,903",0,"802,816","813,543","720,239",14.21,12.58,"813,543","720,239"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,137",0.00,18.69,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,157,1,1,429,310,0,2,204,0,0.43,0,204,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","251,757",0.19,"58,083.90",1.56,"6,171,904",1.34,512,128,9.97,51.40,273.71,25.71,136.90,"401,920","201,216","603,917","1,606,144","803,328","819,753","1,591,976","15,628","1,591,432","1,609,900","722,712",42.84,19.23,"1,609,900","722,712"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","152,331",0.11,"35,252.10",0.59,"1,404,928",1.33,64,"25,088",3.88,25.69,224.63,25.69,224.63,"200,704","200,704","403,462","802,816","802,816","804,630","817,944",0,"802,816","813,970","714,062",35.79,31.39,"813,970","714,062"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[9684] python3.8,"   25,    1,    1","  128,    1,    1","3,005",0.00,244.88,0.46,"7,680",0.98,128,25,1.03,0,0,0.02,6.43,0,176,499,0,617,"1,232",185,0,0,219,120,0.49,0.27,219,120
36,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[9684] python3.8,"  392,    2,    1","  128,    1,    1","916,500",0.67,"214,847.81",2.38,"34,784,512",1.36,128,784,20.99,76.25,113.24,25.69,38.15,"1,168,644","200,704","1,387,319","2,382,318","802,816","1,579,508","1,635,438","775,300","1,608,080","1,636,334","725,861",11.96,5.30,"1,636,334","725,861"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,155",0.00,18.76,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,180,1,1,430,502,0,2,94,0,0.20,0,94,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","252,133",0.19,"58,222.12",1.56,"6,171,904",1.34,512,128,9.95,51.40,272.50,25.71,136.30,"401,920","201,216","607,224","1,606,144","803,328","820,816","1,613,289","15,520","1,589,988","1,591,011","722,037",42.27,19.18,"1,591,011","722,037"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","152,866",0.11,"35,595.09",0.58,"1,404,928",1.35,64,"25,088",3.86,25.69,226.53,25.69,226.53,"200,704","200,704","403,864","802,816","802,816","804,179","813,816",0,"802,816","820,592","713,971",35.96,31.28,"820,592","713,971"
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9684] python3.8,"   16,  128,    1","  256,    1,    1","471,485",0.35,"110,078.57",1.23,"9,196,544",1.36,256,"2,048",8.83,57.71,166.13,57.80,166.41,"964,712","451,584","1,447,227","1,803,448","1,806,336","2,997,876","826,273","1,190,222","802,816","819,701","1,718,955",11.64,24.42,"819,701","1,718,955"
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9684] python3.8,"    4,    4,    1","   32,    8,    1","6,274",0.01,992.54,0.58,"39,168",0.94,256,16,3.91,0.15,22.15,0.59,88.62,"1,152","4,608","8,085","4,608","18,432","19,315","4,942",0,"4,608","5,604",0,5.98,0,"5,604",0
42,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[9684] python3.8,"   25,    1,   36","  256,    1,    1","773,102",0.57,"179,699.35",1.87,"22,809,600",1.36,256,900,14.24,71.59,126.12,14.45,25.46,"882,342","112,896","1,003,013","2,237,163","451,584","874,598","1,834,007","421,185","1,824,768","1,847,015","407,079",16.00,3.53,"1,847,015","407,079"
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9684] python3.8,"   16,   32,    1","  256,    1,    1","73,813",0.06,"16,633.74",2.19,"2,472,640",1.32,256,512,12.35,14.45,258.49,6.42,114.88,"112,896","136,192","249,668","451,584","200,704","201,637","453,723",0,"451,584","454,441","211,538",41.25,19.20,"454,441","211,538"
44,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[9684] python3.8,"   32,    4,    1","  512,    1,    1","470,007",0.35,"109,009.22",1.71,"12,664,832",1.35,512,128,9.91,32.11,92.18,32.11,92.18,"250,880","250,880","512,413","1,003,520","1,003,520","1,005,794","1,050,287",0,"1,003,520","1,016,679","926,286",14.49,13.20,"1,016,679","926,286"
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,240",0.00,19.34,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,360,1,1,"1,002",6,0,2,84,0,0.17,0,84,0
46,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  160,    1,    1","  512,    1,    1","316,463",0.24,"73,125.04",1.55,"7,714,880",1.33,512,160,9.91,64.24,270.64,32.13,135.37,"502,344","251,520","760,073","2,007,624","1,004,160","1,039,255","1,991,953","26,460","1,979,312","1,985,089","922,497",42.01,19.52,"1,985,089","922,497"
47,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"31360,    1,    1","   64,    1,    1","189,925",0.14,"43,913.03",0.59,"1,756,160",1.35,64,"31,360",3.89,32.11,228.23,32.11,228.23,"250,880","250,880","505,598","1,003,520","1,003,520","1,004,938","1,003,778",0,"1,003,520","1,009,796","914,613",35.61,32.26,"1,009,796","914,613"
48,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[9684] python3.8,"   25,    1,    1","  128,    1,    1","3,110",0.00,244.19,0.46,"7,680",1.14,128,25,0.99,0,0,0.02,7.26,0,176,460,0,617,"1,227",457,0,0,185,118,0.39,0.25,185,118
49,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[9684] python3.8,"  392,    2,    1","  128,    1,    1","1,117,054",0.82,"261,727.60",2.39,"42,499,072",1.36,128,784,21.45,96.02,116.90,25.69,31.28,"1,485,955","200,704","1,714,357","3,000,682","802,816","1,796,564","2,107,856","991,997","2,010,088","2,042,688","733,321",12.25,4.40,"2,042,688","733,321"
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,157",0.00,19.59,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,430,246,0,2,206,12,0.44,0.03,206,12
