ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8," 1568,    1,    1","   64,    1,    1","126,262",95.62,"88,489.12",2.06,"12,377,792",1.31,64,"1,568",40.55,27.20,284.49,12.85,134.34,"228,934","100,352","332,188","849,872","401,408","445,516","811,018","42,122","807,740","812,618","314,568",42.99,16.64,"812,618","314,568"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,147",4.22,19.68,0.05,65,0.74,64,1,0.01,0.00,0.01,0.00,0.01,1,1,408,1,1,446,142,0,2,142,0,0.30,0,142,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   16,    1,    1","  512,    1,    1","171,373",131.97,"40,633.41",1.03,"2,859,680",1.30,512,16,7.01,25.69,194.68,12.85,97.35,"200,768","100,416","306,854","802,880","401,472","403,224","805,418",60,"802,824","815,286","321,021",31.87,12.55,"815,286","321,021"
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"   99,    1,    1","  128,    1,    1","4,086",3.90,761.01,0.59,"30,624",1.05,128,99,3.02,0,0,0.08,20.36,0,767,"1,671",0,"2,489","3,360",329,0,0,673,160,1.09,0.26,673,160
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8," 1568,    3,    1","   64,    1,    1","324,663",249.22,"235,110.09",1.53,"24,489,024",1.29,64,"4,704",33.12,42.92,172.22,77.07,309.25,"349,910","602,112","959,538","1,339,844","2,408,448","2,532,531","1,229,898","123,150","1,214,396","1,220,366","2,308,053",25.13,47.54,"1,220,366","2,308,053"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,267",2.85,18.87,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,378,1,1,438,6,0,2,158,12,0.32,0.02,158,12
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   96,    1,    1","  512,    1,    1","587,200",432.58,"411,173.44",0.61,"17,158,080",1.35,512,96,12.29,154.15,356.36,77.08,178.19,"1,204,608","602,496","1,820,376","4,817,280","2,408,832","2,420,707","4,842,024",360,"4,816,944","4,830,374","2,404,746",55.10,27.43,"4,830,374","2,404,746"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"75264,    1,    1","   64,    1,    1","379,519",282.72,"276,013.56",0.26,"4,816,896",1.34,64,"75,264",5.85,77.07,272.60,77.07,272.60,"602,112","602,112","1,214,403","2,408,448","2,408,448","2,412,594","2,424,428",0,"2,408,448","2,429,214","2,318,254",42.86,40.90,"2,429,214","2,318,254"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[23853] python3.8," 4704,    1,    1"," 1024,    1,    1","363,132",267.10,"246,884.82",1.78,"29,955,072",1.35,"1,024","4,704",30.52,79.74,298.55,19.27,72.14,"890,349","150,528","1,049,965","2,491,980","602,112","791,988","2,427,787","188,124","2,409,548","2,428,195","565,376",44.79,10.43,"2,428,195","565,376"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,292",4.16,19.15,0.05,65,0.79,64,1,0.01,0.00,0.01,0.00,0.01,1,1,344,1,1,438,222,0,2,118,4,0.24,0.01,118,4
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   96,    1,    1","  512,    1,    1","144,078",113.54,"106,104.26",0.64,"4,628,928",1.26,512,96,13.12,38.55,339.52,19.28,169.81,"301,440","150,912","458,528","1,204,608","602,496","604,582","1,213,128",360,"1,204,272","1,215,422","518,220",56.50,24.09,"1,215,422","518,220"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"18816,    1,    1","   64,    1,    1","90,878",69.57,"64,452.59",0.27,"1,204,224",1.30,64,"18,816",6.12,19.27,276.96,19.27,276.96,"150,528","150,528","304,120","602,112","602,112","603,738","603,764",0,"602,112","608,644","590,568",44.83,43.50,"608,644","590,568"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"   25,    1,    1","  128,    1,    1","2,923",2.72,362.10,0.31,"7,680",1.07,128,25,1.05,0,0,0.02,7.27,0,174,443,0,618,"1,224",17,0,0,125,0,0.29,0,125,0
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8,"  392,    1,    1","   64,    1,    1","79,100",58.43,"52,488.68",2.05,"7,309,232",1.34,64,392,46.37,20.26,346.76,4.82,82.44,"177,609","37,632","229,806","633,366","150,528","194,156","649,488","42,833","602,792","604,594","61,630",50.87,5.19,"604,594","61,630"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","5,022",2.88,19.07,0.05,65,1.74,64,1,0.01,0.00,0.01,0.00,0.01,1,1,248,1,1,445,46,0,2,110,0,0.15,0,110,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   24,    1,    1","  512,    1,    1","50,791",42.18,"15,914.43",1.07,"1,157,232",1.20,512,24,9.31,9.64,228.49,4.82,114.28,"75,360","37,728","115,143","301,152","150,624","191,790","264,185","4,884","255,932","257,097","66,400",33.91,8.76,"257,097","66,400"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"   25,    1,    1","  128,    1,    1","2,910",2.72,359.79,0.31,"7,680",1.07,128,25,1.06,0,0,0.02,7.27,0,174,448,0,615,"1,256",27,0,0,89,0,0.21,0,89,0
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8,"  392,    5,    1","   64,    1,    1","164,065",122.08,"114,187.03",1.65,"12,838,000",1.33,64,"1,960",32.45,26.30,215.47,28.90,236.74,"224,658","225,792","457,737","821,518","903,168","982,993","750,558","74,537","747,572","751,616","813,400",30.56,33.08,"751,616","813,400"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,178",2.85,19.09,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,656,1,1,430,222,0,2,152,0,0.32,0,152,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  144,    1,    1","  512,    1,    1","230,068",175.97,"152,637.06",0.67,"6,943,392",1.30,512,144,12.32,57.82,328.59,28.92,164.35,"452,152","226,368","680,074","1,806,904","903,744","906,057","1,824,936",536,"1,806,416","1,813,554","819,642",52.80,23.86,"1,813,554","819,642"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"28224,    1,    1","   64,    1,    1","145,440",105.15,"100,208.32",0.27,"1,806,336",1.38,64,"28,224",5.72,28.90,274.85,28.90,274.85,"225,792","225,792","455,022","903,168","903,168","905,300","910,430",0,"903,168","908,620","891,367",41.84,41.05,"908,620","891,367"
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[23853] python3.8," 7056,    1,    1"," 1024,    1,    1","485,440",357.44,"332,662.19",1.99,"44,932,608",1.35,"1,024","7,056",34.21,32.88,91.99,28.90,80.86,"435,564","225,792","670,285","1,027,423","903,168","1,155,604","904,977","250,704","903,330","904,873","816,267",12.48,11.26,"904,873","816,267"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,167",2.82,18.90,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,168,1,1,438,62,0,2,118,0,0.25,0,118,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  144,    1,    1","  512,    1,    1","233,623",172.96,"147,326.25",0.69,"6,943,392",1.35,512,144,12.12,57.82,334.30,28.92,167.21,"452,152","226,368","685,378","1,806,904","903,744","906,037","1,813,028",544,"1,806,400","1,822,476","820,455",52.26,23.53,"1,822,476","820,455"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"28224,    1,    1","   64,    1,    1","139,129",107.26,"104,522.99",0.25,"1,806,336",1.29,64,"28,224",5.99,28.90,269.44,28.90,269.44,"225,792","225,792","453,608","903,168","903,168","906,154","907,702",0,"903,168","913,400","809,933",43.96,38.98,"913,400","809,933"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"   25,    1,    1","  128,    1,    1","2,909",2.69,363.01,0.31,"7,680",1.08,128,25,1.06,0,0,0.02,7.32,0,174,441,0,618,"1,222",9,0,0,201,144,0.46,0.33,201,144
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8,"  392,    1,    1","   64,    1,    1","107,343",79.87,"72,345.15",2.13,"10,470,320",1.33,64,392,50.80,31.19,390.47,4.82,60.31,"293,650","37,632","333,561","975,267","150,528","223,478","907,126","71,674","903,992","909,730","62,250",56.43,3.86,"909,730","62,250"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,263",2.82,18.93,0.05,65,1.16,64,1,0.01,0.00,0.01,0.00,0.01,1,1,180,1,1,446,142,0,2,48,0,0.10,0,48,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"   24,    1,    1","  512,    1,    1","56,265",39.58,"15,927.94",1.07,"1,157,232",1.42,512,24,8.39,9.64,243.45,4.82,121.77,"75,360","37,728","114,938","301,152","150,624","198,405","256,049","46,240","253,784","256,785","66,506",30.60,7.93,"256,785","66,506"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[23853] python3.8," 4704,    1,    1","   64,    1,    1","37,244",27.65,"20,407.94",0.16,"216,384",1.34,64,"4,704",3.74,9.63,348.44,4.82,174.22,"75,264","37,632","114,904","301,056","150,528","152,183","301,148",0,"301,056","301,256","133,162",54.18,23.95,"301,256","133,162"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23853] python3.8,"   25,    1,    1","  128,    1,    1","3,034",2.72,364.43,0.31,"7,680",1.11,128,25,1.02,0,0,0.02,7.24,0,177,610,0,615,"2,716",317,0,0,113,12,0.25,0.03,113,12
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[23853] python3.8,"  392,    5,    1","   64,    1,    1","166,700",124.35,"115,355.34",1.64,"12,838,000",1.33,64,"1,960",31.94,26.26,211.16,28.90,232.42,"223,795","225,792","451,826","820,314","903,168","978,263","747,798","74,978","745,768","750,370","884,839",30.04,35.42,"750,370","884,839"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","5,039",2.88,20.44,0.05,65,1.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,610,1,1,986,70,0,2,182,12,0.24,0.02,182,12
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  144,    1,    1","  512,    1,    1","230,972",175.49,"155,915.84",0.65,"6,943,392",1.31,512,144,12.26,57.82,329.49,28.92,164.80,"452,152","226,368","685,831","1,806,904","903,744","905,985","1,826,582",548,"1,806,412","1,817,248","820,248",52.70,23.79,"1,817,248","820,248"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"28224,    1,    1","   64,    1,    1","146,604",107.55,"104,886.97",0.25,"1,806,336",1.36,64,"28,224",5.68,28.90,268.72,28.90,268.72,"225,792","225,792","457,399","903,168","903,168","904,856","907,066",0,"903,168","911,098","885,484",41.63,40.46,"911,098","885,484"
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[23853] python3.8," 1764,    1,    1"," 1024,    1,    1","147,151",111.36,"98,962.46",1.67,"11,233,152",1.31,"1,024","1,764",28.27,29.57,265.51,7.23,64.88,"395,300","56,448","462,640","923,914","225,792","353,933","908,445","125,209","903,330","909,281","189,916",41.40,8.65,"909,281","189,916"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8,"    1,    1,    1","   64,    1,    1","3,139",4.19,21.74,0.04,65,0.74,64,1,0.01,0.00,0.01,0.00,0.01,1,1,409,1,1,"1,018",382,0,2,78,0,0.16,0,78,0
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23853] python3.8,"  144,    1,    1","  512,    1,    1","64,113",46.94,"34,861.90",0.96,"2,275,488",1.34,512,144,13.44,13.83,294.60,7.24,154.31,"146,792","66,963","215,979","432,212","226,368","327,252","363,385","71,898","320,642","363,987","222,166",36.75,22.43,"363,987","222,166"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23853] python3.8," 7056,    1,    1","   64,    1,    1","36,728",25.86,"20,002.51",0.33,"451,584",1.41,64,"7,056",5.69,7.23,279.45,7.23,279.45,"56,448","56,448","114,650","225,792","225,792","227,471","225,852",0,"225,792","226,148","136,790",41.24,24.95,"226,148","136,790"
