ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[1663] python3.8," 3136,    1,    1","   64,    1,    1","1,853,270",1.36,"163,104.34",2.23,"24,755,584",1.36,64,"3,136",5.49,54.65,40.26,25.69,18.93,"466,793","200,704","697,847","1,709,124","802,816","906,110","1,671,716","101,289","1,607,264","1,744,172","811,552",6.30,2.93,"1,744,172","811,552"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"    1,    1,    1","   64,    1,    1","3,153",0.00,18.65,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,176,1,1,430,550,0,2,588,12,1.25,0.03,588,12
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[1663] python3.8,"   16,    1,    1","  512,    1,    1","696,282",0.52,"54,007.59",1.54,"5,658,528",1.33,512,16,3.42,51.38,98.25,25.69,49.13,"401,456","200,768","614,411","1,605,680","802,880","804,063","1,658,544",40,"1,605,616","1,659,740","720,769",15.97,6.93,"1,659,740","720,769"
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[1663] python3.8,"   99,    1,    1","  128,    1,    1","4,428",0.00,203.04,2.22,"30,624",1.19,128,99,2.64,0,0,0.08,22.03,0,778,"1,094",0,"2,548","3,180",241,0,0,3,0,0.00,0,3,0
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[1663] python3.8," 3136,    3,    1","   64,    1,    1","3,995,289",2.93,"352,225.96",2.04,"48,978,048",1.36,64,"9,408",5.35,87.33,29.83,154.14,52.66,"722,126","1,204,224","2,036,249","2,725,594","4,816,896","5,134,479","2,508,672","316,510","2,410,208","2,586,872","4,728,734",4.34,7.93,"2,586,872","4,728,734"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"    1,    1,    1","   64,    1,    1","3,196",0.00,18.69,0.05,65,0.77,64,1,0.01,0.00,0.01,0.00,0.01,1,1,388,1,1,"1,778",70,0,2,8,0,0.02,0,8,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[1663] python3.8,"   96,    1,    1","  512,    1,    1","3,280,314",2.41,"288,747.84",1.73,"33,951,168",1.36,512,96,4.36,308.29,127.87,154.15,63.94,"2,408,740","1,204,608","3,683,760","9,634,084","4,817,280","4,821,125","9,774,824",212,"9,633,934","9,746,594","4,736,354",19.90,9.67,"9,746,594","4,736,354"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"150528,    1,    1","   64,    1,    1","2,345,478",1.71,"204,745.87",0.69,"9,633,792",1.37,64,"150,528",1.89,154.14,90.11,154.14,90.11,"1,204,224","1,204,224","2,445,765","4,816,896","4,816,896","4,817,931","4,903,608",0,"4,816,896","4,908,078","4,728,238",14.02,13.50,"4,908,078","4,728,238"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[1663] python3.8," 9408,    1,    1"," 1024,    1,    1","5,450,149",3.99,"449,804.53",1.96,"59,910,144",1.37,"1,024","9,408",4.04,159.40,39.99,38.54,9.67,"1,780,915","301,056","2,148,281","4,981,247","1,204,224","1,576,457","5,107,344","370,174","4,819,616","4,976,203","1,170,706",6.12,1.44,"4,976,203","1,170,706"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"    1,    1,    1","   64,    1,    1","3,184",0.00,19.88,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,165,1,1,"1,036",6,0,2,94,0,0.20,0,94,0
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[1663] python3.8,"   96,    1,    1","  512,    1,    1","874,294",0.64,"75,661.50",1.73,"8,892,864",1.36,512,96,4.19,77.08,119.86,38.55,59.94,"602,401","301,440","923,251","2,408,737","1,204,608","1,427,402","2,214,509","216,300","2,188,070","2,234,415","1,203,463",17.12,9.22,"2,234,415","1,203,463"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"37632,    1,    1","   64,    1,    1","587,552",0.43,"51,011.06",0.69,"2,408,448",1.36,64,"37,632",1.89,38.54,89.00,38.54,89.00,"301,056","301,056","613,369","1,204,224","1,204,224","1,205,525","1,214,692",0,"1,204,224","1,204,810","1,116,414",13.73,12.73,"1,204,810","1,116,414"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[1663] python3.8,"   25,    1,    1","  128,    1,    1","3,220",0.00,105.87,1.07,"7,680",0.83,128,25,0.95,0,0,0.02,5.08,0,175,407,0,618,"1,712",65,0,0,97,0,0.20,0,97,0
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[1663] python3.8,"  784,    1,    1","   64,    1,    1","1,076,328",0.79,"94,404.10",2.28,"14,618,464",1.36,64,784,6.76,43.59,55.12,9.63,12.18,"458,075","75,264","539,325","1,370,574","301,056","465,623","1,265,900","154,740","1,204,904","1,262,796","337,571",7.86,2.10,"1,262,796","337,571"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"    1,    1,    1","   64,    1,    1","3,295",0.00,19.13,0.05,65,1.17,64,1,0.01,0.00,0.01,0.00,0.01,1,1,210,1,1,445,746,0,2,424,11,0.87,0.02,424,11
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[1663] python3.8,"   24,    1,    1","  512,    1,    1","229,072",0.17,"20,195.78",1.62,"2,223,216",1.34,512,24,4.00,19.27,113.26,9.64,56.64,"150,596","75,360","228,341","602,180","301,152","380,934","539,608","68,892","527,772","536,138","220,413",15.67,6.44,"536,138","220,413"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[1663] python3.8,"   25,    1,    1","  128,    1,    1","3,220",0.00,105.96,1.07,"7,680",1.12,128,25,0.95,0,0,0.02,6.87,0,174,461,0,616,"1,154",193,0,0,57,0,0.12,0,57,0
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[1663] python3.8,"  784,    5,    1","   64,    1,    1","1,973,888",1.45,"174,037.75",2.17,"25,676,000",1.36,64,"3,920",5.36,53.69,37.02,57.80,39.86,"474,422","451,584","946,530","1,678,748","1,806,336","1,980,765","1,615,354","171,134","1,506,104","1,636,286","1,737,890",5.55,5.90,"1,636,286","1,737,890"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"    1,    1,    1","   64,    1,    1","3,178",0.00,20.51,0.05,65,0.77,64,1,0.01,0.00,0.01,0.00,0.01,1,1,183,1,1,446,110,0,2,142,0,0.30,0,142,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[1663] python3.8,"  144,    1,    1","  512,    1,    1","1,285,996",0.95,"113,811.66",1.72,"13,339,296",1.35,512,144,4.28,115.62,121.18,57.82,60.60,"903,588","452,160","1,365,924","3,613,092","1,806,912","2,062,724","3,373,393","257,410","3,355,716","3,473,327","1,727,689",18.09,9.00,"3,473,327","1,727,689"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"56448,    1,    1","   64,    1,    1","877,923",0.64,"76,651.93",0.69,"3,612,672",1.37,64,"56,448",1.89,57.80,90.00,57.80,90.00,"451,584","451,584","928,425","1,806,336","1,806,336","1,807,689","1,870,460",0,"1,806,336","1,815,428","1,718,615",13.85,13.11,"1,815,428","1,718,615"
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[1663] python3.8,"14112,    1,    1"," 1024,    1,    1","7,657,131",5.62,"630,463.84",2.10,"89,865,216",1.36,"1,024","14,112",4.32,65.69,11.69,57.80,10.29,"870,341","451,584","1,490,287","2,052,863","1,806,336","2,313,270","2,171,539","504,619","1,806,498","2,073,817","1,726,566",1.81,1.51,"2,073,817","1,726,566"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"    1,    1,    1","   64,    1,    1","3,180",0.00,19.29,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,168,1,1,430,312,0,2,6,0,0.01,0,6,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[1663] python3.8,"  144,    1,    1","  512,    1,    1","1,284,448",0.95,"112,545.37",1.74,"13,339,296",1.35,512,144,4.28,115.62,122.10,57.82,61.06,"903,588","452,160","1,378,838","3,613,092","1,806,912","2,078,288","3,411,133","273,058","3,339,592","3,399,587","1,724,843",17.73,8.99,"3,399,587","1,724,843"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"56448,    1,    1","   64,    1,    1","872,546",0.64,"76,904.56",0.69,"3,612,672",1.36,64,"56,448",1.91,57.80,90.22,57.80,90.22,"451,584","451,584","916,798","1,806,336","1,806,336","1,808,714","1,864,088",0,"1,806,336","1,844,740","1,717,870",14.16,13.19,"1,844,740","1,717,870"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[1663] python3.8,"   25,    1,    1","  128,    1,    1","3,199",0.00,103.46,1.09,"7,680",1.09,128,25,0.96,0,0,0.02,6.76,0,175,435,0,618,"1,153",1,0,0,133,0,0.28,0,133,0
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[1663] python3.8,"  784,    1,    1","   64,    1,    1","1,487,092",1.09,"129,917.94",2.37,"20,940,640",1.36,64,784,7.28,66.41,61.04,9.63,8.86,"714,373","75,264","806,846","2,078,590","301,056","576,151","1,868,930","279,259","1,807,160","1,869,088","270,655",8.42,1.22,"1,869,088","270,655"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"    1,    1,    1","   64,    1,    1","3,246",0.00,19.81,0.05,65,0.78,64,1,0.01,0.00,0.01,0.00,0.01,1,1,404,1,1,986,164,0,2,22,0,0.04,0,22,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[1663] python3.8,"   24,    1,    1","  512,    1,    1","228,285",0.17,"19,810.43",1.65,"2,223,216",1.32,512,24,4.02,19.27,111.25,9.64,55.63,"150,596","75,360","235,344","602,180","301,152","384,791","530,371","82,732","520,552","529,055","293,375",15.52,8.61,"529,055","293,375"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[1663] python3.8," 9408,    1,    1","   64,    1,    1","143,009",0.11,"12,537.26",0.51,"432,768",1.34,64,"9,408",1.94,19.27,180.76,9.63,90.38,"150,528","75,264","226,772","602,112","301,056","301,762","606,004",0,"602,112","605,160","239,486",28.34,11.22,"605,160","239,486"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[1663] python3.8,"   25,    1,    1","  128,    1,    1","3,216",0.00,106.07,1.06,"7,680",1.12,128,25,0.95,0,0,0.02,6.84,0,174,402,0,616,"1,170",307,0,0,289,136,0.60,0.28,289,136
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[1663] python3.8,"  784,    5,    1","   64,    1,    1","1,976,618",1.45,"174,242.12",2.17,"25,676,000",1.36,64,"3,920",5.35,53.73,37.07,57.80,39.88,"474,071","451,584","960,548","1,678,511","1,806,336","1,978,770","1,655,286","172,293","1,506,104","1,579,402","1,813,822",5.35,6.15,"1,579,402","1,813,822"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"    1,    1,    1","   64,    1,    1","3,173",0.00,19.18,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,159,1,1,445,62,0,2,94,0,0.20,0,94,0
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[1663] python3.8,"  144,    1,    1","  512,    1,    1","1,287,391",0.95,"112,374.75",1.75,"13,339,296",1.35,512,144,4.27,115.62,121.29,57.82,60.66,"903,586","452,160","1,390,325","3,613,090","1,806,912","2,064,933","3,413,731","257,991","3,357,500","3,429,381","1,727,237",17.84,8.99,"3,429,381","1,727,237"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"56448,    1,    1","   64,    1,    1","876,345",0.64,"77,264.74",0.69,"3,612,672",1.36,64,"56,448",1.90,57.80,89.70,57.80,89.70,"451,584","451,584","904,402","1,806,336","1,806,336","1,807,648","1,807,434",0,"1,806,336","1,823,570","1,717,869",13.94,13.13,"1,823,570","1,717,869"
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[1663] python3.8," 3528,    1,    1"," 1024,    1,    1","2,153,073",1.59,"178,615.35",1.85,"22,466,304",1.36,"1,024","3,528",3.84,59.14,37.31,14.45,9.12,"794,397","112,896","951,108","1,848,244","451,584","705,566","1,962,129","253,283","1,806,498","1,955,991","419,409",6.08,1.30,"1,955,991","419,409"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[1663] python3.8,"    1,    1,    1","   64,    1,    1","3,176",0.00,19.85,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,320,1,1,"1,788",206,0,2,118,11,0.25,0.02,118,11
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[1663] python3.8,"  144,    1,    1","  512,    1,    1","370,608",0.27,"32,432.72",1.82,"4,003,488",1.36,512,144,4.14,28.90,106.03,14.47,53.08,"294,181","133,927","443,985","902,991","452,160","906,576","452,195","451,120","451,936","470,419","374,263",8.50,6.76,"470,419","374,263"
