ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","59,312",0.05,"28,546.38",0.36,"702,464",1.26,64,"12,544",4.98,12.85,273.63,12.85,273.63,"100,352","100,352","203,210","401,408","401,408","403,267","404,148",0,"401,408","405,286","312,772",45.81,35.35,"405,286","312,772"
11,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","130,275",0.1,"61,270.60",1.1,"4,598,272",1.33,256,"1,024",15.99,28.76,295.09,28.9,296.51,"482,455","225,792","709,880","899,143","903,168","1,495,875","403,787","591,281","401,446","404,675","884,408",20.81,45.48,"404,675","884,408"
12,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[30767] python3.8,"    2,    8,    1","   32,    8,    1","5,161",0,750.44,0.77,"39,168",1.16,256,16,4.75,0.15,33.15,0.59,132.6,"1,152","4,608","6,718","4,608","18,432","19,667","4,662",0,"4,608","4,780",0,6.2,0,"4,780",0
13,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[30767] python3.8,"   25,    1,   36","  128,    1,    1","289,603",0.21,"140,907.76",2.12,"20,282,400",1.36,128,900,38.21,43.02,202.61,28.9,136.12,"665,495","225,792","895,332","1,342,971","903,168","1,338,828","940,529","430,380","921,600","930,215","814,088",21.52,18.83,"930,215","814,088"
14,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","104,062",0.08,"50,064.54",1.45,"4,945,280",1.28,256,"1,024",17.54,28.9,357.12,12.85,158.72,"225,792","272,384","502,052","903,168","401,408","402,733","905,257",0,"903,168","904,025","328,402",58.21,21.14,"904,025","328,402"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,170",0,18.91,0.05,65,1.11,64,1,0.01,0,0.01,0,0.01,1,1,417,1,1,459,78,0,2,90,0,0.19,0,90,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"   64,    1,    1","  512,    1,    1","95,684",0.08,"44,862.10",1.01,"3,085,952",1.27,512,64,13.12,25.7,341.15,12.85,170.63,"200,960","100,608","305,318","803,072","401,664","406,127","809,246",240,"802,848","803,604","316,577",55.65,21.92,"803,604","316,577"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","59,813",0.05,"28,712.07",0.36,"702,464",1.26,64,"12,544",4.94,12.85,271.04,12.85,271.04,"100,352","100,352","219,636","401,408","401,408","402,666","402,568",0,"401,408","402,156","312,648",45.06,35.03,"402,156","312,648"
18,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","2,921",0,364.68,0.31,"7,680",1.1,128,25,1.05,0,0,0.02,7.52,0,174,517,0,615,"1,240",37,0,0,1,0,0,0,1,0
19,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    4,    1","  128,    1,    1","494,698",0.36,"242,779.74",2.34,"38,710,784",1.36,128,"1,568",39.65,73.14,200.8,51.38,141.07,"1,061,375","401,408","1,470,259","2,284,981","1,605,632","2,286,087","1,609,804","678,589","1,608,248","1,629,152","1,594,321",22.06,21.59,"1,629,152","1,594,321"
20,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,186",0,20.44,0.05,65,0.76,64,1,0.01,0,0.01,0,0.01,1,1,373,1,1,"1,002",56,0,2,54,0,0.11,0,54,0
21,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"  256,    1,    1","  512,    1,    1","402,194",0.3,"188,276.16",0.96,"12,343,808",1.36,512,256,12.47,102.79,347.18,51.41,173.65,"803,704","402,432","1,213,019","3,212,152","1,606,656","1,609,372","3,225,912",808,"3,211,416","3,225,808","1,593,955",53.13,26.26,"3,225,808","1,593,955"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","3,037",0,367.06,0.31,"7,680",1.13,128,25,1.01,0,0,0.02,7.32,0,174,437,0,615,"1,232",87,0,0,667,0,1.49,0,667,0
23,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    4,    1","  128,    1,    1","495,454",0.36,"243,252.50",2.34,"38,710,784",1.36,128,"1,568",39.6,73.97,203.13,51.38,141.09,"1,088,546","401,408","1,495,641","2,312,164","1,605,632","2,316,973","1,609,128","704,007","1,608,384","1,609,202","1,516,474",21.76,20.5,"1,609,202","1,516,474"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,182",0,19.01,0.05,65,1.12,64,1,0.01,0,0.01,0,0.01,1,1,154,1,1,446,134,0,2,118,0,0.25,0,118,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"  256,    1,    1","  512,    1,    1","395,824",0.3,"193,029.41",0.94,"12,343,808",1.33,512,256,12.69,102.79,345.1,51.41,172.61,"803,700","402,432","1,214,289","3,212,148","1,606,656","1,609,261","3,227,148",812,"3,211,420","3,303,884","1,525,926",55.91,25.82,"3,303,884","1,525,926"
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","373,295",0.28,"185,200.72",0.18,"2,308,096",1.34,64,"50,176",3.95,102.76,368.6,51.38,184.3,"802,816","401,408","1,213,438","3,211,264","1,605,632","1,606,946","3,222,668",0,"3,211,264","3,223,942","1,517,195",57.85,27.22,"3,223,942","1,517,195"
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","252,828",0.19,"125,084.26",0.33,"2,809,856",1.33,64,"50,176",4.67,51.38,269.49,51.38,269.49,"401,408","401,408","805,214","1,605,632","1,605,632","1,607,893","1,609,166",0,"1,605,632","1,621,726","1,516,600",42.97,40.18,"1,621,726","1,516,600"
28,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","2,924",0,397.22,0.28,"7,680",0.8,128,25,1.05,0,0,0.02,5.39,0,174,443,0,615,"1,223",123,0,0,1,0,0,0,1,0
29,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    1,    1","  128,    1,    1","436,925",0.32,"208,381.72",2.32,"32,821,376",1.35,128,392,43.7,76.35,236.77,12.85,39.83,"1,177,553","100,352","1,327,541","2,386,489","401,408","1,180,520","1,632,204","777,591","1,610,348","1,630,002","405,176",24.99,6.21,"1,630,002","405,176"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","5,110",0,19.15,0.05,65,1.79,64,1,0.01,0,0.01,0,0.01,1,1,205,1,1,446,272,0,2,230,12,0.3,0.02,230,12
31,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"   64,    1,    1","  512,    1,    1","95,574",0.08,"46,523.50",0.98,"3,085,952",1.25,512,64,13.36,25.7,342.02,12.85,171.07,"200,960","100,608","304,949","803,072","401,664","403,641","816,248",240,"802,848","835,350","317,937",57.62,21.93,"835,350","317,937"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","59,641",0.05,"28,442.59",0.36,"702,464",1.2,64,"12,544",4.96,12.85,258.31,12.85,258.31,"100,352","100,352","202,434","401,408","401,408","402,759","401,540",0,"401,408","402,156","313,465",45.15,35.2,"402,156","313,465"
33,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","131,187",0.1,"63,498.78",1.06,"4,598,272",1.3,256,"1,024",15.89,28.77,286.55,28.9,287.91,"482,612","225,792","728,538","899,327","903,168","1,499,628","405,471","591,605","401,418","404,389","813,013",20.66,41.53,"404,389","813,013"
34,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[30767] python3.8,"    2,    8,    1","   32,    8,    1","5,133",0,737.47,0.78,"39,168",1.14,256,16,4.77,0.15,32.91,0.59,131.66,"1,152","4,608","6,664","4,608","18,432","19,619","5,744",0,"4,608","4,892","7,197",6.33,9.31,"4,892","7,197"
35,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[30767] python3.8,"   25,    1,   36","  128,    1,    1","289,317",0.21,"141,050.35",2.11,"20,282,400",1.36,128,900,38.25,43.01,202.15,28.9,135.84,"665,764","225,792","898,868","1,343,218","903,168","1,336,096","928,539","432,093","921,600","929,871","814,521",21.53,18.86,"929,871","814,521"
36,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","104,342",0.08,"50,214.93",1.45,"4,945,280",1.3,256,"1,024",17.49,28.9,360.11,12.85,160.05,"225,792","272,384","500,277","903,168","401,408","402,738","905,931",0,"903,168","906,479","399,304",58.2,25.64,"906,479","399,304"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,223",0,19.24,0.05,65,1.12,64,1,0.01,0,0.01,0,0.01,1,1,314,1,1,438,270,0,2,880,0,1.82,0,880,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"   64,    1,    1","  512,    1,    1","97,101",0.08,"49,414.62",0.92,"3,085,952",1.27,512,64,12.94,25.7,337.99,12.85,169.05,"200,960","100,608","302,851","803,072","401,664","406,919","803,680",240,"802,848","818,906","315,806",56.53,21.8,"818,906","315,806"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","66,194",0.05,"28,476.59",0.36,"702,464",1.37,64,"12,544",4.46,12.85,266.19,12.85,266.19,"100,352","100,352","203,792","401,408","401,408","402,767","401,742",0,"401,408","404,092","384,065",40.86,38.84,"404,092","384,065"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","2,927",0,366.74,0.31,"7,680",0.77,128,25,1.05,0,0,0.02,5.17,0,185,660,0,615,"2,570",51,0,0,45,0,0.1,0,45,0
41,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    4,    1","  128,    1,    1","493,594",0.36,"242,570.44",2.35,"38,710,784",1.36,128,"1,568",39.73,73.51,202.24,51.38,141.35,"1,074,745","401,408","1,487,393","2,298,441","1,605,632","2,297,911","1,630,546","689,695","1,608,296","1,625,548","1,516,599",22.06,20.58,"1,625,548","1,516,599"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,278",0,19.49,0.05,65,1.15,64,1,0.01,0,0.01,0,0.01,1,1,180,1,1,426,198,0,2,6,0,0.01,0,6,0
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"  256,    1,    1","  512,    1,    1","398,456",0.3,"193,200.15",0.94,"12,343,808",1.34,512,256,12.6,102.79,346.47,51.41,173.3,"803,696","402,432","1,211,829","3,212,144","1,606,656","1,611,350","3,226,872",812,"3,211,416","3,230,076","1,522,701",54.3,25.6,"3,230,076","1,522,701"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","375,087",0.28,"185,224.54",0.18,"2,308,096",1.35,64,"50,176",3.94,102.76,368.6,51.38,184.3,"802,816","401,408","1,212,160","3,211,264","1,605,632","1,607,380","3,223,084",0,"3,211,264","3,221,342","1,516,730",57.53,27.09,"3,221,342","1,516,730"
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"50176,    1,    1","   64,    1,    1","252,112",0.19,"128,400.82",0.32,"2,809,856",1.34,64,"50,176",4.69,51.38,272.88,51.38,272.88,"401,408","401,408","806,415","1,605,632","1,605,632","1,607,325","1,606,284",0,"1,605,632","1,606,100","1,516,730",42.67,40.3,"1,606,100","1,516,730"
46,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30767] python3.8,"   25,    1,    1","  128,    1,    1","4,386",0,394.82,0.29,"7,680",1.61,128,25,0.7,0,0,0.02,7.24,0,174,433,0,615,"1,216",113,0,0,57,0,0.09,0,57,0
47,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30767] python3.8,"  392,    1,    1","  128,    1,    1","435,839",0.32,"208,640.65",2.31,"32,821,376",1.35,128,392,43.78,76.41,237.58,12.85,39.94,"1,179,003","100,352","1,289,688","2,387,974","401,408","1,187,248","1,629,772","779,325","1,610,088","1,627,694","327,472",25.02,5.03,"1,627,694","327,472"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"    1,    1,    1","   64,    1,    1","3,167",0,20.38,0.05,65,1.12,64,1,0.01,0,0.01,0,0.01,1,1,342,1,1,438,46,0,2,470,0,0.99,0,470,0
49,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[30767] python3.8,"   64,    1,    1","  512,    1,    1","97,447",0.08,"51,115.94",0.89,"3,085,952",1.25,512,64,12.9,25.7,330.35,12.85,165.23,"200,960","100,608","304,868","803,072","401,664","406,157","803,048",240,"802,848","804,590","316,341",55.32,21.75,"804,590","316,341"
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30767] python3.8,"12544,    1,    1","   64,    1,    1","66,074",0.05,"28,441.63",0.36,"702,464",1.41,64,"12,544",4.47,12.85,273.63,12.85,273.63,"100,352","100,352","202,292","401,408","401,408","403,065","402,412",0,"401,408","403,114","312,580",40.88,31.7,"403,114","312,580"
51,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[30767] python3.8,"   16,   64,    1","  256,    1,    1","131,549",0.1,"63,733.21",1.06,"4,598,272",1.3,256,"1,024",15.85,28.78,284.53,28.9,285.72,"482,510","225,792","709,164","899,058","903,168","1,495,953","402,939","591,421","401,420","406,101","814,542",20.67,41.47,"406,101","814,542"
52,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[30767] python3.8,"    2,    8,    1","   32,    8,    1","5,152",0,739.69,0.78,"39,168",1.17,256,16,4.75,0.15,33.64,0.59,134.54,"1,152","4,608","6,583","4,608","18,432","19,604","4,684",0,"4,608","4,784",0,6.21,0,"4,784",0
