ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    4,   14,    7","  256,    1,    1","762,232",0.56,"174,661.68",1.62,"19,195,456",1.36,256,392,13.68,80.77,144.28,6.42,11.47,"860,672","100,352","975,202","2,524,160","200,704","2,652,723","138,661","2,445,608","123,234","156,391","139,025",1.37,1.22,"156,391","139,025"
11,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 6272,    1,    1","   64,    1,    1","75,442",0.06,"16,952.47",2.63,"3,035,648",1.34,64,"6,272",14.86,6.43,114.44,6.42,114.30,"50,432","50,176","114,710","200,960","200,704","202,279","202,240",248,"200,720","202,178","112,091",17.95,9.95,"202,178","112,091"
12,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 6272,    1,    1","   64,    1,    1","38,257",0.03,"8,400.38",0.61,"351,232",1.24,64,"6,272",3.87,6.42,208.85,6.42,208.85,"50,176","50,176","100,978","200,704","200,704","202,275","220,922",0,"200,704","200,710","111,744",35.13,19.56,"200,710","111,744"
13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    4,   32,    1","   32,    4,    1","10,528",0.01,"1,885.90",1.41,"180,224",1.30,128,128,6.47,0.67,82.96,1.05,130.55,"13,528","8,192","23,261","20,943","32,768","41,026","18,876","7,731","18,432","18,956",0,12.06,0,"18,956",0
14,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    4,   14,    7","  256,    1,    1","1,370,278",1.01,"314,561.46",1.69,"36,054,592",1.36,256,392,14.94,161.55,160.51,6.42,6.38,"1,721,344","100,352","1,933,502","5,048,320","200,704","4,945,581","546,509","4,728,262","450,256","675,143","243,465",3.30,1.19,"675,143","243,465"
15,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 6272,    1,    1","   64,    1,    1","75,445",0.06,"17,000.31",2.63,"3,035,648",1.34,64,"6,272",14.87,6.43,114.64,6.42,114.49,"50,432","50,176","101,621","200,960","200,704","202,361","201,048",249,"200,720","203,294","188,798",18.06,16.77,"203,294","188,798"
16,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 6272,    1,    1","   64,    1,    1","38,576",0.03,"8,504.46",0.61,"351,232",1.28,64,"6,272",3.84,6.42,214.43,6.42,214.43,"50,176","50,176","101,108","200,704","200,704","201,699","202,324",0,"200,704","201,394","113,258",34.98,19.67,"201,394","113,258"
17,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[31299] python3.8," 1568,    1,    1","  256,    1,    1","72,772",0.06,"16,635.56",2.30,"2,596,608",1.24,256,"1,568",13.16,6.59,112.49,4.82,82.21,"67,982","37,632","106,786","205,782","150,528","157,258","200,707","5,536","200,704","200,963","72,217",18.49,6.65,"200,963","72,217"
18,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    8,   32,    1","   32,    4,    1","17,003",0.01,"3,384.94",1.57,"360,448",1.24,128,256,8.01,1.39,102.00,2.10,153.84,"29,099","16,384","46,256","43,223","65,536","83,640","37,528","17,287","36,864","37,792","54,720",14.88,21.55,"37,792","54,720"
19,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    8,    7,    4","  256,    1,    1","769,941",0.56,"178,001.90",1.70,"20,602,624",1.37,256,224,15.20,87.69,156.58,3.21,5.73,"884,736","68,096","965,469","2,740,224","100,352","2,711,903","174,439","2,609,272","150,210","171,443","146,506",1.49,1.27,"171,443","146,506"
20,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","40,220",0.03,"8,620.56",2.59,"1,517,824",1.32,64,"3,136",13.99,3.23,106.74,3.21,106.19,"25,600","25,088","51,505","100,864","100,352","101,888","100,400",497,"100,384","102,208","88,858",17.02,14.80,"102,208","88,858"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","19,654",0.02,"3,966.15",0.65,"175,616",1.20,64,"3,136",3.78,3.21,197.93,3.21,197.93,"25,088","25,088","51,096","100,352","100,352","101,239","100,546",0,"100,352","100,356","11,343",34.21,3.87,"100,356","11,343"
22,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    8,   64,    1","   32,    4,    1","30,784",0.02,"6,575.04",1.61,"720,896",1.28,128,512,8.86,2.83,118.13,4.19,175.00,"60,642","32,768","96,804","88,534","131,072","169,670","74,532","36,783","73,728","73,748","42,652",16.06,9.29,"73,748","42,652"
23,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    8,    7,    4","  256,    1,    1","1,451,717",1.04,"331,419.59",1.77,"39,870,208",1.40,256,224,15.97,175.37,169.07,3.21,3.10,"1,769,472","68,096","1,838,241","5,480,448","100,352","4,616,233","1,064,209","4,607,061","1,008,924","1,000,495","96,481",4.62,0.45,"1,000,495","96,481"
24,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","38,896",0.03,"8,859.44",2.52,"1,517,824",1.26,64,"3,136",14.46,3.23,104.96,3.21,104.42,"25,600","25,088","52,242","100,864","100,352","106,653","103,692",496,"100,384","100,592","11,359",17.33,1.96,"100,592","11,359"
25,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","21,823",0.02,"4,193.68",0.62,"175,616",1.32,64,"3,136",3.40,3.21,194.86,3.21,194.86,"25,088","25,088","50,994","100,352","100,352","101,315","100,356",0,"100,352","100,358","11,312",30.75,3.47,"100,358","11,312"
26,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    8,   64,    1","   32,    4,    1","30,392",0.02,"6,566.35",1.61,"720,896",1.29,128,512,8.98,2.84,121.08,4.19,178.82,"61,488","32,768","94,265","88,186","131,072","169,339","91,930","35,921","73,728","74,172","42,487",16.37,9.38,"74,172","42,487"
27,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    8,    7,    4","  256,    1,    1","1,451,104",1.07,"332,031.69",1.77,"39,870,208",1.36,256,224,15.97,175.37,164.48,3.21,3.01,"1,769,472","68,096","1,886,683","5,480,448","100,352","4,610,430","975,499","4,523,185","1,033,912","1,085,525","95,043",5.01,0.44,"1,085,525","95,043"
28,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","38,748",0.03,"8,855.01",2.52,"1,517,824",1.23,64,"3,136",14.51,3.23,102.82,3.21,102.30,"25,601","25,088","53,331","100,865","100,352","102,125","101,144",496,"100,384","101,458","11,488",17.54,1.99,"101,458","11,488"
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","19,713",0.02,"4,107.76",0.63,"175,616",1.23,64,"3,136",3.76,3.21,200.70,3.21,200.70,"25,088","25,088","51,286","100,352","100,352","101,211","100,708",0,"100,352","100,620","88,790",34.18,30.16,"100,620","88,790"
30,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    8,   64,    1","   32,    4,    1","30,805",0.02,"6,607.84",1.60,"720,896",1.23,128,512,8.85,2.81,113.41,4.19,169.13,"61,006","32,768","94,529","88,507","131,072","168,664","74,388","37,712","73,728","74,276","120,463",16.14,26.17,"74,276","120,463"
31,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    8,    7,    4","  256,    1,    1","1,414,868",1.04,"338,444.09",1.73,"39,870,208",1.36,256,224,16.39,175.37,168.88,3.21,3.09,"1,769,472","68,096","1,878,660","5,480,448","100,352","4,615,301","960,087","4,513,090","1,016,382","978,944","95,660",4.63,0.45,"978,944","95,660"
32,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","41,682",0.03,"8,642.37",2.58,"1,517,824",1.36,64,"3,136",13.49,3.23,105.95,3.21,105.41,"25,600","25,088","51,329","100,864","100,352","102,022","101,992",497,"100,384","104,224","83,216",16.75,13.38,"104,224","83,216"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","19,727",0.02,"4,209.90",0.61,"175,616",1.09,64,"3,136",3.76,3.21,177.61,3.21,177.61,"25,088","25,088","50,750","100,352","100,352","101,831","100,952",0,"100,352","100,356","11,367",34.03,3.85,"100,356","11,367"
34,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[31299] python3.8,"  784,    1,    1","  256,    1,    1","36,691",0.03,"8,019.82",2.38,"1,298,304",1.25,256,784,13.08,3.24,110.79,2.41,82.26,"43,960","18,816","64,128","101,609","75,264","88,978","104,047","13,358","100,352","100,659","4,648",18.38,0.85,"100,659","4,648"
35,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,   64,    1","   32,    4,    1","59,029",0.04,"13,045.13",1.63,"1,441,792",1.33,128,"1,024",9.23,5.52,124.70,8.39,189.41,"122,462","65,536","189,327","174,405","262,144","336,976","147,788","74,327","147,456","158,036","251,103",17.92,28.48,"158,036","251,103"
36,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    4,    2","  256,    1,    1","809,876",0.60,"189,436.56",1.77,"22,782,976",1.35,256,128,16.36,91.62,153.17,2.06,3.45,"920,092","26,181","1,011,680","2,863,104","64,512","785,994","2,169,173","719,872","2,158,080","2,226,403","139,233",18.41,1.15,"2,226,403","139,233"
37,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","24,073",0.02,"4,518.91",2.47,"758,912",1.35,64,"1,568",11.70,1.63,91.96,1.61,90.41,"13,332","12,544","26,467","50,989","50,176","56,807","50,752",812,"50,240","51,752",0,14.40,0,"51,752",0
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","11,158",0.01,"2,443.63",0.53,"87,808",1.03,64,"1,568",3.32,1.61,149.33,1.61,149.33,"12,544","12,544","25,958","50,176","50,176","51,671","50,734",0,"50,176","50,350",0,30.17,0,"50,350",0
39,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,  128,    1","   32,    4,    1","116,577",0.09,"26,595.69",1.59,"2,883,584",1.36,128,"2,048",9.33,11.04,128.83,16.78,195.70,"244,817","131,072","379,913","345,937","524,288","668,315","339,310","144,631","294,912","297,468","435,536",17.10,25.03,"297,468","435,536"
40,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    4,    2","  256,    1,    1","1,564,598",1.15,"366,127.10",1.80,"44,803,072",1.36,256,128,16.86,183.24,159.08,2.06,1.79,"1,840,013","26,188","1,893,942","5,726,208","64,512","1,505,627","4,356,437","1,439,744","4,316,160","4,350,839","138,874",18.63,0.59,"4,350,839","138,874"
41,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","21,236",0.02,"4,724.84",2.36,"758,912",1.13,64,"1,568",13.30,1.63,87.54,1.61,86.07,"13,368","12,544","28,262","51,020","50,176","58,703","50,416",792,"50,240","50,328",0,15.85,0,"50,328",0
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","11,291",0.01,"2,176.16",0.59,"87,808",1.19,64,"1,568",3.28,1.61,169.51,1.61,169.51,"12,544","12,544","26,453","50,176","50,176","51,035","50,596",0,"50,176","52,132","39,300",30.95,23.33,"52,132","39,300"
43,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,  128,    1","   32,    4,    1","114,860",0.09,"26,447.18",1.60,"2,883,584",1.34,128,"2,048",9.47,11.03,129.42,16.78,196.80,"244,379","131,072","379,053","344,377","524,288","669,087","300,746","143,562","294,912","298,228","435,815",17.39,25.42,"298,228","435,815"
44,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    4,    2","  256,    1,    1","1,561,180",1.15,"365,919.76",1.80,"44,803,072",1.36,256,128,16.89,183.24,159.22,2.06,1.79,"1,840,046","26,188","1,892,694","5,726,208","64,512","1,505,617","4,360,147","1,439,744","4,316,160","4,365,275","61,521",18.73,0.26,"4,365,275","61,521"
45,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","21,274",0.02,"4,500.84",2.48,"758,912",1.12,64,"1,568",13.27,1.63,86.66,1.61,85.19,"13,359","12,544","26,479","51,011","50,176","52,010","51,072",809,"50,240","51,176",0,16.11,0,"51,176",0
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","13,194",0.01,"2,131.74",0.61,"87,808",1.31,64,"1,568",2.81,1.61,159.80,1.61,159.80,"12,544","12,544","26,452","50,176","50,176","51,099","51,252",0,"50,176","50,908","33,005",25.86,16.77,"50,908","33,005"
