ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"    1,    1,    1","   64,    1,    1","3,161",4.10,18.93,0.05,65,0.77,64,1,0.01,0.00,0.01,0.00,0.01,1,1,332,1,1,"1,780",30,0,2,14,0,0.03,0,14,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5694] python3.8,"   16,    1,    1","  512,    1,    1","87,839",66.62,"19,695.51",0.17,"230,720",1.30,512,16,1.04,1.36,20.44,0.80,12.08,"10,664","6,336","18,788","42,464","25,152","46,581","27,935","17,396","25,096","35,935",0,2.71,0,"35,935",0
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5694] python3.8,"   99,    1,    1","  128,    1,    1","3,028",2.78,986.68,0.46,"30,624",1.09,128,99,4.07,0,0,0.08,29.60,0,805,"1,327",0,"2,569","3,443",161,0,0,113,724,0.25,1.62,113,724
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[5694] python3.8,"   98,    3,    1","   64,    1,    1","21,369",17.22,"16,459.82",1.37,"1,530,564",1.22,64,294,31.82,2.94,170.96,4.82,279.79,"26,138","37,632","65,917","91,990","150,528","217,789","26,848","65,202","26,848","28,272","123,085",8.70,37.89,"28,272","123,085"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"    1,    1,    1","   64,    1,    1","3,114",2.82,18.53,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,189,1,1,430,60,0,2,62,0,0.13,0,62,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5694] python3.8,"   96,    1,    1","  512,    1,    1","120,614",93.66,"101,090.50",0.20,"1,384,320",1.29,512,96,4.52,9.02,96.34,4.83,51.56,"70,787","38,016","112,901","281,996","150,912","196,712","240,061","43,996","238,672","249,483","70,184",13.86,3.90,"249,483","70,184"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8," 4704,    1,    1","   64,    1,    1","17,864",16.74,"14,732.99",0.30,"301,056",1.05,64,"4,704",7.86,4.82,287.82,4.82,287.82,"37,632","37,632","77,372","150,528","150,528","152,610","151,732",0,"150,528","150,840","60,793",56.38,22.72,"150,840","60,793"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[5694] python3.8,"  294,    1,    1"," 1024,    1,    1","25,154",20,"19,720.12",1.40,"1,872,192",1.23,"1,024",294,28.13,4.98,249.20,1.20,60.21,"55,725","9,408","67,346","155,748","37,632","51,606","150,739","11,849","150,636","151,275","1,090",40.17,0.29,"151,275","1,090"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"    1,    1,    1","   64,    1,    1","3,160",2.85,19.88,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,656,1,1,438,290,0,2,54,0,0.11,0,54,0
20,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5694] python3.8,"   96,    1,    1","  512,    1,    1","11,251",8.99,"8,008.18",1.29,"702,432",1.24,512,96,24.01,1.22,135.29,1.22,135.29,"9,792","9,792","21,232","38,016","38,016","43,441","38,218",360,"37,680","37,786",0,22.36,0,"37,786",0
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8," 1176,    1,    1","   64,    1,    1","6,211",5.02,"3,791.10",0.29,"75,264",1.23,64,"1,176",5.61,1.20,239.69,1.20,239.69,"9,408","9,408","20,535","37,632","37,632","39,296","37,844",0,"37,632","38,424",0,41.46,0,"38,424",0
22,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[5694] python3.8,"   98,    1,    1","    8,    8,    1","18,649",14.43,"13,741.87",0.74,"688,450",1.28,64,98,15.68,1.83,127.02,1.20,83.44,"29,055","9,408","40,281","57,279","37,632","59,267","39,104","19,503","37,920","39,094","9,593",14.06,3.45,"39,094","9,593"
23,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"    1,    1,    1","   64,    1,    1","3,127",2.78,18.75,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,153,1,1,430,158,0,2,92,0,0.19,0,92,0
24,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5694] python3.8,"   24,    1,    1","  512,    1,    1","8,767",7.14,"2,290.01",1.13,"175,608",1.23,512,24,7.64,0.30,42.62,0.30,42.62,"2,448","2,448","6,149","9,504","9,504","14,010","9,426",88,"9,424","10,034",0,7.67,0,"10,034",0
25,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5694] python3.8,"   25,    1,    1","  128,    1,    1","3,015",2.69,355.41,0.32,"7,680",1.12,128,25,1.02,0,0,0.02,7.32,0,174,454,0,615,"1,223",177,0,0,83,0,0.19,0,83,0
26,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[5694] python3.8,"   25,    3,    1","  128,    1,    1","19,865",16.35,"14,069.50",0.97,"929,100",1.20,128,75,18.91,1.29,78.68,1.81,110.47,"15,453","14,112","32,514","40,203","56,448","88,795","11,330","30,186","10,234","10,794",0,3.62,0,"10,794",0
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"    1,    1,    1","   64,    1,    1","3,214",2.82,18.53,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,316,1,1,454,6,0,2,6,0,0.01,0,6,0
28,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5694] python3.8,"  144,    1,    1","  512,    1,    1","17,185",13.92,"10,611.10",1.46,"1,053,648",1.22,512,144,23.49,1.82,131.07,1.82,131.09,"14,680","14,688","32,386","57,016","57,024","59,693","57,162",532,"56,520","57,402","41,411",22.24,16.05,"57,402","41,411"
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8," 1764,    1,    1","   64,    1,    1","7,765",9.12,"5,257.79",0.32,"112,896",0.84,64,"1,764",6.74,1.81,198.06,1.81,198.06,"14,112","14,112","30,114","56,448","56,448","58,327","56,452",0,"56,448","56,452",0,48.57,0,"56,452",0
30,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[5694] python3.8,"  441,    1,    1"," 1024,    1,    1","28,265",21.25,"21,426.90",1.93,"2,808,288",1.31,"1,024",441,37.37,2.06,96.80,1.81,85.01,"27,152","14,112","43,419","64,278","56,448","74,043","57,923","15,452","56,610","57,233","51,780",13.50,12.21,"57,233","51,780"
31,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"    1,    1,    1","   64,    1,    1","3,160",4.06,19.54,0.05,65,0.78,64,1,0.01,0.00,0.01,0.00,0.01,1,1,700,1,1,446,300,0,2,346,0,0.73,0,346,0
32,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5694] python3.8,"  144,    1,    1","  512,    1,    1","17,263",14.02,"10,779.68",1.44,"1,053,648",1.22,512,144,23.40,1.82,130.17,1.82,130.19,"14,680","14,688","31,148","57,016","57,024","63,723","59,096",532,"56,520","57,618",0,22.26,0,"57,618",0
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8," 1764,    1,    1","   64,    1,    1","7,565",6.75,"5,102.56",0.33,"112,896",1.11,64,"1,764",6.92,1.81,267.53,1.81,267.53,"14,112","14,112","30,108","56,448","56,448","58,357","56,452",0,"56,448","56,620",0,49.81,0,"56,620",0
34,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[5694] python3.8,"   98,    1,    1","    8,    8,    1","23,972",18.62,"17,936.49",0.81,"989,506",1.27,64,98,18.05,2.76,147.94,1.20,64.66,"43,726","9,408","55,206","86,062","37,632","69,206","57,768","29,464","56,880","56,888",0,15.90,0,"56,888",0
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"    1,    1,    1","   64,    1,    1","3,131",4.48,20.66,0.05,65,0.69,64,1,0.01,0.00,0.01,0.00,0.01,1,1,344,1,1,458,8,0,2,62,0,0.13,0,62,0
36,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5694] python3.8,"   24,    1,    1","  512,    1,    1","8,695",7.20,"2,305.37",1.12,"175,608",1.20,512,24,7.71,0.30,42.24,0.30,42.24,"2,448","2,448","6,116","9,504","9,504","10,997","9,426",88,"9,424","9,426",0,7.23,0,"9,426",0
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[5694] python3.8,"  294,    1,    1","   64,    1,    1","4,754",4.03,"2,409.09",0.08,"13,524",1.18,64,294,1.82,0.60,149.33,0.30,74.67,"4,704","2,352","8,258","18,816","9,408","10,965","18,836",0,"18,816","18,836",0,26.37,0,"18,836",0
38,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5694] python3.8,"   25,    1,    1","  128,    1,    1","2,892",2.75,355.46,0.32,"7,680",1.05,128,25,1.07,0,0,0.02,7.15,0,174,440,0,615,"1,782",201,0,0,293,0,0.68,0,293,0
39,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[5694] python3.8,"   25,    3,    1","  128,    1,    1","19,305",16.03,"14,060.09",0.97,"929,100",1.19,128,75,19.46,1.29,80.25,1.81,112.67,"15,453","14,112","31,249","40,203","56,448","92,581","11,338","30,186","10,234","10,234",0,3.53,0,"10,234",0
40,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"    1,    1,    1","   64,    1,    1","3,123",2.82,18.28,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,316,1,1,446,134,0,2,286,0,0.62,0,286,0
41,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5694] python3.8,"  144,    1,    1","  512,    1,    1","20,250",13.98,"10,553.41",1.47,"1,053,648",1.43,512,144,19.92,1.82,130.47,1.82,130.49,"14,680","14,684","31,190","57,016","57,024","59,725","56,690",532,"56,520","57,426","42,870",18.88,14.10,"57,426","42,870"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8," 1764,    1,    1","   64,    1,    1","7,381",6.85,"5,081.03",0.33,"112,896",1.07,64,"1,764",7.10,1.81,263.78,1.81,263.78,"14,112","14,112","29,808","56,448","56,448","58,369","56,732",0,"56,448","56,564",0,50.79,0,"56,564",0
43,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[5694] python3.8,"  111,    1,    1"," 1024,    1,    1","12,879",11.33,"8,668.31",1.19,"702,240",1.12,"1,024",111,20.66,1.85,163.16,0.45,39.86,"24,689","3,528","30,018","57,760","14,112","23,954","56,689","7,712","56,610","56,921",0,29.49,0,"56,921",0
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"    1,    1,    1","   64,    1,    1","4,993",2.85,18.91,0.05,65,1.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,148,1,1,428,6,0,2,190,12,0.25,0.02,190,12
45,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5694] python3.8,"  144,    1,    1","  512,    1,    1","12,003",9.28,"6,163.90",1.48,"620,496",1.28,512,144,20.16,0.47,50.62,0.47,50.65,"5,604","5,017","12,080","14,680","14,684","17,032","16,562",532,"14,184","15,306","7,605",8.52,4.23,"15,306","7,605"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5694] python3.8,"  441,    1,    1","   64,    1,    1","4,480",5.44,"2,146.40",0.19,"28,224",0.82,64,441,2.90,0.45,83.01,0.45,83.01,"3,528","3,528","8,182","14,112","14,112","16,831","14,164",0,"14,112","14,124",0,21.06,0,"14,124",0
