ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[20095] python3.8,"   98,    1,    1","   64,    1,    1","22,104",16.74,"9,490.84",1.20,"773,612",1.31,64,98,14.47,1.73,103.32,0.80,47.97,"15,238","6,272","22,869","54,046","25,088","28,754","51,840","2,266","51,808","51,840",0,15.70,0,"51,840",0
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"    1,    1,    1","   64,    1,    1","3,126",4.13,18.38,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,163,1,1,"1,810",56,0,2,30,0,0.06,0,30,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[20095] python3.8,"   16,    1,    1","  512,    1,    1","88,666",65.22,"19,781.01",0.17,"230,720",1.36,512,16,1.02,1.36,20.92,0.80,12.34,"10,718","6,336","20,629","42,680","25,152","47,459","41,189","17,504","25,096","30,829",0,2.33,0,"30,829",0
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[20095] python3.8,"   99,    1,    1","  128,    1,    1","3,093",2.82,533.19,0.84,"30,624",1.10,128,99,3.97,0,0,0.08,28.36,0,732,"2,055",0,"2,499","3,357",113,0,0,1,0,0.00,0,1,0
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[20095] python3.8,"   98,    3,    1","   64,    1,    1","35,223",28.29,"13,986.69",1.61,"1,530,564",1.23,64,294,19.19,2.82,99.81,4.82,170.28,"24,172","37,632","62,791","87,914","150,528","217,071","29,428","61,090","26,908","31,672","63,898",6.01,12.13,"31,672","63,898"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"    1,    1,    1","   64,    1,    1","3,281",2.88,19.03,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,188,1,1,427,244,0,2,22,0,0.04,0,22,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[20095] python3.8,"   96,    1,    1","  512,    1,    1","193,859",146.56,"73,029.29",0.28,"1,384,320",1.32,512,96,2.81,9.56,65.26,4.83,32.95,"74,786","38,016","114,197","298,010","150,912","274,635","177,321","122,128","177,308","187,429","68,070",6.48,2.35,"187,429","68,070"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8," 4704,    1,    1","   64,    1,    1","19,809",17.76,"8,384.21",0.53,"301,056",1.10,64,"4,704",7.07,4.82,271.22,4.82,271.22,"37,632","37,632","78,404","150,528","150,528","151,879","151,220",0,"150,528","151,116","61,591",51.11,20.83,"151,116","61,591"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[20095] python3.8,"  294,    1,    1"," 1024,    1,    1","38,922",30.56,"16,365.19",1.68,"1,872,192",1.26,"1,024",294,17.88,4.98,163.09,1.20,39.41,"55,833","9,408","66,264","155,748","37,632","51,491","151,035","11,801","150,636","151,267","1,293",26.03,0.22,"151,267","1,293"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"    1,    1,    1","   64,    1,    1","3,138",2.82,19.24,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,200,1,1,446,22,0,2,232,0,0.50,0,232,0
20,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[20095] python3.8,"   96,    1,    1","  512,    1,    1","16,930",12.35,"6,183.79",1.67,"702,432",1.36,512,96,15.75,1.22,98.48,1.22,98.49,"9,792","9,792","21,444","38,016","38,016","39,761","38,212",360,"37,680","37,946",0,15.00,0,"37,946",0
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8," 1176,    1,    1","   64,    1,    1","6,796",7.39,"2,154.78",0.51,"75,264",0.91,64,"1,176",5.13,1.20,162.91,1.20,162.91,"9,408","9,408","20,174","37,632","37,632","38,857","37,636",0,"37,632","37,636",0,36.94,0,"37,636",0
22,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[20095] python3.8,"   98,    1,    1","    8,    8,    1","18,674",14.85,"7,900.74",1.28,"688,450",1.25,64,98,15.64,1.52,102.51,1.20,81.10,"19,388","9,408","29,769","47,612","37,620","48,910","37,928","9,853","37,920","42,618",0,15.30,0,"42,618",0
23,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"    1,    1,    1","   64,    1,    1","3,143",2.88,18.78,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,176,1,1,430,6,0,2,70,0,0.15,0,70,0
24,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[20095] python3.8,"   24,    1,    1","  512,    1,    1","8,976",8.10,"2,480.54",1.04,"175,608",1.10,512,24,7.48,0.30,37.57,0.30,37.57,"2,448","2,448","5,721","9,504","9,504","13,822","9,586",88,"9,424","9,442",0,7.03,0,"9,442",0
25,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[20095] python3.8,"   25,    1,    1","  128,    1,    1","2,900",2.66,358.84,0.31,"7,680",1.09,128,25,1.06,0,0,0.02,7.41,0,174,456,0,615,"1,229",25,0,0,49,0,0.11,0,49,0
26,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[20095] python3.8,"   25,    3,    1","  128,    1,    1","24,426",19.68,"9,055.88",1.51,"929,100",1.23,128,75,15.37,1.29,65.37,1.81,91.79,"15,453","14,112","34,455","40,203","56,448","88,093","13,266","30,186","10,234","10,290",0,2.82,0,"10,290",0
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"    1,    1,    1","   64,    1,    1","3,159",2.85,18.90,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,220,1,1,446,6,0,2,622,0,1.31,0,622,0
28,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[20095] python3.8,"  144,    1,    1","  512,    1,    1","22,118",17.44,"8,203.19",1.89,"1,053,648",1.26,512,144,18.02,1.82,104.59,1.82,104.63,"14,676","14,688","30,358","57,012","57,024","61,901","56,570",532,"56,520","56,674",0,17.16,0,"56,674",0
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8," 1764,    1,    1","   64,    1,    1","8,001",7.30,"2,901.15",0.57,"112,896",1.09,64,"1,764",6.54,1.81,247.58,1.81,247.58,"14,112","14,112","29,345","56,448","56,448","57,699","56,716",0,"56,448","57,044","42,674",47.51,35.54,"57,044","42,674"
30,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[20095] python3.8,"  441,    1,    1"," 1024,    1,    1","47,662",36,"20,799.71",1.99,"2,808,288",1.32,"1,024",441,21.86,2.06,57.14,1.81,50.18,"27,245","14,112","42,394","64,278","56,448","73,290","59,185","15,575","56,610","56,953",0,8.01,0,"56,953",0
31,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"    1,    1,    1","   64,    1,    1","3,255",2.85,18.93,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,209,1,1,446,6,0,2,62,0,0.13,0,62,0
32,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[20095] python3.8,"  144,    1,    1","  512,    1,    1","21,963",17.50,"8,199.19",1.89,"1,053,648",1.24,512,144,18.16,1.82,104.23,1.82,104.25,"14,680","14,688","30,642","57,016","57,024","58,937","56,610",532,"56,520","56,554",0,17.26,0,"56,554",0
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8," 1764,    1,    1","   64,    1,    1","11,212",7.42,"2,882.54",0.58,"112,896",1.50,64,"1,764",4.66,1.81,243.31,1.81,243.31,"14,112","14,112","29,162","56,448","56,448","57,739","56,612",0,"56,448","56,788","44,570",33.87,26.58,"56,788","44,570"
34,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[20095] python3.8,"   98,    1,    1","    8,    8,    1","24,624",19.36,"10,954.88",1.33,"989,506",1.26,64,98,17.55,2.30,118.60,1.20,62.20,"29,390","9,408","41,052","71,726","37,632","54,021","58,146","15,126","56,880","57,800",0,15.73,0,"57,800",0
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"    1,    1,    1","   64,    1,    1","3,189",2.91,19.01,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,154,1,1,446,6,0,2,32,0,0.07,0,32,0
36,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[20095] python3.8,"   24,    1,    1","  512,    1,    1","8,994",7.20,"2,410.01",1.07,"175,608",1.25,512,24,7.45,0.30,42.24,0.30,42.24,"2,448","2,448","5,740","9,504","9,504","10,831","9,442",88,"9,424","9,466",0,7.03,0,"9,466",0
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[20095] python3.8,"  294,    1,    1","   64,    1,    1","4,691",3.94,"1,282.12",0.16,"13,524",1.19,64,294,1.85,0.60,152.98,0.30,76.49,"4,704","2,352","8,048","18,816","9,408","11,152","18,956",0,"18,816","18,820",0,26.73,0,"18,820",0
38,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[20095] python3.8,"   25,    1,    1","  128,    1,    1","3,018",2.69,365,0.31,"7,680",1.12,128,25,1.02,0,0,0.02,7.32,0,174,452,0,615,"1,229",17,0,0,785,161,1.74,0.36,785,161
39,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[20095] python3.8,"   25,    3,    1","  128,    1,    1","24,393",18.98,"9,086.15",1.50,"929,100",1.27,128,75,15.40,1.29,67.80,1.81,95.19,"15,453","14,112","32,169","40,203","56,448","88,045","11,074","30,186","10,234","10,706",0,2.94,0,"10,706",0
40,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"    1,    1,    1","   64,    1,    1","3,131",2.82,18.72,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,261,1,1,445,118,0,2,6,0,0.01,0,6,0
41,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[20095] python3.8,"  144,    1,    1","  512,    1,    1","21,740",17.98,"8,384.94",1.85,"1,053,648",1.20,512,144,18.35,1.82,101.45,1.82,101.47,"14,680","14,684","31,230","57,016","57,024","58,965","59,854",532,"56,520","57,968",0,17.87,0,"57,968",0
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8," 1764,    1,    1","   64,    1,    1","8,500",7.23,"2,971.87",0.56,"112,896",1.17,64,"1,764",6.16,1.81,249.77,1.81,249.77,"14,112","14,112","29,294","56,448","56,448","57,737","56,452",0,"56,448","56,452",0,44.37,0,"56,452",0
43,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[20095] python3.8,"  111,    1,    1"," 1024,    1,    1","19,417",15.68,"7,363.74",1.40,"702,240",1.23,"1,024",111,13.51,1.85,117.88,0.45,28.80,"24,723","3,528","29,388","57,760","14,112","23,149","56,649","7,743","56,610","57,433","14,930",19.82,5.15,"57,433","14,930"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"    1,    1,    1","   64,    1,    1","3,160",4.13,18.87,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,612,1,1,446,6,0,2,30,0,0.06,0,30,0
45,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[20095] python3.8,"  144,    1,    1","  512,    1,    1","15,406",12.19,"5,474.87",1.67,"620,496",1.26,512,144,15.40,0.47,38.53,0.47,38.55,"5,598","5,069","11,629","14,676","14,688","16,486","15,586",532,"14,184","14,882","9,927",6.47,4.32,"14,882","9,927"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[20095] python3.8,"  441,    1,    1","   64,    1,    1","4,556",5.44,"1,181.04",0.35,"28,224",0.83,64,441,2.86,0.45,83.01,0.45,83.01,"3,528","3,528","7,790","14,112","14,112","16,669","14,196",0,"14,112","14,188",0,20.76,0,"14,188",0
