ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
26,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[30615] python3.8,"    1,    7,    4","  256,    1,    1","111,391",81.89,"21,759.46",1.74,"2,575,328",1.36,256,28,13.12,10.96,133.85,0.40,4.90,"110,592","8,512","120,631","342,528","12,544","308,642","60,941","294,433","58,368","62,157","24,445",3.74,1.47,"62,157","24,445"
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[30615] python3.8,"   32,    3,    1","  512,    1,    1","25,673",20.74,"5,397.49",1.96,"717,824",1.24,512,96,10.31,1.61,77.43,1.61,77.43,"12,544","12,544","26,739","50,176","50,176","51,674","51,719",0,"50,176","50,629","45,161",13.19,11.77,"50,629","45,161"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30615] python3.8,"    1,    1,    1","   64,    1,    1","3,127",4.16,19.28,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,168,1,1,"1,019",110,0,2,6,0,0.01,0,6,0
29,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[30615] python3.8,"  128,    1,    1","  512,    1,    1","30,749",24.03,"6,722.68",2.05,"936,576",1.28,512,128,11.37,1.62,67.49,1.62,67.49,"13,056","13,056","28,132","50,688","50,688","55,282","51,344",480,"50,240","54,186",0,11.81,0,"54,186",0
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30615] python3.8," 1568,    1,    1","   64,    1,    1","11,614",9.41,"2,111.91",0.61,"87,808",1.23,64,"1,568",3.18,1.61,170.67,1.61,170.67,"12,544","12,544","25,620","50,176","50,176","51,039","50,228",0,"50,176","50,660",0,29.19,0,"50,660",0
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30615] python3.8,"   25,    1,    1","  128,    1,    1","2,979",3.07,239.44,0.47,"7,680",0.97,128,25,1.04,0,0,0.02,6.52,0,176,467,0,617,"1,210",11,0,0,265,0,0.59,0,265,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30615] python3.8,"   25,    2,    1","  128,    1,    1","83,895",62.24,"15,783.16",2.07,"2,218,400",1.35,128,50,14.63,4.68,75.12,1.61,25.80,"70,247","12,544","84,819","146,099","50,176","146,010","57,272","93,972","52,618","58,106","41,972",4.64,3.35,"58,106","41,972"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30615] python3.8,"    1,    1,    1","   64,    1,    1","3,159",2.85,18.74,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,188,1,1,442,214,0,2,472,20,1.00,0.04,472,20
34,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[30615] python3.8,"  128,    1,    1","  512,    1,    1","30,580",24.96,"6,755.07",2.04,"936,576",1.22,512,128,11.43,1.62,64.98,1.62,64.98,"13,056","13,056","28,600","50,688","50,688","52,221","51,490",480,"50,240","50,298",0,11.02,0,"50,298",0
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30615] python3.8," 1568,    1,    1","   64,    1,    1","11,147",9.86,"2,113.54",0.61,"87,808",1.13,64,"1,568",3.32,1.61,162.91,1.61,162.91,"12,544","12,544","25,916","50,176","50,176","51,099","50,180",0,"50,176","50,180",0,30.11,0,"50,180",0
36,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[30615] python3.8,"    1,   32,    1","   32,    4,    1","5,089",5.66,731.34,0.91,"45,056",0.90,128,32,3.33,0.16,28.93,0.26,46.28,"2,216","2,048","4,765","5,120","8,192","11,605","4,612","1,136","4,608","4,612",0,6.05,0,"4,612",0
37,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[30615] python3.8,"    1,    7,    4","  256,    1,    1","110,572",81.86,"21,853.96",1.73,"2,575,328",1.35,256,28,13.22,10.96,133.90,0.40,4.90,"110,592","8,512","120,434","342,528","12,544","308,501","59,637","294,703","58,368","62,565",0,3.79,0,"62,565",0
38,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[30615] python3.8,"   32,    4,    1","  512,    1,    1","30,756",27.20,"6,749.38",1.97,"904,832",1.13,512,128,10.85,2.01,73.79,2.01,73.79,"15,680","15,680","32,842","62,720","62,720","64,730","64,103",0,"62,720","64,215",0,13.99,0,"64,215",0
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30615] python3.8,"    1,    1,    1","   64,    1,    1","3,130",3.78,18.50,0.05,65,0.83,64,1,0.01,0.00,0.01,0.00,0.01,1,1,316,1,1,446,126,0,2,16,0,0.03,0,16,0
40,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[30615] python3.8,"  160,    1,    1","  512,    1,    1","37,737",28.48,"8,330.47",2.07,"1,170,720",1.32,512,160,11.57,2.03,71.13,2.03,71.19,"16,264","16,320","33,348","63,304","63,360","68,241","62,890",544,"62,800","63,436",0,11.26,0,"63,436",0
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30615] python3.8," 1960,    1,    1","   64,    1,    1","13,774",10.82,"2,674.06",0.60,"109,760",1.27,64,"1,960",3.35,2.01,185.56,2.01,185.56,"15,680","15,680","31,984","62,720","62,720","63,643","63,130",0,"62,720","63,788",0,31.03,0,"63,788",0
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[30615] python3.8,"   25,    1,    1","  128,    1,    1","2,981",2.72,240.79,0.47,"7,680",1.10,128,25,1.04,0,0,0.02,7.26,0,176,458,0,617,"1,217",3,0,0,95,0,0.21,0,95,0
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[30615] python3.8,"   25,    2,    1","  128,    1,    1","101,333",75.07,"18,893.96",2.11,"2,710,400",1.35,128,50,15.09,5.92,78.84,1.61,21.39,"90,354","12,544","103,458","185,024","50,176","172,100","66,354","120,525","65,674","68,172",0,4.51,0,"68,172",0
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[30615] python3.8,"    1,    1,    1","   64,    1,    1","3,154",2.85,19.72,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,356,1,1,986,230,0,2,8,0,0.02,0,8,0
45,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[30615] python3.8,"  128,    1,    1","  512,    1,    1","30,577",23.81,"6,710.32",2.05,"936,576",1.28,512,128,11.43,1.62,68.13,1.62,68.13,"13,056","13,056","27,606","50,688","50,688","52,133","50,850",480,"50,240","55,212",0,12.10,0,"55,212",0
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[30615] python3.8," 1568,    1,    1","   64,    1,    1","11,462",10.56,"2,141.81",0.60,"87,808",1.08,64,"1,568",3.22,1.61,152.05,1.61,152.05,"12,544","12,544","26,038","50,176","50,176","51,065","50,372",0,"50,176","50,788",0,29.70,0,"50,788",0
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[30615] python3.8,"    1,   32,    1","   32,    4,    1","5,188",4.64,710.01,0.93,"45,056",1.12,128,32,3.27,0.16,35.31,0.26,56.50,"2,849","2,048","4,943","5,120","8,192","10,221","5,292","1,182","4,608","4,780",0,6.12,0,"4,780",0
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[30615] python3.8,"    1,    7,    4","  256,    1,    1","110,906",82.43,"21,747.13",1.74,"2,575,328",1.34,256,28,13.18,10.96,132.97,0.40,4.87,"110,592","8,512","121,065","342,528","12,544","313,379","61,267","294,549","58,368","62,457",0,3.77,0,"62,457",0
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[30615] python3.8,"   32,    5,    1","  512,    1,    1","37,315",31.97,"8,124.29",1.98,"1,091,840",1.17,512,160,10.78,2.41,75.34,2.41,75.34,"18,816","18,816","39,635","75,264","75,264","76,520","77,063",0,"75,264","78,405",317,14.09,0.06,"78,405",317
