ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[5947] python3.8,"   32,   14,    7","  256,    1,    1","1,919,040",1.41,"1,388,408.65",1.63,"153,563,648",1.36,256,"3,136",43.46,0.65,458.33,51.38,36.44,"6,885,376","802,816","7,728,104","20,193,280","1,605,632","20,283,468","2,256,257","18,678,681","2,205,510","2,261,045","1,563,414",7.89,5.46,"2,261,045","1,563,414"
11,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[5947] python3.8,"50176,    1,    1","   64,    1,    1","264,025",0.19,"187,941.97",2.43,"31,109,120",1.35,64,"50,176",43.42,0.05,265.02,51.38,264.04,"407,372","401,408","814,202","1,611,597","1,605,632","1,613,871","1,609,042","5,971","1,605,652","1,608,420","1,516,770",40.81,38.48,"1,608,420","1,516,770"
12,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5947] python3.8,"50176,    1,    1","   64,    1,    1","251,140",0.19,"182,714.53",0.23,"2,809,856",1.33,64,"50,176",4.70,0.05,271.82,51.38,271.82,"401,408","401,408","808,358","1,605,632","1,605,632","1,607,798","1,609,810",0,"1,605,632","1,618,858","1,516,454",43.17,40.44,"1,618,858","1,516,454"
13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[5947] python3.8,"    4,   32,    1","   32,    4,    1","6,554",0.01,"2,567.15",1.03,"180,224",1.20,128,128,10.39,0.00,120.48,1.05,192.75,"10,212","8,192","19,840","20,482","32,768","40,062","18,436","5,508","18,432","18,676","16,384",19.05,16.71,"18,676","16,384"
14,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[5947] python3.8,"   32,   14,    7","  256,    1,    1","3,405,913",2.49,"2,473,518.31",1.71,"288,436,736",1.37,256,"3,136",48.08,1.29,518.35,51.38,20.61,"13,770,752","802,816","14,621,042","40,386,560","1,605,632","38,620,833","4,956,691","37,007,752","4,792,634","5,296,775","1,571,654",10.42,3.09,"5,296,775","1,571,654"
15,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[5947] python3.8,"50176,    1,    1","   64,    1,    1","259,589",0.19,"188,953.90",2.42,"31,109,120",1.34,64,"50,176",44.16,0.05,267.52,51.38,266.54,"407,325","401,408","814,918","1,611,562","1,605,632","1,614,028","1,611,692","5,994","1,605,668","1,613,840","1,594,152",41.64,41.13,"1,613,840","1,594,152"
16,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5947] python3.8,"50176,    1,    1","   64,    1,    1","257,559",0.19,"182,442.03",0.23,"2,809,856",1.37,64,"50,176",4.58,0.05,273.02,51.38,273.02,"401,408","401,408","808,712","1,605,632","1,605,632","1,607,317","1,612,908",0,"1,605,632","1,615,950","1,516,650",42.02,39.44,"1,615,950","1,516,650"
17,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[5947] python3.8,"12544,    1,    1","  256,    1,    1","225,402",0.17,"163,682.26",1.87,"20,772,864",1.33,256,"12,544",33.93,0.05,316.34,38.54,227.47,"551,563","301,056","855,593","1,675,616","1,204,224","1,275,172","1,606,179","69,866","1,605,632","1,613,987","1,120,703",47.96,33.30,"1,613,987","1,120,703"
18,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[5947] python3.8,"   16,  128,    1","  256,    1,    1","214,981",0.16,"154,075.38",0.88,"9,196,544",1.31,256,"2,048",19.38,0.03,173.43,57.80,351.98,"478,048","451,584","937,048","890,420","1,806,336","2,387,512","402,001","579,055","401,478","402,013","1,712,363",12.53,53.35,"402,013","1,712,363"
19,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[5947] python3.8,"    4,   32,    1","   32,    8,    1","11,679",0.01,"5,879.26",0.78,"313,344",0.94,256,128,16.91,0.00,95.26,4.72,381.02,"9,216","36,864","48,016","36,864","147,456","149,103","37,788",0,"36,864","37,292","56,318",21.33,32.21,"37,292","56,318"
20,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[5947] python3.8,"   25,    4,   36","  128,    1,    1","1,344,703",0.99,"985,247.59",2.23,"149,443,200",1.36,128,"3,600",65.17,0.35,353.10,115.61,117.20,"5,464,405","903,168","6,392,393","10,883,465","3,612,672","12,617,333","2,023,561","9,002,180","1,955,436","1,956,855","3,523,811",9.75,17.55,"1,956,855","3,523,811"
21,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[5947] python3.8,"   16,  256,    1","  256,    1,    1","357,231",0.27,"259,494.41",0.99,"17,454,592",1.34,256,"4,096",17.99,0.12,434.84,25.69,96.63,"903,168","544,768","1,454,068","3,612,672","802,816","804,932","3,624,419",0,"3,612,672","3,675,821","754,825",68.93,14.15,"3,675,821","754,825"
22,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[5947] python3.8,"25088,    1,    1","   64,    1,    1","131,089",0.10,"93,884.97",2.44,"15,554,560",1.32,64,"25,088",43.83,0.03,261.59,25.69,259.48,"207,287","200,704","414,717","809,449","802,816","811,212","803,140","6,520","802,848","808,198","714,975",41.28,36.52,"808,198","714,975"
23,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5947] python3.8,"25088,    1,    1","   64,    1,    1","122,496",0.10,"88,432.34",0.23,"1,404,928",1.28,64,"25,088",4.82,0.03,268.14,25.69,268.14,"200,704","200,704","406,371","802,816","802,816","805,083","808,774",0,"802,816","804,108","713,979",43.97,39.04,"804,108","713,979"
24,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[5947] python3.8,"   16,  256,    1","  256,    1,    1","428,853",0.32,"310,951.87",0.87,"18,393,088",1.35,256,"4,096",19.42,0.06,179.98,115.61,363.63,"960,535","903,168","1,875,011","1,788,405","3,612,672","4,783,936","823,635","1,166,167","802,952","816,053","3,519,899",12.74,54.97,"816,053","3,519,899"
25,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[5947] python3.8,"    8,   32,    1","   32,    8,    1","30,927",0.03,"18,867.15",0.49,"626,688",1.01,256,256,12.74,0.00,77.53,9.44,310.11,"18,432","73,728","94,126","73,728","294,912","297,639","75,066",0,"73,728","74,768","195,528",16.17,42.29,"74,768","195,528"
26,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[5947] python3.8,"   25,    4,   36","  128,    1,    1","2,552,037",1.87,"1,871,534.72",2.25,"286,070,400",1.36,128,"3,600",68.36,0.70,372.91,115.61,61.80,"10,960,606","903,168","11,911,897","21,798,665","3,612,672","21,144,435","4,524,017","17,519,549","4,413,720","4,498,933","3,597,429",11.81,9.44,"4,498,933","3,597,429"
27,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[5947] python3.8,"   16,  256,    1","  256,    1,    1","357,503",0.27,"259,029.88",0.99,"17,454,592",1.34,256,"4,096",17.98,0.12,432.76,25.69,96.17,"903,168","544,768","1,453,554","3,612,672","802,816","804,904","3,627,481",0,"3,612,672","3,625,359","754,713",67.92,14.14,"3,625,359","754,713"
28,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[5947] python3.8,"25088,    1,    1","   64,    1,    1","130,843",0.10,"93,999.87",2.43,"15,554,560",1.31,64,"25,088",43.90,0.03,259.90,25.69,257.81,"207,057","200,704","409,796","809,255","802,816","811,171","805,680","6,631","802,848","806,104","713,892",41.26,36.54,"806,104","713,892"
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5947] python3.8,"25088,    1,    1","   64,    1,    1","130,396",0.09,"88,240.75",0.23,"1,404,928",1.39,64,"25,088",4.53,0.03,274.56,25.69,274.56,"200,704","200,704","403,849","802,816","802,816","804,831","804,774",0,"802,816","804,982","713,470",41.34,36.64,"804,982","713,470"
30,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[5947] python3.8,"   16,  256,    1","  256,    1,    1","427,494",0.32,"333,927.06",0.81,"18,393,088",1.35,256,"4,096",19.48,0.06,181.17,115.61,366.17,"960,436","903,168","1,867,888","1,787,802","3,612,672","4,780,422","820,675","1,166,069","802,906","818,935","3,520,079",12.83,55.15,"818,935","3,520,079"
31,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[5947] python3.8,"    8,   32,    1","   32,    8,    1","31,880",0.03,"18,743.75",0.49,"626,688",1.20,256,256,12.36,0.00,89.58,9.44,358.34,"18,432","73,728","93,492","73,728","294,912","296,522","76,182",0,"73,728","73,916","196,359",15.52,41.24,"73,916","196,359"
32,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[5947] python3.8,"   25,    4,   36","  128,    1,    1","2,549,406",1.87,"1,872,377.56",2.25,"286,070,400",1.36,128,"3,600",68.41,0.70,372.89,115.61,61.80,"10,959,405","903,168","11,906,309","21,797,429","3,612,672","21,135,928","4,513,969","17,507,760","4,411,316","4,508,443","3,521,410",11.84,9.25,"4,508,443","3,521,410"
33,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[5947] python3.8,"   16,  256,    1","  256,    1,    1","357,709",0.27,"259,736.84",0.99,"17,454,592",1.34,256,"4,096",17.97,0.12,435.21,25.69,96.71,"903,168","544,768","1,459,733","3,612,672","802,816","806,105","3,632,921",0,"3,612,672","3,624,971","753,612",67.88,14.11,"3,624,971","753,612"
34,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[5947] python3.8,"25088,    1,    1","   64,    1,    1","130,652",0.10,"93,721.19",2.44,"15,554,560",1.32,64,"25,088",43.97,0.03,262.51,25.69,260.40,"207,114","200,704","411,486","809,289","802,816","811,493","802,922","6,654","802,848","811,820","785,366",41.62,40.26,"811,820","785,366"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5947] python3.8,"25088,    1,    1","   64,    1,    1","122,453",0.10,"88,360.24",0.23,"1,404,928",1.29,64,"25,088",4.82,0.03,269.94,25.69,269.94,"200,704","200,704","405,856","802,816","802,816","804,495","807,804",0,"802,816","804,597","714,160",44.01,39.06,"804,597","714,160"
36,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[5947] python3.8,"   16,  256,    1","  256,    1,    1","428,799",0.32,"307,724.85",0.88,"18,393,088",1.33,256,"4,096",19.42,0.06,177.98,115.61,359.47,"960,592","903,168","1,876,886","1,789,067","3,612,672","4,782,478","817,387","1,166,943","802,836","824,765","3,519,248",12.88,54.97,"824,765","3,519,248"
37,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[5947] python3.8,"    8,   32,    1","   32,    8,    1","32,029",0.03,"18,352.21",0.50,"626,688",1.08,256,256,12.30,0.00,79.88,9.44,319.51,"18,432","73,728","94,030","73,728","294,912","296,551","74,500",0,"73,728","74,334","195,868",15.53,40.91,"74,334","195,868"
38,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[5947] python3.8,"   25,    4,   36","  128,    1,    1","2,550,604",1.87,"1,871,881.43",2.25,"286,070,400",1.36,128,"3,600",68.38,0.70,373.12,115.61,61.84,"10,960,448","903,168","11,912,604","21,798,504","3,612,672","21,137,806","4,493,655","17,516,707","4,429,788","4,462,993","3,523,071",11.72,9.25,"4,462,993","3,523,071"
39,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[5947] python3.8,"   16,  256,    1","  256,    1,    1","358,585",0.27,"259,532.66",0.99,"17,454,592",1.34,256,"4,096",17.92,0.12,432.91,25.69,96.20,"903,168","544,768","1,453,147","3,612,672","802,816","804,856","3,623,421",0,"3,612,672","3,613,991","820,720",67.50,15.33,"3,613,991","820,720"
40,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[5947] python3.8,"25088,    1,    1","   64,    1,    1","131,041",0.10,"94,753.71",2.41,"15,554,560",1.32,64,"25,088",43.84,0.03,262.64,25.69,260.49,"207,272","200,704","413,256","809,441","802,816","816,186","805,998","6,552","802,848","808,620","714,066",41.32,36.49,"808,620","714,066"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5947] python3.8,"25088,    1,    1","   64,    1,    1","129,288",0.09,"88,445.18",0.23,"1,404,928",1.38,64,"25,088",4.57,0.03,273.44,25.69,273.44,"200,704","200,704","404,422","802,816","802,816","804,495","809,150",0,"802,816","803,220","790,360",41.62,40.95,"803,220","790,360"
42,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[5947] python3.8," 6272,    1,    1","  256,    1,    1","118,877",0.09,"81,487.78",1.87,"10,386,432",1.39,256,"6,272",32.20,0.03,307.48,19.27,225.00,"353,457","150,528","539,768","822,016","602,112","716,317","808,879","113,242","802,816","805,079","519,321",45.38,29.27,"805,079","519,321"
43,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[5947] python3.8,"    4,  256,    1","  256,    1,    1","105,446",0.09,"73,197.38",0.97,"4,845,568",1.23,256,"1,024",21.14,0.01,130.43,28.90,339.15,"147,392","328,655","479,167","347,311","903,168","1,104,020","203,195","196,960","200,716","203,727","819,348",12.94,52.05,"203,727","819,348"
44,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[5947] python3.8,"    8,   64,    1","   32,    8,    1","76,577",0.06,"50,590.44",0.36,"1,253,376",1.25,256,512,10.26,0.00,77.45,18.87,309.78,"36,864","147,456","186,102","147,456","589,824","592,507","148,974",0,"147,456","150,996","493,117",13.21,43.13,"150,996","493,117"
45,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[5947] python3.8,"    7,    8,   36","  128,    1,    1","1,450,065",1.07,"1,048,098.78",2.25,"160,199,424",1.36,128,"2,016",67.38,0.36,340.45,57.80,54.25,"6,241,139","560,616","6,833,679","11,335,096","1,806,336","11,932,891","1,553,025","10,124,338","1,506,686","1,546,355","1,722,705",7.14,7.96,"1,546,355","1,722,705"
46,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[5947] python3.8,"    4,  512,    1","  256,    1,    1","179,755",0.14,"129,296.53",1.01,"8,893,952",1.29,256,"2,048",18.24,0.06,415.73,16.52,118.78,"695,779","243,485","948,440","1,806,336","516,096","520,979","1,806,875",0,"1,806,336","1,821,039","354,626",67.86,13.21,"1,821,039","354,626"
47,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[5947] python3.8,"12544,    1,    1","   64,    1,    1","66,777",0.05,"47,400.69",2.41,"7,777,280",1.29,64,"12,544",43.18,0.01,252.52,12.85,249.79,"104,835","100,352","206,753","405,938","401,408","412,584","403,578","4,403","401,472","403,604","312,639",40.47,31.35,"403,604","312,639"
