ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8," 3136,    1,    1","   64,    1,    1","343,365",0.25,"167,856.90",2.17,"24,755,584",1.35,64,"3,136",29.76,54.59,215.87,25.69,101.60,"463,575","200,704","666,286","1,705,798","802,816","906,013","1,651,666","97,361","1,609,120","1,626,230","799,119",31.72,15.59,"1,626,230","799,119"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,219",0.00,18.81,0.05,65,0.78,64,1,0.01,0.00,0.01,0.00,0.01,1,1,316,1,1,"1,802",56,0,2,212,0,0.45,0,212,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   16,    1,    1","  512,    1,    1","343,370",0.25,"76,387.41",1.09,"5,658,528",1.34,512,16,6.95,51.38,201.64,25.69,100.83,"401,472","200,768","620,070","1,605,696","802,880","804,674","1,620,058",60,"1,605,640","1,607,608","797,250",31.36,15.55,"1,607,608","797,250"
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   99,    1,    1","  128,    1,    1","3,153",0.00,567.91,0.79,"30,624",0.82,128,99,3.90,0,0,0.08,20.81,0,772,"1,503",0,"2,542","4,003",113,0,0,113,527,0.24,1.11,113,527
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8," 3136,    3,    1","   64,    1,    1","725,508",0.53,"359,196.81",2.01,"48,978,048",1.36,64,"9,408",29.57,87.03,163.20,154.14,289.04,"717,901","1,204,224","1,939,712","2,717,192","4,816,896","5,131,963","2,462,106","306,200","2,412,168","2,430,354","4,728,038",22.44,43.65,"2,430,354","4,728,038"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","4,985",0.00,19.69,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,169,1,1,"1,786",8,0,2,266,33,0.36,0.04,266,33
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   96,    1,    1","  512,    1,    1","1,223,722",0.88,"559,212.03",0.89,"33,951,168",1.38,512,96,11.72,308.29,349.00,154.15,174.51,"2,408,834","1,204,608","3,625,890","9,634,178","4,817,280","4,821,476","9,643,550",352,"9,633,852","9,708,814","4,812,712",53.14,26.34,"9,708,814","4,812,712"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"150528,    1,    1","   64,    1,    1","776,681",0.57,"381,241.12",0.37,"9,633,792",1.36,64,"150,528",5.71,154.14,269.84,154.14,269.84,"1,204,224","1,204,224","2,431,733","4,816,896","4,816,896","4,818,715","4,861,640",0,"4,816,896","4,837,220","4,803,876",41.72,41.43,"4,837,220","4,803,876"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15557] python3.8," 9408,    1,    1"," 1024,    1,    1","1,010,626",0.74,"473,329.65",1.86,"59,910,144",1.35,"1,024","9,408",21.86,159.49,214.31,38.54,51.78,"1,781,456","301,056","2,108,248","4,983,958","1,204,224","1,581,398","4,910,905","374,336","4,819,468","4,845,227","1,245,269",32.11,8.25,"4,845,227","1,245,269"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,260",0.00,19.57,0.05,65,0.77,64,1,0.01,0.00,0.01,0.00,0.01,1,1,870,1,1,476,402,0,2,118,12,0.24,0.02,118,12
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   96,    1,    1","  512,    1,    1","317,733",0.23,"142,296.04",0.92,"8,892,864",1.35,512,96,11.57,77.08,328.63,38.55,164.34,"602,492","301,440","908,956","2,408,828","1,204,608","1,206,685","2,408,928",352,"2,408,510","2,409,378","1,121,339",50.79,23.64,"2,409,378","1,121,339"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"37632,    1,    1","   64,    1,    1","188,603",0.14,"92,337.32",0.38,"2,408,448",1.31,64,"37,632",5.89,38.54,269.22,38.54,269.22,"301,056","301,056","607,625","1,204,224","1,204,224","1,206,038","1,210,572",0,"1,204,224","1,211,430","1,115,417",43.02,39.61,"1,211,430","1,115,417"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   25,    1,    1","  128,    1,    1","2,924",0.00,368.22,0.31,"7,680",1.10,128,25,1.05,0,0,0.02,7.52,0,182,"1,027",0,615,"1,219",209,0,0,217,0,0.50,0,217,0
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  784,    1,    1","   64,    1,    1","208,064",0.15,"98,524.90",2.18,"14,618,464",1.35,64,784,35.12,42.06,274.12,9.63,62.79,"401,493","75,264","486,065","1,314,089","301,056","417,717","1,248,064","115,117","1,205,840","1,206,342","218,168",38.81,7.02,"1,206,342","218,168"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,189",0.00,20.47,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,208,1,1,430,118,0,2,622,11,1.31,0.02,622,11
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   24,    1,    1","  512,    1,    1","102,924",0.08,"32,424.53",1.01,"2,223,216",1.33,512,24,8.93,19.27,249.67,9.64,124.86,"150,624","75,360","228,230","602,208","301,152","305,147","606,332",88,"602,128","609,976","293,785",39.69,19.12,"609,976","293,785"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   25,    1,    1","  128,    1,    1","2,995",0.00,399.13,0.28,"7,680",0.81,128,25,1.03,0,0,0.02,5.34,0,174,508,0,619,"1,236",559,0,0,89,0,0.20,0,89,0
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  784,    5,    1","   64,    1,    1","365,016",0.27,"179,839.25",2.10,"25,676,000",1.34,64,"3,920",29.09,53.53,197.90,57.80,213.69,"470,088","451,584","927,521","1,672,277","1,806,336","1,973,922","1,528,468","165,585","1,506,800","1,531,650","1,798,190",28.09,32.98,"1,531,650","1,798,190"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,263",0.00,19.12,0.05,65,1.17,64,1,0.01,0.00,0.01,0.00,0.01,1,1,654,1,1,426,350,0,2,262,76,0.54,0.16,262,76
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  144,    1,    1","  512,    1,    1","484,130",0.36,"212,687.12",0.92,"13,339,296",1.33,512,144,11.39,115.62,317.73,57.82,158.89,"903,737","452,160","1,369,881","3,613,241","1,806,912","1,848,747","3,599,798","37,364","3,573,672","3,599,956","1,728,887",49.80,23.92,"3,599,956","1,728,887"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"56448,    1,    1","   64,    1,    1","290,855",0.21,"140,871.22",0.38,"3,612,672",1.36,64,"56,448",5.73,57.80,271.75,57.80,271.75,"451,584","451,584","913,784","1,806,336","1,806,336","1,808,103","1,821,606",0,"1,806,336","1,807,396","1,717,334",41.62,39.55,"1,807,396","1,717,334"
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15557] python3.8,"14112,    1,    1"," 1024,    1,    1","1,396,807",1.03,"649,989.18",2.03,"89,865,216",1.36,"1,024","14,112",23.72,65.78,64.13,57.80,56.35,"872,646","451,584","1,346,046","2,055,583","1,806,336","2,309,791","1,806,513","501,734","1,806,498","1,808,479","1,720,785",8.67,8.25,"1,808,479","1,720,785"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,170",0.00,18.99,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,179,1,1,446,222,0,2,454,16,0.96,0.03,454,16
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  144,    1,    1","  512,    1,    1","486,576",0.36,"211,826.50",0.93,"13,339,296",1.33,512,144,11.33,115.62,318.32,57.82,159.19,"903,730","452,160","1,362,054","3,613,234","1,806,912","1,849,141","3,582,308","38,085","3,570,704","3,583,710","1,729,190",49.33,23.80,"3,583,710","1,729,190"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"56448,    1,    1","   64,    1,    1","285,077",0.21,"140,204.96",0.38,"3,612,672",1.34,64,"56,448",5.84,57.80,272.37,57.80,272.37,"451,584","451,584","908,009","1,806,336","1,806,336","1,808,154","1,830,442",0,"1,806,336","1,818,346","1,789,280",42.72,42.04,"1,818,346","1,789,280"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   25,    1,    1","  128,    1,    1","2,898",0.00,382.10,0.30,"7,680",1.07,128,25,1.06,0,0,0.02,7.24,0,181,"1,056",0,615,"1,244",345,0,0,193,0,0.44,0,193,0
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  784,    1,    1","   64,    1,    1","286,474",0.21,"135,376.32",2.27,"20,940,640",1.36,64,784,37.93,64.38,307.65,9.63,46.03,"646,466","75,264","730,542","2,010,810","301,056","504,800","1,811,050","203,154","1,808,376","1,826,824","232,509",42.69,5.43,"1,826,824","232,509"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,149",0.00,19.81,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,228,1,1,430,54,0,2,110,0,0.23,0,110,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"   24,    1,    1","  512,    1,    1","103,304",0.07,"32,547.15",1.00,"2,223,216",1.38,512,24,8.90,19.27,258.13,9.64,129.08,"150,625","75,360","231,358","602,209","301,152","302,676","602,686",88,"602,130","602,392","217,830",39.06,14.13,"602,392","217,830"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[15557] python3.8," 9408,    1,    1","   64,    1,    1","65,841",0.05,"34,987.56",0.18,"432,768",1.25,64,"9,408",4.23,19.27,367.81,9.63,183.91,"150,528","75,264","227,353","602,112","301,056","304,015","609,268",0,"602,112","603,846","211,522",61.43,21.52,"603,846","211,522"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15557] python3.8,"   25,    1,    1","  128,    1,    1","2,926",0.00,368.34,0.31,"7,680",1.09,128,25,1.05,0,0,0.02,7.32,0,181,825,0,615,"1,236",113,0,0,1,0,0.00,0,1,0
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[15557] python3.8,"  784,    5,    1","   64,    1,    1","367,317",0.27,"180,025.82",2.10,"25,676,000",1.35,64,"3,920",28.89,53.56,198.36,57.80,214.07,"471,039","451,584","934,237","1,673,587","1,806,336","1,977,578","1,532,490","166,815","1,506,232","1,529,680","1,721,347",27.88,31.38,"1,529,680","1,721,347"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,171",0.00,19.07,0.05,65,0.79,64,1,0.01,0.00,0.01,0.00,0.01,1,1,155,1,1,445,14,0,2,44,0,0.09,0,44,0
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  144,    1,    1","  512,    1,    1","487,728",0.36,"216,380.63",0.91,"13,339,296",1.34,512,144,11.31,115.62,317.87,57.82,158.96,"903,738","452,160","1,382,588","3,613,242","1,806,912","1,847,759","3,624,692","38,528","3,574,716","3,595,854","1,729,234",49.38,23.75,"3,595,854","1,729,234"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"56448,    1,    1","   64,    1,    1","291,225",0.21,"141,466.79",0.38,"3,612,672",1.37,64,"56,448",5.72,57.80,271.71,57.80,271.71,"451,584","451,584","909,019","1,806,336","1,806,336","1,807,682","1,821,740",0,"1,806,336","1,819,250","1,789,349",41.84,41.16,"1,819,250","1,789,349"
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[15557] python3.8," 3528,    1,    1"," 1024,    1,    1","401,964",0.30,"190,439.65",1.73,"22,466,304",1.34,"1,024","3,528",20.63,59.14,198.14,14.45,48.42,"791,859","112,896","908,780","1,848,076","451,584","705,218","1,830,381","251,337","1,806,498","1,828,365","416,622",30.47,6.94,"1,828,365","416,622"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15557] python3.8,"    1,    1,    1","   64,    1,    1","3,174",0.00,20.10,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,710,1,1,"1,002",310,0,2,46,0,0.10,0,46,0
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15557] python3.8,"  144,    1,    1","  512,    1,    1","127,114",0.10,"54,656.53",1.08,"4,003,488",1.30,512,144,12.13,28.91,296.94,14.47,148.64,"305,270","134,009","440,545","902,995","452,160","493,706","863,328","40,271","863,174","864,210","371,232",45.51,19.55,"864,210","371,232"
