ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29081] python3.8,"   32,   14,    7","  256,    1,    1","1,456,509",1.06,"1,429,496.49",1.58,"153,563,648",1.36,256,"3,136",57.62,0.65,608.43,51.38,48.38,"6,885,376","802,816","7,722,830","20,193,280","1,605,632","20,267,857","2,295,425","18,656,842","2,213,364","2,280,155","1,562,401",10.48,7.18,"2,280,155","1,562,401"
11,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"50176,    1,    1","   64,    1,    1","261,695",0.19,"250,703.13",1.82,"31,109,120",1.37,64,"50,176",44.05,0.05,271.11,51.38,269.99,"407,767","401,408","816,183","1,611,998","1,605,632","1,619,531","1,612,612","6,455","1,605,716","1,615,822","1,516,762",41.29,38.75,"1,615,822","1,516,762"
12,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"50176,    1,    1","   64,    1,    1","250,834",0.19,"247,742.25",0.17,"2,809,856",1.31,64,"50,176",4.72,0.05,269.85,51.38,269.85,"401,408","401,408","808,801","1,605,632","1,605,632","1,608,077","1,616,016",0,"1,605,632","1,613,018","1,514,311",43.07,40.43,"1,613,018","1,514,311"
13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29081] python3.8,"    4,   32,    1","   32,    4,    1","5,513",0.01,"3,611.69",0.73,"180,224",1.08,128,128,12.40,0.00,129.62,1.05,207.39,"9,203","8,192","19,061","20,480","32,768","43,466","18,892","4,612","18,432","18,436",0,22.23,0,"18,436",0
14,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29081] python3.8,"   32,   14,    7","  256,    1,    1","2,562,590",1.88,"2,540,158.15",1.67,"288,436,736",1.36,256,"3,136",64.22,1.29,687.65,51.38,27.34,"13,770,752","802,816","14,640,913","40,386,560","1,605,632","38,568,827","4,961,997","37,028,702","4,835,844","4,961,611","1,645,961",12.96,4.30,"4,961,611","1,645,961"
15,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"50176,    1,    1","   64,    1,    1","255,850",0.19,"251,394.38",1.82,"31,109,120",1.33,64,"50,176",44.99,0.05,270.52,51.38,269.45,"407,887","401,408","816,707","1,612,124","1,605,632","1,614,581","1,617,766","6,609","1,605,700","1,616,548","1,516,882",42.23,39.62,"1,616,548","1,516,882"
16,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"50176,    1,    1","   64,    1,    1","251,255",0.19,"247,086.63",0.17,"2,809,856",1.33,64,"50,176",4.72,0.05,273.30,51.38,273.30,"401,408","401,408","809,238","1,605,632","1,605,632","1,608,087","1,609,836",0,"1,605,632","1,623,564","1,583,679",43.28,42.21,"1,623,564","1,583,679"
17,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29081] python3.8,"12544,    1,    1","  256,    1,    1","221,588",0.17,"217,315.76",1.41,"20,772,864",1.33,256,"12,544",34.69,0.05,326.73,38.54,232.57,"553,305","301,056","864,880","1,689,088","1,204,224","1,291,341","1,606,115","86,498","1,605,632","1,622,321","1,195,551",48.98,36.10,"1,622,321","1,195,551"
18,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"   16,  128,    1","  256,    1,    1","223,594",0.17,"212,895.37",0.64,"9,196,544",1.32,256,"2,048",18.70,0.03,168.13,57.80,341.91,"475,186","451,584","932,995","887,933","1,806,336","2,386,752","412,847","576,828","401,592","402,137","1,710,591",12.03,51.19,"402,137","1,710,591"
19,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    4,   32,    1","   32,    8,    1","9,682",0.01,"9,543.78",0.48,"313,344",0.86,256,128,20.55,0.00,106.24,4.72,424.95,"9,216","36,864","48,314","36,864","147,456","150,535","37,196",0,"36,864","37,814","43,986",25.78,29.99,"37,814","43,986"
20,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"   25,    4,   36","  128,    1,    1","1,010,200",0.74,"988,196.03",2.22,"149,443,200",1.35,128,"3,600",87.37,0.35,468.80,115.61,155.76,"5,455,129","903,168","6,371,494","10,874,189","3,612,672","12,433,279","2,168,215","8,816,839","2,122,208","2,145,666","3,524,283",14.22,23.36,"2,145,666","3,524,283"
21,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","357,331",0.27,"356,048.84",0.72,"17,454,592",1.34,256,"4,096",18.05,0.12,434.22,25.69,96.49,"903,168","544,768","1,458,164","3,612,672","802,816","806,952","3,636,201",0,"3,612,672","3,621,377","746,730",67.87,13.99,"3,621,377","746,730"
22,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","127,090",0.10,"123,480.34",1.85,"15,554,560",1.28,64,"25,088",45.35,0.03,263.33,25.69,261.50,"206,001","200,704","409,274","808,205","802,816","810,613","804,768","5,610","802,848","814,224","714,155",42.72,37.47,"814,224","714,155"
23,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","122,479",0.09,"126,076.75",0.16,"1,404,928",1.31,64,"25,088",4.84,0.03,275.98,25.69,275.98,"200,704","200,704","406,292","802,816","802,816","804,892","803,370",0,"802,816","805,588","713,184",44.05,39.00,"805,588","713,184"
24,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","450,063",0.33,"445,510.35",0.61,"18,393,088",1.34,256,"4,096",18.57,0.06,171.08,115.61,345.68,"955,755","903,168","1,871,254","1,787,894","3,612,672","4,782,540","805,427","1,165,749","803,382","813,319","3,519,968",12.10,52.37,"813,319","3,519,968"
25,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    8,   32,    1","   32,    8,    1","28,508",0.03,"20,260.50",0.45,"626,688",1.03,256,256,13.84,0.00,86.33,9.44,345.33,"18,432","73,728","93,824","73,728","294,912","297,991","74,804",0,"73,728","74,876","190,271",17.40,44.21,"74,876","190,271"
26,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"   25,    4,   36","  128,    1,    1","1,919,819",1.41,"1,878,976.09",2.24,"286,070,400",1.36,128,"3,600",91.35,0.70,495.10,115.61,82.09,"10,949,342","903,168","11,898,655","21,787,440","3,612,672","18,631,087","7,049,037","15,019,113","6,855,504","6,965,423","3,595,805",24.29,12.54,"6,965,423","3,595,805"
27,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","356,364",0.27,"349,571.44",0.73,"17,454,592",1.32,256,"4,096",18.13,0.12,431.78,25.69,95.95,"903,168","544,768","1,491,848","3,612,672","802,816","807,004","3,631,555",0,"3,612,672","3,627,763","746,370",68.17,14.02,"3,627,763","746,370"
28,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","127,229",0.10,"123,313.29",1.85,"15,554,560",1.29,64,"25,088",45.37,0.03,265.29,25.69,263.48,"206,119","200,704","408,840","808,338","802,816","810,519","811,176","5,687","802,848","808,834","715,452",42.37,37.48,"808,834","715,452"
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","122,526",0.10,"119,384",0.17,"1,404,928",1.28,64,"25,088",4.84,0.03,269.76,25.69,269.76,"200,704","200,704","403,206","802,816","802,816","805,783","803,180",0,"802,816","838,924","712,121",45.86,38.93,"838,924","712,121"
30,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","453,111",0.33,"449,537.87",0.60,"18,393,088",1.35,256,"4,096",18.45,0.06,170.85,115.61,345.28,"955,261","903,168","1,869,761","1,787,033","3,612,672","4,781,473","825,131","1,166,102","803,052","818,929","3,518,312",12.10,51.99,"818,929","3,518,312"
31,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    8,   32,    1","   32,    8,    1","27,770",0.03,"20,081.38",0.46,"626,688",1.07,256,256,14.21,0.00,91.70,9.44,366.81,"18,432","73,728","94,056","73,728","294,912","296,950","75,812",0,"73,728","73,908","190,183",17.61,45.33,"73,908","190,183"
32,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"   25,    4,   36","  128,    1,    1","1,917,445",1.41,"1,879,456.35",2.24,"286,070,400",1.35,128,"3,600",91.50,0.70,494.96,115.61,82.07,"10,949,535","903,168","11,896,638","21,787,641","3,612,672","18,689,043","6,970,031","15,090,187","6,923,814","6,964,229","3,525,816",24.32,12.31,"6,964,229","3,525,816"
33,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","356,418",0.27,"350,702.90",0.73,"17,454,592",1.33,256,"4,096",18.15,0.12,435.10,25.69,96.69,"903,168","544,768","1,459,504","3,612,672","802,816","804,882","3,624,573",0,"3,612,672","3,614,103","745,206",67.90,14.00,"3,614,103","745,206"
34,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","127,182",0.10,"122,954.71",1.86,"15,554,560",1.28,64,"25,088",45.41,0.03,263.29,25.69,261.50,"206,157","200,704","412,947","808,325","802,816","815,783","805,106","5,593","802,848","813,600","714,247",42.66,37.45,"813,600","714,247"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","129,098",0.09,"118,366.29",0.17,"1,404,928",1.38,64,"25,088",4.59,0.03,275.22,25.69,275.22,"200,704","200,704","405,044","802,816","802,816","804,906","813,874",0,"802,816","802,926","712,870",41.65,36.98,"802,926","712,870"
36,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","452,306",0.33,"439,676.87",0.62,"18,393,088",1.36,256,"4,096",18.49,0.06,173.18,115.61,350.00,"955,322","903,168","1,866,189","1,786,883","3,612,672","4,780,515","821,111","1,166,102","803,364","828,903","3,589,959",12.27,53.15,"828,903","3,589,959"
37,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    8,   32,    1","   32,    8,    1","35,787",0.03,"19,853.38",0.46,"626,688",1.39,256,256,11.03,0.00,92.62,9.44,370.49,"18,432","73,728","93,940","73,728","294,912","296,955","75,800",0,"73,728","73,820","190,252",13.77,35.49,"73,820","190,252"
38,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"   25,    4,   36","  128,    1,    1","1,918,662",1.41,"1,879,189.19",2.24,"286,070,400",1.35,128,"3,600",91.47,0.70,494.97,115.61,82.07,"10,949,920","903,168","11,974,652","21,788,003","3,612,672","18,700,980","6,961,865","15,033,154","6,863,694","6,930,339","3,526,373",24.19,12.31,"6,930,339","3,526,373"
39,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"   16,  256,    1","  256,    1,    1","361,959",0.27,"350,387.72",0.73,"17,454,592",1.35,256,"4,096",17.84,0.12,434.06,25.69,96.46,"903,168","544,766","1,455,047","3,612,672","802,816","805,384","3,624,481",0,"3,612,672","3,622,673","823,789",67.03,15.24,"3,622,673","823,789"
40,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","127,776",0.10,"123,982.24",1.84,"15,554,560",1.32,64,"25,088",45.10,0.03,268.87,25.69,266.98,"206,269","200,704","410,614","808,432","802,816","815,747","807,486","5,495","802,848","807,088","714,004",42.10,37.25,"807,088","714,004"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29081] python3.8,"25088,    1,    1","   64,    1,    1","122,634",0.09,"118,721.63",0.17,"1,404,928",1.31,64,"25,088",4.83,0.03,275.69,25.69,275.69,"200,704","200,704","407,375","802,816","802,816","805,224","807,404",0,"802,816","807,200","789,059",44.08,43.09,"807,200","789,059"
42,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29081] python3.8," 6272,    1,    1","  256,    1,    1","109,534",0.08,"106,452.56",1.43,"10,386,432",1.31,256,"6,272",35.18,0.03,317.62,19.27,231.40,"353,028","150,528","508,290","826,698","602,112","719,712","805,339","116,165","802,816","804,639","591,080",49.10,36.07,"804,639","591,080"
43,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29081] python3.8,"    4,  256,    1","  256,    1,    1","101,959",0.08,"96,911.71",0.74,"4,845,568",1.29,256,"1,024",21.94,0.01,140.31,28.90,369.39,"143,729","326,003","473,937","343,012","903,168","1,097,208","206,943","191,883","200,776","203,343","819,972",13.33,53.76,"203,343","819,972"
44,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29081] python3.8,"    8,   64,    1","   32,    8,    1","63,854",0.05,"57,272.21",0.32,"1,253,376",1.19,256,512,12.34,0.00,88.24,18.87,352.98,"36,864","147,456","187,366","147,456","589,824","591,871","147,664",0,"147,456","150,228","485,305",15.68,50.66,"150,228","485,305"
45,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29081] python3.8,"    7,    8,   36","  128,    1,    1","1,070,011",0.78,"1,051,005.91",2.24,"160,199,424",1.36,128,"2,016",91.87,0.36,462.72,57.80,73.79,"6,234,519","559,945","6,819,195","11,328,327","1,806,336","11,871,930","1,601,933","10,067,917","1,553,380","1,598,375","1,719,186",10.00,10.76,"1,598,375","1,719,186"
46,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29081] python3.8,"    4,  512,    1","  256,    1,    1","179,535",0.14,"173,471.40",0.75,"8,893,952",1.32,256,"2,048",18.36,0.06,426.32,16.52,121.81,"695,839","243,468","945,976","1,806,336","516,096","518,161","1,809,857",0,"1,806,336","1,806,731","348,949",67.36,13.01,"1,806,731","348,949"
47,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29081] python3.8,"12544,    1,    1","   64,    1,    1","62,522",0.05,"58,943.15",1.94,"7,777,280",1.23,64,"12,544",46.25,0.01,258.65,12.85,255.67,"104,944","100,352","208,556","406,100","401,408","408,536","402,234","4,744","401,472","407,282","313,834",43.21,33.29,"407,282","313,834"
