ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
128,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    4,    2","  256,    1,    1","49,233",37.34,"5,556.78",1.95,"735,808",1.32,256,8,8.48,2.86,76.67,0.13,3.46,"28,786","1,634","31,562","89,472","4,032","76,809","21,437","71,914","20,736","20,917",0,2.85,0,"20,917",0
138,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    4,    2","  256,    1,    1","49,036",37.22,"5,535.18",1.95,"735,808",1.32,256,8,8.51,2.86,76.93,0.13,3.47,"28,775","1,635","31,105","89,472","4,032","76,943","20,743","71,871","20,736","21,621",0,2.95,0,"21,621",0
148,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    4,    2","  256,    1,    1","49,907",37.73,"5,561.97",1.95,"735,808",1.32,256,8,8.36,2.86,75.89,0.13,3.42,"28,778","1,634","31,536","89,472","4,032","77,053","22,511","71,922","20,736","23,661",0,3.18,0,"23,661",0
158,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    4,    2","  256,    1,    1","49,063",37.66,"5,539.43",1.95,"735,808",1.30,256,8,8.51,2.86,76.02,0.13,3.43,"28,776","1,634","31,682","89,472","4,032","76,962","23,317","71,867","20,736","23,533",0,3.21,0,"23,533",0
168,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    4,    2","  256,    1,    1","49,856",38.11,"5,627.13",1.92,"735,808",1.31,256,8,8.37,2.86,75.12,0.13,3.39,"28,787","1,635","31,206","89,472","4,032","82,008","22,477","71,945","20,736","22,357",0,3.01,0,"22,357",0
178,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    4,    2","  256,    1,    1","49,038",37.89,"5,536.15",1.95,"735,808",1.29,256,8,8.51,2.86,75.57,0.13,3.41,"28,781","1,634","32,068","89,472","4,032","76,936","21,829","71,819","20,736","22,077",0,3.02,0,"22,077",0
188,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    4,    2","  256,    1,    1","49,083",37.92,"5,551.47",1.95,"735,808",1.29,256,8,8.51,2.86,75.50,0.13,3.40,"28,777","1,634","31,470","89,472","4,032","76,808","22,005","71,837","20,736","23,031",0,3.14,0,"23,031",0
198,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    4,    2","  256,    1,    1","49,104",37.98,"5,546.68",1.95,"735,808",1.29,256,8,8.50,2.86,75.38,0.13,3.40,"28,777","1,636","32,182","89,472","4,032","76,973","32,253","71,794","20,736","21,447",0,2.92,0,"21,447",0
213,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,930",36.64,"1,382.19",1.96,"183,952",1.34,256,2,2.13,0.65,17.61,0.03,0.71,"6,574",252,"7,530","20,160",820,"11,291","11,757","9,730","11,328","15,901",0,2.18,0,"15,901",0
223,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,236",37.44,"1,382.84",1.96,"183,952",1.31,256,2,2.12,0.65,17.23,0.03,0.70,"6,568",252,"8,197","20,160",816,"11,081","12,477","9,728","11,328","12,789",284,1.74,0.04,"12,789",284
233,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,801",36.83,"1,382.87",1.96,"183,952",1.35,256,2,2.10,0.65,17.52,0.03,0.71,"6,573",252,"8,135","20,160",818,"11,321","11,333","9,728","11,328","30,309",0,4.08,0,"30,309",0
243,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,021",36.80,"1,379.99",1.96,"183,952",1.33,256,2,2.13,0.65,17.53,0.03,0.71,"6,575",253,"8,805","20,160",819,"16,226","11,655","9,728","11,328","12,325",0,1.68,0,"12,325",0
253,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,009",37.41,"1,387.65",1.95,"183,952",1.31,256,2,2.13,0.65,17.25,0.03,0.70,"6,572",252,"8,419","20,160",817,"11,110","13,461","9,728","11,328","13,021",0,1.78,0,"13,021",0
263,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,134",37.54,"1,387.12",1.95,"183,952",1.31,256,2,2.12,0.65,17.19,0.03,0.70,"6,570",253,"8,354","20,160",816,"11,111","12,925","9,728","11,328","13,945",0,1.90,0,"13,945",0
273,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,906",37.41,"1,388.54",1.95,"183,952",1.31,256,2,2.13,0.65,17.25,0.03,0.70,"6,568",254,"10,212","20,160",819,"11,233","13,351","9,728","11,328","13,343",0,1.83,0,"13,343",0
283,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,032",37.47,"1,380.81",1.96,"183,952",1.31,256,2,2.13,0.65,17.22,0.03,0.70,"6,573",256,"8,340","20,160",818,"11,139","13,885","9,728","11,328","12,093",0,1.65,0,"12,093",0
293,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,934",37.41,"1,386.66",1.95,"183,952",1.31,256,2,2.13,0.65,17.25,0.03,0.70,"6,571",252,"7,531","20,160",819,"11,291","12,829","9,728","11,328","13,109",0,1.79,0,"13,109",0
303,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,569",37.44,"1,392.37",1.94,"183,952",1.32,256,2,2.11,0.65,17.23,0.03,0.70,"6,572",256,"7,344","20,160",817,"11,303","11,789","9,728","11,328","13,135",0,1.77,0,"13,135",0
313,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,030",37.41,"1,381.34",1.96,"183,952",1.31,256,2,2.13,0.65,17.25,0.03,0.70,"6,574",252,"7,298","20,160",819,"11,266","13,525","9,728","11,328","13,477",0,1.84,0,"13,477",0
323,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,036",37.34,"1,382.78",1.96,"183,952",1.31,256,2,2.13,0.65,17.28,0.03,0.70,"6,567",258,"7,873","20,160",817,"11,476","12,055","9,728","11,328","11,869",0,1.62,0,"11,869",0
333,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,082",37.47,"1,379.56",1.96,"183,952",1.31,256,2,2.13,0.65,17.22,0.03,0.70,"6,574",252,"7,542","20,160",816,"11,306","11,851","9,728","11,328","12,373",0,1.69,0,"12,373",0
343,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,855",36.86,"1,381.62",1.96,"183,952",1.33,256,2,2.14,0.65,17.50,0.03,0.71,"6,573",254,"7,156","20,160",819,"11,309","14,213","9,728","11,328","11,647",0,1.60,0,"11,647",0
353,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,885",36.86,"1,378.18",1.96,"183,952",1.33,256,2,2.13,0.65,17.50,0.03,0.71,"6,569",254,"8,231","20,160",817,"11,299","11,333","9,728","11,328","15,029",0,2.06,0,"15,029",0
363,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,848",37.44,"1,382.76",1.96,"183,952",1.30,256,2,2.14,0.65,17.23,0.03,0.70,"6,560",253,"7,582","20,160",820,"11,171","13,229","9,728","11,328","17,259",0,2.37,0,"17,259",0
373,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,918",36.86,"1,386.44",1.95,"183,952",1.33,256,2,2.13,0.65,17.50,0.03,0.71,"6,568",261,"7,567","20,160",816,"11,270","12,909","9,728","11,328","14,437",280,1.98,0.04,"14,437",280
383,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,920",36.80,"1,379.35",1.96,"183,952",1.33,256,2,2.13,0.65,17.53,0.03,0.71,"6,572",252,"7,652","20,160",816,"11,266","12,581","9,728","11,328","13,077",257,1.79,0.04,"13,077",257
393,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,983",36.86,"1,380.34",1.96,"183,952",1.33,256,2,2.13,0.65,17.50,0.03,0.71,"6,574",252,"8,907","20,160",816,"11,188","11,949","9,728","11,328","12,773",0,1.75,0,"12,773",0
403,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,920",36.86,"1,383.31",1.96,"183,952",1.33,256,2,2.13,0.65,17.50,0.03,0.71,"6,573",253,"7,365","20,160",817,"11,080","12,485","9,728","11,328","13,269",0,1.82,0,"13,269",0
413,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,848",36.99,"1,387",1.95,"183,952",1.32,256,2,2.14,0.65,17.44,0.03,0.71,"6,571",252,"7,257","20,160",818,"11,086","12,525","9,728","11,328","11,335",0,1.55,0,"11,335",0
423,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,875",36.80,"1,381.46",1.96,"183,952",1.33,256,2,2.14,0.65,17.53,0.03,0.71,"6,570",256,"17,804","20,160",818,"11,174","11,333","9,728","11,328","13,549",0,1.86,0,"13,549",0
433,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,962",36.83,"1,380.96",1.96,"183,952",1.33,256,2,2.13,0.65,17.52,0.03,0.71,"6,573",253,"8,397","20,160",817,"11,301","13,225","9,728","11,328","12,085",0,1.65,0,"12,085",0
443,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,852",36.70,"1,380.53",1.96,"183,952",1.33,256,2,2.14,0.65,17.58,0.03,0.71,"6,574",256,"7,944","20,160",820,"11,119","11,845","9,728","11,328","11,559",0,1.58,0,"11,559",0
453,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,099",36.83,"1,382.46",1.96,"183,952",1.33,256,2,2.13,0.65,17.52,0.03,0.71,"6,571",252,"8,261","20,160",818,"11,290","11,685","9,728","11,328","12,405",0,1.69,0,"12,405",0
463,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,873",36.83,"1,380.91",1.96,"183,952",1.33,256,2,2.14,0.65,17.52,0.03,0.71,"6,566",252,"8,334","20,160",816,"11,111","21,427","9,728","11,328","12,757",0,1.75,0,"12,757",0
473,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,660",36.83,"1,383.21",1.96,"183,952",1.35,256,2,2.10,0.65,17.52,0.03,0.71,"6,571",253,"7,362","20,160",816,"11,079","11,421","9,728","11,328","13,515",0,1.82,0,"13,515",0
483,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,987",36.83,"1,381.34",1.96,"183,952",1.33,256,2,2.13,0.65,17.52,0.03,0.71,"6,572",252,"7,294","20,160",817,"11,265","11,613","9,728","11,328","11,333",0,1.55,0,"11,333",0
493,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,955",37.15,"1,381.34",1.96,"183,952",1.32,256,2,2.13,0.65,17.36,0.03,0.70,"6,575",252,"7,618","20,160",817,"11,274","11,901","9,728","11,328","12,725",0,1.74,0,"12,725",0
503,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,026",37.28,"1,379.94",1.96,"183,952",1.31,256,2,2.13,0.65,17.30,0.03,0.70,"6,565",256,"7,073","20,160",818,"11,080","12,717","9,728","11,328","18,875",0,2.58,0,"18,875",0
513,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,666",37.22,"1,379.76",1.96,"183,952",1.33,256,2,2.10,0.65,17.33,0.03,0.70,"6,573",253,"7,127","20,160",816,"11,266","11,333","9,728","11,328","12,157",0,1.64,0,"12,157",0
523,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,800",37.25,"1,379.99",1.96,"183,952",1.34,256,2,2.10,0.65,17.32,0.03,0.70,"6,572",253,"9,606","20,160",816,"11,314","13,621","9,728","11,328","13,045",0,1.75,0,"13,045",0
533,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,688",37.25,"1,380.96",1.96,"183,952",1.33,256,2,2.10,0.65,17.32,0.03,0.70,"6,567",255,"7,198","20,160",817,"11,274","12,453","9,728","11,328","13,095",0,1.77,0,"13,095",0
543,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,153",37.12,"1,383.47",1.96,"183,952",1.32,256,2,2.12,0.65,17.38,0.03,0.70,"6,571",252,"7,115","20,160",816,"11,306","11,333","9,728","11,328","11,557",0,1.57,0,"11,557",0
553,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,965",37.15,"1,380.75",1.96,"183,952",1.32,256,2,2.13,0.65,17.36,0.03,0.70,"6,574",256,"7,598","20,160",817,"11,310","12,741","9,728","11,328","13,459",0,1.84,0,"13,459",0
563,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,513",37.09,"1,385.07",1.95,"183,952",1.33,256,2,2.11,0.65,17.39,0.03,0.71,"6,574",254,"7,119","20,160",818,"11,277","11,333","9,728","11,328","14,785",0,2.00,0,"14,785",0
573,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","49,025",37.18,"1,379.87",1.96,"183,952",1.32,256,2,2.13,0.65,17.35,0.03,0.70,"6,568",254,"7,423","20,160",820,"11,108","12,421","9,728","11,328","11,837",0,1.62,0,"11,837",0
583,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,901",37.15,"1,401.85",1.93,"183,952",1.32,256,2,2.13,0.65,17.36,0.03,0.70,"6,573",257,"8,064","20,160",816,"11,108","13,685","9,728","11,328","11,613",0,1.59,0,"11,613",0
593,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,973",37.09,"1,381.24",1.96,"183,952",1.32,256,2,2.13,0.65,17.39,0.03,0.70,"6,570",255,"8,553","20,160",819,"11,308","13,245","9,728","11,328","13,365",306,1.83,0.04,"13,365",306
603,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[16148] python3.8,"    1,    2,    1","  256,    1,    1","48,988",37.25,"1,382.54",1.96,"183,952",1.32,256,2,2.13,0.65,17.32,0.03,0.70,"6,569",255,"7,160","20,160",816,"11,111","12,413","9,728","11,328","13,981",0,1.91,0,"13,981",0
