ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
16,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[12772] python3.8,"   25,    1,    1","  128,    1,    1","2,616",2.46,368.22,0.31,"7,680",1.06,128,25,1.18,0,0,0.02,8.03,0,174,593,0,618,"1,232",3,0,0,1,0,0.00,0,1,0
17,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[12772] python3.8,"  196,    4,    1","  128,    1,    1","148,710",112.58,"141,077.99",2.02,"19,355,392",1.31,128,784,66.55,36.24,321.95,25.69,228.20,"522,505","200,704","727,876","1,134,302","802,816","1,196,809","748,904","387,695","745,404","752,478","704,668",33.67,31.53,"752,478","704,668"
18,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8,"    1,    1,    1","   64,    1,    1","3,007",3.30,19.81,0.05,65,0.91,64,1,0.01,0.00,0.01,0.00,0.01,1,1,162,1,1,"1,017",102,0,2,30,0,0.07,0,30,0
19,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[12772] python3.8,"  256,    1,    1","  512,    1,    1","193,472",146.94,"187,877.62",0.52,"6,615,552",1.31,512,256,13.72,51.40,349.80,25.72,175.05,"402,150","201,728","608,205","1,606,236","803,840","807,022","1,623,924",720,"1,605,612","1,613,200","718,343",55.86,24.87,"1,613,200","718,343"
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[12772] python3.8,"   25,    1,    1","  128,    1,    1","2,728",2.46,368.63,0.31,"7,680",1.11,128,25,1.13,0,0,0.02,8.03,0,174,465,0,615,"1,232","1,539",0,0,1,0,0.00,0,1,0
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[12772] python3.8,"  196,    4,    1","  128,    1,    1","149,470",113.41,"139,389.44",2.04,"19,355,392",1.30,128,784,66.26,36.52,322.07,25.69,226.53,"529,188","200,704","734,352","1,141,084","802,816","1,203,228","747,326","394,839","746,252","747,818","706,253",33.29,31.44,"747,818","706,253"
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8,"    1,    1,    1","   64,    1,    1","2,830",2.98,18.68,0.05,65,0.95,64,1,0.01,0.00,0.01,0.00,0.01,1,1,406,1,1,"1,384",118,0,2,54,0,0.13,0,54,0
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[12772] python3.8,"  256,    1,    1","  512,    1,    1","197,698",148,"187,010.04",0.52,"6,615,552",1.33,512,256,13.42,51.40,347.33,25.72,173.80,"402,150","201,728","608,359","1,606,236","803,840","809,558","1,613,906",720,"1,605,544","1,615,484","718,750",54.74,24.35,"1,615,484","718,750"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[12772] python3.8,"25088,    1,    1","   64,    1,    1","183,928",140.48,"179,592.46",0.09,"1,154,048",1.30,64,"25,088",4.03,51.38,365.75,25.69,182.87,"401,408","200,704","607,569","1,605,632","802,816","805,415","1,610,484",0,"1,605,632","1,609,156","713,820",58.60,26.00,"1,609,156","713,820"
25,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8,"25088,    1,    1","   64,    1,    1","122,341",92.96,"118,625.94",0.17,"1,404,928",1.31,64,"25,088",4.84,25.69,276.36,25.69,276.36,"200,704","200,704","409,687","802,816","802,816","804,824","805,998",0,"802,816","809,630","713,467",44.32,39.06,"809,630","713,467"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[12772] python3.8,"   25,    1,    1","  128,    1,    1","2,615",2.46,366.93,0.31,"7,680",1.06,128,25,1.18,0,0,0.02,7.99,0,177,752,0,615,"1,231",153,0,0,263,0,0.68,0,263,0
27,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[12772] python3.8,"  196,    1,    1","  128,    1,    1","125,585",95.04,"114,357.97",2.11,"16,410,688",1.31,128,196,76.58,37.15,390.89,6.42,67.58,"555,135","50,176","612,099","1,159,599","200,704","561,578","810,122","358,698","805,628","811,694","113,977",42.96,6.03,"811,694","113,977"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8,"    1,    1,    1","   64,    1,    1","2,824",3.20,18.66,0.05,65,0.88,64,1,0.01,0.00,0.01,0.00,0.01,1,1,176,1,1,998,38,0,2,8,0,0.02,0,8,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[12772] python3.8,"   64,    1,    1","  512,    1,    1","52,261",41.82,"45,158.37",0.54,"1,653,888",1.24,512,64,12.74,12.83,306.86,6.43,153.76,"100,479","50,432","152,621","401,148","200,960","207,054","401,892","2,168","399,164","400,244","116,183",51.29,14.89,"400,244","116,183"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8," 6272,    1,    1","   64,    1,    1","34,180",24.35,"22,893.54",0.23,"351,232",1.40,64,"6,272",4.34,6.42,263.74,6.42,263.74,"50,176","50,176","102,050","200,704","200,704","203,331","201,268",0,"200,704","201,620","107,444",39.54,21.07,"201,620","107,444"
31,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12772] python3.8,"    2,   16,    1","   32,    4,    1","3,871",3.49,982.22,0.67,"45,056",1.11,128,32,4.38,0.16,46.97,0.26,75.16,"2,215","2,048","5,818","5,120","8,192","11,796","4,788","1,006","4,608","4,828",0,8.27,0,"4,828",0
32,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12772] python3.8,"   16,    7,    4","  256,    1,    1","221,544",164.99,"204,142.51",1.58,"21,937,664",1.33,256,448,54.19,87.69,531.46,6.42,38.93,"884,736","136,192","1,029,339","2,740,224","200,704","2,542,199","526,207","2,339,365","516,688","517,085","179,616",15.57,5.41,"517,085","179,616"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8,"    1,    1,    1","   64,    1,    1","2,855",2.94,20.59,0.05,65,0.96,64,1,0.01,0.00,0.01,0.00,0.01,1,1,353,1,1,459,16,0,2,86,0,0.20,0,86,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[12772] python3.8,"   64,    1,    1","  512,    1,    1","51,976",41.63,"45,358.59",0.54,"1,653,888",1.24,512,64,12.82,12.84,308.42,6.43,154.47,"100,494","50,432","154,403","401,208","200,960","207,336","401,960","1,160","398,288","399,476","116,059",51.50,14.96,"399,476","116,059"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8," 6272,    1,    1","   64,    1,    1","25,562",22.66,"23,211.13",0.22,"351,232",1.12,64,"6,272",5.83,6.42,283.48,6.42,283.48,"50,176","50,176","102,372","200,704","200,704","202,711","203,920",0,"200,704","201,862","109,270",52.85,28.61,"201,862","109,270"
36,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[12772] python3.8,"   25,    1,    1","  128,    1,    1","2,615",2.46,370.13,0.31,"7,680",1.06,128,25,1.18,0,0,0.02,7.99,0,174,553,0,615,"1,240",505,0,0,193,108,0.50,0.28,193,108
37,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[12772] python3.8,"  196,    4,    1","  128,    1,    1","153,310",113.50,"141,086.69",2.02,"19,355,392",1.34,128,784,64.55,36.38,320.51,25.69,226.34,"523,789","200,704","729,676","1,135,688","802,816","1,197,772","753,576","389,233","746,724","755,146","704,001",32.79,30.57,"755,146","704,001"
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8,"    1,    1,    1","   64,    1,    1","2,833",3.62,18.88,0.05,65,0.78,64,1,0.01,0.00,0.01,0.00,0.01,1,1,342,1,1,"1,780",174,0,2,14,0,0.03,0,14,0
39,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[12772] python3.8,"  256,    1,    1","  512,    1,    1","197,118",148.99,"187,804.96",0.52,"6,615,552",1.32,512,256,13.46,51.40,344.98,25.72,172.65,"402,117","201,728","621,791","1,606,104","803,840","809,710","1,611,460",720,"1,605,644","1,612,706","719,709",54.80,24.46,"1,612,706","719,709"
40,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[12772] python3.8,"25088,    1,    1","   64,    1,    1","184,288",138.72,"191,655.68",0.09,"1,154,048",1.32,64,"25,088",4.02,51.38,370.39,25.69,185.19,"401,408","200,704","603,920","1,605,632","802,816","805,233","1,611,492",0,"1,605,632","1,610,794","791,103",58.55,28.75,"1,610,794","791,103"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8,"25088,    1,    1","   64,    1,    1","122,628",94.21,"119,414.28",0.17,"1,404,928",1.30,64,"25,088",4.84,25.69,272.70,25.69,272.70,"200,704","200,704","404,220","802,816","802,816","805,405","803,180",0,"802,816","804,744","712,527",43.93,38.90,"804,744","712,527"
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[12772] python3.8,"   25,    1,    1","  128,    1,    1","2,597",2.46,387.46,0.29,"7,680",1.05,128,25,1.19,0,0,0.02,7.99,0,174,498,0,615,"1,222",209,0,0,183,132,0.46,0.33,183,132
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[12772] python3.8,"  196,    1,    1","  128,    1,    1","125,121",94.18,"114,511.29",2.11,"16,410,688",1.32,128,196,76.91,37.26,395.62,6.42,68.20,"557,415","50,176","615,347","1,161,865","200,704","563,557","810,544","360,147","805,864","807,486","116,006",42.90,6.16,"807,486","116,006"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8,"    1,    1,    1","   64,    1,    1","2,938",2.59,18.74,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,287,1,1,428,38,0,2,54,0,0.12,0,54,0
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[12772] python3.8,"   64,    1,    1","  512,    1,    1","52,735",42.50,"43,509.06",0.56,"1,653,888",1.23,512,64,12.63,12.83,301.99,6.43,151.33,"100,464","50,432","154,235","401,088","200,960","206,025","399,248","2,204","398,452","400,014","115,590",50.80,14.68,"400,014","115,590"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8," 6272,    1,    1","   64,    1,    1","32,540",22.50,"23,312.13",0.22,"351,232",1.44,64,"6,272",4.56,6.42,285.50,6.42,285.50,"50,176","50,176","102,248","200,704","200,704","202,707","203,244",0,"200,704","201,668","188,806",41.48,38.84,"201,668","188,806"
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[12772] python3.8,"    2,   16,    1","   32,    4,    1","4,034",3.62,"1,072.62",0.62,"45,056",1.11,128,32,4.21,0.16,45.31,0.26,72.50,"2,214","2,048","5,386","5,120","8,192","10,765","4,844","1,101","4,608","4,612",0,7.67,0,"4,612",0
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[12772] python3.8,"   16,    7,    4","  256,    1,    1","222,902",164.61,"203,104.87",1.59,"21,937,664",1.34,256,448,53.83,87.69,532.70,6.42,39.02,"884,736","136,192","1,026,705","2,740,224","200,704","2,540,924","523,305","2,342,399","512,360","522,707","179,800",15.64,5.38,"522,707","179,800"
49,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8,"    1,    1,    1","   64,    1,    1","2,876",2.56,18.28,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,154,1,1,453,46,0,2,476,0,1.11,0,476,0
50,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[12772] python3.8,"   64,    1,    1","  512,    1,    1","60,191",41.70,"45,547.93",0.53,"1,653,888",1.43,512,64,11.04,12.84,307.94,6.43,154.23,"100,440","50,432","152,825","400,992","200,960","205,327","402,594","2,116","398,980","400,744","115,906",44.61,12.90,"400,744","115,906"
51,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[12772] python3.8," 6272,    1,    1","   64,    1,    1","25,953",22.18,"22,980.85",0.22,"351,232",1.16,64,"6,272",5.74,6.42,289.62,6.42,289.62,"50,176","50,176","102,166","200,704","200,704","203,279","201,084",0,"200,704","201,356","106,765",51.92,27.53,"201,356","106,765"
