ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31454] python3.8," 1568,    1,    1","   64,    1,    1","932,053",0.68,"81,950.06",2.22,"12,377,792",1.36,64,"1,568",5.46,27.34,39.93,12.85,18.76,"233,337","100,352","334,620","854,476","401,408","453,473","834,126","50,255","804,448","848,916","411,534",6.10,2.96,"848,916","411,534"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"    1,    1,    1","   64,    1,    1","3,166",0.00,20.13,0.05,65,0.83,64,1,0.01,0.00,0.01,0.00,0.01,1,1,604,1,1,430,118,0,2,8,0,0.02,0,8,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31454] python3.8,"   16,    1,    1","  512,    1,    1","352,638",0.26,"26,832.87",1.57,"2,859,680",1.31,512,16,3.46,25.69,96.98,12.85,48.49,"200,748","100,416","305,553","802,860","401,472","459,595","755,191","58,432","746,736","754,746","321,311",14.18,6.04,"754,746","321,311"
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31454] python3.8,"   99,    1,    1","  128,    1,    1","4,292",0.00,201.62,2.23,"30,624",1.15,128,99,2.73,0,0,0.08,21.91,0,777,"1,138",0,"2,550","3,129",33,0,0,163,0,0.26,0,163,0
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31454] python3.8," 1568,    3,    1","   64,    1,    1","2,002,194",1.47,"176,482.57",2.04,"24,489,024",1.36,64,"4,704",5.34,43.62,29.71,77.07,52.49,"361,636","602,112","964,687","1,364,034","2,408,448","2,570,538","1,370,400","156,758","1,205,984","1,296,356","2,398,941",4.34,8.03,"1,296,356","2,398,941"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"    1,    1,    1","   64,    1,    1","3,213",0.00,18.53,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,286,1,1,430,6,0,2,120,0,0.25,0,120,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31454] python3.8,"   96,    1,    1","  512,    1,    1","1,662,731",1.23,"145,933.49",1.73,"17,158,080",1.35,512,96,4.33,154.15,125.72,77.08,62.87,"1,204,504","602,496","1,843,931","4,817,176","2,408,832","2,412,621","4,884,920",217,"4,817,030","4,889,318","2,327,784",19.70,9.38,"4,889,318","2,327,784"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"75264,    1,    1","   64,    1,    1","1,163,854",0.86,"102,296.09",0.69,"4,816,896",1.36,64,"75,264",1.90,77.07,89.89,77.07,89.89,"602,112","602,112","1,230,163","2,408,448","2,408,448","2,410,578","2,453,268",0,"2,408,448","2,465,138","2,320,502",14.19,13.35,"2,465,138","2,320,502"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31454] python3.8," 4704,    1,    1"," 1024,    1,    1","2,724,116",2.00,"225,708",1.95,"29,955,072",1.36,"1,024","4,704",4.04,79.70,39.77,19.27,9.62,"890,464","150,528","1,093,395","2,490,632","602,112","789,970","2,508,545","185,540","2,409,852","2,515,559","566,894",6.19,1.39,"2,515,559","566,894"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"    1,    1,    1","   64,    1,    1","3,163",0.00,20.76,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,228,1,1,446,6,0,2,6,0,0.01,0,6,0
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31454] python3.8,"   96,    1,    1","  512,    1,    1","430,001",0.32,"37,663.34",1.81,"4,628,928",1.31,512,96,4.46,38.54,120.23,19.28,60.14,"301,340","150,912","453,003","1,204,508","602,496","1,173,393","650,445","569,983","635,980","638,061","524,418",9.83,8.08,"638,061","524,418"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"18816,    1,    1","   64,    1,    1","288,649",0.22,"25,504.40",0.69,"1,204,224",1.34,64,"18,816",1.92,19.27,89.44,19.27,89.44,"150,528","150,528","304,585","602,112","602,112","603,118","624,308",0,"602,112","610,436","590,609",14.17,13.71,"610,436","590,609"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31454] python3.8,"   25,    1,    1","  128,    1,    1","3,178",0.00,103.46,1.09,"7,680",1.10,128,25,0.96,0,0,0.02,6.83,0,174,429,0,616,"1,155",111,0,0,81,0,0.17,0,81,0
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31454] python3.8,"  392,    1,    1","   64,    1,    1","543,755",0.40,"47,545.41",2.26,"7,309,232",1.36,64,392,6.68,21.54,53.85,4.82,12.04,"222,362","37,632","285,435","678,511","150,528","227,153","620,454","73,799","602,792","617,720","108,918",7.61,1.34,"617,720","108,918"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"    1,    1,    1","   64,    1,    1","3,238",0.00,18.76,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,206,1,1,430,8,0,2,118,0,0.25,0,118,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31454] python3.8,"   24,    1,    1","  512,    1,    1","109,917",0.09,"9,507.01",1.79,"1,157,232",1.25,512,24,4.28,9.64,110.06,4.82,55.05,"75,332","37,728","115,321","301,124","150,624","300,022","155,909","147,772","152,704","218,529","70,708",13.31,4.31,"218,529","70,708"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31454] python3.8,"   25,    1,    1","  128,    1,    1","3,182",0.00,103.46,1.09,"7,680",1.10,128,25,0.96,0,0,0.02,6.83,0,174,415,0,615,"1,156",1,0,0,1,0,0.00,0,1,0
27,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31454] python3.8,"  392,    5,    1","   64,    1,    1","993,079",0.73,"87,336.82",2.16,"12,838,000",1.36,64,"1,960",5.32,26.83,36.75,28.90,39.58,"236,688","225,792","478,913","838,646","903,168","990,509","796,430","85,472","753,464","777,134","828,807",5.24,5.59,"777,134","828,807"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"    1,    1,    1","   64,    1,    1","3,224",0.00,18.65,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,162,1,1,"1,778",182,0,2,30,0,0.06,0,30,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31454] python3.8,"  144,    1,    1","  512,    1,    1","654,557",0.48,"56,724.76",1.80,"6,943,392",1.35,512,144,4.32,57.82,119.63,28.92,59.84,"452,004","226,368","700,699","1,806,756","903,744","1,676,584","1,059,545","761,376","1,033,484","1,084,755","823,132",11.10,8.42,"1,084,755","823,132"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"28224,    1,    1","   64,    1,    1","437,535",0.32,"38,217.16",0.70,"1,806,336",1.35,64,"28,224",1.90,28.90,89.22,28.90,89.22,"225,792","225,792","452,455","903,168","903,168","904,902","1,011,280",0,"903,168","1,038,762","814,270",15.90,12.47,"1,038,762","814,270"
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31454] python3.8," 7056,    1,    1"," 1024,    1,    1","3,834,668",2.81,"315,297.31",2.10,"44,932,608",1.36,"1,024","7,056",4.31,32.85,11.68,28.90,10.28,"434,952","225,792","740,246","1,026,429","903,168","1,157,284","1,063,451","252,152","903,330","1,087,687","822,691",1.90,1.44,"1,087,687","822,691"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"    1,    1,    1","   64,    1,    1","3,219",0.00,18.68,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,152,1,1,427,158,0,2,126,0,0.26,0,126,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31454] python3.8,"  144,    1,    1","  512,    1,    1","651,944",0.48,"56,541.38",1.81,"6,943,392",1.36,512,144,4.33,57.82,120.59,28.92,60.32,"452,012","226,368","693,003","1,806,764","903,744","1,681,115","1,064,865","776,391","1,031,522","1,166,549","900,824",11.98,9.25,"1,166,549","900,824"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"28224,    1,    1","   64,    1,    1","435,534",0.32,"38,432.16",0.69,"1,806,336",1.34,64,"28,224",1.91,28.90,89.21,28.90,89.21,"225,792","225,792","452,391","903,168","903,168","905,144","908,714",0,"903,168","915,382","814,878",14.08,12.53,"915,382","814,878"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31454] python3.8,"   25,    1,    1","  128,    1,    1","5,153",0.00,103.04,1.10,"7,680",1.75,128,25,0.59,0,0,0.02,6.68,0,174,474,0,615,"1,156",81,0,0,33,0,0.04,0,33,0
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31454] python3.8,"  392,    1,    1","   64,    1,    1","748,066",0.55,"65,596.57",2.35,"10,470,320",1.36,64,392,7.23,33.07,60.03,4.82,8.75,"343,426","37,632","389,698","1,025,425","150,528","276,069","930,524","129,824","903,992","905,674","118,576",8.11,1.06,"905,674","118,576"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"    1,    1,    1","   64,    1,    1","3,150",0.00,18.65,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,301,1,1,446,246,0,2,102,0,0.22,0,102,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31454] python3.8,"   24,    1,    1","  512,    1,    1","112,502",0.08,"9,462.04",1.80,"1,157,232",1.35,512,24,4.18,9.64,115.73,4.82,57.89,"75,336","37,728","115,432","301,128","150,624","298,276","156,021","147,022","153,908","160,271","144,446",9.54,8.60,"160,271","144,446"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[31454] python3.8," 4704,    1,    1","   64,    1,    1","72,960",0.05,"6,245.15",0.51,"216,384",1.34,64,"4,704",1.90,9.63,176.78,4.82,88.39,"75,264","37,632","113,222","301,056","150,528","151,234","301,268",0,"301,056","302,184","91,175",27.75,8.37,"302,184","91,175"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[31454] python3.8,"   25,    1,    1","  128,    1,    1","3,172",0.00,103.19,1.09,"7,680",0.76,128,25,0.96,0,0,0.02,4.74,0,176,598,0,615,"2,679",163,0,0,129,0,0.28,0,129,0
41,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[31454] python3.8,"  392,    5,    1","   64,    1,    1","993,064",0.73,"87,365.63",2.16,"12,838,000",1.36,64,"1,960",5.32,26.87,36.76,28.90,39.54,"236,813","225,792","478,868","838,776","903,168","992,998","790,120","85,783","753,464","788,554","827,514",5.32,5.58,"788,554","827,514"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"    1,    1,    1","   64,    1,    1","4,611",0.00,18.57,0.05,65,1.65,64,1,0.01,0.00,0.01,0.00,0.01,1,1,328,1,1,446,30,0,2,138,12,0.20,0.02,138,12
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31454] python3.8,"  144,    1,    1","  512,    1,    1","652,774",0.48,"56,850.51",1.80,"6,943,392",1.35,512,144,4.33,57.82,119.89,28.92,59.97,"452,009","226,368","693,910","1,806,761","903,744","1,676,752","1,056,199","773,588","1,030,496","1,054,483","824,775",10.82,8.46,"1,054,483","824,775"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"28224,    1,    1","   64,    1,    1","433,137",0.32,"38,452.71",0.69,"1,806,336",1.35,64,"28,224",1.92,28.90,89.91,28.90,89.91,"225,792","225,792","461,257","903,168","903,168","904,338","923,202",0,"903,168","917,926","814,815",14.19,12.60,"917,926","814,815"
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[31454] python3.8," 1764,    1,    1"," 1024,    1,    1","1,082,372",0.80,"89,583.53",1.84,"11,233,152",1.36,"1,024","1,764",3.82,29.57,37.16,7.23,9.08,"397,295","56,448","469,138","924,120","225,792","353,851","935,041","126,344","903,330","934,561","190,261",5.78,1.18,"934,561","190,261"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8,"    1,    1,    1","   64,    1,    1","3,271",0.00,19.91,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,164,1,1,446,6,0,2,6,0,0.01,0,6,0
47,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[31454] python3.8,"  144,    1,    1","  512,    1,    1","206,074",0.15,"17,875.82",1.87,"2,275,488",1.34,512,144,4.09,14.24,92.58,7.24,47.09,"146,987","67,321","218,870","444,577","226,368","446,590","252,455","220,482","225,864","232,561","146,937",7.56,4.78,"232,561","146,937"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31454] python3.8," 7056,    1,    1","   64,    1,    1","105,746",0.08,"9,110.21",0.73,"451,584",1.29,64,"7,056",1.97,7.23,88.44,7.23,88.44,"56,448","56,448","114,150","225,792","225,792","226,483","231,076",0,"225,792","227,724","214,390",14.42,13.58,"227,724","214,390"
