ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"    1,    1,    1","   64,    1,    1","3,140",0.00,18.46,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,157,1,1,438,214,0,2,462,0,0.98,0,462,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19516] python3.8,"  128,    1,    1","  512,    1,    1","186,329",0.14,"43,485.28",1.12,"3,307,776",1.34,512,128,7.09,25.71,185.01,12.86,92.57,"201,216","100,864","303,562","803,328","401,920","713,919","491,587","310,860","491,940","500,387","320,449",17.99,11.52,"500,387","320,449"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"12544,    1,    1","   64,    1,    1","76,378",0.06,"17,457.06",0.59,"702,464",1.32,64,"12,544",3.87,12.85,221.41,12.85,221.41,"100,352","100,352","202,114","401,408","401,408","402,382","411,586",0,"401,408","404,802","389,178",35.51,34.14,"404,802","389,178"
14,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[19516] python3.8,"    1,   32,    1","   32,    4,    1","5,164",0.00,695.53,0.95,"45,056",1.18,128,32,3.28,0.16,37.37,0.26,59.80,"2,223","2,048","4,757","5,120","8,192","10,182","4,892","1,138","4,608","5,012",997,6.48,1.29,"5,012",997
15,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[19516] python3.8,"    8,    7,    4","  256,    1,    1","770,481",0.57,"179,891.07",1.68,"20,602,624",1.36,256,224,15.17,87.69,154.47,3.21,5.66,"884,736","68,096","954,089","2,740,224","100,352","2,065,479","1,029,739","1,961,050","1,011,032","1,038,318","92,618",9.03,0.81,"1,038,318","92,618"
16,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[19516] python3.8,"   32,    2,    1","  512,    1,    1","139,043",0.11,"32,265.71",1.74,"3,823,616",1.27,512,64,10.12,9.63,87.87,9.63,87.87,"75,264","75,264","155,251","301,056","301,056","302,300","310,921",0,"301,056","303,493","218,927",14.63,10.55,"303,493","218,927"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"    1,    1,    1","   64,    1,    1","3,171",0.00,20.57,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,244,1,1,"1,010",246,0,2,366,0,0.77,0,366,0
18,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19516] python3.8,"   96,    1,    1","  512,    1,    1","140,530",0.11,"31,632.51",1.15,"2,480,832",1.31,512,96,7.05,19.28,180.12,9.65,90.12,"150,912","75,648","227,832","602,496","301,440","525,222","384,097","220,728","381,116","389,741","221,185",18.58,10.54,"389,741","221,185"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8," 9408,    1,    1","   64,    1,    1","57,230",0.04,"13,083.76",0.59,"526,848",1.32,64,"9,408",3.87,9.63,221.85,9.63,221.85,"75,264","75,264","151,390","301,056","301,056","302,477","305,652",0,"301,056","306,328","212,564",35.87,24.89,"306,328","212,564"
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[19516] python3.8,"   25,    1,    1","  128,    1,    1","3,085",0.00,242.74,0.47,"7,680",0.98,128,25,1.00,0,0,0.02,6.30,0,176,440,0,617,"1,215",201,0,0,523,112,1.13,0.24,523,112
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[19516] python3.8,"  196,    2,    1","  128,    1,    1","372,033",0.27,"85,158.03",2.34,"13,534,976",1.36,128,392,19.51,28.20,103.11,12.85,46.96,"425,635","100,352","531,117","882,029","401,408","684,374","613,616","278,039","604,040","612,652","316,759",11.03,5.70,"612,652","316,759"
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"    1,    1,    1","   64,    1,    1","3,279",0.00,18.75,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,169,1,1,446,24,0,2,142,0,0.29,0,142,0
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19516] python3.8,"  128,    1,    1","  512,    1,    1","184,256",0.14,"42,003.10",1.16,"3,307,776",1.33,512,128,7.17,25.71,186.21,12.86,93.17,"201,216","100,864","303,986","803,328","401,920","724,666","509,497","294,708","490,816","506,113","396,699",18.40,14.42,"506,113","396,699"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"12544,    1,    1","   64,    1,    1","76,747",0.06,"17,469.51",0.59,"702,464",1.33,64,"12,544",3.85,12.85,223.25,12.85,223.25,"100,352","100,352","201,868","401,408","401,408","402,669","405,268",0,"401,408","401,412","312,725",35.03,27.29,"401,412","312,725"
25,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[19516] python3.8,"    1,   32,    1","   32,    4,    1","5,124",0.01,705.19,0.94,"45,056",0.89,128,32,3.31,0.16,28.60,0.26,45.77,"2,187","2,048","4,714","5,120","8,192","10,169","4,684","1,106","4,608","5,188",0,6.76,0,"5,188",0
26,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[19516] python3.8,"    8,    7,    4","  256,    1,    1","769,894",0.57,"179,920.69",1.68,"20,602,624",1.36,256,224,15.18,87.69,154.74,3.21,5.67,"884,736","68,096","968,053","2,740,224","100,352","2,062,221","1,054,563","1,962,131","1,011,490","1,034,647","92,651",9.00,0.81,"1,034,647","92,651"
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[19516] python3.8,"   32,    3,    1","  512,    1,    1","185,579",0.14,"44,495.34",1.69,"5,108,224",1.31,512,96,10.12,12.85,90.88,12.85,90.88,"100,352","100,352","207,887","401,408","401,408","403,353","413,431",0,"401,408","411,493","319,638",14.85,11.54,"411,493","319,638"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"    1,    1,    1","   64,    1,    1","3,233",0.00,18.44,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,348,1,1,"1,778",54,0,2,214,16,0.44,0.03,214,16
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19516] python3.8,"  128,    1,    1","  512,    1,    1","183,252",0.14,"42,364.94",1.15,"3,307,776",1.30,512,128,7.21,25.71,182.08,12.86,91.10,"201,216","100,864","308,010","803,328","401,920","716,921","538,269","305,892","490,720","492,933","320,505",18.02,11.71,"492,933","320,505"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"12544,    1,    1","   64,    1,    1","76,990",0.06,"17,506.44",0.59,"702,464",1.34,64,"12,544",3.84,12.85,223.63,12.85,223.63,"100,352","100,352","202,094","401,408","401,408","402,669","405,652",0,"401,408","410,010","390,070",35.68,33.94,"410,010","390,070"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[19516] python3.8,"   25,    1,    1","  128,    1,    1","3,954",0.00,241.94,0.47,"7,680",1.26,128,25,0.78,0,0,0.02,6.30,0,176,478,0,617,"1,225",121,0,0,381,0,0.64,0,381,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[19516] python3.8,"  196,    2,    1","  128,    1,    1","473,318",0.35,"108,716.51",2.35,"17,392,256",1.36,128,392,20.33,37.96,109.06,12.85,36.90,"579,266","100,352","687,631","1,186,111","401,408","788,035","827,296","381,678","805,288","806,696","323,552",11.42,4.58,"806,696","323,552"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"    1,    1,    1","   64,    1,    1","3,151",0.00,19.75,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,336,1,1,446,78,0,2,8,0,0.02,0,8,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19516] python3.8,"  128,    1,    1","  512,    1,    1","185,311",0.14,"42,458.15",1.15,"3,307,776",1.31,512,128,7.13,25.71,181.42,12.86,90.77,"201,216","100,864","306,185","803,328","401,920","708,454","504,819","302,568","498,352","509,563","321,742",18.42,11.63,"509,563","321,742"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"12544,    1,    1","   64,    1,    1","76,774",0.06,"17,468.24",0.59,"702,464",1.29,64,"12,544",3.85,12.85,216.51,12.85,216.51,"100,352","100,352","201,870","401,408","401,408","402,411","404,380",0,"401,408","404,896","312,744",35.32,27.28,"404,896","312,744"
36,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[19516] python3.8,"    1,   32,    1","   32,    4,    1","5,059",0.01,737.66,0.90,"45,056",0.88,128,32,3.35,0.16,28.60,0.26,45.77,"2,624","2,048","4,789","5,120","8,192","12,362","5,668","1,112","4,608","4,612",0,6.05,0,"4,612",0
37,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[19516] python3.8,"    8,    7,    4","  256,    1,    1","770,791",0.57,"179,910.40",1.68,"20,602,624",1.36,256,224,15.17,87.69,154.80,3.21,5.67,"884,736","68,096","969,856","2,740,224","100,352","2,066,997","1,035,443","1,959,601","1,011,392","1,016,295","92,572",8.83,0.80,"1,016,295","92,572"
38,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[19516] python3.8,"   32,    4,    1","  512,    1,    1","241,940",0.18,"54,008.85",1.74,"6,392,832",1.36,512,128,9.72,16.06,90.18,16.06,90.18,"125,440","125,440","257,596","501,760","501,760","503,006","501,775",0,"501,760","502,415","420,891",13.91,11.65,"502,415","420,891"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"    1,    1,    1","   64,    1,    1","3,131",0.00,18.47,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,163,1,1,461,14,0,2,6,0,0.01,0,6,0
40,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19516] python3.8,"  160,    1,    1","  512,    1,    1","232,936",0.18,"52,996.66",1.15,"4,134,720",1.32,512,160,7.09,32.13,182.20,16.08,91.16,"251,464","126,080","384,222","1,004,104","502,400","870,473","649,939","366,568","637,760","649,401","420,073",18.67,12.08,"649,401","420,073"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"15680,    1,    1","   64,    1,    1","95,757",0.07,"21,909.25",0.59,"878,080",1.33,64,"15,680",3.85,16.06,223.80,16.06,223.80,"125,440","125,440","252,968","501,760","501,760","503,601","513,182",0,"501,760","514,932","413,463",36.03,28.93,"514,932","413,463"
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[19516] python3.8,"   25,    1,    1","  128,    1,    1","2,975",0.00,240.69,0.47,"7,680",1.07,128,25,1.04,0,0,0.02,7.09,0,176,442,0,617,"1,223",41,0,0,113,0,0.25,0,113,0
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[19516] python3.8,"  196,    2,    1","  128,    1,    1","575,450",0.42,"132,205.13",2.36,"21,249,536",1.36,128,392,20.82,47.84,113.05,12.85,30.35,"737,856","100,352","865,881","1,495,252","401,408","892,937","1,062,548","489,825","1,006,524","1,017,655","330,349",11.85,3.85,"1,017,655","330,349"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"    1,    1,    1","   64,    1,    1","3,146",0.00,18.66,0.05,65,1.08,64,1,0.01,0.00,0.01,0.00,0.01,1,1,320,1,1,430,86,0,2,150,0,0.32,0,150,0
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[19516] python3.8,"  128,    1,    1","  512,    1,    1","185,550",0.14,"42,401.96",1.15,"3,307,776",1.33,512,128,7.12,25.71,184.72,12.86,92.42,"201,216","100,864","302,761","803,328","401,920","718,013","494,857","313,692","487,664","490,727","323,450",17.72,11.68,"490,727","323,450"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"12544,    1,    1","   64,    1,    1","75,898",0.06,"17,408.85",0.59,"702,464",1.32,64,"12,544",3.89,12.85,222.76,12.85,222.76,"100,352","100,352","203,677","401,408","401,408","402,387","403,300",0,"401,408","403,790","312,620",35.63,27.58,"403,790","312,620"
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[19516] python3.8,"    1,   32,    1","   32,    4,    1","5,138",0.00,704.82,0.94,"45,056",1.18,128,32,3.30,0.16,37.65,0.26,60.24,"2,722","2,048","4,763","5,120","8,192","10,207","4,804","1,106","4,608","4,636",0,6.04,0,"4,636",0
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[19516] python3.8,"    8,    7,    4","  256,    1,    1","770,788",0.57,"180,083.51",1.68,"20,602,624",1.36,256,224,15.17,87.69,154.76,3.21,5.67,"884,736","68,096","966,260","2,740,224","100,352","2,068,816","1,028,247","1,960,840","1,011,138","1,041,779","92,615",9.05,0.80,"1,041,779","92,615"
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[19516] python3.8,"   32,    5,    1","  512,    1,    1","278,357",0.21,"64,409.87",1.75,"7,677,440",1.32,512,160,10.14,19.27,91.67,19.27,91.67,"150,528","150,528","304,948","602,112","602,112","603,655","605,527",0,"602,112","607,623","519,371",14.62,12.50,"607,623","519,371"
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[19516] python3.8,"    1,    1,    1","   64,    1,    1","3,268",0.00,19.87,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,221,1,1,446,102,0,2,166,8,0.34,0.02,166,8
