ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
10,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"    2,   16,    1","   32,    8,    1","8,690",0.01,"1,540.88",0.75,"78,336",1.06,256,32,5.64
11,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[15482] python3.8,"   98,    1,   36","  256,    1,    1","4,609,662",3.35,"1,073,268.31",2.14,"156,360,960",1.37,256,"3,528",18.80
12,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"   49,  128,    1","  256,    1,    1","982,847",0.72,"230,962.57",2.06,"32,363,520",1.36,256,"6,272",12.11
13,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"100352,    1,    1","   64,    1,    1","1,413,464",1.04,"332,423.04",2.75,"62,218,240",1.36,64,"100,352",16.18
14,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"100352,    1,    1","   64,    1,    1","607,623",0.45,"143,076.35",0.58,"5,619,712",1.36,64,"100,352",3.89
15,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"   49,  128,    1","  256,    1,    1","1,850,785",1.36,"432,808.69",1.07,"31,410,176",1.36,256,"6,272",7.89
16,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"    4,   16,    1","   32,    8,    1","14,354",0.01,"2,848.68",0.81,"156,672",1.17,256,64,6.83
17,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[15482] python3.8,"   98,    1,   36","  256,    1,    1","8,280,668",6.05,"1,935,947.28",2.19,"287,997,696",1.37,256,"3,528",20.73
18,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"   49,  128,    1","  256,    1,    1","989,349",0.73,"232,124.26",2.05,"32,363,520",1.36,256,"6,272",12.03
19,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"100352,    1,    1","   64,    1,    1","1,413,703",1.04,"332,123.38",2.75,"62,218,240",1.36,64,"100,352",16.18
20,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"100352,    1,    1","   64,    1,    1","608,441",0.45,"142,577.79",0.58,"5,619,712",1.36,64,"100,352",3.88
21,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[15482] python3.8,"25088,    1,    1","  256,    1,    1","1,179,280",0.87,"276,525.60",2.21,"41,545,728",1.36,256,"25,088",12.95
22,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"   16,  128,    1","  256,    1,    1","469,437",0.35,"109,726.94",1.23,"9,196,544",1.35,256,"2,048",8.86
23,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"    4,   32,    1","   32,    8,    1","25,126",0.02,"5,129.74",0.90,"313,344",1.30,256,128,7.80
24,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[15482] python3.8,"   25,    2,   36","  256,    1,    1","4,230,042",3.08,"993,278.93",2.18,"146,937,600",1.37,256,"1,800",20.70
25,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"   16,  256,    1","  256,    1,    1","562,729",0.41,"130,819.34",2.22,"19,781,120",1.37,256,"4,096",12.93
26,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"50176,    1,    1","   64,    1,    1","709,514",0.52,"166,138.54",2.75,"31,109,120",1.36,64,"50,176",16.12
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"50176,    1,    1","   64,    1,    1","303,903",0.23,"71,214.28",0.58,"2,809,856",1.35,64,"50,176",3.89
28,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"   16,  256,    1","  256,    1,    1","935,362",0.69,"219,076.24",1.23,"18,393,088",1.36,256,"4,096",8.90
29,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"    8,   32,    1","   32,    8,    1","44,733",0.04,"9,863.76",0.93,"626,688",1.27,256,256,8.76
30,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[15482] python3.8,"   25,    2,   36","  256,    1,    1","7,974,170",5.84,"1,866,348.47",2.22,"281,260,800",1.37,256,"1,800",21.86
31,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"   16,  256,    1","  256,    1,    1","558,473",0.41,"130,876.81",2.22,"19,781,120",1.35,256,"4,096",13.03
32,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"50176,    1,    1","   64,    1,    1","708,366",0.52,"166,476.93",2.75,"31,109,120",1.36,64,"50,176",16.15
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"50176,    1,    1","   64,    1,    1","308,867",0.23,"71,325.88",0.58,"2,809,856",1.37,64,"50,176",3.82
34,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"   16,  256,    1","  256,    1,    1","935,974",0.69,"219,642.53",1.23,"18,393,088",1.36,256,"4,096",8.89
35,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"    8,   32,    1","   32,    8,    1","46,292",0.04,"9,884.15",0.93,"626,688",1.32,256,256,8.47
36,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[15482] python3.8,"   25,    2,   36","  256,    1,    1","7,995,043",5.84,"1,867,649.71",2.21,"281,260,800",1.37,256,"1,800",21.80
37,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"   16,  256,    1","  256,    1,    1","558,716",0.41,"130,973.21",2.22,"19,781,120",1.35,256,"4,096",13.02
38,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"50176,    1,    1","   64,    1,    1","708,351",0.52,"166,416.28",2.75,"31,109,120",1.36,64,"50,176",16.15
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"50176,    1,    1","   64,    1,    1","306,215",0.22,"70,782.96",0.58,"2,809,856",1.36,64,"50,176",3.86
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"   16,  256,    1","  256,    1,    1","939,978",0.69,"218,734.46",1.24,"18,393,088",1.37,256,"4,096",8.85
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"    8,   32,    1","   32,    8,    1","44,388",0.04,"9,820.54",0.94,"626,688",1.24,256,256,8.83
42,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[15482] python3.8,"   25,    2,   36","  256,    1,    1","7,961,133",5.83,"1,868,686.87",2.21,"281,260,800",1.36,256,"1,800",21.90
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"   16,  256,    1","  256,    1,    1","560,445",0.41,"130,858.59",2.22,"19,781,120",1.36,256,"4,096",12.98
44,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"50176,    1,    1","   64,    1,    1","708,392",0.52,"166,230.78",2.75,"31,109,120",1.36,64,"50,176",16.15
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"50176,    1,    1","   64,    1,    1","304,128",0.22,"70,771.88",0.58,"2,809,856",1.36,64,"50,176",3.88
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[15482] python3.8,"12544,    1,    1","  256,    1,    1","582,058",0.43,"136,978.21",2.23,"20,772,864",1.35,256,"12,544",13.12
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    4,  256,    1","  256,    1,    1","221,756",0.16,"50,899.47",1.40,"4,845,568",1.37,256,"1,024",10.02
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"    8,   64,    1","   32,    8,    1","84,970",0.07,"19,145.43",0.96,"1,253,376",1.27,256,512,9.22
49,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    7,    8,   36","  128,    1,    1","4,434,236",3.25,"1,042,395.54",2.26,"160,199,424",1.36,128,"2,016",22.01
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","318,964",0.24,"74,363.88",1.99,"10,057,216",1.35,256,"2,048",11.60
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","355,824",0.26,"83,223.59",2.75,"15,554,560",1.36,64,"25,088",16.08
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","152,269",0.11,"35,696.51",0.58,"1,404,928",1.36,64,"25,088",3.88
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","435,434",0.32,"100,765.50",1.41,"9,691,136",1.37,256,"2,048",10.21
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","167,446",0.13,"39,261.82",0.94,"2,506,752",1.34,256,"1,024",9.36
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    7,    8,   36","  128,    1,    1","8,637,585",6.33,"2,030,946.13",2.27,"313,221,888",1.36,128,"2,016",22.55
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","316,534",0.24,"73,856.46",2.00,"10,057,216",1.35,256,"2,048",11.69
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","355,876",0.26,"83,287.96",2.75,"15,554,560",1.36,64,"25,088",16.08
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","151,393",0.11,"35,481.44",0.58,"1,404,928",1.33,64,"25,088",3.90
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","434,605",0.32,"101,679.22",1.40,"9,691,136",1.36,256,"2,048",10.23
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","167,861",0.13,"38,246.71",0.96,"2,506,752",1.32,256,"1,024",9.33
61,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    7,    8,   36","  128,    1,    1","8,639,009",6.33,"2,029,987.01",2.27,"313,221,888",1.36,128,"2,016",22.54
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","317,352",0.24,"73,767.84",2.00,"10,057,216",1.34,256,"2,048",11.66
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","356,198",0.26,"83,266.76",2.75,"15,554,560",1.36,64,"25,088",16.06
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","155,299",0.11,"35,109.78",0.59,"1,404,928",1.36,64,"25,088",3.80
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","434,933",0.32,"101,022.40",1.41,"9,691,136",1.36,256,"2,048",10.22
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","170,158",0.12,"38,303.37",0.96,"2,506,752",1.37,256,"1,024",9.21
67,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    7,    8,   36","  128,    1,    1","8,639,086",6.33,"2,030,077.10",2.27,"313,221,888",1.36,128,"2,016",22.54
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","316,890",0.24,"73,887.41",2.00,"10,057,216",1.34,256,"2,048",11.67
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","357,914",0.26,"83,247.21",2.75,"15,554,560",1.37,64,"25,088",15.98
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","152,533",0.11,"35,188.75",0.59,"1,404,928",1.34,64,"25,088",3.87
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[15482] python3.8," 6272,    1,    1","  256,    1,    1","282,847",0.21,"66,164.32",2.31,"10,386,432",1.34,256,"6,272",13.50
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","119,449",0.09,"27,564.03",1.37,"2,564,096",1.38,256,512,9.99
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","168,137",0.13,"38,165.81",0.97,"2,506,752",1.32,256,"1,024",9.32
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    2,    8,   36","  128,    1,    1","2,480,537",1.82,"583,163.04",2.26,"89,491,968",1.36,128,576,22.43
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","81,216",0.06,"18,378.35",2.05,"2,560,000",1.31,256,512,11.62
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","94,112",0.07,"21,061.26",2.72,"3,888,640",1.38,64,"6,272",15.21
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","42,257",0.03,"8,496.29",0.61,"351,232",1.40,64,"6,272",3.49
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","121,994",0.09,"27,742.29",1.36,"2,564,096",1.39,256,512,9.78
