ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[5036] python3.8,"   98,    1,    1","   64,    1,    1","21,434",16.22,"13,192.82",0.86,"773,612",1.31,64,98,14.94,1.76,108.51,0.80,49.48,"16,211","6,272","24,267","55,019","25,088","33,230","52,016","3,253","51,808","52,752",0,16.48,0,"52,752",0
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"    1,    1,    1","   64,    1,    1","3,124",2.82,18.53,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,913,1,1,462,94,0,2,6,0,0.01,0,6,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5036] python3.8,"   16,    1,    1","  512,    1,    1","88,814",65.44,"19,691.44",0.17,"230,720",1.36,512,16,1.02,1.36,20.79,0.80,12.30,"10,677","6,336","35,702","42,516","25,152","44,358","27,557","17,308","25,096","25,573",0,1.93,0,"25,573",0
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5036] python3.8,"   99,    1,    1","  128,    1,    1","3,038",2.82,745.25,0.60,"30,624",1.08,128,99,4.07,0,0,0.08,28.24,0,721,"1,267",0,"2,489","3,386",201,0,0,335,543,0.73,1.18,335,543
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[5036] python3.8,"   98,    3,    1","   64,    1,    1","24,864",19.17,"14,519.29",1.55,"1,530,564",1.27,64,294,27.35,2.85,148.47,4.82,251.30,"24,914","37,632","63,869","89,038","150,528","214,454","26,848","62,174","26,848","27,888","61,369",7.43,16.34,"27,888","61,369"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"    1,    1,    1","   64,    1,    1","3,131",4.16,18.44,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,386,1,1,"1,800",364,0,2,70,0,0.15,0,70,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5036] python3.8,"   96,    1,    1","  512,    1,    1","120,683",94.30,"80,887.24",0.25,"1,384,320",1.28,512,96,4.52,9.59,101.65,4.83,51.21,"75,171","38,016","115,396","299,532","150,912","195,566","257,985","42,980","256,612","257,013","69,186",14.27,3.84,"257,013","69,186"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8," 4704,    1,    1","   64,    1,    1","24,705",16.74,"11,485.72",0.39,"301,056",1.46,64,"4,704",5.65,4.82,287.82,4.82,287.82,"37,632","37,632","76,872","150,528","150,528","152,215","150,580",0,"150,528","150,580","61,491",40.79,16.66,"150,580","61,491"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[5036] python3.8,"  294,    1,    1"," 1024,    1,    1","29,059",23.17,"19,165.56",1.44,"1,872,192",1.24,"1,024",294,24.11,4.98,215.12,1.20,51.98,"55,747","9,408","67,325","155,748","37,632","51,108","151,267","11,692","150,636","151,553","1,104",34.86,0.25,"151,553","1,104"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"    1,    1,    1","   64,    1,    1","3,137",2.82,18.46,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,200,1,1,446,6,0,2,6,0,0.01,0,6,0
20,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5036] python3.8,"   96,    1,    1","  512,    1,    1","11,709",8.80,"6,652.76",1.55,"702,432",1.31,512,96,23.05,1.22,138.24,1.22,138.24,"9,792","9,792","21,048","38,016","38,016","40,129","38,162",360,"37,680","37,762",0,21.53,0,"37,762",0
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8," 1176,    1,    1","   64,    1,    1","6,258",5.09,"2,811.71",0.39,"75,264",1.22,64,"1,176",5.57,1.20,236.68,1.20,236.68,"9,408","9,408","19,978","37,632","37,632","39,111","37,652",0,"37,632","37,956","24,813",40.29,26.34,"37,956","24,813"
22,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[5036] python3.8,"   98,    1,    1","    8,    8,    1","18,603",15.62,"10,371",0.98,"688,450",1.18,64,98,15.75,1.67,106.74,1.20,77.11,"23,852","9,408","34,622","52,076","37,632","56,846","37,928","14,324","37,920","37,928",0,13.64,0,"37,928",0
23,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"    1,    1,    1","   64,    1,    1","5,006",2.85,18.91,0.05,65,1.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,276,1,1,427,208,0,2,166,0,0.22,0,166,0
24,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5036] python3.8,"   24,    1,    1","  512,    1,    1","8,693",7.20,"2,300.76",1.12,"175,608",1.20,512,24,7.71,0.30,42.24,0.30,42.24,"2,448","2,448","5,983","9,504","9,504","11,058","9,698",88,"9,424","9,794",0,7.53,0,"9,794",0
25,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5036] python3.8,"   25,    1,    1","  128,    1,    1","2,892",3.94,355.12,0.32,"7,680",0.73,128,25,1.07,0,0,0.02,5,0,177,631,0,615,"1,249",1,0,0,137,0,0.31,0,137,0
26,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[5036] python3.8,"   25,    3,    1","  128,    1,    1","19,722",15.30,"11,202.59",1.22,"929,100",1.28,128,75,19.09,0.98,63.77,1.81,118.09,"13,019","14,112","28,847","30,470","56,448","78,652","16,010","20,461","10,234","10,236",0,3.46,0,"10,236",0
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"    1,    1,    1","   64,    1,    1","3,134",4.19,19.66,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,530,1,1,458,54,0,2,142,0,0.30,0,142,0
28,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5036] python3.8,"  144,    1,    1","  512,    1,    1","16,897",15.07,"10,137.47",1.53,"1,053,648",1.11,512,144,23.79,1.82,121.05,1.82,121.07,"14,680","14,688","30,826","57,016","57,024","62,293","57,090",532,"56,520","56,986",0,22.49,0,"56,986",0
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8," 1764,    1,    1","   64,    1,    1","7,456",6.85,"3,798.18",0.44,"112,896",1.08,64,"1,764",7.03,1.81,263.78,1.81,263.78,"14,112","14,112","29,494","56,448","56,448","58,025","56,636",0,"56,448","56,566",0,50.45,0,"56,566",0
30,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[5036] python3.8,"  441,    1,    1"," 1024,    1,    1","33,711",26.08,"21,193.59",1.95,"2,808,288",1.28,"1,024",441,31.13,2.06,78.87,1.81,69.26,"27,237","14,112","43,190","64,278","56,448","73,629","57,105","15,581","56,610","57,345",0,11.38,0,"57,345",0
31,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"    1,    1,    1","   64,    1,    1","3,133",2.94,18.50,0.05,65,1.06,64,1,0.01,0.00,0.01,0.00,0.01,1,1,216,1,1,445,6,0,2,"1,544",0,3.28,0,"1,544",0
32,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5036] python3.8,"  144,    1,    1","  512,    1,    1","16,698",13.47,"9,968.88",1.55,"1,053,648",1.22,512,144,24.06,1.82,135.43,1.82,135.45,"14,680","14,688","34,929","57,016","57,024","63,439","56,538",532,"56,520","56,522",0,22.60,0,"56,522",0
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8," 1764,    1,    1","   64,    1,    1","7,362",6.72,"3,912.85",0.42,"112,896",1.08,64,"1,764",7.13,1.81,268.80,1.81,268.80,"14,112","14,112","29,626","56,448","56,448","58,051","56,532",0,"56,448","57,118",0,51.65,0,"57,118",0
34,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[5036] python3.8,"   98,    1,    1","    8,    8,    1","24,222",18.78,"13,963.50",1.04,"989,506",1.27,64,98,17.90,2.51,133.41,1.20,64.11,"36,107","9,408","46,727","78,443","37,632","61,106","57,328","21,619","56,880","57,804",0,16.00,0,"57,804",0
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"    1,    1,    1","   64,    1,    1","3,138",4.16,18.35,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,580,1,1,986,166,0,2,6,0,0.01,0,6,0
36,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5036] python3.8,"   24,    1,    1","  512,    1,    1","8,650",7.04,"2,307.35",1.12,"175,608",1.23,512,24,7.75,0.30,43.20,0.30,43.20,"2,448","2,448","10,215","9,504","9,504","11,011","9,426",88,"9,424","9,426",0,7.28,0,"9,426",0
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[5036] python3.8,"  294,    1,    1","   64,    1,    1","4,564",3.94,"1,939.97",0.10,"13,524",1.16,64,294,1.90,0.60,152.98,0.30,76.49,"4,704","2,352","8,615","18,816","9,408","10,825","18,892",0,"18,816","19,388",0,28.36,0,"19,388",0
38,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5036] python3.8,"   25,    1,    1","  128,    1,    1","2,906",2.69,384.28,0.29,"7,680",1.08,128,25,1.06,0,0,0.02,7.32,0,177,889,0,615,"1,778",473,0,0,97,0,0.22,0,97,0
39,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[5036] python3.8,"   25,    3,    1","  128,    1,    1","19,692",15.17,"11,221.34",1.22,"929,100",1.28,128,75,19.12,0.98,64.31,1.81,119.09,"13,024","14,112","32,190","30,490","56,448","82,546","10,290","20,469","10,234","10,956",0,3.72,0,"10,956",0
40,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"    1,    1,    1","   64,    1,    1","3,170",13.41,19.12,0.05,65,0.24,64,1,0.01,0.00,0.00,0.00,0.00,1,1,336,1,1,"1,780",54,0,2,6,0,0.01,0,6,0
41,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5036] python3.8,"  144,    1,    1","  512,    1,    1","16,855",13.57,"10,003.22",1.55,"1,053,648",1.23,512,144,23.87,1.82,134.47,1.82,134.49,"14,680","14,688","33,952","57,016","57,024","62,353","56,586",532,"56,520","57,192",0,22.61,0,"57,192",0
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8," 1764,    1,    1","   64,    1,    1","11,979",6.85,"3,970.75",0.42,"112,896",1.74,64,"1,764",4.36,1.81,263.78,1.81,263.78,"14,112","14,112","29,508","56,448","56,448","58,057","56,876",0,"56,448","56,566",0,31.57,0,"56,566",0
43,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[5036] python3.8,"  111,    1,    1"," 1024,    1,    1","16,370",12.86,"8,170.81",1.26,"702,240",1.26,"1,024",111,16.13,1.85,143.68,0.45,35.10,"24,691","3,528","30,023","57,760","14,112","24,424","57,273","7,787","56,610","58,245",0,23.80,0,"58,245",0
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"    1,    1,    1","   64,    1,    1","3,131",2.94,18.57,0.05,65,1.06,64,1,0.01,0.00,0.01,0.00,0.01,1,1,314,1,1,429,6,0,2,478,0,1.01,0,478,0
45,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[5036] python3.8,"  144,    1,    1","  512,    1,    1","11,354",9.66,"6,488.66",1.41,"620,496",1.17,512,144,21.12,0.47,48.61,0.47,48.61,"5,588","5,048","11,791","14,680","14,688","16,780","14,522",532,"14,184","14,490",0,8.55,0,"14,490",0
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5036] python3.8,"  441,    1,    1","   64,    1,    1","4,425",3.65,"1,640.41",0.25,"28,224",1.21,64,441,2.94,0.45,123.79,0.45,123.79,"3,528","3,528","7,868","14,112","14,112","15,235","14,872",0,"14,112","14,606",0,22.11,0,"14,606",0
