ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
37,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"   32,  256,    1","  256,    1,    1","822,156",0.61,"595,658.90",0.98,"39,562,240",1.35,256,"8,192",17.79
38,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"100352,    1,    1","   64,    1,    1","516,045",0.38,"375,602.41",2.44,"62,218,240",1.34,64,"100,352",44.61
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"100352,    1,    1","   64,    1,    1","516,727",0.38,"370,173.71",0.22,"5,619,712",1.36,64,"100,352",4.58
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"   32,  256,    1","  256,    1,    1","1,018,351",0.75,"755,049.50",0.72,"36,786,176",1.36,256,"8,192",16.43
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"    8,   32,    1","   32,    8,    1","31,656",0.03,"20,801.10",0.44,"626,688",1.14,256,256,12.49
42,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[18892] python3.8,"   49,    2,   36","  256,    1,    1","5,050,816",3.70,"3,679,553.22",2.20,"551,271,168",1.36,256,"3,528",67.99
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"   32,  256,    1","  256,    1,    1","820,743",0.60,"604,302.07",0.96,"39,562,240",1.35,256,"8,192",17.78
44,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"100352,    1,    1","   64,    1,    1","516,828",0.38,"375,814.62",2.43,"62,218,240",1.34,64,"100,352",44.54
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"100352,    1,    1","   64,    1,    1","507,727",0.38,"370,952.01",0.22,"5,619,712",1.35,64,"100,352",4.66
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[18892] python3.8,"25088,    1,    1","  256,    1,    1","450,392",0.33,"329,358.40",1.86,"41,545,728",1.34,256,"25,088",34.14
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    8,  256,    1","  256,    1,    1","251,651",0.19,"185,109.97",0.77,"9,691,136",1.33,256,"2,048",17.77
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"    8,   64,    1","   32,    8,    1","80,170",0.05,"46,024.87",0.40,"1,253,376",1.47,256,512,9.81
49,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"   13,    8,   36","  128,    1,    1","2,682,196",1.97,"1,939,750.44",2.26,"297,513,216",1.36,128,"3,744",68.09
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","422,725",0.31,"299,472.32",0.99,"20,114,432",1.36,256,"4,096",17.61
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","275,595",0.19,"190,013.34",2.41,"31,109,120",1.42,64,"50,176",41.82
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","251,662",0.19,"182,135.04",0.23,"2,809,856",1.33,64,"50,176",4.71
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","489,869",0.36,"351,717.69",0.81,"19,382,272",1.34,256,"4,096",18.23
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","141,663",0.10,"96,846.03",0.38,"2,506,752",1.39,256,"1,024",11.10
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"   13,    8,   36","  128,    1,    1","5,226,460",3.83,"3,783,326.41",2.26,"581,697,792",1.36,128,"3,744",69.64
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","412,292",0.31,"297,787.51",0.99,"20,114,432",1.32,256,"4,096",18.03
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","259,843",0.19,"187,400.04",2.44,"31,109,120",1.34,64,"50,176",44.35
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","251,517",0.19,"182,798.63",0.23,"2,809,856",1.32,64,"50,176",4.71
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","489,718",0.36,"353,924.60",0.81,"19,382,272",1.35,256,"4,096",18.24
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","144,816",0.11,"92,494.41",0.40,"2,506,752",1.34,256,"1,024",10.87
61,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"   13,    8,   36","  128,    1,    1","5,226,430",3.84,"3,783,186.91",2.26,"581,697,792",1.35,128,"3,744",69.64
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","423,879",0.31,"299,610.13",0.99,"20,114,432",1.36,256,"4,096",17.57
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","261,902",0.19,"187,220.38",2.44,"31,109,120",1.35,64,"50,176",43.99
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","251,036",0.19,"182,785.03",0.23,"2,809,856",1.33,64,"50,176",4.72
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","481,725",0.36,"347,398.01",0.82,"19,382,272",1.35,256,"4,096",18.56
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","133,202",0.10,"93,280.82",0.40,"2,506,752",1.28,256,"1,024",11.82
67,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"   13,    8,   36","  128,    1,    1","5,222,164",3.83,"3,783,386.12",2.26,"581,697,792",1.36,128,"3,744",69.57
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","410,928",0.31,"298,452.76",0.99,"20,114,432",1.33,256,"4,096",18.09
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","259,638",0.19,"187,795.49",2.44,"31,109,120",1.34,64,"50,176",44.36
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","251,527",0.19,"182,079.46",0.23,"2,809,856",1.33,64,"50,176",4.71
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[18892] python3.8,"12544,    1,    1","  256,    1,    1","225,584",0.17,"163,219.13",1.87,"20,772,864",1.33,256,"12,544",34.10
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","152,353",0.11,"102,524.81",0.74,"5,128,192",1.35,256,"1,024",15.74
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","146,570",0.11,"102,489.53",0.36,"2,506,752",1.31,256,"1,024",10.73
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"    4,    8,   36","  128,    1,    1","1,653,626",1.21,"1,169,055.04",2.25,"178,983,936",1.35,128,"1,152",67.66
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","123,769",0.10,"87,546.01",0.86,"5,120,000",1.28,256,"1,024",15.33
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","68,420",0.05,"46,675.82",2.45,"7,777,280",1.30,64,"12,544",42.44
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","64,954",0.05,"41,256.47",0.25,"702,464",1.40,64,"12,544",4.57
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","148,841",0.11,"102,466.46",0.74,"5,128,192",1.35,256,"1,024",16.12
