ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
17,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[23175] python3.8,"   16,   32,    1","  256,    1,    1","50,253",0.04,"45,163.63",0.81,"2,472,640",1.18,256,512,18.30,14.45,340.82,6.42,151.47,"112,896","136,191","251,915","451,584","200,704","202,761","452,003",0,"451,584","453,057","201,338",60.36,26.82,"453,057","201,338"
18,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[23175] python3.8,"  136,    2,    1","  512,    1,    1","99,421",0.08,"96,027.37",1.19,"7,783,168",1.23,512,272,28.93,19.27,239.69,19.27,239.69,"150,528","150,528","305,334","602,112","602,112","604,754","603,617",0,"602,112","613,703","521,635",41.33,35.13,"613,703","521,635"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"    1,    1,    1","   64,    1,    1","3,162",0.00,19.38,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,154,1,1,430,6,0,2,182,0,0.38,0,182,0
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23175] python3.8,"   96,    1,    1","  512,    1,    1","150,326",0.12,"137,663.37",0.49,"4,628,928",1.26,512,96,12.54,38.55,323.91,19.28,162.00,"301,440","150,912","467,927","1,204,608","602,496","605,018","1,221,704",360,"1,204,272","1,206,928","517,633",53.78,23.07,"1,206,928","517,633"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"18816,    1,    1","   64,    1,    1","90,808",0.07,"94,319.87",0.16,"1,053,696",1.27,64,"18,816",4.88,19.27,268.80,19.27,268.80,"150,528","150,528","303,379","602,112","602,112","605,202","605,564",0,"602,112","605,940","512,516",44.69,37.80,"605,940","512,516"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23175] python3.8,"   25,    1,    1","  128,    1,    1","2,892",0.00,383,0.29,"7,680",0.94,128,25,1.07,0,0,0.02,6.41,0,174,519,0,615,"1,791",137,0,0,49,0,0.11,0,49,0
23,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23175] python3.8,"  392,    2,    1","  128,    1,    1","188,489",0.14,"178,290.78",2.23,"27,069,952",1.34,128,784,77.45,55.73,396.90,25.69,182.96,"832,877","200,704","1,037,992","1,745,624","802,816","1,343,281","1,209,376","538,684","1,207,840","1,218,623","714,742",43.19,25.33,"1,218,623","714,742"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"    1,    1,    1","   64,    1,    1","3,324",0.00,18.91,0.05,65,0.86,64,1,0.01,0.00,0.01,0.00,0.01,1,1,166,1,1,446,54,0,2,254,0,0.51,0,254,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23175] python3.8,"  128,    1,    1","  512,    1,    1","214,936",0.15,"192,561.72",0.47,"6,171,904",1.41,512,128,11.68,51.40,338.28,25.71,169.19,"401,920","201,216","608,015","1,606,144","803,328","806,333","1,606,306",480,"1,605,696","1,613,678","719,092",50.29,22.41,"1,613,678","719,092"
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"25088,    1,    1","   64,    1,    1","123,303",0.09,"118,862.60",0.17,"1,404,928",1.32,64,"25,088",4.79,25.69,275.22,25.69,275.22,"200,704","200,704","405,590","802,816","802,816","805,225","805,502",0,"802,816","808,900","713,148",43.94,38.74,"808,900","713,148"
27,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[23175] python3.8,"   16,  128,    1","  256,    1,    1","281,385",0.21,"270,900.88",0.50,"9,196,544",1.33,256,"2,048",14.81,57.46,272.47,57.80,274.10,"966,754","451,584","1,428,583","1,795,887","1,806,336","2,989,329","820,105","1,176,176","807,978","820,285","1,713,767",19.51,40.76,"820,285","1,713,767"
28,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[23175] python3.8,"    4,    4,    1","   32,    8,    1","5,162",0.00,759.41,0.76,"39,168",1.17,256,16,4.75,0.15,33.39,0.59,133.57,"1,152","4,608","7,272","4,608","18,432","19,675","4,804",0,"4,608","4,646",0,6.01,0,"4,646",0
29,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[23175] python3.8,"   25,    1,   36","  128,    1,    1","263,206",0.20,"247,594.66",2.22,"37,360,800",1.34,128,900,83.49,71.58,366.25,14.45,73.93,"884,575","112,896","1,003,132","2,239,330","451,584","877,463","1,857,097","423,541","1,824,784","1,831,235","378,358",46.53,9.61,"1,831,235","378,358"
30,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[23175] python3.8,"   16,   32,    1","  256,    1,    1","50,952",0.04,"45,300.04",0.80,"2,472,640",1.21,256,512,18.06,14.45,347.11,6.42,154.27,"112,896","136,192","251,644","451,584","200,704","206,896","453,011",0,"451,584","452,137","124,605",59.41,16.37,"452,137","124,605"
31,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[23175] python3.8,"  136,    3,    1","  512,    1,    1","133,430",0.10,"126,735.85",1.21,"10,420,352",1.32,512,408,28.81,25.69,255.76,25.69,255.76,"200,704","200,704","403,762","802,816","802,816","805,469","812,817",0,"802,816","810,791","719,256",40.68,36.09,"810,791","719,256"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"    1,    1,    1","   64,    1,    1","3,147",0.00,19.87,0.05,65,0.92,64,1,0.01,0.00,0.01,0.00,0.01,1,1,590,1,1,"1,006",166,0,2,116,0,0.25,0,116,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23175] python3.8,"  128,    1,    1","  512,    1,    1","203,151",0.15,"184,107.44",0.49,"6,171,904",1.35,512,128,12.36,51.40,341.81,25.71,170.96,"401,920","201,216","608,566","1,606,144","803,328","805,954","1,607,464",480,"1,605,696","1,614,503","719,556",53.23,23.73,"1,614,503","719,556"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"25088,    1,    1","   64,    1,    1","129,266",0.09,"119,091.63",0.17,"1,404,928",1.38,64,"25,088",4.57,25.69,274.09,25.69,274.09,"200,704","200,704","412,242","802,816","802,816","805,347","806,534",0,"802,816","805,844","713,322",41.75,36.96,"805,844","713,322"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23175] python3.8,"   25,    1,    1","  128,    1,    1","3,012",0.00,361.29,0.31,"7,680",0.98,128,25,1.02,0,0,0.02,6.41,0,174,461,0,615,"1,231",89,0,0,113,68,0.25,0.15,113,68
36,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23175] python3.8,"  392,    2,    1","  128,    1,    1","238,182",0.18,"226,014.34",2.26,"34,784,512",1.35,128,784,81.20,75.24,427.32,25.69,145.91,"1,136,180","200,704","1,342,972","2,349,915","802,816","1,546,733","1,632,706","741,054","1,610,832","1,616,814","713,697",45.37,20.03,"1,616,814","713,697"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"    1,    1,    1","   64,    1,    1","4,159",0.00,18.57,0.05,65,1.49,64,1,0.01,0.00,0.01,0.00,0.01,1,1,171,1,1,445,102,0,2,326,0,0.52,0,326,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23175] python3.8,"  128,    1,    1","  512,    1,    1","198,616",0.15,"184,442.35",0.49,"6,171,904",1.34,512,128,12.65,51.40,348.56,25.71,174.33,"401,920","201,216","605,539","1,606,144","803,328","808,438","1,618,738",480,"1,605,696","1,618,186","718,259",54.58,24.23,"1,618,186","718,259"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"25088,    1,    1","   64,    1,    1","122,434",0.09,"119,185.75",0.17,"1,404,928",1.31,64,"25,088",4.83,25.69,275.69,25.69,275.69,"200,704","200,704","411,368","802,816","802,816","805,320","806,988",0,"802,816","813,564","786,570",44.50,43.03,"813,564","786,570"
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[23175] python3.8,"   16,  128,    1","  256,    1,    1","290,289",0.21,"266,757.18",0.51,"9,196,544",1.39,256,"2,048",14.36,57.41,275.52,57.80,277.39,"965,887","451,584","1,430,683","1,793,901","1,806,336","2,987,096","849,227","1,177,151","807,444","816,241","1,712,220",18.83,39.50,"816,241","1,712,220"
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[23175] python3.8,"    4,    4,    1","   32,    8,    1","5,117",0.00,735.38,0.78,"39,168",1.14,256,16,4.79,0.15,32.91,0.59,131.66,"1,152","4,608","6,638","4,608","18,432","19,667","5,428",0,"4,608","4,748",0,6.20,0,"4,748",0
42,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[23175] python3.8,"   25,    1,   36","  128,    1,    1","264,242",0.19,"247,503.26",2.22,"37,360,800",1.36,128,900,83.15,71.67,368.98,14.45,74.40,"884,586","112,896","1,004,925","2,239,353","451,584","878,493","1,836,353","423,705","1,824,776","1,832,283","454,461",46.39,11.51,"1,832,283","454,461"
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[23175] python3.8,"   16,   32,    1","  256,    1,    1","49,671",0.04,"44,553.01",0.82,"2,472,640",1.11,256,512,18.52,14.45,326.29,6.42,145.02,"112,896","136,192","250,796","451,584","200,704","203,112","453,669",0,"451,584","452,149","124,183",60.95,16.74,"452,149","124,183"
44,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[23175] python3.8,"  136,    4,    1","  512,    1,    1","167,099",0.13,"166,379.66",1.15,"13,057,536",1.33,512,544,28.83,32.11,256.13,32.11,256.13,"250,880","250,880","513,778","1,003,520","1,003,520","1,006,224","1,019,481",0,"1,003,520","1,010,127","919,227",40.48,36.84,"1,010,127","919,227"
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"    1,    1,    1","   64,    1,    1","3,138",0.00,19.59,0.05,65,0.98,64,1,0.01,0.00,0.01,0.00,0.01,1,1,188,1,1,"1,006",8,0,2,114,0,0.24,0,114,0
46,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23175] python3.8,"  160,    1,    1","  512,    1,    1","268,100",0.19,"224,161.79",0.51,"7,714,880",1.38,512,160,11.70,64.24,330.42,32.13,165.27,"502,360","251,520","758,174","2,007,640","1,004,160","1,011,837","2,012,654","4,840","2,002,356","2,012,790","921,420",50.29,23.02,"2,012,790","921,420"
47,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"31360,    1,    1","   64,    1,    1","154,109",0.12,"157,909.63",0.16,"1,756,160",1.31,64,"31,360",4.79,32.11,274.19,32.11,274.19,"250,880","250,880","503,632","1,003,520","1,003,520","1,006,098","1,012,506",0,"1,003,520","1,008,842","911,337",43.85,39.61,"1,008,842","911,337"
48,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23175] python3.8,"   25,    1,    1","  128,    1,    1","2,900",0.00,355.49,0.32,"7,680",1.07,128,25,1.06,0,0,0.02,7.24,0,174,453,0,615,"1,253",199,0,0,193,0,0.45,0,193,0
49,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23175] python3.8,"  392,    2,    1","  128,    1,    1","288,581",0.21,"274,197.38",2.28,"42,499,072",1.35,128,784,83.44,94.92,445.65,25.69,120.62,"1,451,863","200,704","1,654,333","2,966,606","802,816","1,759,225","2,021,238","953,104","2,013,072","2,015,274","713,879",46.68,16.54,"2,015,274","713,879"
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23175] python3.8,"    1,    1,    1","   64,    1,    1","3,151",0.00,21.44,0.04,65,0.82,64,1,0.01,0.00,0.01,0.00,0.01,1,1,376,1,1,"1,036",78,0,2,46,0,0.10,0,46,0
