ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[10223] python3.8,"  784,    1,    1","   64,    1,    1","59,154",48.48,"53,093.19",1.71,"6,188,896",1.21,64,784,43.47,13.52,278.91,6.42,132.48,"112,284","50,176","165,441","422,716","200,704","220,972","406,948","18,021","404,608","407,336","190,809",45.64,21.38,"407,336","190,809"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","4,626",2.85,18.96,0.05,65,1.62,64,1,0.01,0.00,0.01,0.00,0.01,1,1,231,1,1,430,240,0,2,70,0,0.10,0,70,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"   16,    1,    1","  512,    1,    1","155,986",110.91,"31,541.10",0.68,"1,457,568",1.41,512,16,3.90,12.85,115.83,6.42,57.92,"100,416","50,240","151,738","401,472","200,768","203,353","410,440",804,"400,628","405,550","118,419",17.42,5.09,"405,550","118,419"
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[10223] python3.8,"   99,    1,    1","  128,    1,    1","3,003",4.13,980.93,0.46,"30,624",0.73,128,99,4.11,0,0,0.08,19.94,0,865,"1,975",0,"2,568","3,429",217,0,0,73,0,0.16,0,73,0
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[10223] python3.8,"  784,    3,    1","   64,    1,    1","162,435",117.76,"176,242.66",1.02,"12,244,512",1.37,64,"2,352",33.17,21.57,183.19,38.54,327.23,"176,768","301,056","482,829","673,544","1,204,224","1,271,050","608,738","63,748","608,272","615,132","1,106,048",25.19,45.29,"615,132","1,106,048"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,138",2.82,18.50,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,153,1,1,430,78,0,2,6,0,0.01,0,6,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"   96,    1,    1","  512,    1,    1","295,677",219.52,"276,873.03",0.46,"8,745,408",1.34,512,96,12.40,77.08,351.14,38.55,175.60,"602,496","301,440","908,817","2,408,832","1,204,608","1,207,101","2,430,344",360,"2,408,496","2,435,974","1,123,822",55.18,25.46,"2,435,974","1,123,822"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"37632,    1,    1","   64,    1,    1","186,609",143.65,"183,028.59",0.19,"2,408,448",1.29,64,"37,632",5.95,38.54,268.26,38.54,268.26,"301,056","301,056","604,029","1,204,224","1,204,224","1,207,194","1,208,878",0,"1,204,224","1,211,326","1,114,460",43.47,39.99,"1,211,326","1,114,460"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[10223] python3.8," 2352,    1,    1"," 1024,    1,    1","143,660",107.30,"132,289.66",1.66,"14,977,536",1.33,"1,024","2,352",38.72,39.87,371.59,9.63,89.79,"444,726","75,264","522,079","1,245,945","301,056","396,851","1,205,155","93,387","1,204,704","1,206,873","263,611",56.23,12.28,"1,206,873","263,611"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,168",4.22,18.87,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,285,1,1,438,6,0,2,14,0,0.03,0,14,0
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"   96,    1,    1","  512,    1,    1","73,414",58.30,"66,548.40",0.55,"2,480,832",1.25,512,96,13.61,19.26,330.41,9.65,165.44,"150,793","75,648","230,025","602,020","301,440","303,911","602,664",360,"601,684","605,700","216,423",55.29,19.76,"605,700","216,423"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8," 9408,    1,    1","   64,    1,    1","48,432",34.34,"38,435.85",0.23,"602,112",1.40,64,"9,408",5.74,9.63,280.57,9.63,280.57,"75,264","75,264","152,546","301,056","301,056","303,059","302,564",0,"301,056","306,100","288,466",42.33,39.89,"306,100","288,466"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[10223] python3.8,"   25,    1,    1","  128,    1,    1","2,898",2.62,355.71,0.32,"7,680",1.10,128,25,1.06,0,0,0.02,7.50,0,177,742,0,615,"1,239",69,0,0,1,0,0.00,0,1,0
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[10223] python3.8,"  196,    1,    1","   64,    1,    1","43,810",36.58,"42,673.82",1.26,"3,654,616",1.18,64,196,42.13,10.46,286.08,2.41,65.85,"98,145","18,816","119,252","326,270","75,264","102,563","303,074","25,200","301,736","303,056","1,198",45.87,0.18,"303,056","1,198"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,141",2.85,19.62,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,204,1,1,446,6,0,2,30,0,0.06,0,30,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"   24,    1,    1","  512,    1,    1","33,099",25.73,"10,646.04",0.86,"620,208",1.28,512,24,7.52,4.80,186.69,2.41,93.73,"37,596","18,912","57,813","150,096","75,360","151,850","76,617","74,916","75,280","78,577","69,349",15.90,14.03,"78,577","69,349"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[10223] python3.8,"   25,    1,    1","  128,    1,    1","2,896",3.71,355.53,0.32,"7,680",0.78,128,25,1.06,0,0,0.02,5.30,0,177,629,0,615,"2,736",665,0,0,179,0,0.42,0,179,0
27,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[10223] python3.8,"  196,    3,    1","  128,    1,    1","78,281",60.42,"69,152.37",1.55,"7,284,144",1.28,128,588,37.71,8.86,146.70,14.45,239.19,"90,339","112,896","206,219","277,510","451,584","565,220","171,076","110,602","167,692","172,210","434,845",14.55,36.75,"172,210","434,845"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,156",2.85,18.72,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,152,1,1,446,6,0,2,262,0,0.55,0,262,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"  144,    1,    1","  512,    1,    1","130,383",105.31,"99,741.35",0.55,"3,721,248",1.23,512,144,11.46,28.91,274.54,14.47,137.39,"226,307","113,472","342,468","903,524","452,160","478,051","888,826","24,860","878,924","885,782","370,239",45.50,19.02,"885,782","370,239"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"14112,    1,    1","   64,    1,    1","66,056",55.04,"62,640.12",0.21,"903,168",1.19,64,"14,112",6.32,14.45,262.55,14.45,262.55,"112,896","112,896","228,830","451,584","451,584","454,243","454,028",0,"451,584","452,724","361,796",45.89,36.67,"452,724","361,796"
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[10223] python3.8," 3528,    1,    1"," 1024,    1,    1","183,359",139.84,"166,412.90",1.99,"22,466,304",1.30,"1,024","3,528",45.35,16.45,117.65,14.45,103.34,"218,143","112,896","332,823","514,061","451,584","579,150","457,847","125,198","451,746","456,611","366,842",16.49,13.25,"456,611","366,842"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,150",2.85,18.53,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,306,1,1,446,70,0,2,6,0,0.01,0,6,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"  144,    1,    1","  512,    1,    1","128,618",101.95,"101,227.60",0.54,"3,721,248",1.26,512,144,11.61,28.91,283.56,14.47,141.92,"226,296","113,472","341,997","903,480","452,160","479,042","883,106","25,116","878,660","883,414","370,223",46.00,19.28,"883,414","370,223"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"14112,    1,    1","   64,    1,    1","75,336",52.22,"62,716.68",0.21,"903,168",1.44,64,"14,112",5.53,14.45,276.71,14.45,276.71,"112,896","112,896","230,782","451,584","451,584","453,643","454,718",0,"451,584","457,470","361,711",40.69,32.17,"457,470","361,711"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[10223] python3.8,"   25,    1,    1","  128,    1,    1","2,916",2.66,355.01,0.32,"7,680",1.09,128,25,1.06,0,0,0.02,7.41,0,177,783,0,615,"1,238",153,0,0,113,116,0.26,0.27,113,116
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[10223] python3.8,"  196,    1,    1","   64,    1,    1","57,720",46.59,"51,721.25",1.49,"5,235,160",1.22,64,196,47.51,15.68,336.47,2.41,51.69,"147,243","18,816","175,262","488,273","75,264","118,873","453,134","37,737","452,408","456,128","1,342",52.45,0.15,"456,128","1,342"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,262",2.82,18.69,0.05,65,1.16,64,1,0.01,0.00,0.01,0.00,0.01,1,1,158,1,1,445,64,0,2,646,12,1.33,0.02,646,12
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"   24,    1,    1","  512,    1,    1","33,611",28.13,"10,577.09",0.86,"620,208",1.19,512,24,7.40,4.81,170.94,2.41,85.73,"37,645","18,912","58,509","150,292","75,360","151,958","78,705","75,004","75,280","76,381","70,797",15.23,14.12,"76,381","70,797"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[10223] python3.8," 2352,    1,    1","   64,    1,    1","14,977",13.63,"12,342.78",0.13,"108,192",1.09,64,"2,352",4.67,4.82,353.35,2.41,176.68,"37,632","18,816","58,416","150,528","75,264","77,307","151,048",0,"150,528","151,172","3,587",67.49,1.60,"151,172","3,587"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[10223] python3.8,"   25,    1,    1","  128,    1,    1","2,897",2.66,354.16,0.32,"7,680",1.09,128,25,1.06,0,0,0.02,7.41,0,174,540,0,615,"1,223",193,0,0,"1,215",124,2.81,0.29,"1,215",124
41,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[10223] python3.8,"  196,    3,    1","  128,    1,    1","79,049",59.62,"69,077.99",1.55,"7,284,144",1.31,128,588,37.34,8.88,148.94,14.45,242.40,"90,119","112,896","208,080","277,168","451,584","564,348","172,868","110,232","168,292","167,076","356,354",13.98,29.83,"167,076","356,354"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,135",4.19,18.49,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,368,1,1,"1,794",662,0,2,270,0,0.58,0,270,0
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[10223] python3.8,"  144,    1,    1","  512,    1,    1","129,311",102.21,"100,669.07",0.54,"3,721,248",1.26,512,144,11.55,28.91,282.89,14.47,141.57,"226,313","113,472","344,493","903,548","452,160","481,574","882,324","25,136","879,548","880,638","370,533",45.62,19.20,"880,638","370,533"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"14112,    1,    1","   64,    1,    1","72,907",54.18,"62,853.03",0.21,"903,168",1.34,64,"14,112",5.72,14.45,266.74,14.45,266.74,"112,896","112,896","229,770","451,584","451,584","453,650","452,476",0,"451,584","452,620","361,457",41.58,33.21,"452,620","361,457"
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[10223] python3.8,"  882,    1,    1"," 1024,    1,    1","62,140",51.36,"55,884.51",1.48,"5,616,576",1.20,"1,024",882,33.70,14.78,287.83,3.61,70.34,"197,243","28,224","227,863","461,983","112,896","177,339","452,425","62,300","451,746","453,593","75,892",48.78,8.16,"453,593","75,892"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8,"    1,    1,    1","   64,    1,    1","3,173",2.85,19.06,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,176,1,1,445,6,0,2,118,8,0.25,0.02,118,8
47,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[10223] python3.8,"  144,    1,    1","  512,    1,    1","25,825",20.51,"16,306.56",1.37,"1,521,072",1.24,512,144,22.60,3.63,177.06,3.63,177.02,"41,795","32,768","77,938","113,497","113,472","116,083","116,926",564,"112,968","116,326","100,598",29.89,25.85,"116,326","100,598"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10223] python3.8," 3528,    1,    1","   64,    1,    1","13,101",12.48,"10,148.74",0.33,"225,792",1.04,64,"3,528",8.03,3.61,289.48,3.61,289.48,"28,224","28,224","58,310","112,896","112,896","114,957","112,900",0,"112,896","112,900","23,927",57.42,12.17,"112,900","23,927"
