ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
12,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 6272,    1,    1","   64,    1,    1","38,257",0.03,"8,400.38",0.61,"351,232",1.24,64,"6,272",3.87
13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    4,   32,    1","   32,    4,    1","10,528",0.01,"1,885.90",1.41,"180,224",1.30,128,128,6.47
14,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    4,   14,    7","  256,    1,    1","1,370,278",1.01,"314,561.46",1.69,"36,054,592",1.36,256,392,14.94
15,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 6272,    1,    1","   64,    1,    1","75,445",0.06,"17,000.31",2.63,"3,035,648",1.34,64,"6,272",14.87
16,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 6272,    1,    1","   64,    1,    1","38,576",0.03,"8,504.46",0.61,"351,232",1.28,64,"6,272",3.84
17,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[31299] python3.8," 1568,    1,    1","  256,    1,    1","72,772",0.06,"16,635.56",2.30,"2,596,608",1.24,256,"1,568",13.16
18,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    8,   32,    1","   32,    4,    1","17,003",0.01,"3,384.94",1.57,"360,448",1.24,128,256,8.01
19,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    8,    7,    4","  256,    1,    1","769,941",0.56,"178,001.90",1.70,"20,602,624",1.37,256,224,15.20
20,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","40,220",0.03,"8,620.56",2.59,"1,517,824",1.32,64,"3,136",13.99
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","19,654",0.02,"3,966.15",0.65,"175,616",1.20,64,"3,136",3.78
22,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    8,   64,    1","   32,    4,    1","30,784",0.02,"6,575.04",1.61,"720,896",1.28,128,512,8.86
23,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    8,    7,    4","  256,    1,    1","1,451,717",1.04,"331,419.59",1.77,"39,870,208",1.40,256,224,15.97
24,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","38,896",0.03,"8,859.44",2.52,"1,517,824",1.26,64,"3,136",14.46
25,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","21,823",0.02,"4,193.68",0.62,"175,616",1.32,64,"3,136",3.40
26,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    8,   64,    1","   32,    4,    1","30,392",0.02,"6,566.35",1.61,"720,896",1.29,128,512,8.98
27,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    8,    7,    4","  256,    1,    1","1,451,104",1.07,"332,031.69",1.77,"39,870,208",1.36,256,224,15.97
28,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","38,748",0.03,"8,855.01",2.52,"1,517,824",1.23,64,"3,136",14.51
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","19,713",0.02,"4,107.76",0.63,"175,616",1.23,64,"3,136",3.76
30,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"    8,   64,    1","   32,    4,    1","30,805",0.02,"6,607.84",1.60,"720,896",1.23,128,512,8.85
31,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"    8,    7,    4","  256,    1,    1","1,414,868",1.04,"338,444.09",1.73,"39,870,208",1.36,256,224,16.39
32,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","41,682",0.03,"8,642.37",2.58,"1,517,824",1.36,64,"3,136",13.49
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 3136,    1,    1","   64,    1,    1","19,727",0.02,"4,209.90",0.61,"175,616",1.09,64,"3,136",3.76
34,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[31299] python3.8,"  784,    1,    1","  256,    1,    1","36,691",0.03,"8,019.82",2.38,"1,298,304",1.25,256,784,13.08
35,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,   64,    1","   32,    4,    1","59,029",0.04,"13,045.13",1.63,"1,441,792",1.33,128,"1,024",9.23
36,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    4,    2","  256,    1,    1","809,876",0.60,"189,436.56",1.77,"22,782,976",1.35,256,128,16.36
37,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","24,073",0.02,"4,518.91",2.47,"758,912",1.35,64,"1,568",11.70
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","11,158",0.01,"2,443.63",0.53,"87,808",1.03,64,"1,568",3.32
39,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,  128,    1","   32,    4,    1","116,577",0.09,"26,595.69",1.59,"2,883,584",1.36,128,"2,048",9.33
40,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    4,    2","  256,    1,    1","1,564,598",1.15,"366,127.10",1.80,"44,803,072",1.36,256,128,16.86
41,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","21,236",0.02,"4,724.84",2.36,"758,912",1.13,64,"1,568",13.30
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","11,291",0.01,"2,176.16",0.59,"87,808",1.19,64,"1,568",3.28
43,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,  128,    1","   32,    4,    1","114,860",0.09,"26,447.18",1.60,"2,883,584",1.34,128,"2,048",9.47
44,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    4,    2","  256,    1,    1","1,561,180",1.15,"365,919.76",1.80,"44,803,072",1.36,256,128,16.89
45,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","21,274",0.02,"4,500.84",2.48,"758,912",1.12,64,"1,568",13.27
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","13,194",0.01,"2,131.74",0.61,"87,808",1.31,64,"1,568",2.81
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,  128,    1","   32,    4,    1","116,981",0.09,"26,084.40",1.63,"2,883,584",1.36,128,"2,048",9.30
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    4,    2","  256,    1,    1","1,565,720",1.15,"366,358.31",1.80,"44,803,072",1.36,256,128,16.85
49,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","21,194",0.02,"4,513.06",2.47,"758,912",1.22,64,"1,568",13.32
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8," 1568,    1,    1","   64,    1,    1","11,258",0.01,"2,176.82",0.59,"87,808",1.16,64,"1,568",3.29
51,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[31299] python3.8,"  392,    1,    1","  256,    1,    1","19,965",0.02,"4,474.93",2.13,"649,152",1.11,256,392,12.05
52,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,  128,    1","   32,    4,    1","115,738",0.09,"26,429.51",1.60,"2,883,584",1.35,128,"2,048",9.40
53,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    2,    1","  256,    1,    1","394,760",0.29,"91,541.44",1.80,"11,200,768",1.36,256,32,16.71
54,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8,"  392,    1,    1","   64,    1,    1","8,117",0.01,"1,435.01",1.94,"189,728",1.07,64,392,8.84
55,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8,"  392,    1,    1","   64,    1,    1","5,665",0.01,776.87,0.42,"21,952",0.94,64,392,1.63
56,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,  128,    1","   32,    4,    1","115,097",0.09,"26,420.06",1.61,"2,883,584",1.32,128,"2,048",9.45
57,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    2,    1","  256,    1,    1","393,042",0.29,"91,355.41",1.80,"11,200,768",1.35,256,32,16.78
58,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8,"  392,    1,    1","   64,    1,    1","9,235",0.01,"1,427.79",1.95,"189,728",1.06,64,392,7.76
59,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8,"  392,    1,    1","   64,    1,    1","5,371",0.00,787.13,0.41,"21,952",1.20,64,392,1.72
60,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,  128,    1","   32,    4,    1","117,849",0.09,"26,649.34",1.59,"2,883,584",1.34,128,"2,048",9.23
61,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    2,    1","  256,    1,    1","396,982",0.29,"91,766.99",1.79,"11,200,768",1.37,256,32,16.63
62,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8,"  392,    1,    1","   64,    1,    1","8,141",0.01,"1,427.66",1.95,"189,728",0.93,64,392,8.82
63,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8,"  392,    1,    1","   64,    1,    1","7,390",0.00,769.06,0.42,"21,952",1.65,64,392,1.25
64,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31299] python3.8,"   16,  128,    1","   32,    4,    1","116,651",0.09,"26,947.29",1.57,"2,883,584",1.33,128,"2,048",9.32
65,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31299] python3.8,"   16,    2,    1","  256,    1,    1","394,900",0.29,"91,540.63",1.80,"11,200,768",1.35,256,32,16.70
66,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31299] python3.8,"  392,    1,    1","   64,    1,    1","8,160",0.01,"1,682.81",1.66,"189,728",1.07,64,392,8.78
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8,"  392,    1,    1","   64,    1,    1","5,402",0.00,781.41,0.41,"21,952",1.21,64,392,1.71
68,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[31299] python3.8,"   98,    1,    1","  256,    1,    1","7,980",0.01,"1,318.44",1.81,"162,288",1.20,256,98,7.60
69,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[31299] python3.8,"  512,    1,    1","   32,    8,    1","32,870",0.02,"7,117.15",2.59,"1,255,486",1.33,256,512,14.21
70,gemv2T_kernel_val,"void gemv2T_kernel_val<int, int, float, float, float, (int)128, (int)16, (int)4, (int)4, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T11, T5, T5)",[31299] python3.8,"  512,    1,    8","  128,    1,    1","1,418,259",1.04,"332,242.82",1.01,"22,831,104",1.36,128,"4,096",15.83
71,splitKreduce_kernel,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *)",[31299] python3.8,"   32,    1,    1","  128,    1,    1","4,527",0.00,557.84,0.38,"14,336",1.08,128,32,1.22
72,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31299] python3.8,"   16,    1,    1","   64,    1,    1","3,247",0.00,306.50,0.04,896,0.77,64,16,0.12
