ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
10,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[9684] python3.8,"  392,    2,    1","  128,    1,    1","520,429",0.38,"121,102.07",2.35,"19,355,392",1.36,128,784,18.82
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,131",0.00,18.41,0.05,65,1.11,64,1,0.01
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","252,318",0.19,"58,688.91",1.55,"6,171,904",1.34,512,128,9.94
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","152,004",0.11,"35,777.44",0.58,"1,404,928",1.34,64,"25,088",3.88
14,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9684] python3.8,"   16,  128,    1","  256,    1,    1","469,983",0.35,"110,336.49",1.23,"9,196,544",1.35,256,"2,048",8.85
15,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9684] python3.8,"    4,    4,    1","   32,    8,    1","6,339",0.01,980.41,0.59,"39,168",0.96,256,16,3.87
16,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[9684] python3.8,"   25,    1,   36","  256,    1,    1","775,809",0.57,"179,635.78",1.87,"22,809,600",1.36,256,900,14.19
17,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9684] python3.8,"   16,   32,    1","  256,    1,    1","74,891",0.06,"16,595",2.19,"2,472,640",1.33,256,512,12.17
18,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[9684] python3.8,"   32,    2,    1","  512,    1,    1","280,717",0.21,"66,790.06",1.67,"7,586,816",1.34,512,64,9.94
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,171",0.00,19.96,0.05,65,1.13,64,1,0.01
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"   96,    1,    1","  512,    1,    1","191,599",0.14,"43,807.29",1.55,"4,628,928",1.32,512,96,9.82
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"18816,    1,    1","   64,    1,    1","114,049",0.09,"26,499.57",0.58,"1,053,696",1.33,64,"18,816",3.88
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[9684] python3.8,"   25,    1,    1","  128,    1,    1","2,974",0.00,256.10,0.44,"7,680",0.98,128,25,1.04
23,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[9684] python3.8,"  392,    2,    1","  128,    1,    1","717,018",0.53,"167,758.82",2.37,"27,069,952",1.36,128,784,20.25
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,153",0.00,19.03,0.05,65,0.82,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","260,569",0.19,"58,476.99",1.55,"6,171,904",1.38,512,128,9.63
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","150,587",0.11,"34,678.16",0.60,"1,404,928",1.32,64,"25,088",3.92
27,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9684] python3.8,"   16,  128,    1","  256,    1,    1","474,991",0.35,"109,752.72",1.23,"9,196,544",1.37,256,"2,048",8.76
28,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9684] python3.8,"    4,    4,    1","   32,    8,    1","6,242",0.01,977.16,0.59,"39,168",1.00,256,16,3.92
29,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[9684] python3.8,"   25,    1,   36","  256,    1,    1","773,403",0.57,"179,725.12",1.87,"22,809,600",1.36,256,900,14.23
30,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9684] python3.8,"   16,   32,    1","  256,    1,    1","75,254",0.06,"16,564.40",2.20,"2,472,640",1.36,256,512,12.11
31,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[9684] python3.8,"   32,    3,    1","  512,    1,    1","383,334",0.28,"86,731.72",1.72,"10,125,824",1.38,512,96,9.71
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,137",0.00,18.69,0.05,65,1.09,64,1,0.01
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","251,757",0.19,"58,083.90",1.56,"6,171,904",1.34,512,128,9.97
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","152,331",0.11,"35,252.10",0.59,"1,404,928",1.33,64,"25,088",3.88
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[9684] python3.8,"   25,    1,    1","  128,    1,    1","3,005",0.00,244.88,0.46,"7,680",0.98,128,25,1.03
36,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[9684] python3.8,"  392,    2,    1","  128,    1,    1","916,500",0.67,"214,847.81",2.38,"34,784,512",1.36,128,784,20.99
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,155",0.00,18.76,0.05,65,1.12,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","252,133",0.19,"58,222.12",1.56,"6,171,904",1.34,512,128,9.95
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","152,866",0.11,"35,595.09",0.58,"1,404,928",1.35,64,"25,088",3.86
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9684] python3.8,"   16,  128,    1","  256,    1,    1","471,485",0.35,"110,078.57",1.23,"9,196,544",1.36,256,"2,048",8.83
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9684] python3.8,"    4,    4,    1","   32,    8,    1","6,274",0.01,992.54,0.58,"39,168",0.94,256,16,3.91
42,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[9684] python3.8,"   25,    1,   36","  256,    1,    1","773,102",0.57,"179,699.35",1.87,"22,809,600",1.36,256,900,14.24
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9684] python3.8,"   16,   32,    1","  256,    1,    1","73,813",0.06,"16,633.74",2.19,"2,472,640",1.32,256,512,12.35
44,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[9684] python3.8,"   32,    4,    1","  512,    1,    1","470,007",0.35,"109,009.22",1.71,"12,664,832",1.35,512,128,9.91
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,240",0.00,19.34,0.05,65,1.15,64,1,0.01
46,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  160,    1,    1","  512,    1,    1","316,463",0.24,"73,125.04",1.55,"7,714,880",1.33,512,160,9.91
47,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"31360,    1,    1","   64,    1,    1","189,925",0.14,"43,913.03",0.59,"1,756,160",1.35,64,"31,360",3.89
48,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[9684] python3.8,"   25,    1,    1","  128,    1,    1","3,110",0.00,244.19,0.46,"7,680",1.14,128,25,0.99
49,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[9684] python3.8,"  392,    2,    1","  128,    1,    1","1,117,054",0.82,"261,727.60",2.39,"42,499,072",1.36,128,784,21.45
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,157",0.00,19.59,0.05,65,1.12,64,1,0.01
51,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","259,049",0.19,"58,453.60",1.55,"6,171,904",1.37,512,128,9.68
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","152,567",0.11,"35,373.69",0.58,"1,404,928",1.35,64,"25,088",3.87
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9684] python3.8,"   16,  128,    1","  256,    1,    1","470,975",0.35,"109,800",1.23,"9,196,544",1.36,256,"2,048",8.84
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9684] python3.8,"    4,    4,    1","   32,    8,    1","6,276",0.01,991.06,0.58,"39,168",1.21,256,16,3.91
55,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[9684] python3.8,"   25,    1,   36","  256,    1,    1","776,315",0.57,"179,676.72",1.87,"22,809,600",1.36,256,900,14.18
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9684] python3.8,"   16,   32,    1","  256,    1,    1","75,367",0.06,"16,526.99",2.20,"2,472,640",1.36,256,512,12.10
57,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[9684] python3.8,"   32,    5,    1","  512,    1,    1","572,739",0.42,"130,463.82",1.71,"15,203,840",1.37,512,160,9.76
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","4,297",0.00,19.12,0.05,65,1.53,64,1,0.01
59,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  192,    1,    1","  512,    1,    1","373,616",0.28,"86,934.12",1.57,"9,257,856",1.34,512,192,10.07
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"37632,    1,    1","   64,    1,    1","232,162",0.17,"53,050.06",0.58,"2,107,392",1.38,64,"37,632",3.81
61,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[9684] python3.8,"   25,    1,    1","  128,    1,    1","2,972",0.00,240.87,0.47,"7,680",1.04,128,25,1.04
62,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[9684] python3.8,"  392,    2,    1","  128,    1,    1","1,321,957",0.97,"310,074.79",2.38,"50,213,632",1.36,128,784,21.70
63,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,122",0.00,18.74,0.05,65,1.11,64,1,0.01
64,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","258,582",0.19,"58,228.25",1.56,"6,171,904",1.38,512,128,9.70
65,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","152,245",0.11,"35,300.49",0.59,"1,404,928",1.35,64,"25,088",3.88
66,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9684] python3.8,"   16,  128,    1","  256,    1,    1","470,206",0.35,"109,676.68",1.23,"9,196,544",1.35,256,"2,048",8.85
67,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9684] python3.8,"    4,    4,    1","   32,    8,    1","6,275",0.01,975.10,0.59,"39,168",1.01,256,16,3.91
68,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[9684] python3.8,"   25,    1,   36","  256,    1,    1","773,630",0.57,"179,716",1.87,"22,809,600",1.36,256,900,14.23
69,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9684] python3.8,"   16,   32,    1","  256,    1,    1","73,367",0.06,"16,441.21",2.21,"2,472,640",1.33,256,512,12.43
70,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[9684] python3.8,"   32,    6,    1","  512,    1,    1","656,501",0.49,"152,438.74",1.71,"17,742,848",1.35,512,192,9.94
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,134",0.00,18.32,0.05,65,1.11,64,1,0.01
72,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  224,    1,    1","  512,    1,    1","435,625",0.33,"101,614.18",1.56,"10,800,832",1.34,512,224,10.08
73,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"43904,    1,    1","   64,    1,    1","265,815",0.20,"61,809.34",0.58,"2,458,624",1.33,64,"43,904",3.89
74,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[9684] python3.8,"   25,    1,    1","  128,    1,    1","2,997",0.00,242.62,0.47,"7,680",0.87,128,25,1.03
75,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[9684] python3.8,"  392,    2,    1","  128,    1,    1","1,527,888",1.12,"358,450.82",2.38,"57,928,192",1.36,128,784,21.87
76,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"    1,    1,    1","   64,    1,    1","3,120",0.00,18.75,0.05,65,1.13,64,1,0.01
77,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[9684] python3.8,"  128,    1,    1","  512,    1,    1","254,601",0.19,"58,515.38",1.55,"6,171,904",1.34,512,128,9.86
78,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9684] python3.8,"25088,    1,    1","   64,    1,    1","150,016",0.11,"35,330.06",0.58,"1,404,928",1.33,64,"25,088",3.94
