ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8," 6272,    1,    1","   64,    1,    1","26,409",25.63,"17,443.06",0.30,"351,232",1.02,64,"6,272",5.63,6.42,250.57,6.42,250.57,"50,176","50,176","102,592","200,704","200,704","203,269","201,672",0,"200,704","202,624","111,623",51.33,28.28,"202,624","111,623"
11,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[22852] python3.8,"    2,   16,    1","   32,    4,    1","4,443",3.71,"1,108.25",0.60,"45,056",1.18,128,32,3.86,0.16,44.14,0.26,70.62,"2,139","2,048","5,166","5,120","8,192","10,577","4,884","1,059","4,608","4,868","1,946",7.20,2.88,"4,868","1,946"
12,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[22852] python3.8,"   16,    7,    4","  256,    1,    1","291,697",213.34,"202,009.63",1.60,"21,937,664",1.36,256,448,41.04,87.69,411.01,6.42,30.10,"884,736","136,192","1,025,994","2,740,224","200,704","2,557,480","511,911","2,353,568","501,186","510,941","257,334",11.73,5.91,"510,941","257,334"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,109",4.22,18.53,0.05,65,0.73,64,1,0.01,0.00,0.01,0.00,0.01,1,1,392,1,1,446,118,0,2,80,0,0.17,0,80,0
14,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"   64,    1,    1","  512,    1,    1","53,318",44.35,"39,368.41",0.62,"1,653,888",1.20,512,64,12.45,12.84,289.56,6.43,144.99,"100,523","50,432","153,975","401,324","200,960","206,577","402,181","1,528","399,056","401,400","116,390",50.45,14.63,"401,400","116,390"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8," 6272,    1,    1","   64,    1,    1","32,901",22.78,"17,188.37",0.30,"351,232",1.44,64,"6,272",4.51,6.42,281.89,6.42,281.89,"50,176","50,176","102,292","200,704","200,704","202,347","212,696",0,"200,704","202,052","185,318",41.11,37.70,"202,052","185,318"
16,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"   25,    1,    1","  128,    1,    1","2,936",2.72,367.66,0.31,"7,680",1.08,128,25,1.05,0,0,0.02,7.27,0,174,635,0,615,"1,240",9,0,0,1,0,0.00,0,1,0
17,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[22852] python3.8,"  196,    4,    1","  128,    1,    1","177,628",131.52,"125,996.53",2.26,"19,355,392",1.34,128,784,55.52,36.14,274.81,25.69,195.33,"517,826","200,704","724,972","1,129,656","802,816","1,134,103","812,292","328,963","801,876","803,200","715,742",30.28,26.98,"803,200","715,742"
18,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,315",2.85,21.66,0.04,65,1.16,64,1,0.01,0.00,0.01,0.00,0.01,1,1,180,1,1,430,6,0,2,46,0,0.09,0,46,0
19,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"  256,    1,    1","  512,    1,    1","212,013",158.11,"152,269.04",0.64,"6,615,552",1.34,512,256,12.50,51.40,325.10,25.72,162.69,"402,193","201,728","609,224","1,606,300","803,840","809,415","1,612,204","3,016","1,603,108","1,611,550","786,946",50.91,24.86,"1,611,550","786,946"
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"   25,    1,    1","  128,    1,    1","2,938",2.72,366.09,0.31,"7,680",1.08,128,25,1.05,0,0,0.02,7.24,0,174,457,0,615,"1,232",169,0,0,169,124,0.39,0.28,169,124
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[22852] python3.8,"  196,    4,    1","  128,    1,    1","178,928",131.74,"126,102.91",2.26,"19,355,392",1.35,128,784,55.13,36.45,276.64,25.69,195.00,"527,504","200,704","734,710","1,139,359","802,816","1,143,686","845,018","339,134","802,076","810,340","787,883",30.31,29.47,"810,340","787,883"
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,178",2.88,21.56,0.04,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,424,1,1,446,6,0,2,"1,650",0,3.48,0,"1,650",0
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"  256,    1,    1","  512,    1,    1","207,140",158.62,"145,760.57",0.67,"6,615,552",1.30,512,256,12.80,51.40,324.05,25.72,162.16,"402,200","201,728","606,076","1,606,340","803,840","809,287","1,604,804","3,180","1,603,484","1,611,546","720,472",52.12,23.30,"1,611,546","720,472"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[22852] python3.8,"25088,    1,    1","   64,    1,    1","184,993",144.26,"132,778.21",0.13,"1,154,048",1.28,64,"25,088",4.00,51.38,356.17,25.69,178.09,"401,408","200,704","605,955","1,605,632","802,816","805,034","1,608,718",0,"1,605,632","1,608,312","713,805",58.23,25.84,"1,608,312","713,805"
25,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"25088,    1,    1","   64,    1,    1","128,957",93.22,"88,039.16",0.23,"1,404,928",1.38,64,"25,088",4.59,25.69,275.60,25.69,275.60,"200,704","200,704","403,210","802,816","802,816","804,506","807,022",0,"802,816","806,132","789,840",41.86,41.01,"806,132","789,840"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"   25,    1,    1","  128,    1,    1","2,924",3.46,364.03,0.31,"7,680",0.85,128,25,1.05,0,0,0.02,5.69,0,174,466,0,618,"1,239",1,0,0,1,0,0.00,0,1,0
27,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[22852] python3.8,"  196,    1,    1","  128,    1,    1","159,944",119.90,"110,556.22",2.18,"16,410,688",1.33,128,196,60.01,37.40,311.91,6.42,53.56,"564,251","50,176","617,306","1,168,671","200,704","572,345","820,008","364,690","805,276","814,046","114,820",34.08,4.81,"814,046","114,820"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,173",2.85,18.97,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,316,1,1,458,70,0,2,54,0,0.11,0,54,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"   64,    1,    1","  512,    1,    1","53,953",46.02,"35,169.26",0.69,"1,653,888",1.17,512,64,12.31,12.84,279.13,6.43,139.75,"100,507","50,432","155,007","401,260","200,960","208,866","403,372","2,028","399,664","399,616","116,534",49.60,14.46,"399,616","116,534"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8," 6272,    1,    1","   64,    1,    1","26,081",23.01,"17,466.07",0.30,"351,232",1.13,64,"6,272",5.70,6.42,279.14,6.42,279.14,"50,176","50,176","101,790","200,704","200,704","202,311","200,924",0,"200,704","201,164","188,075",51.66,48.30,"201,164","188,075"
31,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[22852] python3.8,"    2,   16,    1","   32,    4,    1","4,341",3.74,994.75,0.67,"45,056",1.16,128,32,3.91,0.16,43.76,0.26,70.02,"2,129","2,048","5,152","5,120","8,192","10,524","4,780","1,025","4,608","4,684",0,7.20,0,"4,684",0
32,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[22852] python3.8,"   16,    7,    4","  256,    1,    1","287,643",213.25,"204,124.28",1.58,"21,937,664",1.34,256,448,41.61,87.69,411.20,6.42,30.12,"884,736","136,192","1,023,621","2,740,224","200,704","2,553,056","511,445","2,353,330","502,054","524,065","180,688",12.20,4.21,"524,065","180,688"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,108",2.91,19.56,0.05,65,1.07,64,1,0.01,0.00,0.01,0.00,0.01,1,1,352,1,1,"1,020",134,0,2,6,0,0.01,0,6,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"   64,    1,    1","  512,    1,    1","54,000",45.98,"35,254.72",0.69,"1,653,888",1.17,512,64,12.30,12.84,279.24,6.43,139.85,"100,536","50,432","154,076","401,376","200,960","204,507","404,374","1,352","399,236","399,304","116,731",49.53,14.48,"399,304","116,731"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8," 6272,    1,    1","   64,    1,    1","32,554",22.91,"17,214.43",0.30,"351,232",1.41,64,"6,272",4.56,6.42,280.31,6.42,280.31,"50,176","50,176","101,904","200,704","200,704","202,312","202,828",0,"200,704","201,748","186,269",41.46,38.28,"201,748","186,269"
36,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"   25,    1,    1","  128,    1,    1","2,920",2.72,392.04,0.29,"7,680",1.07,128,25,1.05,0,0,0.02,7.24,0,177,888,0,615,"1,783",1,0,0,33,0,0.08,0,33,0
37,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[22852] python3.8,"  196,    4,    1","  128,    1,    1","178,168",132.48,"126,202.38",2.26,"19,355,392",1.34,128,784,55.36,36.31,274.06,25.69,193.92,"523,411","200,704","729,039","1,135,170","802,816","1,138,701","803,982","334,112","801,844","809,704","790,836",30.43,29.72,"809,704","790,836"
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,185",4.19,19.28,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,660,1,1,438,126,0,2,46,0,0.10,0,46,0
39,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"  256,    1,    1","  512,    1,    1","207,973",158.88,"146,661",0.66,"6,615,552",1.31,512,256,12.74,51.40,323.53,25.72,161.90,"402,196","201,728","608,515","1,606,312","803,840","811,685","1,609,596","3,236","1,603,304","1,610,906","719,594",51.89,23.18,"1,610,906","719,594"
40,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[22852] python3.8,"25088,    1,    1","   64,    1,    1","185,160",140.48,"132,973.99",0.13,"1,154,048",1.31,64,"25,088",4.00,51.38,365.75,25.69,182.87,"401,408","200,704","606,258","1,605,632","802,816","804,954","1,612,940",0,"1,605,632","1,612,790","713,769",58.34,25.82,"1,612,790","713,769"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"25088,    1,    1","   64,    1,    1","129,856",93.76,"88,472.81",0.23,"1,404,928",1.38,64,"25,088",4.56,25.69,274.00,25.69,274.00,"200,704","200,704","405,363","802,816","802,816","804,603","810,670",0,"802,816","808,916","779,638",41.72,40.21,"808,916","779,638"
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[22852] python3.8,"   25,    1,    1","  128,    1,    1","2,892",3.46,362.96,0.31,"7,680",0.84,128,25,1.07,0,0,0.02,5.72,0,174,449,0,618,"1,225",19,0,0,65,0,0.15,0,65,0
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[22852] python3.8,"  196,    1,    1","  128,    1,    1","159,964",119.62,"110,351.46",2.19,"16,410,688",1.33,128,196,60.00,37.43,312.88,6.42,53.69,"565,392","50,176","621,446","1,169,771","200,704","568,223","812,098","366,233","805,288","819,212","192,216",34.28,8.04,"819,212","192,216"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,157",4.22,18.93,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,183,1,1,"1,778",8,0,2,62,0,0.13,0,62,0
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"   64,    1,    1","  512,    1,    1","54,391",45.47,"35,201.97",0.69,"1,653,888",1.19,512,64,12.19,12.84,282.43,6.43,141.42,"100,520","50,432","152,566","401,312","200,960","204,494","400,330","1,676","399,488","401,742","116,699",48.96,14.22,"401,742","116,699"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8," 6272,    1,    1","   64,    1,    1","26,531",22.78,"17,438.03",0.30,"351,232",1.16,64,"6,272",5.60,6.42,281.89,6.42,281.89,"50,176","50,176","101,788","200,704","200,704","202,311","201,420",0,"200,704","201,268","185,801",50.79,46.89,"201,268","185,801"
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[22852] python3.8,"    2,   16,    1","   32,    4,    1","4,495",3.81,"1,012.12",0.65,"45,056",1.18,128,32,3.77,0.16,43.03,0.26,68.84,"2,108","2,048","5,145","5,120","8,192","10,544","4,820","1,017","4,608","4,946","1,332",7.35,1.98,"4,946","1,332"
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[22852] python3.8,"   16,    7,    4","  256,    1,    1","289,970",211.94,"203,089.79",1.59,"21,937,664",1.36,256,448,41.26,87.69,413.74,6.42,30.30,"884,736","136,192","1,029,064","2,740,224","200,704","2,563,767","519,855","2,353,052","502,636","504,883","180,388",11.66,4.17,"504,883","180,388"
49,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8,"    1,    1,    1","   64,    1,    1","3,117",2.91,18.43,0.05,65,1.07,64,1,0.01,0.00,0.01,0.00,0.01,1,1,158,1,1,430,70,0,2,46,0,0.10,0,46,0
50,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[22852] python3.8,"   64,    1,    1","  512,    1,    1","54,377",43.26,"35,021.25",0.69,"1,653,888",1.25,512,64,12.21,12.84,296.86,6.43,148.64,"100,528","50,432","154,292","401,344","200,960","204,915","402,964","1,736","399,484","401,696","118,806",49.51,14.64,"401,696","118,806"
51,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22852] python3.8," 6272,    1,    1","   64,    1,    1","26,412",25.95,"17,361.90",0.30,"351,232",1.01,64,"6,272",5.62,6.42,247.48,6.42,247.48,"50,176","50,176","102,012","200,704","200,704","202,970","200,804",0,"200,704","201,076","111,727",50.97,28.32,"201,076","111,727"
