ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7489] python3.8,"   25,    2,    1","  128,    1,    1","102,254",0.08,"8,314.65",2.18,"1,234,400",1.33,128,50,6.11,2.21,28.69,1.61,20.81,"30,909","12,544","44,054","69,148","50,176","98,329","29,376","43,351","26,506","29,952",0,1.96,0,"29,952",0
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8,"    1,    1,    1","   64,    1,    1","3,142",0.00,18.71,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,358,1,1,445,136,0,2,54,0,0.11,0,54,0
12,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[7489] python3.8,"  128,    1,    1","  512,    1,    1","75,915",0.06,"6,420.56",2.15,"936,576",1.35,512,128,4.59,1.62,28.67,1.62,28.75,"12,924","13,056","26,364","50,556","50,688","55,113","52,666",340,"50,240","53,356",0,4.71,0,"53,356",0
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8," 1568,    1,    1","   64,    1,    1","24,062",0.02,"1,993",0.65,"87,808",1.12,64,"1,568",1.53,1.61,74.78,1.61,74.78,"12,544","12,544","27,132","50,176","50,176","52,517","50,980",0,"50,176","51,638",0,14.38,0,"51,638",0
14,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[7489] python3.8,"    1,   32,    1","   32,    4,    1","8,139",0.01,502.12,1.32,"45,056",1.14,128,32,2.08,0.16,23.06,0.26,36.74,"3,137","2,048","6,168","5,175","8,192","11,933","4,980","1,842","4,608","4,788",0,3.95,0,"4,788",0
15,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[7489] python3.8,"    1,    7,    4","  256,    1,    1","270,073",0.20,"21,881.13",1.73,"2,575,328",1.36,256,28,5.41,10.96,55.12,0.40,2.02,"110,592","8,512","126,890","342,528","12,544","308,863","58,375","294,912","58,368","67,317",0,1.67,0,"67,317",0
16,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[7489] python3.8,"   12,    2,    1","  512,    1,    1","42,765",0.03,"3,555.16",2.04,"493,056",1.29,512,24,4.25,1.20,36.25,1.20,36.25,"9,408","9,408","19,574","37,632","37,632","38,343","38,383",0,"37,632","37,783",0,5.92,0,"37,783",0
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8,"    1,    1,    1","   64,    1,    1","3,217",0.00,19.94,0.05,65,1.02,64,1,0.01,0.00,0.01,0.00,0.01,1,1,802,1,1,"1,036",54,0,2,194,0,0.41,0,194,0
18,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[7489] python3.8,"   96,    1,    1","  512,    1,    1","57,445",0.04,"4,873.94",2.12,"702,432",1.30,512,96,4.55,1.21,27.43,1.22,27.51,"9,676","9,792","22,554","37,900","38,016","42,715","38,474",244,"37,680","38,706",0,4.51,0,"38,706",0
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8," 1176,    1,    1","   64,    1,    1","20,894",0.02,"1,520.49",0.64,"65,856",1.36,64,"1,176",1.33,1.20,78.40,1.20,78.40,"9,408","9,408","19,474","37,632","37,632","38,303","38,156",0,"37,632","48,104",804,15.43,0.26,"48,104",804
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[7489] python3.8,"   25,    1,    1","  128,    1,    1","3,186",0.00,103.46,1.09,"7,680",0.70,128,25,0.96,0,0,0.02,4.31,0,175,403,0,616,"1,162",1,0,0,3,0,0.01,0,3,0
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7489] python3.8,"   25,    2,    1","  128,    1,    1","138,613",0.10,"11,284.62",2.25,"1,726,400",1.34,128,50,6.68,3.46,33.53,1.61,15.54,"51,104","12,544","64,747","108,142","50,176","124,399","40,826","69,352","39,562","40,730",0,1.97,0,"40,730",0
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8,"    1,    1,    1","   64,    1,    1","5,177",0.00,18.60,0.05,65,1.84,64,1,0.00,0.00,0.01,0.00,0.01,1,1,225,1,1,427,190,0,2,612,0,0.80,0,612,0
23,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[7489] python3.8,"  128,    1,    1","  512,    1,    1","77,891",0.06,"6,597.66",2.09,"936,576",1.36,512,128,4.47,1.62,28.31,1.62,28.40,"12,904","13,056","28,515","50,536","50,688","51,953","52,398",345,"50,240","53,386","37,985",4.59,3.27,"53,386","37,985"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8," 1568,    1,    1","   64,    1,    1","29,085",0.02,"1,890.57",0.68,"87,808",1.56,64,"1,568",1.27,1.61,86.36,1.61,86.36,"12,544","12,544","25,444","50,176","50,176","50,863","50,180",0,"50,176","50,940","38,007",11.73,8.75,"50,940","38,007"
25,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[7489] python3.8,"    1,   32,    1","   32,    4,    1","8,209",0.01,496.15,1.34,"45,056",1.28,128,32,2.07,0.16,25.62,0.26,40.76,"3,287","2,048","5,471","5,154","8,192","11,748","4,820","1,682","4,608","4,948",208,4.04,0.17,"4,948",208
26,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[7489] python3.8,"    1,    7,    4","  256,    1,    1","269,369",0.20,"21,914.13",1.73,"2,575,328",1.35,256,28,5.42,10.96,54.86,0.40,2.01,"110,592","8,512","125,020","342,528","12,544","314,399","134,475","294,912","58,368","58,373",0,1.45,0,"58,373",0
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[7489] python3.8,"   12,    3,    1","  512,    1,    1","56,125",0.04,"4,789.85",2.03,"661,184",1.28,512,36,4.34,1.61,36.73,1.61,36.73,"12,544","12,544","25,428","50,176","50,176","51,682","50,335",0,"50,176","51,263",0,6.11,0,"51,263",0
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8,"    1,    1,    1","   64,    1,    1","4,180",0.00,18.97,0.05,65,1.48,64,1,0.01,0.00,0.01,0.00,0.01,1,1,153,1,1,429,118,0,2,294,0,0.47,0,294,0
29,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[7489] python3.8,"  128,    1,    1","  512,    1,    1","78,159",0.06,"6,364.09",2.16,"936,576",1.37,512,128,4.45,1.62,28.37,1.62,28.44,"12,908","13,056","27,720","50,540","50,688","51,964","51,988",336,"50,240","78,056","39,193",6.69,3.36,"78,056","39,193"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8," 1568,    1,    1","   64,    1,    1","24,337",0.02,"1,964.51",0.66,"87,808",1.26,64,"1,568",1.52,1.61,82.94,1.61,82.94,"12,544","12,544","25,404","50,176","50,176","50,879","50,292",0,"50,176","50,628","39,228",13.94,10.80,"50,628","39,228"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[7489] python3.8,"   25,    1,    1","  128,    1,    1","3,171",0.00,102.40,1.10,"7,680",0.95,128,25,0.97,0,0,0.02,5.92,0,175,451,0,616,"1,154",49,0,0,385,0,0.82,0,385,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7489] python3.8,"   25,    2,    1","  128,    1,    1","176,692",0.13,"14,348.85",2.27,"2,218,400",1.36,128,50,6.94,4.68,36.11,1.61,12.38,"70,326","12,544","87,917","146,183","50,176","149,803","60,722","94,760","52,618","52,618",0,1.99,0,"52,618",0
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8,"    1,    1,    1","   64,    1,    1","3,129",0.00,18.60,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,986,6,0,2,248,0,0.53,0,248,0
34,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[7489] python3.8,"  128,    1,    1","  512,    1,    1","76,020",0.06,"6,476.24",2.13,"936,576",1.35,512,128,4.58,1.62,28.66,1.62,28.73,"12,900","13,056","27,072","50,532","50,688","51,829","50,762",332,"50,240","52,560",0,4.63,0,"52,560",0
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8," 1568,    1,    1","   64,    1,    1","23,744",0.02,"1,967.53",0.66,"87,808",1.13,64,"1,568",1.55,1.61,76.26,1.61,76.26,"12,544","12,544","25,628","50,176","50,176","50,783","50,916",0,"50,176","51,324","39,173",14.48,11.05,"51,324","39,173"
36,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[7489] python3.8,"    1,   32,    1","   32,    4,    1","8,147",0.01,493.46,1.34,"45,056",1.23,128,32,2.08,0.17,24.93,0.26,39.57,"3,334","2,048","5,712","5,154","8,192","10,486","4,612","1,716","4,608","4,636",0,3.80,0,"4,636",0
37,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[7489] python3.8,"    1,    7,    4","  256,    1,    1","269,972",0.20,"22,066.96",1.72,"2,575,328",1.36,256,28,5.41,10.96,55.03,0.40,2.02,"110,592","8,512","124,438","342,528","12,544","308,832","59,661","294,912","58,368","67,677",0,1.68,0,"67,677",0
38,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[7489] python3.8,"   12,    4,    1","  512,    1,    1","70,423",0.06,"5,928.65",2.06,"829,312",1.28,512,48,4.33,2.01,36.44,2.01,36.44,"15,680","15,680","33,048","62,720","62,720","63,692","67,231",0,"62,720","63,745",8,6.06,0.00,"63,745",8
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8,"    1,    1,    1","   64,    1,    1","3,157",0.00,20.91,0.05,65,0.91,64,1,0.01,0.00,0.01,0.00,0.01,1,1,257,1,1,"1,010",6,0,2,222,0,0.47,0,222,0
40,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[7489] python3.8,"  160,    1,    1","  512,    1,    1","95,965",0.07,"7,960.16",2.16,"1,170,720",1.37,512,160,4.53,2.02,28.77,2.03,28.85,"16,148","16,320","33,318","63,188","63,360","64,803","66,794",416,"62,800","68,058","56,826",4.75,3.97,"68,058","56,826"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8," 1960,    1,    1","   64,    1,    1","28,887",0.02,"2,403.18",0.67,"109,760",1.27,64,"1,960",1.60,2.01,88.21,2.01,88.21,"15,680","15,680","31,982","62,720","62,720","63,439","63,526",0,"62,720","62,940",0,14.61,0,"62,940",0
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[7489] python3.8,"   25,    1,    1","  128,    1,    1","3,173",0.00,122.66,0.92,"7,680",1.10,128,25,0.96,0,0,0.02,6.84,0,176,704,0,615,"1,145",217,0,0,83,0,0.18,0,83,0
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7489] python3.8,"   25,    2,    1","  128,    1,    1","213,003",0.16,"17,381.87",2.29,"2,710,400",1.35,128,50,7.17,5.93,37.62,1.61,10.19,"90,764","12,544","105,867","185,432","50,176","172,978","73,122","121,023","65,674","79,414","50,046",2.50,1.57,"79,414","50,046"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8,"    1,    1,    1","   64,    1,    1","3,220",0.00,18.78,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,196,1,1,446,78,0,2,142,0,0.30,0,142,0
45,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[7489] python3.8,"  128,    1,    1","  512,    1,    1","75,676",0.06,"6,588.59",2.09,"936,576",1.27,512,128,4.60,1.62,27.11,1.62,27.19,"12,924","13,056","32,494","50,556","50,688","55,087","55,650",328,"50,240","52,344",0,4.63,0,"52,344",0
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7489] python3.8," 1568,    1,    1","   64,    1,    1","24,457",0.02,"1,930.62",0.67,"87,808",1.29,64,"1,568",1.51,1.61,84.61,1.61,84.61,"12,544","12,544","25,432","50,176","50,176","50,863","50,372",0,"50,176","50,980","36,621",13.96,10.02,"50,980","36,621"
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[7489] python3.8,"    1,   32,    1","   32,    4,    1","9,265",0.01,494.91,1.34,"45,056",1.43,128,32,1.83,0.17,25.59,0.26,40.55,"3,263","2,048","5,614","5,137","8,192","10,358","4,764","1,666","4,608","5,012",92,3.63,0.07,"5,012",92
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[7489] python3.8,"    1,    7,    4","  256,    1,    1","269,633",0.20,"22,081.60",1.72,"2,575,328",1.35,256,28,5.42,10.96,54.86,0.40,2.01,"110,592","8,512","122,351","342,528","12,544","309,305","68,531","294,912","58,368","58,373",0,1.45,0,"58,373",0
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[7489] python3.8,"   12,    5,    1","  512,    1,    1","83,044",0.07,"7,071.65",2.07,"997,440",1.26,512,60,4.42,2.41,36.48,2.41,36.48,"18,816","18,816","44,654","75,264","75,264","76,372","75,271",0,"75,264","75,271","1,943",6.07,0.16,"75,271","1,943"
