ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","123,824",0.10,"61,092.60",0.34,"1,404,928",1.29,64,"25,088",4.77
14,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15005] python3.8,"   16,  128,    1","  256,    1,    1","253,078",0.19,"122,809.74",1.10,"9,196,544",1.34,256,"2,048",16.47
15,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15005] python3.8,"    4,    4,    1","   32,    8,    1","5,237",0.00,755.69,0.76,"39,168",1.18,256,16,4.68
16,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[15005] python3.8,"   25,    1,   36","  256,    1,    1","370,600",0.27,"180,611.75",1.86,"22,809,600",1.36,256,900,29.73
17,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15005] python3.8,"   16,   32,    1","  256,    1,    1","52,155",0.04,"24,006.04",1.51,"2,472,640",1.21,256,512,17.57
18,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[15005] python3.8,"   68,    2,    1","  512,    1,    1","144,496",0.11,"71,428.60",1.58,"7,654,784",1.33,512,136,19.51
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,137",0.00,19.54,0.05,65,1.07,64,1,0.01
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"   96,    1,    1","  512,    1,    1","157,465",0.12,"72,331.10",0.94,"4,628,928",1.31,512,96,11.96
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"18816,    1,    1","   64,    1,    1","91,960",0.07,"44,535.10",0.35,"1,053,696",1.29,64,"18,816",4.82
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15005] python3.8,"   25,    1,    1","  128,    1,    1","2,898",0.00,412.56,0.27,"7,680",0.95,128,25,1.06
23,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15005] python3.8,"  392,    2,    1","  128,    1,    1","354,662",0.26,"170,898.65",2.33,"27,069,952",1.36,128,784,40.98
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,268",0.00,18.91,0.05,65,1.16,64,1,0.01
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","199,458",0.16,"95,996.24",0.95,"6,171,904",1.28,512,128,12.59
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","123,687",0.10,"60,615.09",0.34,"1,404,928",1.30,64,"25,088",4.78
27,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15005] python3.8,"   16,  128,    1","  256,    1,    1","254,464",0.19,"125,152.29",1.08,"9,196,544",1.35,256,"2,048",16.37
28,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15005] python3.8,"    4,    4,    1","   32,    8,    1","5,126",0.01,790.25,0.73,"39,168",0.91,256,16,4.78
29,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[15005] python3.8,"   25,    1,   36","  256,    1,    1","370,816",0.27,"180,664.49",1.86,"22,809,600",1.35,256,900,29.73
30,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15005] python3.8,"   16,   32,    1","  256,    1,    1","52,037",0.04,"24,168.78",1.50,"2,472,640",1.23,256,512,17.60
31,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[15005] python3.8,"   68,    3,    1","  512,    1,    1","195,266",0.14,"94,755.16",1.59,"10,227,776",1.37,512,204,19.28
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,142",0.00,18.69,0.05,65,0.76,64,1,0.01
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","199,851",0.15,"95,927.07",0.95,"6,171,904",1.31,512,128,12.56
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","123,785",0.10,"60,703.01",0.34,"1,404,928",1.30,64,"25,088",4.77
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15005] python3.8,"   25,    1,    1","  128,    1,    1","2,898",0.00,358.84,0.31,"7,680",0.96,128,25,1.06
36,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15005] python3.8,"  392,    2,    1","  128,    1,    1","454,622",0.33,"218,192.71",2.34,"34,784,512",1.36,128,784,42.39
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,268",0.00,18.94,0.05,65,1.15,64,1,0.01
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","197,344",0.15,"94,994.50",0.96,"6,171,904",1.32,512,128,12.73
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","123,683",0.09,"60,833.97",0.34,"1,404,928",1.32,64,"25,088",4.78
40,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15005] python3.8,"   16,  128,    1","  256,    1,    1","257,699",0.19,"124,006.28",1.09,"9,196,544",1.35,256,"2,048",16.17
41,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15005] python3.8,"    4,    4,    1","   32,    8,    1","5,122",0.01,750.09,0.77,"39,168",0.92,256,16,4.79
42,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[15005] python3.8,"   25,    1,   36","  256,    1,    1","370,688",0.27,"180,592.53",1.86,"22,809,600",1.36,256,900,29.74
43,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15005] python3.8,"   16,   32,    1","  256,    1,    1","52,291",0.04,"24,257.40",1.50,"2,472,640",1.25,256,512,17.53
44,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[15005] python3.8,"   68,    4,    1","  512,    1,    1","239,065",0.18,"117,043.84",1.61,"12,800,768",1.35,512,272,19.70
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,117",0.00,18.74,0.05,65,1.11,64,1,0.01
46,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  160,    1,    1","  512,    1,    1","257,403",0.19,"119,315.19",0.95,"7,714,880",1.34,512,160,12.19
47,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"31360,    1,    1","   64,    1,    1","155,799",0.12,"76,776.43",0.34,"1,756,160",1.30,64,"31,360",4.74
48,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15005] python3.8,"   25,    1,    1","  128,    1,    1","2,904",0.00,359.66,0.31,"7,680",0.80,128,25,1.06
49,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15005] python3.8,"  392,    2,    1","  128,    1,    1","552,251",0.41,"265,646.57",2.35,"42,499,072",1.36,128,784,43.45
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,139",0.00,18.72,0.05,65,0.90,64,1,0.01
51,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","198,074",0.15,"96,384.93",0.94,"6,171,904",1.29,512,128,12.68
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","124,132",0.10,"60,696.71",0.34,"1,404,928",1.30,64,"25,088",4.76
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15005] python3.8,"   16,  128,    1","  256,    1,    1","249,254",0.18,"122,899.31",1.10,"9,196,544",1.36,256,"2,048",16.72
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15005] python3.8,"    4,    4,    1","   32,    8,    1","5,288",0.00,741.53,0.78,"39,168",1.20,256,16,4.63
55,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[15005] python3.8,"   25,    1,   36","  256,    1,    1","372,024",0.27,"180,523.91",1.86,"22,809,600",1.36,256,900,29.62
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15005] python3.8,"   16,   32,    1","  256,    1,    1","52,644",0.04,"27,238.51",1.33,"2,472,640",1.21,256,512,17.40
57,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[15005] python3.8,"   68,    5,    1","  512,    1,    1","285,855",0.22,"139,867.76",1.62,"15,373,760",1.32,512,340,19.79
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,275",0.00,19.19,0.05,65,1.16,64,1,0.01
59,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  192,    1,    1","  512,    1,    1","294,704",0.22,"143,569.62",0.95,"9,257,856",1.31,512,192,12.78
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"37632,    1,    1","   64,    1,    1","188,056",0.14,"92,985.63",0.33,"2,107,392",1.31,64,"37,632",4.71
61,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15005] python3.8,"   25,    1,    1","  128,    1,    1","2,901",0.00,386.19,0.29,"7,680",1.09,128,25,1.06
62,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15005] python3.8,"  392,    2,    1","  128,    1,    1","650,962",0.48,"313,844.91",2.35,"50,213,632",1.36,128,784,44.13
63,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,141",0.00,19.53,0.05,65,0.75,64,1,0.01
64,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","196,599",0.15,"95,979.25",0.95,"6,171,904",1.29,512,128,12.77
65,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","124,260",0.10,"61,214.78",0.34,"1,404,928",1.29,64,"25,088",4.75
66,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15005] python3.8,"   16,  128,    1","  256,    1,    1","249,647",0.19,"121,962.31",1.11,"9,196,544",1.32,256,"2,048",16.68
67,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15005] python3.8,"    4,    4,    1","   32,    8,    1","5,141",0.00,735.69,0.78,"39,168",1.15,256,16,4.77
68,volta_sgemm_128x32_nn,volta_sgemm_128x32_nn,[15005] python3.8,"   25,    1,   36","  256,    1,    1","371,749",0.27,"180,715.60",1.86,"22,809,600",1.36,256,900,29.66
69,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15005] python3.8,"   16,   32,    1","  256,    1,    1","53,118",0.04,"23,961.49",1.52,"2,472,640",1.20,256,512,17.24
70,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[15005] python3.8,"   68,    6,    1","  512,    1,    1","339,343",0.25,"163,682.56",1.61,"17,946,752",1.35,512,408,19.45
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,258",0.00,18.82,0.05,65,1.14,64,1,0.01
72,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  224,    1,    1","  512,    1,    1","361,761",0.27,"169,624.41",0.94,"10,800,832",1.35,512,224,12.15
73,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"43904,    1,    1","   64,    1,    1","220,789",0.17,"108,879.07",0.33,"2,458,624",1.32,64,"43,904",4.68
74,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[15005] python3.8,"   25,    1,    1","  128,    1,    1","2,903",0.00,386.60,0.29,"7,680",1.09,128,25,1.06
75,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[15005] python3.8,"  392,    2,    1","  128,    1,    1","753,043",0.55,"362,580.82",2.35,"57,928,192",1.36,128,784,44.41
76,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"    1,    1,    1","   64,    1,    1","3,170",0.00,19.79,0.05,65,0.87,64,1,0.01
77,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[15005] python3.8,"  128,    1,    1","  512,    1,    1","199,486",0.16,"102,671.47",0.88,"6,171,904",1.29,512,128,12.59
78,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15005] python3.8,"25088,    1,    1","   64,    1,    1","130,887",0.09,"62,085.71",0.33,"1,404,928",1.38,64,"25,088",4.51
