ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"25088,    1,    1","   64,    1,    1","122,847",0.09,"118,995.94",0.17,"1,404,928",1.32,64,"25,088",4.83,25.69,276.36,25.69,276.36,"200,704","200,704","403,802","802,816","802,816","804,886","805,358",0,"802,816","809,598","713,187",44.13,38.87,"809,598","713,187"
11,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  256,    1,    1","  512,    1,    1","72,649",0.06,"67,713.13",0.99,"4,571,136",1.22,512,256,36.47,0.26,4.43,17.83,301.11,"5,120","139,264","147,432","8,192","557,056","564,310","6,147","5,226","4,624","7,683","531,466",0.71,48.99,"7,683","531,466"
12,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","63,404",0.05,"53,387.37",0.65,"2,361,344",1.25,512,128,20.71,8.13,161.86,8.91,177.52,"110,592","69,632","182,297","253,952","278,528","280,548","315,397",0,"315,392","316,131","253,551",33.36,26.75,"316,131","253,551"
13,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","101,792",0.08,"97,075.38",1.53,"10,105,344",1.3,64,"1,088",52.27,33.97,439.91,8.91,115.43,"265,113","69,632","331,833","1,060,452","278,528","502,665","835,927","193,244","835,732","835,851","194,193",54.54,12.67,"835,851","194,193"
14,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","71,066",0.06,"62,172.99",0.55,"2,338,816",1.24,512,128,17.77,8.91,157.09,7.86,138.61,"69,632","106,496","178,592","278,528","245,760","247,832","280,706",0,"278,528","278,630","186,606",26.18,17.53,"278,630","186,606"
15,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","68,791",0.05,"54,641.04",0.64,"2,361,344",1.34,512,128,19.09,8.13,160.12,8.91,175.62,"112,640","69,632","184,020","253,952","278,528","284,002","319,493",0,"319,488","326,531","183,702",31.75,17.86,"326,531","183,702"
16,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","102,208",0.08,"93,542.78",1.59,"10,105,344",1.3,64,"1,088",52.06,33.85,434.44,8.91,114.39,"265,420","69,632","337,771","1,061,680","278,528","490,341","846,375","224,424","835,584","836,881","268,293",54.37,17.43,"836,881","268,293"
17,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","72,745",0.06,"65,814.35",0.52,"2,338,816",1.25,512,128,17.35,8.91,154.14,7.86,136,"69,632","108,544","180,116","278,528","245,760","247,848","280,242",0,"278,528","280,694","264,941",25.78,24.33,"280,694","264,941"
18,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","59,385",0.05,"51,180.31",0.68,"2,353,152",1.25,512,128,22.02,7.08,150.16,8.91,189.09,"98,304","69,632","171,781","221,184","278,528","280,567","278,565",0,"278,528","278,831","178,476",31.41,20.1,"278,831","178,476"
19,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","102,687",0.08,"93,641.84",1.59,"10,105,344",1.28,64,"1,088",51.81,34.02,426.99,8.91,111.86,"264,857","69,632","336,401","1,059,428","278,528","502,258","837,889","221,668","835,600","839,519","196,603",54.27,12.71,"839,519","196,603"
20,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","66,864",0.05,"56,426.49",0.6,"2,285,568",1.24,512,128,18.54,8.91,166.58,6.82,127.39,"69,632","94,208","166,178","278,528","212,992","215,104","278,530",0,"278,528","278,564","154,298",27.84,15.42,"278,564","154,298"
21,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","61,603",0.05,"51,801.16",0.67,"2,353,152",1.22,512,128,21.22,7.08,141.88,8.91,178.66,"96,256","69,632","172,760","221,184","278,528","280,966","277,483",0,"274,432","275,811","179,111",29.95,19.45,"275,811","179,111"
22,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","105,978",0.08,"93,676.88",1.59,"10,105,344",1.35,64,"1,088",50.19,33.98,435.87,8.91,114.34,"265,187","69,632","334,501","1,060,748","278,528","506,646","843,233","209,760","835,664","852,103","195,300",53.46,12.25,"852,103","195,300"
23,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","68,050",0.05,"57,767.12",0.58,"2,285,568",1.26,512,128,18.21,8.91,165.99,6.82,126.93,"69,632","92,160","163,868","278,528","212,992","215,404","280,858",0,"278,528","280,818","230,090",27.58,22.59,"280,818","230,090"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,138",0,18.65,0.05,65,0.74,64,1,0.01,0,0.01,0,0.01,1,1,427,1,1,"1,780",92,0,2,"1,862",0,3.97,0,"1,862",0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"   64,    1,    1","  512,    1,    1","202,976",0.15,"176,313.25",0.49,"5,928,576",1.33,512,64,12.08,51.39,337.51,25.7,168.78,"401,664","200,960","609,747","1,605,888","803,072","805,429","1,622,074",240,"1,605,664","1,611,976","719,436",53.2,23.74,"1,611,976","719,436"
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"25088,    1,    1","   64,    1,    1","122,608",0.09,"119,180.07",0.17,"1,404,928",1.29,64,"25,088",4.84,25.69,270.86,25.69,270.86,"200,704","200,704","404,942","802,816","802,816","807,223","804,646",0,"802,816","804,432","712,312",43.93,38.9,"804,432","712,312"
27,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23201] python3.8,"   25,    1,    1","  128,    1,    1","3,017",0,356.04,0.32,"7,680",1.11,128,25,1.02,0,0,0.02,7.24,0,174,443,0,615,"1,240",1,0,0,9,0,0.02,0,9,0
28,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23201] python3.8,"  784,    4,    1","  128,    1,    1","545,988",0.4,"524,177.59",2.17,"77,421,568",1.35,128,"3,136",72.44,146.1,365.72,102.76,257.23,"2,116,924","802,816","2,929,199","4,564,394","3,211,264","4,562,554","3,230,800","1,354,740","3,214,662","3,240,128","3,117,068",39.68,38.17,"3,240,128","3,117,068"
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,251",0,18.87,0.05,65,1.14,64,1,0.01,0,0.01,0,0.01,1,1,176,1,1,446,190,0,2,96,0,0.2,0,96,0
30,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"  256,    1,    1","  512,    1,    1","784,119",0.58,"761,116",0.46,"23,714,304",1.36,512,256,12.5,205.55,357.47,102.79,178.77,"1,606,420","803,840","2,419,855","6,423,316","3,212,288","3,215,576","6,432,518",717,"6,422,664","6,439,882","3,129,238",55.01,26.73,"6,439,882","3,129,238"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23201] python3.8,"   25,    1,    1","  128,    1,    1","3,017",0,354.94,0.32,"7,680",1.12,128,25,1.02,0,0,0.02,7.36,0,174,443,0,615,"1,231",461,0,0,1,0,0,0,1,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23201] python3.8,"  784,    4,    1","  128,    1,    1","548,024",0.4,"523,563.65",2.17,"77,421,568",1.37,128,"3,136",72.22,147.75,373.61,102.76,259.85,"2,165,026","802,816","2,988,030","4,612,703","3,211,264","4,622,376","3,287,012","1,403,017","3,214,924","3,226,980","3,115,828",39.37,38.02,"3,226,980","3,115,828"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,114",0,18.41,0.05,65,1.09,64,1,0.01,0,0.01,0,0.01,1,1,156,1,1,986,168,0,2,6,0,0.01,0,6,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"  256,    1,    1","  512,    1,    1","785,297",0.58,"776,709.32",0.45,"23,714,304",1.36,512,256,12.48,205.55,355.94,102.79,178.01,"1,606,420","803,840","2,426,874","6,423,316","3,212,288","3,215,468","6,452,998",713,"6,422,666","6,471,818","3,205,861",55.2,27.34,"6,471,818","3,205,861"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[23201] python3.8,"100352,    1,    1","   64,    1,    1","757,971",0.56,"745,185.07",0.09,"4,616,192",1.36,64,"100,352",3.9,205.52,368.56,102.76,184.28,"1,605,632","802,816","2,428,365","6,422,528","3,211,264","3,213,760","6,462,124",0,"6,422,528","6,451,556","3,122,212",57.01,27.59,"6,451,556","3,122,212"
36,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"100352,    1,    1","   64,    1,    1","513,263",0.38,"504,493.03",0.16,"5,619,712",1.36,64,"100,352",4.61,102.76,272.93,102.76,272.93,"802,816","802,816","1,641,615","3,211,264","3,211,264","3,215,812","3,218,912",0,"3,211,264","3,225,386","3,121,545",42.09,40.73,"3,225,386","3,121,545"
37,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[23201] python3.8,"   25,    1,    1","  128,    1,    1","3,016",0,355.85,0.32,"7,680",0.8,128,25,1.02,0,0,0.02,5.21,0,177,"1,244",0,615,"1,224",89,0,0,169,132,0.38,0.29,169,132
38,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[23201] python3.8,"  784,    1,    1","  128,    1,    1","440,910",0.33,"420,017.41",2.3,"65,642,752",1.34,128,784,87.3,152.78,469.83,25.69,79,"2,356,262","200,704","2,559,347","4,774,185","802,816","2,362,417","3,237,710","1,556,936","3,220,340","3,224,760","716,587",48.88,10.86,"3,224,760","716,587"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"    1,    1,    1","   64,    1,    1","3,151",0,18.74,0.05,65,1.11,64,1,0.01,0,0.01,0,0.01,1,1,208,1,1,446,118,0,2,110,0,0.23,0,110,0
40,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[23201] python3.8,"   64,    1,    1","  512,    1,    1","197,297",0.15,"174,597.59",0.5,"5,928,576",1.31,512,64,12.43,51.39,341.9,25.7,170.98,"401,664","200,960","606,401","1,605,888","803,072","805,770","1,609,008",240,"1,605,664","1,616,082","795,267",54.87,27,"1,616,082","795,267"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[23201] python3.8,"25088,    1,    1","   64,    1,    1","122,570",0.1,"118,910.37",0.17,"1,404,928",1.27,64,"25,088",4.84,25.69,266.27,25.69,266.27,"200,704","200,704","406,294","802,816","802,816","806,577","806,476",0,"802,816","810,350","711,536",44.27,38.87,"810,350","711,536"
42,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  256,    1,    1","  512,    1,    1","76,212",0.06,"64,152.75",1.05,"4,571,136",1.32,512,256,34.75,0.26,4.58,17.83,311.73,"5,120","139,264","147,752","8,192","557,056","564,449","5,169","5,302","4,612","13,079","455,947",1.15,40.05,"13,079","455,947"
43,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","63,738",0.05,"53,043.88",0.65,"2,361,344",1.29,512,128,20.61,8.13,166.64,8.91,182.76,"110,592","69,632","182,610","253,952","278,528","283,974","320,289",0,"315,392","316,043","180,522",33.13,18.93,"316,043","180,522"
44,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","102,826",0.08,"94,290.12",1.58,"10,105,344",1.28,64,"1,088",51.71,33.86,423.96,8.91,111.59,"258,505","69,632","338,044","1,034,020","278,528","508,025","848,697","224,984","835,676","845,157","195,373",54.52,12.6,"845,157","195,373"
45,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","75,445",0.06,"63,111.28",0.54,"2,338,816",1.23,512,128,16.73,8.91,146.44,7.86,129.21,"69,632","106,496","178,806","278,528","245,760","248,173","297,008",0,"278,528","280,098","186,663",24.81,16.53,"280,098","186,663"
46,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","66,278",0.05,"53,572.43",0.65,"2,361,344",1.29,512,128,19.81,8.13,159.02,8.91,174.41,"112,640","69,632","184,460","253,952","278,528","280,591","320,195",0,"319,488","320,581","183,004",32.32,18.45,"320,581","183,004"
47,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","106,761",0.08,"93,976.99",1.58,"10,105,344",1.36,64,"1,088",49.8,33.89,435.42,8.91,114.53,"265,465","69,632","337,671","1,061,860","278,528","507,901","837,605","223,832","835,712","836,093","194,429",52.01,12.1,"836,093","194,429"
48,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","73,774",0.06,"63,230.04",0.54,"2,338,816",1.29,512,128,17.11,8.91,157.01,7.86,138.53,"69,632","108,544","181,530","278,528","245,760","251,338","281,474",0,"278,528","280,186","187,031",25.41,16.96,"280,186","187,031"
49,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","60,472",0.05,"50,589.15",0.68,"2,353,152",1.28,512,128,21.63,7.08,151.81,8.91,191.17,"98,304","69,632","170,333","221,184","278,528","280,567","286,141",0,"278,528","279,587","179,126",30.91,19.81,"279,587","179,126"
50,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[23201] python3.8,"    2,    1,  544","   64,    1,    1","102,093",0.08,"93,948.78",1.58,"10,105,344",1.31,64,"1,088",52.11,33.98,439.2,8.91,115.19,"264,779","69,632","337,535","1,059,116","278,528","503,510","836,577","223,824","835,584","838,139","266,114",54.48,17.3,"838,139","266,114"
51,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[23201] python3.8,"  128,    1,    1","  512,    1,    1","75,629",0.05,"55,495.41",0.61,"2,285,568",1.41,512,128,16.36,8.91,167.08,6.82,127.77,"69,632","94,208","165,856","278,528","212,992","215,104","280,394",0,"278,528","280,956","155,120",24.82,13.7,"280,956","155,120"
