ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[25333] python3.8,"    2,   16,    1","   32,    4,    1","4,484",3.84,"1,035.57",0.64,"45,056",1.17,128,32,3.78,0.16,42.67,0.26,68.27,"2,134","2,048","5,215","5,120","8,192","10,528","4,942","1,003","4,608","5,084",767,7.61,1.15,"5,084",767
11,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[25333] python3.8,"    2,    7,    4","  256,    1,    1","60,941",44.45,"25,542.97",1.58,"2,742,208",1.36,256,56,24.59,10.96,246.60,0.80,18.06,"110,592","17,024","128,914","342,528","25,088","340,789","34,221","314,024","33,280","33,509",0,3.67,0,"33,509",0
12,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"    1,    1,    1","   64,    1,    1","3,153",2.82,18.71,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,192,1,1,438,302,0,2,134,12,0.28,0.03,134,12
13,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25333] python3.8,"   64,    1,    1","  512,    1,    1","10,508",8.38,"5,871.79",1.17,"468,288",1.25,512,64,16.99,0.81,96.73,0.81,96.73,"6,528","6,528","15,374","25,344","25,344","27,219","25,122",240,"25,120","25,122",0,15.98,0,"25,122",0
14,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"  784,    1,    1","   64,    1,    1","5,269",4.61,"2,381.59",0.27,"43,904",1.14,64,784,3.51,0.80,174.22,0.80,174.22,"6,272","6,272","14,150","25,088","25,088","27,055","25,148",0,"25,088","25,738",0,32.43,0,"25,738",0
15,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25333] python3.8,"   25,    1,    1","  128,    1,    1","2,959",3.74,354.93,0.32,"7,680",0.79,128,25,1.04,0,0,0.02,5.28,0,174,521,0,618,"1,224",1,0,0,223,0,0.51,0,223,0
16,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25333] python3.8,"   25,    4,    1","  128,    1,    1","31,728",24.35,"21,076.72",1.72,"2,468,800",1.29,128,100,39.85,4.15,170.59,3.21,131.87,"70,741","25,088","98,936","129,358","100,352","205,472","27,650","102,521","27,530","27,676","11,393",5.84,2.40,"27,676","11,393"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"    1,    1,    1","   64,    1,    1","3,141",4.22,19.81,0.05,65,0.74,64,1,0.01,0.00,0.01,0.00,0.01,1,1,408,1,1,"1,778",194,0,2,30,0,0.06,0,30,0
18,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25333] python3.8,"  256,    1,    1","  512,    1,    1","25,278",22.66,"16,370.63",1.68,"1,873,152",1.11,512,256,27.94,3.24,142.90,3.24,143.18,"25,912","26,112","54,486","101,176","101,376","103,877","101,402",760,"100,480","101,210","11,646",26.80,3.08,"101,210","11,646"
19,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25333] python3.8,"   25,    1,    1","  128,    1,    1","2,874",2.66,350.21,0.32,"7,680",1.08,128,25,1.07,0,0,0.02,7.41,0,174,457,0,615,"1,240",305,0,0,"1,623",148,3.75,0.34,"1,623",148
20,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25333] python3.8,"   25,    4,    1","  128,    1,    1","31,740",24.29,"21,144.46",1.72,"2,468,800",1.29,128,100,39.88,4.06,167.35,3.21,132.22,"70,364","25,088","96,845","127,850","100,352","208,088","27,618","101,765","27,530","28,338","11,617",5.97,2.45,"28,338","11,617"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"    1,    1,    1","   64,    1,    1","3,135",4.16,18.50,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,184,1,1,446,22,0,2,8,0,0.02,0,8,0
22,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25333] python3.8,"  256,    1,    1","  512,    1,    1","28,926",21.54,"16,391.01",1.68,"1,873,152",1.34,512,256,24.36,3.24,150.34,3.24,150.63,"25,912","26,112","53,664","101,176","101,376","103,795","100,546",760,"100,480","115,890","13,922",26.82,3.22,"115,890","13,922"
23,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[25333] python3.8," 3136,    1,    1","   64,    1,    1","25,545",17.66,"12,378.78",0.17,"144,256",1.44,64,"3,136",3.62,6.42,363.59,3.21,181.80,"50,176","25,088","76,714","200,704","100,352","101,959","201,254",0,"200,704","202,164","89,278",53.00,23.41,"202,164","89,278"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8," 3136,    1,    1","   64,    1,    1","11,109",12.80,"6,341.44",0.41,"175,616",0.86,64,"3,136",6.68,3.21,250.88,3.21,250.88,"25,088","25,088","51,624","100,352","100,352","102,007","100,604",0,"100,352","100,748","11,495",60.55,6.91,"100,748","11,495"
25,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25333] python3.8,"   98,    2,    1","    8,    8,    1","46,019",34.56,"29,638.04",1.68,"3,381,000",1.32,64,196,32.94,11.02,318.89,3.21,92.91,"198,511","25,086","225,968","348,106","100,340","341,797","102,408","246,842","102,400","103,608",0,15.08,0,"103,608",0
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"    1,    1,    1","   64,    1,    1","5,003",3.84,19.72,0.05,65,1.30,64,1,0.01,0.00,0.01,0.00,0.01,1,1,316,1,1,430,238,0,2,318,12,0.43,0.02,318,12
27,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25333] python3.8,"   64,    1,    1","  512,    1,    1","10,278",8.42,"5,299.81",1.30,"468,288",1.22,512,64,17.38,0.81,96.37,0.81,96.37,"6,528","6,528","15,328","25,344","25,344","27,287","25,782",240,"25,120","25,186",0,16.40,0,"25,186",0
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"  784,    1,    1","   64,    1,    1","5,196",4.35,"2,252.24",0.29,"43,904",1.19,64,784,3.56,0.80,184.47,0.80,184.47,"6,272","6,272","13,780","25,088","25,088","26,489","25,204",0,"25,088","25,108",0,32.26,0,"25,108",0
29,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[25333] python3.8,"    2,   16,    1","   32,    4,    1","4,499",3.97,"1,041.97",0.64,"45,056",1.13,128,32,3.77,0.16,41.29,0.26,66.06,"2,135","2,048","6,139","5,120","8,192","10,529","4,628","1,036","4,608","4,778",0,7.10,0,"4,778",0
30,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[25333] python3.8,"    2,    7,    4","  256,    1,    1","62,198",44.77,"25,754.10",1.57,"2,742,208",1.38,256,56,24.09,10.96,244.84,0.80,17.93,"110,592","17,024","130,396","342,528","25,088","346,161","35,085","314,032","33,280","35,957","23,667",3.86,2.54,"35,957","23,667"
31,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"    1,    1,    1","   64,    1,    1","3,158",2.82,18.96,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,166,1,1,454,70,0,2,80,0,0.17,0,80,0
32,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25333] python3.8,"   64,    1,    1","  512,    1,    1","10,072",8.16,"5,349.87",1.29,"468,288",1.23,512,64,17.74,0.81,99.39,0.81,99.39,"6,528","6,528","14,527","25,344","25,344","27,220","25,242",240,"25,120","25,138",0,16.70,0,"25,138",0
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"  784,    1,    1","   64,    1,    1","5,212",6.02,"2,216.44",0.29,"43,904",0.86,64,784,3.55,0.80,133.45,0.80,133.45,"6,272","6,272","14,106","25,088","25,088","26,529","25,348",0,"25,088","25,190",0,32.26,0,"25,190",0
34,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25333] python3.8,"   25,    1,    1","  128,    1,    1","3,011",2.69,352.40,0.32,"7,680",1.12,128,25,1.02,0,0,0.02,7.36,0,174,470,0,618,"1,238",385,0,0,17,0,0.04,0,17,0
35,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25333] python3.8,"   25,    4,    1","  128,    1,    1","32,076",23.84,"21,089.88",1.72,"2,468,800",1.33,128,100,39.40,4.09,171.39,3.21,134.70,"70,319","25,088","97,139","127,670","100,352","204,856","28,090","101,981","27,530","27,946","11,617",5.83,2.42,"27,946","11,617"
36,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"    1,    1,    1","   64,    1,    1","3,158",2.82,19.06,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,209,1,1,430,320,0,2,126,0,0.27,0,126,0
37,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25333] python3.8,"  256,    1,    1","  512,    1,    1","25,913",21.34,"16,549.04",1.66,"1,873,152",1.21,512,256,27.23,3.24,151.69,3.24,151.99,"25,912","26,112","53,812","101,176","101,376","103,889","101,170",760,"100,480","102,190","11,846",26.40,3.06,"102,190","11,846"
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[25333] python3.8," 3136,    1,    1","   64,    1,    1","19,549",17.50,"12,465.82",0.17,"144,256",1.11,64,"3,136",4.74,6.42,366.92,3.21,183.46,"50,176","25,088","77,345","200,704","100,352","102,015","200,724",0,"200,704","200,972","80,675",68.80,27.62,"200,972","80,675"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8," 3136,    1,    1","   64,    1,    1","11,270",13.06,"6,367.60",0.41,"175,616",0.86,64,"3,136",6.59,3.21,245.96,3.21,245.96,"25,088","25,088","52,106","100,352","100,352","102,617","100,780",0,"100,352","100,652","11,521",59.66,6.83,"100,652","11,521"
40,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25333] python3.8,"   98,    2,    1","    8,    8,    1","45,729",34.91,"29,962.28",1.66,"3,381,000",1.30,64,196,33.16,11.03,315.86,3.21,91.98,"194,524","25,087","218,901","344,431","100,316","343,711","103,248","240,827","102,400","104,272","64,450",15.28,9.44,"104,272","64,450"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"    1,    1,    1","   64,    1,    1","3,148",2.82,18.68,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,356,1,1,459,326,0,2,238,20,0.51,0.04,238,20
42,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25333] python3.8,"   64,    1,    1","  512,    1,    1","10,004",8.22,"5,344.90",1.29,"468,288",1.21,512,64,17.87,0.81,98.61,0.81,98.61,"6,528","6,528","15,317","25,344","25,344","27,295","25,122",240,"25,120","26,636",0,17.76,0,"26,636",0
43,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"  784,    1,    1","   64,    1,    1","5,686",4.38,"2,208.99",0.29,"43,904",1.29,64,784,3.25,0.80,183.12,0.80,183.12,"6,272","6,272","13,610","25,088","25,088","26,523","25,748",0,"25,088","25,308","8,200",29.78,9.65,"25,308","8,200"
44,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[25333] python3.8,"    2,   16,    1","   32,    4,    1","6,412",3.84,"1,003.63",0.66,"45,056",1.67,128,32,2.64,0.16,42.67,0.26,68.27,"2,126","2,048","5,159","5,120","8,192","10,527","4,612","1,006","4,608","4,916",44,5.15,0.05,"4,916",44
45,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[25333] python3.8,"    2,    7,    4","  256,    1,    1","62,488",44.10,"25,644.44",1.57,"2,742,208",1.41,256,56,23.97,10.96,248.57,0.80,18.21,"110,592","17,024","130,925","342,528","25,088","340,794","36,149","313,874","33,280","36,957","24,958",3.96,2.67,"36,957","24,958"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"    1,    1,    1","   64,    1,    1","5,020",2.82,19.07,0.05,65,1.78,64,1,0.01,0.00,0.01,0.00,0.01,1,1,147,1,1,453,88,0,2,174,12,0.23,0.02,174,12
47,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25333] python3.8,"   64,    1,    1","  512,    1,    1","10,047",8.13,"5,265.84",1.31,"468,288",1.23,512,64,17.78,0.81,99.78,0.81,99.78,"6,528","6,528","14,453","25,344","25,344","27,266","25,978",240,"25,120","25,938","13,895",17.32,9.28,"25,938","13,895"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25333] python3.8,"  784,    1,    1","   64,    1,    1","5,240",4.54,"2,206.37",0.29,"43,904",1.15,64,784,3.53,0.80,176.68,0.80,176.68,"6,272","6,272","13,580","25,088","25,088","27,053","25,094",0,"25,088","25,092",0,32.03,0,"25,092",0
