ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[8243] python3.8,"   25,    2,    1","  128,    1,    1","22,880",18.53,"14,983.49",1.21,"1,234,400",1.23,128,50,27.51,2.45,132.23,1.61,86.66,"38,342","12,544","53,420","76,562","50,176","102,405","30,434","50,569","26,506","26,506",0,7.77,0,"26,506",0
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8,"    1,    1,    1","   64,    1,    1","3,168",2.82,19.06,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,176,1,1,430,286,0,2,198,0,0.42,0,198,0
12,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[8243] python3.8,"  128,    1,    1","  512,    1,    1","17,939",13.31,"8,790.65",1.57,"936,576",1.34,512,128,19.81,1.62,121.85,1.62,121.85,"13,056","13,056","27,608","50,688","50,688","52,837","50,626",480,"50,240","50,370",0,18.76,0,"50,370",0
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8," 1568,    1,    1","   64,    1,    1","8,996",5.98,"3,502.26",0.37,"87,808",1.50,64,"1,568",4.11,1.61,268.32,1.61,268.32,"12,544","12,544","26,338","50,176","50,176","51,731","50,452",0,"50,176","50,188",0,37.20,0,"50,188",0
14,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[8243] python3.8,"    1,   32,    1","   32,    4,    1","4,389",3.90,"1,003.19",0.66,"45,056",1.12,128,32,3.86,0.16,41.97,0.26,67.15,"2,123","2,048","5,368","5,120","8,192","10,725","4,764","1,039","4,608","5,052","2,748",7.65,4.16,"5,052","2,748"
15,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[8243] python3.8,"    1,    7,    4","  256,    1,    1","55,410",41.92,"20,110.84",1.88,"2,575,328",1.32,256,28,26.48,10.96,261.47,0.40,9.58,"110,592","8,512","120,730","342,528","12,544","308,546","62,365","295,303","58,368","61,733","24,080",7.47,2.91,"61,733","24,080"
16,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[8243] python3.8,"  100,    2,    1","  512,    1,    1","10,446",10.69,"5,982.03",1.62,"659,200",0.97,512,200,23.53,1.20,112.67,1.20,112.67,"9,408","9,408","20,811","37,632","37,632","39,466","38,193",0,"37,632","37,879",0,24.30,0,"37,879",0
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8,"    1,    1,    1","   64,    1,    1","3,174",3.49,20.19,0.05,65,0.91,64,1,0.01,0.00,0.01,0.00,0.01,1,1,548,1,1,"1,002",486,0,2,144,0,0.30,0,144,0
18,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[8243] python3.8,"   96,    1,    1","  512,    1,    1","12,256",9.31,"6,486.16",1.59,"702,432",1.31,512,96,21.88,1.22,130.64,1.22,130.64,"9,792","9,792","20,940","38,016","38,016","40,077","37,834",360,"37,680","38,570","20,886",21.07,11.41,"38,570","20,886"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8," 1176,    1,    1","   64,    1,    1","6,302",5.22,"3,010.40",0.32,"65,856",1.20,64,"1,176",4.41,1.20,230.87,1.20,230.87,"9,408","9,408","20,242","37,632","37,632","39,151","37,732",0,"37,632","37,956",0,40.07,0,"37,956",0
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[8243] python3.8,"   25,    1,    1","  128,    1,    1","2,900",4.32,357.34,0.32,"7,680",0.67,128,25,1.06,0,0,0.02,4.58,0,174,460,0,618,"1,239",17,0,0,9,0,0.02,0,9,0
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[8243] python3.8,"   25,    2,    1","  128,    1,    1","28,242",21.66,"18,533.47",1.37,"1,726,400",1.29,128,50,33.08,3.66,169.05,1.61,74.12,"57,414","12,544","72,134","114,450","50,176","127,604","40,194","75,657","39,562","39,652",0,9.42,0,"39,652",0
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8,"    1,    1,    1","   64,    1,    1","3,115",3.52,19.56,0.05,65,0.88,64,1,0.01,0.00,0.01,0.00,0.01,1,1,462,1,1,"1,006",454,0,2,286,0,0.61,0,286,0
23,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[8243] python3.8,"  128,    1,    1","  512,    1,    1","16,715",13.47,"8,789.19",1.57,"936,576",1.23,512,128,21.27,1.62,120.40,1.62,120.40,"13,056","13,056","27,576","50,688","50,688","52,881","50,690",480,"50,240","51,130","35,739",20.42,14.27,"51,130","35,739"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8," 1568,    1,    1","   64,    1,    1","6,946",6.11,"3,478.91",0.37,"87,808",1.13,64,"1,568",5.34,1.61,262.70,1.61,262.70,"12,544","12,544","26,649","50,176","50,176","51,751","50,214",0,"50,176","50,260",0,48.24,0,"50,260",0
25,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[8243] python3.8,"    1,   32,    1","   32,    4,    1","4,405",3.84,991.29,0.67,"45,056",1.15,128,32,3.85,0.16,42.67,0.26,68.27,"2,112","2,048","5,318","5,120","8,192","10,712","4,612","1,003","4,608","4,804",0,7.27,0,"4,804",0
26,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[8243] python3.8,"    1,    7,    4","  256,    1,    1","55,460",41.70,"20,160.07",1.88,"2,575,328",1.32,256,28,26.47,10.96,262.88,0.40,9.63,"110,592","8,512","123,034","342,528","12,544","309,866","59,765","294,683","58,368","61,879",0,7.47,0,"61,879",0
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[8243] python3.8,"  100,    3,    1","  512,    1,    1","12,852",11.04,"7,751.72",1.73,"910,400",1.15,512,300,26.42,1.61,145.44,1.61,145.44,"12,544","12,544","28,478","50,176","50,176","52,018","50,199",0,"50,176","50,503",0,26.27,0,"50,503",0
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8,"    1,    1,    1","   64,    1,    1","3,266",2.78,18.94,0.05,65,1.17,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,446,"1,880",0,2,126,2,0.26,0.00,126,2
29,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[8243] python3.8,"  128,    1,    1","  512,    1,    1","19,086",13.28,"8,967.65",1.54,"936,576",1.43,512,128,18.62,1.62,122.14,1.62,122.14,"13,056","13,056","27,837","50,688","50,688","52,821","51,060",480,"50,240","52,808",0,18.50,0,"52,808",0
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8," 1568,    1,    1","   64,    1,    1","10,500",6.18,"3,650.60",0.35,"87,808",1.70,64,"1,568",3.52,1.61,259.98,1.61,259.98,"12,544","12,544","26,360","50,176","50,176","51,753","50,268",0,"50,176","50,636",0,32.32,0,"50,636",0
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[8243] python3.8,"   25,    1,    1","  128,    1,    1","2,893",3.01,354.72,0.32,"7,680",0.96,128,25,1.06,0,0,0.02,6.54,0,174,472,0,615,"1,232",9,0,0,89,0,0.21,0,89,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[8243] python3.8,"   25,    2,    1","  128,    1,    1","33,350",25.76,"22,489.09",1.45,"2,218,400",1.28,128,50,37.12,4.87,189.24,1.61,62.33,"76,486","12,544","90,534","152,338","50,176","152,660","53,762","100,745","52,618","56,010","38,862",11.25,7.81,"56,010","38,862"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8,"    1,    1,    1","   64,    1,    1","3,207",2.78,18.75,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,348,1,1,438,142,0,2,118,12,0.25,0.02,118,12
34,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[8243] python3.8,"  128,    1,    1","  512,    1,    1","19,168",13.25,"8,774.16",1.57,"936,576",1.44,512,128,18.54,1.62,122.43,1.62,122.43,"13,056","13,056","27,408","50,688","50,688","52,905","51,274",480,"50,240","50,346",0,17.56,0,"50,346",0
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8," 1568,    1,    1","   64,    1,    1","8,974",6.24,"3,517.78",0.37,"87,808",1.43,64,"1,568",4.12,1.61,257.31,1.61,257.31,"12,544","12,544","26,318","50,176","50,176","51,755","50,736",0,"50,176","51,074",0,38.15,0,"51,074",0
36,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[8243] python3.8,"    1,   32,    1","   32,    4,    1","5,556",3.78,"1,015.16",0.65,"45,056",1.47,128,32,3.05,0.16,43.39,0.26,69.42,"2,127","2,048","5,307","5,120","8,192","10,681","4,646","1,044","4,608","4,766",0,5.75,0,"4,766",0
37,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[8243] python3.8,"    1,    7,    4","  256,    1,    1","55,401",42.02,"20,182.94",1.88,"2,575,328",1.31,256,28,26.48,10.96,260.87,0.40,9.55,"110,592","8,512","122,242","342,528","12,544","314,518","58,373","294,810","58,368","59,581",0,7.21,0,"59,581",0
38,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[8243] python3.8,"  100,    4,    1","  512,    1,    1","15,186",14.91,"9,472.24",1.80,"1,161,600",1.01,512,400,28.48,2.01,134.59,2.01,134.59,"15,680","15,680","32,954","62,720","62,720","65,366","62,911",0,"62,720","62,727",0,27.59,0,"62,727",0
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8,"    1,    1,    1","   64,    1,    1","3,296",2.82,19.12,0.05,65,1.17,64,1,0.01,0.00,0.01,0.00,0.01,1,1,382,1,1,438,118,0,2,102,0,0.21,0,102,0
40,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[8243] python3.8,"  160,    1,    1","  512,    1,    1","18,141",15.33,"10,807.41",1.59,"1,170,720",1.18,512,160,24.44,2.03,132.18,2.03,132.28,"16,280","16,320","35,238","63,320","63,360","65,657","63,532",560,"62,800","62,802",0,23.21,0,"62,802",0
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8," 1960,    1,    1","   64,    1,    1","7,912",7.33,"6,327.81",0.26,"109,760",1.07,64,"1,960",5.86,2.01,273.89,2.01,273.89,"15,680","15,680","33,143","62,720","62,720","64,341","62,932",0,"62,720","62,860",0,53.03,0,"62,860",0
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[8243] python3.8,"   25,    1,    1","  128,    1,    1","3,019",2.66,356.88,0.32,"7,680",1.14,128,25,1.02,0,0,0.02,7.41,0,174,545,0,615,"1,239",1,0,0,137,104,0.31,0.23,137,104
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[8243] python3.8,"   25,    2,    1","  128,    1,    1","38,463",29.31,"26,375.57",1.51,"2,710,400",1.30,128,50,40.09,6.09,207.67,1.61,54.78,"95,558","12,544","112,759","190,226","50,176","177,764","69,782","125,833","65,674","69,894",0,12.18,0,"69,894",0
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8,"    1,    1,    1","   64,    1,    1","3,266",2.94,19.04,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,260,1,1,446,70,0,2,6,0,0.01,0,6,0
45,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[8243] python3.8,"  128,    1,    1","  512,    1,    1","16,723",13.34,"8,905.71",1.55,"936,576",1.25,512,128,21.27,1.62,121.55,1.62,121.55,"13,056","13,056","27,460","50,688","50,688","52,898","50,786",480,"50,240","50,330",0,20.14,0,"50,330",0
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[8243] python3.8," 1568,    1,    1","   64,    1,    1","7,255",8.45,"3,504.29",0.37,"87,808",0.85,64,"1,568",5.11,1.61,190.06,1.61,190.06,"12,544","12,544","26,800","50,176","50,176","51,745","50,348",0,"50,176","50,220",0,46.16,0,"50,220",0
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[8243] python3.8,"    1,   32,    1","   32,    4,    1","4,335",3.81,"1,001.06",0.66,"45,056",1.14,128,32,3.91,0.16,43.03,0.26,68.84,"2,136","2,048","5,923","5,120","8,192","11,893","4,852","1,026","4,608","4,692",0,7.22,0,"4,692",0
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[8243] python3.8,"    1,    7,    4","  256,    1,    1","55,508",41.89,"20,195.25",1.88,"2,575,328",1.32,256,28,26.43,10.96,261.67,0.40,9.58,"110,592","8,512","120,754","342,528","12,544","309,081","59,301","294,952","58,368","61,323",0,7.41,0,"61,323",0
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[8243] python3.8,"  100,    5,    1","  512,    1,    1","20,637",15.49,"11,382.41",1.83,"1,412,800",1.32,512,500,25.41,2.41,155.50,2.41,155.50,"18,816","18,816","39,100","75,264","75,264","77,180","76,343",0,"75,264","75,271",64,24.42,0.02,"75,271",64
