ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8," 6272,    1,    1","   64,    1,    1","38,189",0.03,"8,308.91",0.62,"351,232",1.20,64,"6,272",3.88,6.42,202.53,6.42,202.53,"50,176","50,176","101,256","200,704","200,704","201,691","200,988",0,"200,704","202,468","112,244",35.51,19.69,"202,468","112,244"
11,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[5804] python3.8,"    2,   16,    1","   32,    4,    1","5,091",0.00,757.66,0.87,"45,056",1.15,128,32,3.33,0.16,37.10,0.26,59.36,"2,268","2,048","5,661","5,120","8,192","13,196","4,628","1,323","4,608","4,612",0,6.05,0,"4,612",0
12,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[5804] python3.8,"   16,    7,    4","  256,    1,    1","882,222",0.65,"202,212.56",1.60,"21,937,664",1.36,256,448,13.51,87.69,134.92,6.42,9.88,"884,736","136,192","1,044,618","2,740,224","200,704","2,561,654","541,537","2,359,454","495,382","497,465","183,101",3.78,1.39,"497,465","183,101"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"    1,    1,    1","   64,    1,    1","3,153",0.00,18.81,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,417,1,1,"1,784",262,0,2,70,0,0.15,0,70,0
14,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5804] python3.8,"   64,    1,    1","  512,    1,    1","90,926",0.07,"21,649.07",1.12,"1,653,888",1.28,512,64,7.36,12.85,183.16,6.43,91.64,"100,608","50,432","153,181","401,664","200,960","341,770","237,399","164,748","236,852","243,095","119,151",17.71,8.68,"243,095","119,151"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8," 6272,    1,    1","   64,    1,    1","38,541",0.03,"8,481.31",0.61,"351,232",1.28,64,"6,272",3.84,6.42,213.29,6.42,213.29,"50,176","50,176","101,340","200,704","200,704","201,599","200,756",0,"200,704","200,756","111,786",34.87,19.42,"200,756","111,786"
16,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5804] python3.8,"   25,    1,    1","  128,    1,    1","3,120",0.00,245.84,0.46,"7,680",1.13,128,25,0.99,0,0,0.02,7.17,0,176,536,0,617,"1,233",35,0,0,201,164,0.43,0.35,201,164
17,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[5804] python3.8,"  196,    4,    1","  128,    1,    1","521,391",0.38,"120,970.76",2.35,"19,355,392",1.36,128,784,18.82,36.53,95.12,25.69,66.90,"529,469","200,704","737,856","1,141,303","802,816","1,142,037","828,758","337,263","805,256","829,998","714,529",10.66,9.18,"829,998","714,529"
18,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"    1,    1,    1","   64,    1,    1","5,060",0.00,19.01,0.05,65,1.82,64,1,0.01,0.00,0.01,0.00,0.01,1,1,661,1,1,"1,002",270,0,2,206,43,0.27,0.06,206,43
19,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5804] python3.8,"  256,    1,    1","  512,    1,    1","374,598",0.28,"85,936.56",1.13,"6,615,552",1.35,512,256,7.06,51.41,185.37,25.72,92.75,"402,368","201,728","612,103","1,606,592","803,840","1,367,645","1,055,441","542,168","1,044,204","1,053,845","726,517",18.84,12.99,"1,053,845","726,517"
20,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5804] python3.8,"   25,    1,    1","  128,    1,    1","3,026",0.00,248.25,0.45,"7,680",0.80,128,25,1.02,0,0,0.02,5.23,0,182,757,0,617,"2,733",1,0,0,65,0,0.14,0,65,0
21,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[5804] python3.8,"  196,    4,    1","  128,    1,    1","525,188",0.38,"121,122.07",2.35,"19,355,392",1.36,128,784,18.69,36.94,96.07,25.69,66.81,"542,723","200,704","796,115","1,154,527","802,816","1,154,769","820,230","351,109","805,256","819,238","716,051",10.45,9.13,"819,238","716,051"
22,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"    1,    1,    1","   64,    1,    1","3,155",0.00,18.81,0.05,65,1.08,64,1,0.01,0.00,0.01,0.00,0.01,1,1,157,1,1,991,310,0,2,532,0,1.12,0,532,0
23,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5804] python3.8,"  256,    1,    1","  512,    1,    1","382,098",0.28,"85,949.81",1.13,"6,615,552",1.37,512,256,6.92,51.41,184.26,25.72,92.19,"402,368","201,724","609,781","1,606,592","803,840","1,375,927","1,047,933","572,264","1,032,468","1,049,989","797,503",18.41,13.98,"1,049,989","797,503"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[5804] python3.8,"25088,    1,    1","   64,    1,    1","191,823",0.14,"43,292.60",0.39,"1,154,048",1.37,64,"25,088",3.86,51.38,367.34,25.69,183.67,"401,408","200,704","605,332","1,605,632","802,816","804,086","1,649,306",0,"1,605,632","1,636,262","718,216",57.14,25.08,"1,636,262","718,216"
25,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"25088,    1,    1","   64,    1,    1","150,783",0.11,"35,360.29",0.58,"1,404,928",1.32,64,"25,088",3.92,25.69,225.64,25.69,225.64,"200,704","200,704","405,262","802,816","802,816","803,825","808,532",0,"802,816","802,907","713,998",35.66,31.71,"802,907","713,998"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5804] python3.8,"   25,    1,    1","  128,    1,    1","3,111",0.00,247.79,0.46,"7,680",1.13,128,25,0.99,0,0,0.02,7.17,0,182,878,0,617,"1,779",169,0,0,179,0,0.39,0,179,0
27,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[5804] python3.8,"  196,    1,    1","  128,    1,    1","467,018",0.34,"103,695.84",2.33,"16,410,688",1.35,128,196,20.45,38.20,111.04,6.42,18.67,"589,346","50,176","646,747","1,193,818","200,704","591,675","807,428","389,420","805,888","823,240","223,985",11.81,3.21,"823,240","223,985"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"    1,    1,    1","   64,    1,    1","3,178",0.00,19.07,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,161,1,1,446,6,0,2,184,0,0.39,0,184,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5804] python3.8,"   64,    1,    1","  512,    1,    1","90,733",0.07,"20,245.15",1.20,"1,653,888",1.29,512,64,7.30,12.85,183.24,6.43,91.68,"100,608","50,432","154,270","401,664","200,960","366,550","238,939","165,024","237,604","248,713","196,652",18.36,14.52,"248,713","196,652"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8," 6272,    1,    1","   64,    1,    1","39,146",0.03,"8,645.57",0.60,"351,232",1.29,64,"6,272",3.78,6.42,213.06,6.42,213.06,"50,176","50,176","108,122","200,704","200,704","201,667","200,740",0,"200,704","203,238","111,999",34.74,19.15,"203,238","111,999"
31,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[5804] python3.8,"    2,   16,    1","   32,    4,    1","5,043",0.01,695.10,0.95,"45,056",0.88,128,32,3.36,0.16,28.60,0.26,45.77,"2,176","2,048","4,745","5,120","8,192","10,184","4,702","1,129","4,608","4,628",0,6.13,0,"4,628",0
32,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[5804] python3.8,"   16,    7,    4","  256,    1,    1","883,208",0.65,"202,409.09",1.59,"21,937,664",1.35,256,448,13.50,87.69,134.63,6.42,9.86,"884,736","136,192","1,044,453","2,740,224","200,704","2,561,831","607,713","2,359,457","495,382","520,437","183,015",3.95,1.39,"520,437","183,015"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"    1,    1,    1","   64,    1,    1","3,137",0.00,18.66,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,168,1,1,446,14,0,2,6,0,0.01,0,6,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5804] python3.8,"   64,    1,    1","  512,    1,    1","99,854",0.07,"20,102.60",1.21,"1,653,888",1.39,512,64,6.63,12.85,179.55,6.43,89.83,"100,608","50,432","154,568","401,664","200,960","366,733","239,365","164,632","237,312","268,241","190,661",17.99,12.79,"268,241","190,661"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8," 6272,    1,    1","   64,    1,    1","41,701",0.03,"8,427.87",0.61,"351,232",1.40,64,"6,272",3.55,6.42,215.58,6.42,215.58,"50,176","50,176","100,926","200,704","200,704","201,563","201,764",0,"200,704","204,532","111,695",32.87,17.95,"204,532","111,695"
36,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5804] python3.8,"   25,    1,    1","  128,    1,    1","3,015",0.00,248.29,0.45,"7,680",0.80,128,25,1.03,0,0,0.02,5.33,0,176,440,0,624,"1,800",105,0,0,347,0,0.76,0,347,0
37,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[5804] python3.8,"  196,    4,    1","  128,    1,    1","521,850",0.39,"121,023.97",2.35,"19,355,392",1.35,128,784,18.81,36.74,95.42,25.69,66.72,"535,919","200,704","745,177","1,147,700","802,816","1,147,441","821,326","342,996","805,256","824,128","790,635",10.58,10.15,"824,128","790,635"
38,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"    1,    1,    1","   64,    1,    1","3,273",0.00,19.21,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,183,1,1,446,6,0,2,102,0,0.21,0,102,0
39,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5804] python3.8,"  256,    1,    1","  512,    1,    1","371,311",0.28,"85,174.63",1.14,"6,615,552",1.31,512,256,7.12,51.41,181.25,25.72,90.69,"402,368","201,728","634,813","1,606,592","803,840","1,376,304","1,035,525","576,428","1,029,360","1,029,661","721,002",18.37,12.86,"1,029,661","721,002"
40,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[5804] python3.8,"25088,    1,    1","   64,    1,    1","188,897",0.14,"43,232.06",0.39,"1,154,048",1.35,64,"25,088",3.92,51.38,368.01,25.69,184.01,"401,408","200,704","606,325","1,605,632","802,816","804,122","1,608,564",0,"1,605,632","1,613,162","793,643",57.20,28.14,"1,613,162","793,643"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"25088,    1,    1","   64,    1,    1","155,812",0.11,"35,318.79",0.58,"1,404,928",1.38,64,"25,088",3.80,25.69,227.43,25.69,227.43,"200,704","200,704","406,110","802,816","802,816","804,086","809,430",0,"802,816","809,164","790,042",34.79,33.97,"809,164","790,042"
42,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[5804] python3.8,"   25,    1,    1","  128,    1,    1","3,010",0.00,245.62,0.46,"7,680",1.08,128,25,1.03,0,0,0.02,7.09,0,176,438,0,622,"1,233",1,0,0,3,0,0.01,0,3,0
43,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[5804] python3.8,"  196,    1,    1","  128,    1,    1","472,021",0.34,"103,571.40",2.33,"16,410,688",1.37,128,196,20.23,38.24,111.28,6.42,18.69,"590,629","50,176","653,715","1,195,099","200,704","592,564","817,708","390,014","805,984","817,692","218,512",11.60,3.10,"817,692","218,512"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"    1,    1,    1","   64,    1,    1","3,249",0.00,19.10,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,185,1,1,430,6,0,2,746,12,1.55,0.02,746,12
45,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5804] python3.8,"   64,    1,    1","  512,    1,    1","90,516",0.07,"20,266.59",1.20,"1,653,888",1.27,512,64,7.31,12.85,181.26,6.43,90.69,"100,608","50,432","153,456","401,664","200,960","367,392","239,717","164,396","236,780","239,153","120,254",17.70,8.90,"239,153","120,254"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8," 6272,    1,    1","   64,    1,    1","38,260",0.03,"8,651.91",0.60,"351,232",1.26,64,"6,272",3.87,6.42,212.84,6.42,212.84,"50,176","50,176","101,286","200,704","200,704","201,731","202,716",0,"200,704","201,012","111,759",35.23,19.59,"201,012","111,759"
47,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[5804] python3.8,"    2,   16,    1","   32,    4,    1","5,099",0.00,704.78,0.94,"45,056",1.12,128,32,3.33,0.16,36.06,0.26,57.69,"2,784","2,048","4,789","5,120","8,192","10,185","4,790","1,139","4,608","4,644",0,6.15,0,"4,644",0
48,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[5804] python3.8,"   16,    7,    4","  256,    1,    1","883,375",0.65,"202,993.38",1.59,"21,937,664",1.36,256,448,13.50,87.69,134.84,6.42,9.88,"884,736","136,192","1,033,135","2,740,224","200,704","2,561,860","520,549","2,359,452","495,376","519,519","183,070",3.94,1.39,"519,519","183,070"
49,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8,"    1,    1,    1","   64,    1,    1","3,149",0.00,18.68,0.05,65,0.83,64,1,0.01,0.00,0.01,0.00,0.01,1,1,542,1,1,430,310,0,2,6,0,0.01,0,6,0
50,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[5804] python3.8,"   64,    1,    1","  512,    1,    1","90,628",0.07,"20,210.99",1.20,"1,653,888",1.26,512,64,7.30,12.85,178.44,6.43,89.28,"100,608","50,432","153,404","401,664","200,960","355,046","240,963","164,392","237,048","239,193","119,190",17.68,8.81,"239,193","119,190"
51,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[5804] python3.8," 6272,    1,    1","   64,    1,    1","41,648",0.03,"8,352.07",0.62,"351,232",1.38,64,"6,272",3.55,6.42,213.29,6.42,213.29,"50,176","50,176","101,004","200,704","200,704","201,965","201,588",0,"200,704","203,152","189,226",32.66,30.42,"203,152","189,226"
