ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"12544,    1,    1","   64,    1,    1","58,548",48.93,"54,999.68",0.19,"702,464",1.19,64,"12,544",5.05,12.85,262.53,12.85,262.53,"100,352","100,352","203,929","401,408","401,408","403,983","402,400",0,"401,408","403,118","304,560",46.12,34.85,"403,118","304,560"
11,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[16543] python3.8,"   16,   64,    1","  256,    1,    1","128,089",99.30,"118,925.26",0.57,"4,598,272",1.29,256,"1,024",16.29,28.60,288.08,28.90,291.06,"481,159","225,792","711,152","893,543","903,168","1,490,968","408,283","585,477","405,152","408,717","886,079",21.36,46.30,"408,717","886,079"
12,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[16543] python3.8,"    2,    8,    1","   32,    8,    1","5,238",4.54,740.28,0.78,"39,168",1.15,256,16,4.68,0.15,32.45,0.59,129.80,"1,152","4,608","6,642","4,608","18,432","19,661","4,804",0,"4,608","4,806",0,6.14,0,"4,806",0
13,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[16543] python3.8,"   25,    1,   36","  128,    1,    1","165,581",120.54,"153,345.46",1.95,"20,282,400",1.37,128,900,67.12,42.45,352.19,28.90,239.76,"649,262","225,792","877,636","1,326,882","903,168","1,319,696","926,269","413,853","921,604","930,717","881,624",37.52,35.54,"930,717","881,624"
14,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[16543] python3.8,"   16,   64,    1","  256,    1,    1","101,934",81.06,"97,557.82",0.75,"4,945,280",1.25,256,"1,024",17.94,28.90,356.56,12.85,158.47,"225,792","272,384","502,429","903,168","401,408","405,529","907,061",0,"903,168","905,065","325,121",59.46,21.36,"905,065","325,121"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"    1,    1,    1","   64,    1,    1","3,178",4.16,20,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,446,"1,376",0,2,22,0,0.05,0,22,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[16543] python3.8,"   64,    1,    1","  512,    1,    1","103,413",74.14,"85,431.49",0.53,"3,085,952",1.39,512,64,12.14,25.70,346.60,12.85,173.36,"200,960","100,608","305,268","803,072","401,664","404,357","807,530",240,"802,848","806,480","390,376",52.24,25.28,"806,480","390,376"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"12544,    1,    1","   64,    1,    1","58,006",48.70,"55,089.60",0.19,"702,464",1.19,64,"12,544",5.10,12.85,263.74,12.85,263.74,"100,352","100,352","202,728","401,408","401,408","403,491","401,870",0,"401,408","407,380","310,964",47.04,35.91,"407,380","310,964"
18,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[16543] python3.8,"   25,    1,    1","  128,    1,    1","2,908",3.71,403.35,0.28,"7,680",0.78,128,25,1.06,0,0,0.02,5.33,0,174,456,0,618,"1,240",89,0,0,209,0,0.47,0,209,0
19,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[16543] python3.8,"  392,    4,    1","  128,    1,    1","278,662",207.58,"273,653.06",2.08,"38,710,784",1.34,128,"1,568",70.65,72.46,349.08,51.38,247.52,"1,047,650","401,408","1,457,075","2,271,187","1,605,632","2,277,173","1,617,144","660,980","1,609,300","1,616,792","1,509,119",38.80,36.21,"1,616,792","1,509,119"
20,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"    1,    1,    1","   64,    1,    1","3,239",2.85,19.47,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,245,1,1,446,182,0,2,174,0,0.36,0,174,0
21,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[16543] python3.8,"  256,    1,    1","  512,    1,    1","393,582",290.46,"382,715.99",0.47,"12,343,808",1.35,512,256,12.75,102.79,353.87,51.41,177.00,"803,604","402,432","1,213,245","3,212,052","1,606,656","1,609,901","3,224,454",720,"3,211,400","3,222,496","1,521,770",54.85,25.90,"3,222,496","1,521,770"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[16543] python3.8,"   25,    1,    1","  128,    1,    1","2,911",3.74,364.10,0.31,"7,680",0.78,128,25,1.06,0,0,0.02,5.26,0,177,676,0,618,"1,261",73,0,0,1,0,0.00,0,1,0
23,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[16543] python3.8,"  392,    4,    1","  128,    1,    1","275,608",206.34,"267,319.01",2.13,"38,710,784",1.33,128,"1,568",71.46,73.38,355.63,51.38,249.01,"1,067,927","401,408","1,476,041","2,291,717","1,605,632","2,296,337","1,618,578","682,812","1,609,004","1,611,311","1,509,227",39.08,36.60,"1,611,311","1,509,227"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"    1,    1,    1","   64,    1,    1","3,223",2.85,19.03,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,155,1,1,446,118,0,2,134,12,0.28,0.03,134,12
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[16543] python3.8,"  256,    1,    1","  512,    1,    1","402,833",302.30,"381,153.15",0.48,"12,343,808",1.33,512,256,12.46,102.79,340.01,51.41,170.07,"803,604","402,432","1,213,851","3,212,052","1,606,656","1,612,381","3,226,104",720,"3,211,402","3,229,522","1,521,877",53.70,25.31,"3,229,522","1,521,877"
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[16543] python3.8,"50176,    1,    1","   64,    1,    1","371,733",276.32,"369,250.31",0.09,"2,308,096",1.34,64,"50,176",3.97,102.76,371.89,51.38,185.94,"802,816","401,408","1,214,080","3,211,264","1,605,632","1,607,750","3,227,014",0,"3,211,264","3,226,498","1,516,939",58.14,27.33,"3,226,498","1,516,939"
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"50176,    1,    1","   64,    1,    1","252,210",187.39,"251,701.25",0.16,"2,809,856",1.35,64,"50,176",4.68,51.38,274.19,51.38,274.19,"401,408","401,408","804,647","1,605,632","1,605,632","1,608,115","1,606,188",0,"1,605,632","1,666,988","1,509,835",44.28,40.10,"1,666,988","1,509,835"
28,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[16543] python3.8,"   25,    1,    1","  128,    1,    1","2,925",2.69,364.28,0.31,"7,680",1.09,128,25,1.05,0,0,0.02,7.32,0,174,537,0,615,"1,231",3,0,0,529,0,1.19,0,529,0
29,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[16543] python3.8,"  392,    1,    1","  128,    1,    1","231,246",169.02,"216,376.65",2.23,"32,821,376",1.36,128,392,82.80,75.49,446.60,12.85,76.00,"1,153,420","100,352","1,257,654","2,362,357","401,408","1,156,145","1,617,214","752,266","1,612,016","1,617,978","384,082",46.77,11.10,"1,617,978","384,082"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"    1,    1,    1","   64,    1,    1","3,172",2.82,19.31,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,188,1,1,446,6,0,2,8,0,0.02,0,8,0
31,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[16543] python3.8,"   64,    1,    1","  512,    1,    1","96,181",77.89,"85,525.68",0.53,"3,085,952",1.23,512,64,13.07,25.70,329.94,12.85,165.02,"200,960","100,608","303,336","803,072","401,664","404,046","806,226",240,"802,848","806,874","314,848",56.21,21.93,"806,874","314,848"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"12544,    1,    1","   64,    1,    1","58,099",46.34,"62,244.76",0.17,"702,464",1.25,64,"12,544",5.09,12.85,277.22,12.85,277.22,"100,352","100,352","203,647","401,408","401,408","403,483","402,412",0,"401,408","404,188","311,520",46.57,35.90,"404,188","311,520"
33,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[16543] python3.8,"   16,   64,    1","  256,    1,    1","148,638",112,"134,319.13",0.50,"4,598,272",1.32,256,"1,024",14.03,28.61,255.44,28.90,258.05,"481,327","225,792","709,018","893,992","903,168","1,491,091","410,205","584,863","403,594","409,119","808,231",18.42,36.39,"409,119","808,231"
34,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[16543] python3.8,"    2,    8,    1","   32,    8,    1","5,159",5.44,738.32,0.78,"39,168",0.95,256,16,4.75,0.15,27.11,0.59,108.42,"1,152","4,608","6,626","4,608","18,432","19,611","4,654",0,"4,608","4,748",0,6.16,0,"4,748",0
35,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[16543] python3.8,"   25,    1,   36","  128,    1,    1","164,311",124.03,"152,953.96",1.95,"20,282,400",1.32,128,900,67.61,42.48,342.47,28.90,233.02,"650,211","225,792","879,165","1,327,769","903,168","1,321,348","933,397","414,909","921,610","927,079","804,913",37.67,32.71,"927,079","804,913"
36,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[16543] python3.8,"   16,   64,    1","  256,    1,    1","109,645",80.90,"96,283.22",0.76,"4,945,280",1.35,256,"1,024",16.67,28.90,357.27,12.85,158.78,"225,792","272,384","519,461","903,168","401,408","403,462","904,953",0,"903,168","907,465","325,011",55.46,19.86,"907,465","325,011"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"    1,    1,    1","   64,    1,    1","3,173",2.85,19.29,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,169,1,1,430,102,0,2,38,0,0.08,0,38,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[16543] python3.8,"   64,    1,    1","  512,    1,    1","104,358",74.50,"85,757",0.53,"3,085,952",1.40,512,64,12.03,25.70,344.96,12.85,172.54,"200,960","100,608","306,294","803,072","401,664","406,497","806,148",240,"802,848","805,852","314,621",51.74,20.20,"805,852","314,621"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"12544,    1,    1","   64,    1,    1","58,372",45.92,"54,901.01",0.19,"702,464",1.27,64,"12,544",5.07,12.85,279.73,12.85,279.73,"100,352","100,352","203,106","401,408","401,408","403,475","403,120",0,"401,408","401,412","313,381",46.06,35.96,"401,412","313,381"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[16543] python3.8,"   25,    1,    1","  128,    1,    1","2,910",3.71,399.75,0.28,"7,680",0.78,128,25,1.06,0,0,0.02,5.30,0,177,874,0,615,"1,232",121,0,0,65,0,0.15,0,65,0
41,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[16543] python3.8,"  392,    4,    1","  128,    1,    1","279,371",205.54,"271,545.53",2.10,"38,710,784",1.35,128,"1,568",70.43,73.02,355.27,51.38,249.98,"1,059,424","401,408","1,471,194","2,283,209","1,605,632","2,282,773","1,617,482","677,359","1,609,068","1,619,840","1,510,619",38.77,36.15,"1,619,840","1,510,619"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"    1,    1,    1","   64,    1,    1","3,165",2.82,19.15,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,380,1,1,"1,777",126,0,2,146,0,0.31,0,146,0
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[16543] python3.8,"  256,    1,    1","  512,    1,    1","387,058",290.72,"377,475.65",0.48,"12,343,808",1.33,512,256,12.97,102.79,353.56,51.41,176.85,"803,604","402,432","1,217,347","3,212,052","1,606,656","1,609,949","3,224,086",720,"3,211,400","3,226,064","1,523,487",55.83,26.37,"3,226,064","1,523,487"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[16543] python3.8,"50176,    1,    1","   64,    1,    1","374,108",278.91,"367,773.44",0.09,"2,308,096",1.34,64,"50,176",3.95,102.76,368.43,51.38,184.22,"802,816","401,408","1,211,727","3,211,264","1,605,632","1,608,154","3,226,116",0,"3,211,264","3,225,090","1,591,734",57.74,28.50,"3,225,090","1,591,734"
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"50176,    1,    1","   64,    1,    1","251,459",187.01,"248,716.90",0.17,"2,809,856",1.34,64,"50,176",4.70,51.38,274.75,51.38,274.75,"401,408","401,408","808,743","1,605,632","1,605,632","1,607,718","1,612,876",0,"1,605,632","1,606,092","1,516,274",42.78,40.39,"1,606,092","1,516,274"
46,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[16543] python3.8,"   25,    1,    1","  128,    1,    1","2,922",2.72,362.41,0.31,"7,680",1.07,128,25,1.05,0,0,0.02,7.24,0,174,443,0,615,"1,239",273,0,0,257,120,0.59,0.28,257,120
47,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[16543] python3.8,"  392,    1,    1","  128,    1,    1","229,637",169.28,"216,272.50",2.23,"32,821,376",1.35,128,392,83.39,75.56,446.37,12.85,75.88,"1,154,955","100,352","1,259,960","2,363,959","401,408","1,158,507","1,621,070","753,392","1,611,548","1,620,664","312,728",47.16,9.10,"1,620,664","312,728"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"    1,    1,    1","   64,    1,    1","3,140",2.82,18.84,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,229,1,1,446,56,0,2,142,0,0.30,0,142,0
49,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[16543] python3.8,"   64,    1,    1","  512,    1,    1","104,464",74.30,"85,588.81",0.53,"3,085,952",1.40,512,64,12.02,25.70,345.85,12.85,172.98,"200,960","100,608","303,694","803,072","401,664","404,357","805,496",240,"802,848","805,048","391,427",51.63,25.10,"805,048","391,427"
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[16543] python3.8,"12544,    1,    1","   64,    1,    1","58,057",46.24,"54,934.26",0.19,"702,464",1.25,64,"12,544",5.10,12.85,277.79,12.85,277.79,"100,352","100,352","204,212","401,408","401,408","403,475","403,372",0,"401,408","404,406","310,717",46.68,35.87,"404,406","310,717"
51,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[16543] python3.8,"   16,   64,    1","  256,    1,    1","145,925",109.60,"133,550.18",0.51,"4,598,272",1.33,256,"1,024",14.29,28.61,261.02,28.90,263.70,"481,499","225,792","709,447","893,814","903,168","1,492,822","416,403","585,159","404,140","408,537","812,886",18.73,37.27,"408,537","812,886"
