ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13348] python3.8,"25088,    1,    1","   64,    1,    1","386,527",0.28,"33,580.78",0.62,"1,404,928",1.38,64,"25,088",1.53,25.69,91.68,25.69,91.68,"200,704","200,704","402,157","802,816","802,816","803,903","806,315",0,"802,816","829,100","713,854",14.37,12.37,"829,100","713,854"
11,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[13348] python3.8,"  256,    1,    1","  512,    1,    1","581,335",0.43,"49,912.28",1.35,"4,571,136",1.36,512,256,4.52,0.26,0.61,17.83,41.65,"5,120","139,264","169,385","8,192","557,056","563,696","23,139","5,642","4,608","24,667","546,194",0.28,6.29,"24,667","546,194"
12,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","341,653",0.25,"29,003.69",1.20,"2,361,344",1.34,512,128,3.81,8.13,31.94,8.91,35.03,"110,592","69,632","185,770","253,952","278,528","279,770","338,881",0,"315,392","327,387","203,711",6.42,3.99,"327,387","203,711"
13,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[13348] python3.8,"    2,    1,  544","   64,    1,    1","994,842",0.73,"87,328.46",1.70,"10,105,344",1.36,64,"1,088",5.30,35.47,48.63,8.91,12.22,"277,500","69,632","383,122","1,110,000","278,528","553,723","846,837","274,108","835,584","868,021","231,126",5.84,1.56,"868,021","231,126"
14,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","346,544",0.25,"28,980.62",1.19,"2,338,816",1.36,512,128,3.62,8.91,35.02,7.86,30.90,"69,632","106,496","181,355","278,528","245,760","247,106","282,164",0,"278,528","278,720","195,654",5.39,3.78,"278,720","195,654"
15,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","344,565",0.25,"28,696.59",1.21,"2,361,344",1.37,512,128,3.78,8.13,32.33,8.91,35.46,"112,640","69,632","197,720","253,952","278,528","279,702","320,270",0,"319,488","342,055","206,580",6.65,4.02,"342,055","206,580"
16,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[13348] python3.8,"    2,    1,  544","   64,    1,    1","994,754",0.73,"87,308.22",1.70,"10,105,344",1.36,64,"1,088",5.30,35.50,48.54,8.91,12.19,"277,313","69,632","348,051","1,109,252","278,528","556,300","925,847","273,440","835,584","876,713","230,966",5.90,1.56,"876,713","230,966"
17,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","331,670",0.25,"28,405.40",1.21,"2,338,816",1.30,512,128,3.78,8.91,35.04,7.86,30.92,"69,632","108,544","179,190","278,528","245,760","247,095","289,254",0,"278,528","297,896","197,222",6.02,3.98,"297,896","197,222"
18,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","343,163",0.25,"29,219.59",1.18,"2,353,152",1.38,512,128,3.78,7.08,28.55,8.91,35.95,"98,304","69,632","169,643","221,184","278,528","279,626","322,019",0,"278,528","297,755","203,063",5.81,3.96,"297,755","203,063"
19,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[13348] python3.8,"    2,    1,  544","   64,    1,    1","995,264",0.73,"87,328.81",1.70,"10,105,344",1.36,64,"1,088",5.30,35.51,48.71,8.91,12.23,"277,671","69,632","379,678","1,110,684","278,528","554,148","896,009","274,324","835,584","898,153","231,362",6.04,1.56,"898,153","231,362"
20,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","328,859",0.24,"27,724.10",1.21,"2,285,568",1.35,512,128,3.74,8.91,36.73,6.82,28.08,"69,632","94,208","170,317","278,528","212,992","217,916","278,536",0,"278,528","286,776","164,412",5.84,3.35,"286,776","164,412"
21,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","351,690",0.25,"28,966.76",1.19,"2,353,152",1.41,512,128,3.68,7.08,28.31,8.91,35.65,"96,256","69,632","170,978","221,184","278,528","279,957","290,447",0,"274,432","291,293","200,760",5.55,3.82,"291,293","200,760"
22,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[13348] python3.8,"    2,    1,  544","   64,    1,    1","995,439",0.73,"87,316.65",1.70,"10,105,344",1.36,64,"1,088",5.29,35.49,48.59,8.91,12.20,"277,275","69,632","372,609","1,109,100","278,528","555,364","879,797","272,924","835,584","880,093","230,932",5.92,1.55,"880,093","230,932"
23,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","317,971",0.24,"27,503.90",1.22,"2,285,568",1.31,512,128,3.87,8.91,36.84,6.82,28.17,"69,632","92,160","171,809","278,528","212,992","217,151","285,440",0,"278,528","287,098","163,057",6.05,3.43,"287,098","163,057"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13348] python3.8,"    1,    1,    1","   64,    1,    1","3,135",0.00,18.43,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,205,1,1,430,278,0,2,62,0,0.13,0,62,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[13348] python3.8,"   64,    1,    1","  512,    1,    1","595,212",0.44,"50,827.66",1.72,"5,928,576",1.34,512,64,4.11,51.39,116.19,25.70,58.11,"401,600","200,960","623,628","1,605,824","803,072","961,807","1,472,871","142,303","1,450,132","1,470,277","722,014",16.55,8.12,"1,470,277","722,014"
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13348] python3.8,"25088,    1,    1","   64,    1,    1","381,664",0.29,"33,697.21",0.61,"1,404,928",1.33,64,"25,088",1.55,25.69,89.78,25.69,89.78,"200,704","200,704","403,439","802,816","802,816","804,078","819,114",0,"802,816","827,672","715,476",14.52,12.56,"827,672","715,476"
27,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[13348] python3.8,"   25,    1,    1","  128,    1,    1","3,189",0.00,108.26,1.04,"7,680",0.71,128,25,0.96,0,0,0.02,4.39,0,174,408,0,615,"1,715",137,0,0,1,0,0.00,0,1,0
28,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[13348] python3.8,"  784,    4,    1","  128,    1,    1","5,374,301",3.94,"473,788.26",2.40,"77,421,568",1.36,128,"3,136",7.30,146.59,37.18,102.76,26.06,"2,133,719","802,816","3,078,094","4,581,046","3,211,264","4,582,565","3,455,584","1,367,024","3,213,704","3,423,360","3,124,806",4.27,3.89,"3,423,360","3,124,806"
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13348] python3.8,"    1,    1,    1","   64,    1,    1","3,152",0.00,18.72,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,680,1,1,986,406,0,2,198,0,0.42,0,198,0
30,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[13348] python3.8,"  256,    1,    1","  512,    1,    1","2,279,401",1.67,"198,569.96",1.76,"23,714,304",1.36,512,256,4.29,205.55,123.05,102.79,61.54,"1,606,379","803,840","2,474,336","6,423,275","3,212,288","3,566,122","6,196,261","356,701","6,075,426","6,137,475","3,135,169",18.03,9.21,"6,137,475","3,135,169"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[13348] python3.8,"   25,    1,    1","  128,    1,    1","3,189",0.00,103.49,1.09,"7,680",1.06,128,25,0.96,0,0,0.02,6.54,0,176,918,0,615,"1,153",305,0,0,419,0,0.88,0,419,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[13348] python3.8,"  784,    4,    1","  128,    1,    1","5,384,889",3.95,"474,965.04",2.40,"77,421,568",1.36,128,"3,136",7.29,148.45,37.61,102.76,26.04,"2,193,201","802,816","3,069,225","4,640,860","3,211,264","4,642,345","3,500,496","1,428,108","3,213,704","3,382,384","3,124,690",4.21,3.89,"3,382,384","3,124,690"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13348] python3.8,"    1,    1,    1","   64,    1,    1","3,149",0.00,18.74,0.05,65,0.77,64,1,0.01,0.00,0.01,0.00,0.01,1,1,660,1,1,"1,003",154,0,2,94,0,0.20,0,94,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[13348] python3.8,"  256,    1,    1","  512,    1,    1","2,274,782",1.68,"199,044.99",1.75,"23,714,304",1.36,512,256,4.30,205.55,122.67,102.79,61.35,"1,606,389","803,840","2,450,725","6,423,285","3,212,288","3,542,333","6,194,855","336,627","6,084,982","6,139,743","3,131,215",18.08,9.22,"6,139,743","3,131,215"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[13348] python3.8,"100352,    1,    1","   64,    1,    1","1,504,440",1.10,"132,496.74",0.51,"4,616,192",1.36,64,"100,352",1.97,205.52,186.00,102.76,93.00,"1,605,632","802,816","2,410,277","6,422,528","3,211,264","3,212,266","6,557,898",0,"6,422,528","6,481,866","3,128,015",28.86,13.93,"6,481,866","3,128,015"
36,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13348] python3.8,"100352,    1,    1","   64,    1,    1","1,539,142",1.13,"135,727.06",0.61,"5,619,712",1.36,64,"100,352",1.54,102.76,91.13,102.76,91.13,"802,816","802,816","1,606,325","3,211,264","3,211,264","3,212,267","3,344,858",0,"3,211,264","3,284,866","3,200,094",14.29,13.93,"3,284,866","3,200,094"
37,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[13348] python3.8,"   25,    1,    1","  128,    1,    1","3,203",0.00,103.22,1.09,"7,680",1.10,128,25,0.96,0,0,0.02,6.78,0,176,588,0,615,"1,183",1,0,0,9,0,0.02,0,9,0
38,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[13348] python3.8,"  784,    1,    1","  128,    1,    1","4,593,804",3.37,"404,281.13",2.39,"65,642,752",1.36,128,784,8.31,154.18,45.76,25.69,7.62,"2,400,509","200,704","2,643,709","4,818,367","802,816","2,409,703","3,350,792","1,605,086","3,214,192","3,413,416","838,623",4.98,1.22,"3,413,416","838,623"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13348] python3.8,"    1,    1,    1","   64,    1,    1","3,267",0.00,18.96,0.05,65,1.17,64,1,0.01,0.00,0.01,0.00,0.01,1,1,194,1,1,426,62,0,2,222,12,0.45,0.02,222,12
40,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[13348] python3.8,"   64,    1,    1","  512,    1,    1","596,143",0.45,"50,864.07",1.71,"5,928,576",1.33,512,64,4.10,51.39,114.89,25.70,57.46,"401,593","200,960","603,011","1,605,817","803,072","953,453","1,462,943","157,566","1,450,300","1,455,385","721,822",16.35,8.11,"1,455,385","721,822"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13348] python3.8,"25088,    1,    1","   64,    1,    1","385,057",0.28,"33,614.85",0.61,"1,404,928",1.36,64,"25,088",1.54,25.69,90.63,25.69,90.63,"200,704","200,704","402,607","802,816","802,816","803,974","823,858",0,"802,816","813,082","714,094",14.14,12.42,"813,082","714,094"
42,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[13348] python3.8,"  256,    1,    1","  512,    1,    1","565,836",0.42,"49,746.69",1.35,"4,571,136",1.34,512,256,4.64,0.26,0.62,17.83,42.19,"5,120","139,264","164,599","8,192","557,056","564,075","24,867","5,642","4,608","25,747","539,109",0.30,6.38,"25,747","539,109"
43,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","340,332",0.24,"29,112.12",1.19,"2,361,344",1.39,512,128,3.83,8.13,33.18,8.91,36.39,"110,592","69,632","187,424","253,952","278,528","279,841","315,585",0,"315,392","325,513","204,028",6.41,4.02,"325,513","204,028"
44,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[13348] python3.8,"    2,    1,  544","   64,    1,    1","995,009",0.73,"87,313.76",1.70,"10,105,344",1.36,64,"1,088",5.30,35.48,48.66,8.91,12.22,"277,092","69,632","353,496","1,108,368","278,528","553,392","839,397","273,024","835,584","903,499","229,527",6.08,1.55,"903,499","229,527"
45,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","346,268",0.25,"28,818.43",1.19,"2,338,816",1.40,512,128,3.62,8.91,36.05,7.86,31.81,"69,632","106,496","182,803","278,528","245,760","246,902","292,966",0,"278,528","306,186","273,361",5.92,5.29,"306,186","273,361"
46,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","353,970",0.25,"29,189.96",1.19,"2,361,344",1.41,512,128,3.68,8.13,32.35,8.91,35.48,"112,640","69,632","188,149","253,952","278,528","279,724","327,409",0,"319,488","361,816","205,898",6.85,3.90,"361,816","205,898"
47,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[13348] python3.8,"    2,    1,  544","   64,    1,    1","995,176",0.73,"87,343.34",1.70,"10,105,344",1.36,64,"1,088",5.30,35.44,48.55,8.91,12.21,"277,176","69,632","391,333","1,108,704","278,528","554,468","860,600","273,000","835,584","901,785","233,747",6.07,1.57,"901,785","233,747"
48,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","347,219",0.25,"28,781.88",1.20,"2,338,816",1.38,512,128,3.61,8.91,35.54,7.86,31.36,"69,632","108,544","188,171","278,528","245,760","247,179","299,380",0,"278,528","300,712","268,347",5.80,5.18,"300,712","268,347"
49,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[13348] python3.8,"  128,    1,    1","  512,    1,    1","345,620",0.25,"28,534.71",1.21,"2,353,152",1.39,512,128,3.75,7.08,28.51,8.91,35.90,"98,304","69,632","169,592","221,184","278,528","279,682","282,109",0,"278,528","293,243","201,195",5.68,3.90,"293,243","201,195"
50,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[13348] python3.8,"    2,    1,  544","   64,    1,    1","995,892",0.73,"87,292.66",1.70,"10,105,344",1.36,64,"1,088",5.29,35.45,48.62,8.91,12.22,"277,206","69,632","347,271","1,108,824","278,528","552,328","869,629","272,240","835,584","844,393","229,526",5.68,1.54,"844,393","229,526"
