ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"    1,    1,    1","   64,    1,    1","3,277",0.00,19.22,0.05,65,1.18,64,1,0.01,0.00,0.01,0.00,0.01,1,1,256,1,1,438,150,0,2,118,12,0.24,0.02,118,12
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[7429] python3.8,"  256,    1,    1","  512,    1,    1","397,156",0.29,"277,950.46",0.65,"12,343,808",1.35,512,256,12.64,102.79,349.98,51.41,175.06,"803,640","402,432","1,214,743","3,212,088","1,606,656","1,609,553","3,222,384",748,"3,211,408","3,220,400","1,522,776",54.31,25.68,"3,220,400","1,522,776"
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[7429] python3.8,"50176,    1,    1","   64,    1,    1","381,546",0.28,"271,755.43",0.12,"2,308,096",1.38,64,"50,176",3.87,102.76,371.20,51.38,185.60,"802,816","401,408","1,209,764","3,211,264","1,605,632","1,607,301","3,211,844",0,"3,211,264","3,234,104","1,518,103",56.77,26.65,"3,234,104","1,518,103"
27,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"50176,    1,    1","   64,    1,    1","251,382",0.19,"183,280.12",0.23,"2,809,856",1.34,64,"50,176",4.70,51.38,274.56,51.38,274.56,"401,408","401,408","804,250","1,605,632","1,605,632","1,607,314","1,703,684",0,"1,605,632","1,611,074","1,518,045",42.92,40.44,"1,611,074","1,518,045"
28,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[7429] python3.8,"   25,    1,    1","  128,    1,    1","2,919",0.00,367.50,0.31,"7,680",0.79,128,25,1.06,0,0,0.02,5.30,0,177,660,0,615,"1,847",1,0,0,59,0,0.14,0,59,0
29,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7429] python3.8,"  392,    1,    1","  128,    1,    1","298,211",0.22,"212,941.56",2.27,"32,821,376",1.35,128,392,64.09,76.00,343.84,12.85,58.12,"1,165,582","100,352","1,275,274","2,374,541","401,408","1,168,784","1,619,778","764,683","1,611,652","1,622,464","317,295",36.43,7.12,"1,622,464","317,295"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"    1,    1,    1","   64,    1,    1","3,313",0.00,19.34,0.05,65,1.16,64,1,0.01,0.00,0.01,0.00,0.01,1,1,227,1,1,446,502,0,2,222,32,0.44,0.06,222,32
31,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[7429] python3.8,"   64,    1,    1","  512,    1,    1","99,691",0.08,"65,997.76",0.69,"3,085,952",1.31,512,64,12.61,25.70,338.56,12.85,169.34,"200,960","100,608","306,320","803,072","401,664","403,630","806,624",240,"802,848","808,944","394,786",54.37,26.53,"808,944","394,786"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"12544,    1,    1","   64,    1,    1","65,536",0.05,"40,607.18",0.25,"702,464",1.41,64,"12,544",4.51,12.85,277.22,12.85,277.22,"100,352","100,352","202,264","401,408","401,408","403,048","402,326",0,"401,408","404,700","388,568",41.36,39.71,"404,700","388,568"
33,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[7429] python3.8,"   16,   64,    1","  256,    1,    1","126,684",0.10,"87,102.37",0.78,"4,598,272",1.28,256,"1,024",16.47,28.67,290.86,28.90,293.24,"482,637","225,792","713,641","896,408","903,168","1,493,599","408,261","588,825","401,740","403,311","810,123",21.33,42.85,"403,311","810,123"
34,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[7429] python3.8,"    2,    8,    1","   32,    8,    1","5,156",0.00,745.54,0.77,"39,168",1.15,256,16,4.75,0.15,32.91,0.59,131.66,"1,152","4,608","6,628","4,608","18,432","19,647","4,756",0,"4,608","4,776",0,6.22,0,"4,776",0
35,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[7429] python3.8,"   25,    1,   36","  128,    1,    1","201,138",0.15,"142,676.10",2.09,"20,282,400",1.37,128,900,55.14,42.85,292.11,28.90,197.03,"660,735","225,792","894,540","1,338,264","903,168","1,331,637","924,247","426,684","921,600","927,961","813,912",30.88,27.09,"927,961","813,912"
36,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[7429] python3.8,"   16,   64,    1","  256,    1,    1","103,939",0.08,"72,000.84",1.01,"4,945,280",1.31,256,"1,024",17.57,28.90,365.80,12.85,162.58,"225,792","272,384","500,732","903,168","401,408","403,422","905,505",0,"903,168","910,095","401,901",58.62,25.89,"910,095","401,901"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"    1,    1,    1","   64,    1,    1","3,173",0.00,20.07,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,210,1,1,446,6,0,2,78,0,0.17,0,78,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[7429] python3.8,"   64,    1,    1","  512,    1,    1","98,542",0.08,"65,665.26",0.69,"3,085,952",1.25,512,64,12.75,25.70,326.19,12.85,163.15,"200,960","100,608","304,328","803,072","401,664","407,401","804,224",240,"802,848","806,618","316,775",54.83,21.53,"806,618","316,775"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"12544,    1,    1","   64,    1,    1","58,486",0.05,"41,160.10",0.25,"702,464",1.19,64,"12,544",5.06,12.85,261.16,12.85,261.16,"100,352","100,352","203,295","401,408","401,408","403,047","403,732",0,"401,408","403,932","311,726",46.23,35.68,"403,932","311,726"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[7429] python3.8,"   25,    1,    1","  128,    1,    1","4,857",0.00,362.90,0.31,"7,680",1.78,128,25,0.63,0,0,0.02,7.24,0,174,459,0,615,"1,238",49,0,0,153,76,0.21,0.11,153,76
41,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7429] python3.8,"  392,    4,    1","  128,    1,    1","343,051",0.25,"245,561.01",2.32,"38,710,784",1.35,128,"1,568",57.25,73.37,288.66,51.38,202.14,"1,069,664","401,408","1,479,354","2,293,303","1,605,632","2,297,255","1,617,328","686,177","1,608,468","1,619,034","1,516,723",31.61,29.61,"1,619,034","1,516,723"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"    1,    1,    1","   64,    1,    1","3,265",0.00,18.85,0.05,65,1.15,64,1,0.01,0.00,0.01,0.00,0.01,1,1,245,1,1,427,6,0,2,118,12,0.25,0.03,118,12
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[7429] python3.8,"  256,    1,    1","  512,    1,    1","401,323",0.29,"277,816.06",0.65,"12,343,808",1.36,512,256,12.51,102.79,348.50,51.41,174.31,"803,640","402,432","1,214,949","3,212,088","1,606,656","1,609,505","3,215,456",752,"3,211,408","3,231,544","1,522,526",53.94,25.42,"3,231,544","1,522,526"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[7429] python3.8,"50176,    1,    1","   64,    1,    1","372,585",0.28,"272,411.03",0.12,"2,308,096",1.33,64,"50,176",3.96,102.76,366.83,51.38,183.42,"802,816","401,408","1,210,968","3,211,264","1,605,632","1,609,424","3,214,862",0,"3,211,264","3,212,022","1,516,681",57.74,27.27,"3,212,022","1,516,681"
45,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"50176,    1,    1","   64,    1,    1","251,146",0.19,"183,054.65",0.23,"2,809,856",1.32,64,"50,176",4.70,51.38,270.76,51.38,270.76,"401,408","401,408","807,249","1,605,632","1,605,632","1,607,653","1,616,158",0,"1,605,632","1,616,188","1,514,560",43.10,40.39,"1,616,188","1,514,560"
46,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[7429] python3.8,"   25,    1,    1","  128,    1,    1","2,918",0.00,394.41,0.29,"7,680",0.78,128,25,1.06,0,0,0.02,5.26,0,174,445,0,618,"1,807",1,0,0,81,0,0.19,0,81,0
47,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[7429] python3.8,"  392,    1,    1","  128,    1,    1","300,448",0.22,"211,847.97",2.28,"32,821,376",1.35,128,392,63.62,76.03,341.30,12.85,57.67,"1,167,246","100,352","1,274,003","2,376,222","401,408","1,169,782","1,622,292","766,970","1,612,084","1,625,346","317,791",36.22,7.08,"1,625,346","317,791"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"    1,    1,    1","   64,    1,    1","3,221",0.00,19.46,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,221,1,1,446,54,0,2,142,0,0.29,0,142,0
49,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[7429] python3.8,"   64,    1,    1","  512,    1,    1","108,020",0.08,"65,836.26",0.69,"3,085,952",1.41,512,64,11.62,25.70,336.72,12.85,168.41,"200,960","100,608","306,289","803,072","401,664","403,560","842,222",240,"802,848","804,202","316,747",49.90,19.65,"804,202","316,747"
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[7429] python3.8,"12544,    1,    1","   64,    1,    1","58,286",0.05,"41,075.07",0.25,"702,464",1.24,64,"12,544",5.08,12.85,274.19,12.85,274.19,"100,352","100,352","202,282","401,408","401,408","403,087","403,116",0,"401,408","405,976","384,848",46.66,44.23,"405,976","384,848"
51,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[7429] python3.8,"   16,   64,    1","  256,    1,    1","130,111",0.10,"87,067.03",0.78,"4,598,272",1.35,256,"1,024",16.03,28.68,298.51,28.90,300.86,"482,602","225,792","710,950","895,945","903,168","1,494,021","410,337","588,365","401,792","407,269","886,926",20.96,45.65,"407,269","886,926"
